county,ward,office,district,totalvotes,party,candidate,votes
Adams,Town Of Dell Prairie Wards 1-3,President,,197,DEM,Tom Steyer,1
Adams,Town Of Dell Prairie Wards 1-3,President,,197,DEM,Elizabeth Warren,1
Adams,Town Of Dell Prairie Wards 1-3,President,,197,DEM,Michael Bennet,0
Adams,Town Of Dell Prairie Wards 1-3,President,,197,DEM,Michael R. Bloomberg,5
Adams,Town Of Dell Prairie Wards 1-3,President,,197,DEM,Joe Biden,124
Adams,Town Of Dell Prairie Wards 1-3,President,,197,DEM,Uninstructed Delegate,0
Adams,Town Of Dell Prairie Wards 1-3,President,,197,DEM,Scattering,0
Adams,Town Of Easton Wards 1-2,President,,125,DEM,Tulsi Gabbard,2
Adams,Town Of Easton Wards 1-2,President,,125,DEM,Amy Klobuchar,1
Adams,Town Of Easton Wards 1-2,President,,125,DEM,John Delaney,0
Adams,Town Of Easton Wards 1-2,President,,125,DEM,Deval Patrick,0
Adams,Town Of Easton Wards 1-2,President,,125,DEM,Bernie Sanders,28
Adams,Town Of Easton Wards 1-2,President,,125,DEM,Andrew Yang,0
Adams,Town Of Easton Wards 1-2,President,,125,DEM,Pete Buttigieg,2
Adams,Town Of Easton Wards 1-2,President,,125,DEM,Tom Steyer,1
Adams,Town Of Easton Wards 1-2,President,,125,DEM,Elizabeth Warren,1
Adams,Town Of Easton Wards 1-2,President,,125,DEM,Michael Bennet,0
Adams,Town Of Easton Wards 1-2,President,,125,DEM,Michael R. Bloomberg,1
Adams,Town Of Easton Wards 1-2,President,,125,DEM,Joe Biden,89
Adams,Town Of Easton Wards 1-2,President,,125,DEM,Uninstructed Delegate,0
Adams,Town Of Easton Wards 1-2,President,,125,DEM,Scattering,0
Adams,Town Of Jackson Wards 1-2,President,,174,DEM,Tulsi Gabbard,3
Adams,Town Of Jackson Wards 1-2,President,,174,DEM,Amy Klobuchar,2
Adams,Town Of Jackson Wards 1-2,President,,174,DEM,John Delaney,0
Adams,Town Of Jackson Wards 1-2,President,,174,DEM,Deval Patrick,0
Adams,Town Of Jackson Wards 1-2,President,,174,DEM,Bernie Sanders,46
Adams,Town Of Jackson Wards 1-2,President,,174,DEM,Andrew Yang,0
Adams,Town Of Jackson Wards 1-2,President,,174,DEM,Pete Buttigieg,1
Adams,Town Of Jackson Wards 1-2,President,,174,DEM,Tom Steyer,0
Adams,Town Of Jackson Wards 1-2,President,,174,DEM,Elizabeth Warren,0
Adams,Town Of Jackson Wards 1-2,President,,174,DEM,Michael Bennet,0
Adams,Town Of Jackson Wards 1-2,President,,174,DEM,Michael R. Bloomberg,9
Adams,Town Of Jackson Wards 1-2,President,,174,DEM,Joe Biden,113
Adams,Town Of Jackson Wards 1-2,President,,174,DEM,Uninstructed Delegate,0
Adams,Town Of Jackson Wards 1-2,President,,174,DEM,Scattering,0
Adams,Town Of Leola Ward 1,President,,17,DEM,Tulsi Gabbard,0
Adams,Town Of Leola Ward 1,President,,17,DEM,Amy Klobuchar,0
Adams,Town Of Leola Ward 1,President,,17,DEM,John Delaney,0
Adams,Town Of Leola Ward 1,President,,17,DEM,Deval Patrick,0
Adams,Town Of Leola Ward 1,President,,17,DEM,Bernie Sanders,3
Adams,Town Of Leola Ward 1,President,,17,DEM,Andrew Yang,0
Adams,Town Of Leola Ward 1,President,,17,DEM,Pete Buttigieg,0
Adams,Town Of Leola Ward 1,President,,17,DEM,Tom Steyer,0
Adams,Town Of Leola Ward 1,President,,17,DEM,Elizabeth Warren,0
Adams,Town Of Leola Ward 1,President,,17,DEM,Michael Bennet,1
Adams,Town Of Leola Ward 1,President,,17,DEM,Michael R. Bloomberg,0
Adams,Town Of Leola Ward 1,President,,17,DEM,Joe Biden,13
Adams,Town Of Leola Ward 1,President,,17,DEM,Uninstructed Delegate,0
Adams,Town Of Leola Ward 1,President,,17,DEM,Scattering,0
Adams,Town Of Lincoln Ward 1,President,,54,DEM,Tulsi Gabbard,0
Adams,Town Of Lincoln Ward 1,President,,54,DEM,Amy Klobuchar,0
Adams,Town Of Lincoln Ward 1,President,,54,DEM,John Delaney,1
Adams,Town Of Lincoln Ward 1,President,,54,DEM,Deval Patrick,0
Adams,Town Of Lincoln Ward 1,President,,54,DEM,Bernie Sanders,10
Adams,Town Of Lincoln Ward 1,President,,54,DEM,Andrew Yang,0
Adams,Town Of Lincoln Ward 1,President,,54,DEM,Pete Buttigieg,0
Adams,Town Of Lincoln Ward 1,President,,54,DEM,Tom Steyer,0
Adams,Town Of Lincoln Ward 1,President,,54,DEM,Elizabeth Warren,0
Adams,Town Of Lincoln Ward 1,President,,54,DEM,Michael Bennet,0
Adams,Town Of Lincoln Ward 1,President,,54,DEM,Michael R. Bloomberg,4
Adams,Town Of Lincoln Ward 1,President,,54,DEM,Joe Biden,39
Adams,Town Of Lincoln Ward 1,President,,54,DEM,Uninstructed Delegate,0
Adams,Town Of Lincoln Ward 1,President,,54,DEM,Scattering,0
Adams,Town Of Monroe Ward 1,President,,74,DEM,Tulsi Gabbard,0
Adams,Town Of Monroe Ward 1,President,,74,DEM,Amy Klobuchar,0
Adams,Town Of Monroe Ward 1,President,,74,DEM,John Delaney,0
Adams,Town Of Monroe Ward 1,President,,74,DEM,Deval Patrick,0
Adams,Town Of Monroe Ward 1,President,,74,DEM,Bernie Sanders,9
Adams,Town Of Monroe Ward 1,President,,74,DEM,Andrew Yang,0
Adams,Town Of Monroe Ward 1,President,,74,DEM,Pete Buttigieg,0
Adams,Town Of Monroe Ward 1,President,,74,DEM,Tom Steyer,0
Adams,Town Of Monroe Ward 1,President,,74,DEM,Elizabeth Warren,2
Adams,Town Of Monroe Ward 1,President,,74,DEM,Michael Bennet,0
Adams,Town Of Monroe Ward 1,President,,74,DEM,Michael R. Bloomberg,3
Adams,Town Of Monroe Ward 1,President,,74,DEM,Joe Biden,60
Adams,Town Of Monroe Ward 1,President,,74,DEM,Uninstructed Delegate,0
Adams,Town Of Monroe Ward 1,President,,74,DEM,Scattering,0
Adams,Town Of New Chester Wards 1-3,President,,101,DEM,Tulsi Gabbard,0
Adams,Town Of New Chester Wards 1-3,President,,101,DEM,Amy Klobuchar,2
Adams,Town Of New Chester Wards 1-3,President,,101,DEM,John Delaney,1
Adams,Town Of New Chester Wards 1-3,President,,101,DEM,Deval Patrick,0
Adams,Town Of New Chester Wards 1-3,President,,101,DEM,Bernie Sanders,36
Adams,Town Of New Chester Wards 1-3,President,,101,DEM,Andrew Yang,0
Adams,Town Of New Chester Wards 1-3,President,,101,DEM,Pete Buttigieg,0
Adams,Town Of New Chester Wards 1-3,President,,101,DEM,Tom Steyer,0
Adams,Town Of New Chester Wards 1-3,President,,101,DEM,Elizabeth Warren,0
Adams,Town Of New Chester Wards 1-3,President,,101,DEM,Michael Bennet,0
Adams,Town Of New Chester Wards 1-3,President,,101,DEM,Michael R. Bloomberg,0
Adams,Town Of New Chester Wards 1-3,President,,101,DEM,Joe Biden,61
Adams,Town Of New Chester Wards 1-3,President,,101,DEM,Uninstructed Delegate,1
Adams,Town Of New Chester Wards 1-3,President,,101,DEM,Scattering,0
Adams,Town Of New Haven Ward 1,President,,107,DEM,Tulsi Gabbard,0
Adams,Town Of New Haven Ward 1,President,,107,DEM,Amy Klobuchar,0
Adams,Town Of New Haven Ward 1,President,,107,DEM,John Delaney,0
Adams,Town Of New Haven Ward 1,President,,107,DEM,Deval Patrick,0
Adams,Town Of New Haven Ward 1,President,,107,DEM,Bernie Sanders,25
Adams,Town Of New Haven Ward 1,President,,107,DEM,Andrew Yang,0
Adams,Town Of New Haven Ward 1,President,,107,DEM,Pete Buttigieg,0
Adams,Town Of New Haven Ward 1,President,,107,DEM,Tom Steyer,1
Adams,Town Of New Haven Ward 1,President,,107,DEM,Elizabeth Warren,0
Adams,Town Of New Haven Ward 1,President,,107,DEM,Michael Bennet,0
Adams,Town Of New Haven Ward 1,President,,107,DEM,Michael R. Bloomberg,1
Adams,Town Of New Haven Ward 1,President,,107,DEM,Joe Biden,80
Adams,Town Of New Haven Ward 1,President,,107,DEM,Uninstructed Delegate,0
Adams,Town Of New Haven Ward 1,President,,107,DEM,Scattering,0
Adams,Town Of Preston Wards 1-2,President,,194,DEM,Tulsi Gabbard,1
Adams,Town Of Preston Wards 1-2,President,,194,DEM,Amy Klobuchar,1
Adams,Town Of Preston Wards 1-2,President,,194,DEM,John Delaney,0
Adams,Town Of Preston Wards 1-2,President,,194,DEM,Deval Patrick,0
Adams,Town Of Preston Wards 1-2,President,,194,DEM,Bernie Sanders,33
Adams,Town Of Preston Wards 1-2,President,,194,DEM,Andrew Yang,2
Adams,Town Of Preston Wards 1-2,President,,194,DEM,Pete Buttigieg,0
Adams,Town Of Preston Wards 1-2,President,,194,DEM,Tom Steyer,0
Adams,Town Of Preston Wards 1-2,President,,194,DEM,Elizabeth Warren,0
Adams,Town Of Preston Wards 1-2,President,,194,DEM,Michael Bennet,0
Adams,Town Of Preston Wards 1-2,President,,194,DEM,Michael R. Bloomberg,4
Adams,Town Of Preston Wards 1-2,President,,194,DEM,Joe Biden,152
Adams,Town Of Preston Wards 1-2,President,,194,DEM,Uninstructed Delegate,1
Adams,Town Of Preston Wards 1-2,President,,194,DEM,Scattering,0
Adams,Town Of Quincy Wards 1-3,President,,174,DEM,Tulsi Gabbard,1
Adams,Town Of Quincy Wards 1-3,President,,174,DEM,Amy Klobuchar,2
Adams,Town Of Quincy Wards 1-3,President,,174,DEM,John Delaney,0
Adams,Town Of Quincy Wards 1-3,President,,174,DEM,Deval Patrick,0
Adams,Town Of Quincy Wards 1-3,President,,174,DEM,Bernie Sanders,31
Adams,Town Of Quincy Wards 1-3,President,,174,DEM,Andrew Yang,0
Adams,Town Of Quincy Wards 1-3,President,,174,DEM,Pete Buttigieg,0
Adams,Town Of Quincy Wards 1-3,President,,174,DEM,Tom Steyer,0
Adams,Town Of Quincy Wards 1-3,President,,174,DEM,Elizabeth Warren,2
Adams,Town Of Quincy Wards 1-3,President,,174,DEM,Michael Bennet,0
Adams,Town Of Quincy Wards 1-3,President,,174,DEM,Michael R. Bloomberg,1
Adams,Town Of Quincy Wards 1-3,President,,174,DEM,Joe Biden,136
Adams,Town Of Quincy Wards 1-3,President,,174,DEM,Uninstructed Delegate,1
Adams,Town Of Quincy Wards 1-3,President,,174,DEM,Scattering,0
Adams,Town Of Richfield Ward 1,President,,12,DEM,Tulsi Gabbard,0
Adams,Town Of Richfield Ward 1,President,,12,DEM,Amy Klobuchar,0
Adams,Town Of Richfield Ward 1,President,,12,DEM,John Delaney,0
Adams,Town Of Richfield Ward 1,President,,12,DEM,Deval Patrick,0
Adams,Town Of Richfield Ward 1,President,,12,DEM,Bernie Sanders,1
Adams,Town Of Richfield Ward 1,President,,12,DEM,Andrew Yang,0
Adams,Town Of Richfield Ward 1,President,,12,DEM,Pete Buttigieg,0
Adams,Town Of Richfield Ward 1,President,,12,DEM,Tom Steyer,0
Adams,Town Of Richfield Ward 1,President,,12,DEM,Elizabeth Warren,1
Adams,Town Of Richfield Ward 1,President,,12,DEM,Michael Bennet,0
Adams,Town Of Richfield Ward 1,President,,12,DEM,Michael R. Bloomberg,0
Adams,Town Of Richfield Ward 1,President,,12,DEM,Joe Biden,10
Adams,Town Of Richfield Ward 1,President,,12,DEM,Uninstructed Delegate,0
Adams,Town Of Richfield Ward 1,President,,12,DEM,Scattering,0
Adams,Town Of Rome Wards 1-5,President,,569,DEM,Tulsi Gabbard,4
Adams,Town Of Rome Wards 1-5,President,,569,DEM,Amy Klobuchar,4
Adams,Town Of Rome Wards 1-5,President,,569,DEM,John Delaney,0
Adams,Town Of Rome Wards 1-5,President,,569,DEM,Deval Patrick,0
Adams,Town Of Rome Wards 1-5,President,,569,DEM,Bernie Sanders,92
Adams,Town Of Rome Wards 1-5,President,,569,DEM,Andrew Yang,1
Adams,Town Of Rome Wards 1-5,President,,569,DEM,Pete Buttigieg,3
Adams,Town Of Rome Wards 1-5,President,,569,DEM,Tom Steyer,3
Adams,Town Of Rome Wards 1-5,President,,569,DEM,Elizabeth Warren,1
Adams,Town Of Rome Wards 1-5,President,,569,DEM,Michael Bennet,0
Adams,Town Of Rome Wards 1-5,President,,569,DEM,Michael R. Bloomberg,7
Adams,Town Of Rome Wards 1-5,President,,569,DEM,Joe Biden,453
Adams,Town Of Rome Wards 1-5,President,,569,DEM,Uninstructed Delegate,1
Adams,Town Of Rome Wards 1-5,President,,569,DEM,Scattering,0
Adams,Town Of Springville Wards 1-2,President,,141,DEM,Tulsi Gabbard,1
Adams,Town Of Springville Wards 1-2,President,,141,DEM,Amy Klobuchar,0
Adams,Town Of Springville Wards 1-2,President,,141,DEM,John Delaney,0
Adams,Town Of Springville Wards 1-2,President,,141,DEM,Deval Patrick,1
Adams,Town Of Springville Wards 1-2,President,,141,DEM,Bernie Sanders,33
Adams,Town Of Springville Wards 1-2,President,,141,DEM,Andrew Yang,0
Adams,Town Of Springville Wards 1-2,President,,141,DEM,Pete Buttigieg,2
Adams,Town Of Springville Wards 1-2,President,,141,DEM,Tom Steyer,0
Adams,Town Of Springville Wards 1-2,President,,141,DEM,Elizabeth Warren,0
Adams,Town Of Springville Wards 1-2,President,,141,DEM,Michael Bennet,0
Adams,Town Of Springville Wards 1-2,President,,141,DEM,Michael R. Bloomberg,2
Adams,Town Of Springville Wards 1-2,President,,141,DEM,Joe Biden,102
Adams,Town Of Springville Wards 1-2,President,,141,DEM,Uninstructed Delegate,0
Adams,Town Of Springville Wards 1-2,President,,141,DEM,Scattering,0
Adams,Town Of Strongs Prairie Wards 1-3,President,,148,DEM,Tulsi Gabbard,2
Adams,Town Of Strongs Prairie Wards 1-3,President,,148,DEM,Amy Klobuchar,0
Adams,Town Of Strongs Prairie Wards 1-3,President,,148,DEM,John Delaney,0
Adams,Town Of Strongs Prairie Wards 1-3,President,,148,DEM,Deval Patrick,0
Adams,Town Of Strongs Prairie Wards 1-3,President,,148,DEM,Bernie Sanders,32
Adams,Town Of Strongs Prairie Wards 1-3,President,,148,DEM,Andrew Yang,0
Adams,Town Of Strongs Prairie Wards 1-3,President,,148,DEM,Pete Buttigieg,0
Adams,Town Of Strongs Prairie Wards 1-3,President,,148,DEM,Tom Steyer,0
Adams,Town Of Strongs Prairie Wards 1-3,President,,148,DEM,Elizabeth Warren,1
Adams,Town Of Strongs Prairie Wards 1-3,President,,148,DEM,Michael Bennet,0
Adams,Town Of Strongs Prairie Wards 1-3,President,,148,DEM,Michael R. Bloomberg,0
Adams,Town Of Strongs Prairie Wards 1-3,President,,148,DEM,Joe Biden,112
Adams,Town Of Strongs Prairie Wards 1-3,President,,148,DEM,Uninstructed Delegate,1
Adams,Town Of Strongs Prairie Wards 1-3,President,,148,DEM,Scattering,0
Adams,Village Of Friendship Ward 1,President,,86,DEM,Tulsi Gabbard,0
Adams,Village Of Friendship Ward 1,President,,86,DEM,Amy Klobuchar,1
Adams,Village Of Friendship Ward 1,President,,86,DEM,John Delaney,0
Adams,Village Of Friendship Ward 1,President,,86,DEM,Deval Patrick,1
Adams,Village Of Friendship Ward 1,President,,86,DEM,Bernie Sanders,14
Adams,Village Of Friendship Ward 1,President,,86,DEM,Andrew Yang,0
Adams,Village Of Friendship Ward 1,President,,86,DEM,Pete Buttigieg,1
Adams,Village Of Friendship Ward 1,President,,86,DEM,Tom Steyer,0
Adams,Village Of Friendship Ward 1,President,,86,DEM,Elizabeth Warren,1
Adams,Village Of Friendship Ward 1,President,,86,DEM,Michael Bennet,0
Adams,Village Of Friendship Ward 1,President,,86,DEM,Michael R. Bloomberg,2
Adams,Village Of Friendship Ward 1,President,,86,DEM,Joe Biden,63
Adams,Village Of Friendship Ward 1,President,,86,DEM,Uninstructed Delegate,1
Adams,Village Of Friendship Ward 1,President,,86,DEM,Scattering,2
Adams,City Of Adams Ward 1,President,,36,DEM,Tulsi Gabbard,0
Adams,City Of Adams Ward 1,President,,36,DEM,Amy Klobuchar,0
Adams,City Of Adams Ward 1,President,,36,DEM,John Delaney,0
Adams,City Of Adams Ward 1,President,,36,DEM,Deval Patrick,0
Adams,City Of Adams Ward 1,President,,36,DEM,Bernie Sanders,13
Adams,City Of Adams Ward 1,President,,36,DEM,Andrew Yang,0
Adams,City Of Adams Ward 1,President,,36,DEM,Pete Buttigieg,0
Adams,City Of Adams Ward 1,President,,36,DEM,Tom Steyer,0
Adams,City Of Adams Ward 1,President,,36,DEM,Elizabeth Warren,1
Adams,City Of Adams Ward 1,President,,36,DEM,Michael Bennet,0
Adams,City Of Adams Ward 1,President,,36,DEM,Michael R. Bloomberg,0
Adams,City Of Adams Ward 1,President,,36,DEM,Joe Biden,22
Adams,City Of Adams Ward 1,President,,36,DEM,Uninstructed Delegate,0
Adams,City Of Adams Ward 1,President,,36,DEM,Scattering,0
Adams,City Of Adams Ward 2,President,,64,DEM,Tulsi Gabbard,0
Adams,City Of Adams Ward 2,President,,64,DEM,Amy Klobuchar,0
Adams,City Of Adams Ward 2,President,,64,DEM,John Delaney,0
Adams,City Of Adams Ward 2,President,,64,DEM,Deval Patrick,0
Adams,City Of Adams Ward 2,President,,64,DEM,Bernie Sanders,18
Adams,City Of Adams Ward 2,President,,64,DEM,Andrew Yang,0
Adams,City Of Adams Ward 2,President,,64,DEM,Pete Buttigieg,1
Adams,City Of Adams Ward 2,President,,64,DEM,Tom Steyer,0
Adams,City Of Adams Ward 2,President,,64,DEM,Elizabeth Warren,0
Adams,City Of Adams Ward 2,President,,64,DEM,Michael Bennet,0
Adams,City Of Adams Ward 2,President,,64,DEM,Michael R. Bloomberg,2
Adams,City Of Adams Ward 2,President,,64,DEM,Joe Biden,43
Adams,City Of Adams Ward 2,President,,64,DEM,Uninstructed Delegate,0
Adams,City Of Adams Ward 2,President,,64,DEM,Scattering,0
Adams,City Of Adams Ward 3,President,,22,DEM,Tulsi Gabbard,0
Adams,City Of Adams Ward 3,President,,22,DEM,Amy Klobuchar,0
Adams,City Of Adams Ward 3,President,,22,DEM,John Delaney,0
Adams,City Of Adams Ward 3,President,,22,DEM,Deval Patrick,0
Adams,City Of Adams Ward 3,President,,22,DEM,Bernie Sanders,7
Adams,City Of Adams Ward 3,President,,22,DEM,Andrew Yang,0
Adams,City Of Adams Ward 3,President,,22,DEM,Pete Buttigieg,0
Adams,City Of Adams Ward 3,President,,22,DEM,Tom Steyer,0
Adams,City Of Adams Ward 3,President,,22,DEM,Elizabeth Warren,0
Adams,City Of Adams Ward 3,President,,22,DEM,Michael Bennet,0
Adams,City Of Adams Ward 3,President,,22,DEM,Michael R. Bloomberg,0
Adams,City Of Adams Ward 3,President,,22,DEM,Joe Biden,15
Adams,City Of Adams Ward 3,President,,22,DEM,Uninstructed Delegate,0
Adams,City Of Adams Ward 3,President,,22,DEM,Scattering,0
Adams,City Of Adams Ward 4,President,,43,DEM,Tulsi Gabbard,0
Adams,City Of Adams Ward 4,President,,43,DEM,Amy Klobuchar,2
Adams,City Of Adams Ward 4,President,,43,DEM,John Delaney,0
Adams,City Of Adams Ward 4,President,,43,DEM,Deval Patrick,0
Adams,City Of Adams Ward 4,President,,43,DEM,Bernie Sanders,8
Adams,City Of Adams Ward 4,President,,43,DEM,Andrew Yang,0
Adams,City Of Adams Ward 4,President,,43,DEM,Pete Buttigieg,0
Adams,City Of Adams Ward 4,President,,43,DEM,Tom Steyer,0
Adams,City Of Adams Ward 4,President,,43,DEM,Elizabeth Warren,0
Adams,City Of Adams Ward 4,President,,43,DEM,Michael Bennet,0
Adams,City Of Adams Ward 4,President,,43,DEM,Michael R. Bloomberg,0
Adams,City Of Adams Ward 4,President,,43,DEM,Joe Biden,33
Adams,City Of Adams Ward 4,President,,43,DEM,Uninstructed Delegate,0
Adams,City Of Adams Ward 4,President,,43,DEM,Scattering,0
Adams,"City Of Wisconsin Dells Wards 5,9",President,,4,DEM,Tulsi Gabbard,0
Adams,"City Of Wisconsin Dells Wards 5,9",President,,4,DEM,Amy Klobuchar,0
Adams,"City Of Wisconsin Dells Wards 5,9",President,,4,DEM,John Delaney,0
Adams,"City Of Wisconsin Dells Wards 5,9",President,,4,DEM,Deval Patrick,0
Adams,"City Of Wisconsin Dells Wards 5,9",President,,4,DEM,Bernie Sanders,0
Adams,"City Of Wisconsin Dells Wards 5,9",President,,4,DEM,Andrew Yang,0
Adams,"City Of Wisconsin Dells Wards 5,9",President,,4,DEM,Pete Buttigieg,1
Adams,"City Of Wisconsin Dells Wards 5,9",President,,4,DEM,Tom Steyer,0
Adams,"City Of Wisconsin Dells Wards 5,9",President,,4,DEM,Elizabeth Warren,0
Adams,"City Of Wisconsin Dells Wards 5,9",President,,4,DEM,Michael Bennet,0
Adams,"City Of Wisconsin Dells Wards 5,9",President,,4,DEM,Michael R. Bloomberg,0
Adams,"City Of Wisconsin Dells Wards 5,9",President,,4,DEM,Joe Biden,3
Adams,"City Of Wisconsin Dells Wards 5,9",President,,4,DEM,Uninstructed Delegate,0
Adams,"City Of Wisconsin Dells Wards 5,9",President,,4,DEM,Scattering,0
Ashland,Town Of Agenda Ward 1,President,,49,DEM,Tulsi Gabbard,0
Ashland,Town Of Agenda Ward 1,President,,49,DEM,Amy Klobuchar,0
Ashland,Town Of Agenda Ward 1,President,,49,DEM,John Delaney,0
Ashland,Town Of Agenda Ward 1,President,,49,DEM,Deval Patrick,0
Ashland,Town Of Agenda Ward 1,President,,49,DEM,Bernie Sanders,8
Ashland,Town Of Agenda Ward 1,President,,49,DEM,Andrew Yang,0
Ashland,Town Of Agenda Ward 1,President,,49,DEM,Pete Buttigieg,0
Ashland,Town Of Agenda Ward 1,President,,49,DEM,Tom Steyer,0
Ashland,Town Of Agenda Ward 1,President,,49,DEM,Elizabeth Warren,0
Ashland,Town Of Agenda Ward 1,President,,49,DEM,Michael Bennet,0
Ashland,Town Of Agenda Ward 1,President,,49,DEM,Michael R. Bloomberg,0
Ashland,Town Of Agenda Ward 1,President,,49,DEM,Joe Biden,39
Ashland,Town Of Agenda Ward 1,President,,49,DEM,Uninstructed Delegate,2
Ashland,Town Of Agenda Ward 1,President,,49,DEM,Scattering,0
Ashland,Town Of Ashland Ward 1,President,,103,DEM,Tulsi Gabbard,3
Ashland,Town Of Ashland Ward 1,President,,103,DEM,Amy Klobuchar,2
Ashland,Town Of Ashland Ward 1,President,,103,DEM,John Delaney,0
Ashland,Town Of Ashland Ward 1,President,,103,DEM,Deval Patrick,0
Ashland,Town Of Ashland Ward 1,President,,103,DEM,Bernie Sanders,30
Ashland,Town Of Ashland Ward 1,President,,103,DEM,Andrew Yang,0
Ashland,Town Of Ashland Ward 1,President,,103,DEM,Pete Buttigieg,0
Ashland,Town Of Ashland Ward 1,President,,103,DEM,Tom Steyer,0
Ashland,Town Of Ashland Ward 1,President,,103,DEM,Elizabeth Warren,3
Ashland,Town Of Ashland Ward 1,President,,103,DEM,Michael Bennet,0
Ashland,Town Of Ashland Ward 1,President,,103,DEM,Michael R. Bloomberg,1
Ashland,Town Of Ashland Ward 1,President,,103,DEM,Joe Biden,64
Ashland,Town Of Ashland Ward 1,President,,103,DEM,Uninstructed Delegate,0
Ashland,Town Of Ashland Ward 1,President,,103,DEM,Scattering,0
Ashland,Town Of Chippewa Ward 1,President,,52,DEM,Tulsi Gabbard,1
Ashland,Town Of Chippewa Ward 1,President,,52,DEM,Amy Klobuchar,1
Ashland,Town Of Chippewa Ward 1,President,,52,DEM,John Delaney,0
Ashland,Town Of Chippewa Ward 1,President,,52,DEM,Deval Patrick,1
Ashland,Town Of Chippewa Ward 1,President,,52,DEM,Bernie Sanders,7
Ashland,Town Of Chippewa Ward 1,President,,52,DEM,Andrew Yang,0
Ashland,Town Of Chippewa Ward 1,President,,52,DEM,Pete Buttigieg,0
Ashland,Town Of Chippewa Ward 1,President,,52,DEM,Tom Steyer,0
Ashland,Town Of Chippewa Ward 1,President,,52,DEM,Elizabeth Warren,1
