county,ward,office,district,total votes,party,candidate,votes
Adams,Town Of Adams Wards 1 & 2,Supreme Court,,63,NP,Joanne F. Kloppenburg,16
Adams,Town Of Adams Wards 1 & 2,Supreme Court,,63,NP,Joel Winnig,6
Adams,Town Of Adams Wards 1 & 2,Supreme Court,,63,NP,David T. Prosser Jr,33
Adams,Town Of Adams Wards 1 & 2,Supreme Court,,63,NP,Marla Stephens,6
Adams,Town Of Adams Wards 1 & 2,Supreme Court,,63,,Scattering,2
Adams,Town Of Big Flats Ward 1,Supreme Court,,61,NP,Joanne F. Kloppenburg,17
Adams,Town Of Big Flats Ward 1,Supreme Court,,61,NP,Joel Winnig,3
Adams,Town Of Big Flats Ward 1,Supreme Court,,61,NP,David T. Prosser Jr,34
Adams,Town Of Big Flats Ward 1,Supreme Court,,61,NP,Marla Stephens,7
Adams,Town Of Big Flats Ward 1,Supreme Court,,61,,Scattering,0
Adams,Town Of Colburn Ward 1,Supreme Court,,21,NP,Joanne F. Kloppenburg,10
Adams,Town Of Colburn Ward 1,Supreme Court,,21,NP,Joel Winnig,4
Adams,Town Of Colburn Ward 1,Supreme Court,,21,NP,David T. Prosser Jr,7
Adams,Town Of Colburn Ward 1,Supreme Court,,21,NP,Marla Stephens,0
Adams,Town Of Colburn Ward 1,Supreme Court,,21,,Scattering,0
Adams,Town Of Dell Prairie Wards 1 & 2,Supreme Court,,58,NP,Joanne F. Kloppenburg,13
Adams,Town Of Dell Prairie Wards 1 & 2,Supreme Court,,58,NP,Joel Winnig,11
Adams,Town Of Dell Prairie Wards 1 & 2,Supreme Court,,58,NP,David T. Prosser Jr,28
Adams,Town Of Dell Prairie Wards 1 & 2,Supreme Court,,58,NP,Marla Stephens,6
Adams,Town Of Dell Prairie Wards 1 & 2,Supreme Court,,58,,Scattering,0
Adams,Town Of Easton Wards 1 & 2,Supreme Court,,41,NP,Joanne F. Kloppenburg,8
Adams,Town Of Easton Wards 1 & 2,Supreme Court,,41,NP,Joel Winnig,8
Adams,Town Of Easton Wards 1 & 2,Supreme Court,,41,NP,David T. Prosser Jr,23
Adams,Town Of Easton Wards 1 & 2,Supreme Court,,41,NP,Marla Stephens,2
Adams,Town Of Easton Wards 1 & 2,Supreme Court,,41,,Scattering,0
Adams,Town Of Jackson Ward 1,Supreme Court,,52,NP,Joanne F. Kloppenburg,11
Adams,Town Of Jackson Ward 1,Supreme Court,,52,NP,Joel Winnig,7
Adams,Town Of Jackson Ward 1,Supreme Court,,52,NP,David T. Prosser Jr,29
Adams,Town Of Jackson Ward 1,Supreme Court,,52,NP,Marla Stephens,5
Adams,Town Of Jackson Ward 1,Supreme Court,,52,,Scattering,0
Adams,Town Of Leola Ward 1,Supreme Court,,27,NP,Joanne F. Kloppenburg,10
Adams,Town Of Leola Ward 1,Supreme Court,,27,NP,Joel Winnig,0
Adams,Town Of Leola Ward 1,Supreme Court,,27,NP,David T. Prosser Jr,14
Adams,Town Of Leola Ward 1,Supreme Court,,27,NP,Marla Stephens,3
Adams,Town Of Leola Ward 1,Supreme Court,,27,,Scattering,0
Adams,Town Of Lincoln Ward 1,Supreme Court,,32,NP,Joanne F. Kloppenburg,9
Adams,Town Of Lincoln Ward 1,Supreme Court,,32,NP,Joel Winnig,3
Adams,Town Of Lincoln Ward 1,Supreme Court,,32,NP,David T. Prosser Jr,14
Adams,Town Of Lincoln Ward 1,Supreme Court,,32,NP,Marla Stephens,6
Adams,Town Of Lincoln Ward 1,Supreme Court,,32,,Scattering,0
Adams,Town Of Monroe Ward 1,Supreme Court,,27,NP,Joanne F. Kloppenburg,6
Adams,Town Of Monroe Ward 1,Supreme Court,,27,NP,Joel Winnig,0
Adams,Town Of Monroe Ward 1,Supreme Court,,27,NP,David T. Prosser Jr,12
Adams,Town Of Monroe Ward 1,Supreme Court,,27,NP,Marla Stephens,9
Adams,Town Of Monroe Ward 1,Supreme Court,,27,,Scattering,0
Adams,Town Of New Chester Wards 1 & 2,Supreme Court,,45,NP,Joanne F. Kloppenburg,12
Adams,Town Of New Chester Wards 1 & 2,Supreme Court,,45,NP,Joel Winnig,3
Adams,Town Of New Chester Wards 1 & 2,Supreme Court,,45,NP,David T. Prosser Jr,21
Adams,Town Of New Chester Wards 1 & 2,Supreme Court,,45,NP,Marla Stephens,9
Adams,Town Of New Chester Wards 1 & 2,Supreme Court,,45,,Scattering,0
Adams,Town Of New Haven Ward 1,Supreme Court,,37,NP,Joanne F. Kloppenburg,15
Adams,Town Of New Haven Ward 1,Supreme Court,,37,NP,Joel Winnig,6
Adams,Town Of New Haven Ward 1,Supreme Court,,37,NP,David T. Prosser Jr,14
Adams,Town Of New Haven Ward 1,Supreme Court,,37,NP,Marla Stephens,2
Adams,Town Of New Haven Ward 1,Supreme Court,,37,,Scattering,0
Adams,Town Of Preston Wards 1 - 3,Supreme Court,,37,NP,Joanne F. Kloppenburg,6
Adams,Town Of Preston Wards 1 - 3,Supreme Court,,37,NP,Joel Winnig,6
Adams,Town Of Preston Wards 1 - 3,Supreme Court,,37,NP,David T. Prosser Jr,22
Adams,Town Of Preston Wards 1 - 3,Supreme Court,,37,NP,Marla Stephens,3
Adams,Town Of Preston Wards 1 - 3,Supreme Court,,37,,Scattering,0
Adams,Town Of Quincy Wards 1 & 2,Supreme Court,,53,NP,Joanne F. Kloppenburg,11
Adams,Town Of Quincy Wards 1 & 2,Supreme Court,,53,NP,Joel Winnig,8
Adams,Town Of Quincy Wards 1 & 2,Supreme Court,,53,NP,David T. Prosser Jr,23
Adams,Town Of Quincy Wards 1 & 2,Supreme Court,,53,NP,Marla Stephens,11
Adams,Town Of Quincy Wards 1 & 2,Supreme Court,,53,,Scattering,0
Adams,Town Of Richfield Ward 1,Supreme Court,,9,NP,Joanne F. Kloppenburg,4
Adams,Town Of Richfield Ward 1,Supreme Court,,9,NP,Joel Winnig,1
Adams,Town Of Richfield Ward 1,Supreme Court,,9,NP,David T. Prosser Jr,2
Adams,Town Of Richfield Ward 1,Supreme Court,,9,NP,Marla Stephens,2
Adams,Town Of Richfield Ward 1,Supreme Court,,9,,Scattering,0
Adams,Town Of Rome Wards 1 - 5,Supreme Court,,369,NP,Joanne F. Kloppenburg,108
Adams,Town Of Rome Wards 1 - 5,Supreme Court,,369,NP,Joel Winnig,19
Adams,Town Of Rome Wards 1 - 5,Supreme Court,,369,NP,David T. Prosser Jr,206
Adams,Town Of Rome Wards 1 - 5,Supreme Court,,369,NP,Marla Stephens,35
Adams,Town Of Rome Wards 1 - 5,Supreme Court,,369,,Scattering,1
Adams,Town Of Springville Wards 1 & 2,Supreme Court,,38,NP,Joanne F. Kloppenburg,10
Adams,Town Of Springville Wards 1 & 2,Supreme Court,,38,NP,Joel Winnig,4
Adams,Town Of Springville Wards 1 & 2,Supreme Court,,38,NP,David T. Prosser Jr,20
Adams,Town Of Springville Wards 1 & 2,Supreme Court,,38,NP,Marla Stephens,4
Adams,Town Of Springville Wards 1 & 2,Supreme Court,,38,,Scattering,0
Adams,Town Of Strongs Prairie Wards 1 & 2,Supreme Court,,39,NP,Joanne F. Kloppenburg,7
Adams,Town Of Strongs Prairie Wards 1 & 2,Supreme Court,,39,NP,Joel Winnig,10
Adams,Town Of Strongs Prairie Wards 1 & 2,Supreme Court,,39,NP,David T. Prosser Jr,18
Adams,Town Of Strongs Prairie Wards 1 & 2,Supreme Court,,39,NP,Marla Stephens,4
Adams,Town Of Strongs Prairie Wards 1 & 2,Supreme Court,,39,,Scattering,0
Adams,Village Of Friendship Ward 1,Supreme Court,,54,NP,Joanne F. Kloppenburg,12
Adams,Village Of Friendship Ward 1,Supreme Court,,54,NP,Joel Winnig,6
Adams,Village Of Friendship Ward 1,Supreme Court,,54,NP,David T. Prosser Jr,31
Adams,Village Of Friendship Ward 1,Supreme Court,,54,NP,Marla Stephens,5
Adams,Village Of Friendship Ward 1,Supreme Court,,54,,Scattering,0
Adams,City Of Adams Wards 1 - 5,Supreme Court,,230,NP,Joanne F. Kloppenburg,78
Adams,City Of Adams Wards 1 - 5,Supreme Court,,230,NP,Joel Winnig,30
Adams,City Of Adams Wards 1 - 5,Supreme Court,,230,NP,David T. Prosser Jr,83
Adams,City Of Adams Wards 1 - 5,Supreme Court,,230,NP,Marla Stephens,38
Adams,City Of Adams Wards 1 - 5,Supreme Court,,230,,Scattering,1
Adams,City Of Wisconsin Dells Ward 5,Supreme Court,,0,NP,Joanne F. Kloppenburg,0
Adams,City Of Wisconsin Dells Ward 5,Supreme Court,,0,NP,Joel Winnig,0
Adams,City Of Wisconsin Dells Ward 5,Supreme Court,,0,NP,David T. Prosser Jr,0
Adams,City Of Wisconsin Dells Ward 5,Supreme Court,,0,NP,Marla Stephens,0
Adams,City Of Wisconsin Dells Ward 5,Supreme Court,,0,,Scattering,0
Ashland,Town Of Agenda Ward 1,Supreme Court,,23,NP,Joanne F. Kloppenburg,5
Ashland,Town Of Agenda Ward 1,Supreme Court,,23,NP,Joel Winnig,0
Ashland,Town Of Agenda Ward 1,Supreme Court,,23,NP,David T. Prosser Jr,16
Ashland,Town Of Agenda Ward 1,Supreme Court,,23,NP,Marla Stephens,2
Ashland,Town Of Agenda Ward 1,Supreme Court,,23,,Scattering,0
Ashland,Town Of Ashland Ward 1,Supreme Court,,35,NP,Joanne F. Kloppenburg,11
Ashland,Town Of Ashland Ward 1,Supreme Court,,35,NP,Joel Winnig,7
Ashland,Town Of Ashland Ward 1,Supreme Court,,35,NP,David T. Prosser Jr,14
Ashland,Town Of Ashland Ward 1,Supreme Court,,35,NP,Marla Stephens,3
Ashland,Town Of Ashland Ward 1,Supreme Court,,35,,Scattering,0
Ashland,Town Of Chippewa Ward 1,Supreme Court,,22,NP,Joanne F. Kloppenburg,2
Ashland,Town Of Chippewa Ward 1,Supreme Court,,22,NP,Joel Winnig,4
Ashland,Town Of Chippewa Ward 1,Supreme Court,,22,NP,David T. Prosser Jr,13
Ashland,Town Of Chippewa Ward 1,Supreme Court,,22,NP,Marla Stephens,3
Ashland,Town Of Chippewa Ward 1,Supreme Court,,22,,Scattering,0
Ashland,Town Of Gingles Wards 1 & 2,Supreme Court,,27,NP,Joanne F. Kloppenburg,5
Ashland,Town Of Gingles Wards 1 & 2,Supreme Court,,27,NP,Joel Winnig,3
Ashland,Town Of Gingles Wards 1 & 2,Supreme Court,,27,NP,David T. Prosser Jr,18
Ashland,Town Of Gingles Wards 1 & 2,Supreme Court,,27,NP,Marla Stephens,1
Ashland,Town Of Gingles Wards 1 & 2,Supreme Court,,27,,Scattering,0
Ashland,Town Of Gordon Ward 1,Supreme Court,,12,NP,Joanne F. Kloppenburg,3
Ashland,Town Of Gordon Ward 1,Supreme Court,,12,NP,Joel Winnig,0
Ashland,Town Of Gordon Ward 1,Supreme Court,,12,NP,David T. Prosser Jr,3
Ashland,Town Of Gordon Ward 1,Supreme Court,,12,NP,Marla Stephens,6
Ashland,Town Of Gordon Ward 1,Supreme Court,,12,,Scattering,0
Ashland,Town Of Jacobs Ward 1,Supreme Court,,14,NP,Joanne F. Kloppenburg,2
Ashland,Town Of Jacobs Ward 1,Supreme Court,,14,NP,Joel Winnig,0
Ashland,Town Of Jacobs Ward 1,Supreme Court,,14,NP,David T. Prosser Jr,7
Ashland,Town Of Jacobs Ward 1,Supreme Court,,14,NP,Marla Stephens,5
Ashland,Town Of Jacobs Ward 1,Supreme Court,,14,,Scattering,0
Ashland,Town Of La Pointe Ward 1,Supreme Court,,17,NP,Joanne F. Kloppenburg,6
Ashland,Town Of La Pointe Ward 1,Supreme Court,,17,NP,Joel Winnig,3
Ashland,Town Of La Pointe Ward 1,Supreme Court,,17,NP,David T. Prosser Jr,1
Ashland,Town Of La Pointe Ward 1,Supreme Court,,17,NP,Marla Stephens,6
Ashland,Town Of La Pointe Ward 1,Supreme Court,,17,,Scattering,1
Ashland,Town Of Marengo Wards 1 & 2,Supreme Court,,27,NP,Joanne F. Kloppenburg,12
Ashland,Town Of Marengo Wards 1 & 2,Supreme Court,,27,NP,Joel Winnig,1
Ashland,Town Of Marengo Wards 1 & 2,Supreme Court,,27,NP,David T. Prosser Jr,6
Ashland,Town Of Marengo Wards 1 & 2,Supreme Court,,27,NP,Marla Stephens,8
Ashland,Town Of Marengo Wards 1 & 2,Supreme Court,,27,,Scattering,0
Ashland,Town Of Morse Wards 1 & 2,Supreme Court,,11,NP,Joanne F. Kloppenburg,4
Ashland,Town Of Morse Wards 1 & 2,Supreme Court,,11,NP,Joel Winnig,1
Ashland,Town Of Morse Wards 1 & 2,Supreme Court,,11,NP,David T. Prosser Jr,5
Ashland,Town Of Morse Wards 1 & 2,Supreme Court,,11,NP,Marla Stephens,1
Ashland,Town Of Morse Wards 1 & 2,Supreme Court,,11,,Scattering,0
Ashland,Town Of Peeksville Ward 1,Supreme Court,,57,NP,Joanne F. Kloppenburg,19
Ashland,Town Of Peeksville Ward 1,Supreme Court,,57,NP,Joel Winnig,5
Ashland,Town Of Peeksville Ward 1,Supreme Court,,57,NP,David T. Prosser Jr,17
Ashland,Town Of Peeksville Ward 1,Supreme Court,,57,NP,Marla Stephens,16
Ashland,Town Of Peeksville Ward 1,Supreme Court,,57,,Scattering,0
Ashland,Town Of Sanborn Wards 1 & 2,Supreme Court,,6,NP,Joanne F. Kloppenburg,0
Ashland,Town Of Sanborn Wards 1 & 2,Supreme Court,,6,NP,Joel Winnig,0
Ashland,Town Of Sanborn Wards 1 & 2,Supreme Court,,6,NP,David T. Prosser Jr,1
Ashland,Town Of Sanborn Wards 1 & 2,Supreme Court,,6,NP,Marla Stephens,5
Ashland,Town Of Sanborn Wards 1 & 2,Supreme Court,,6,,Scattering,0
Ashland,Town Of Shanagolden Ward 1,Supreme Court,,23,NP,Joanne F. Kloppenburg,9
Ashland,Town Of Shanagolden Ward 1,Supreme Court,,23,NP,Joel Winnig,4
Ashland,Town Of Shanagolden Ward 1,Supreme Court,,23,NP,David T. Prosser Jr,4
Ashland,Town Of Shanagolden Ward 1,Supreme Court,,23,NP,Marla Stephens,6
Ashland,Town Of Shanagolden Ward 1,Supreme Court,,23,,Scattering,0
Ashland,Town Of White River Wards 1 - 3,Supreme Court,,24,NP,Joanne F. Kloppenburg,5
Ashland,Town Of White River Wards 1 - 3,Supreme Court,,24,NP,Joel Winnig,4
