county,ward,office,district,total votes,party,candidate,votes
Brown,Town Of Lawrence Wards 1 - 3,State Senate,2,1331,REP,Robert L. Cowles,892
Brown,Town Of Lawrence Wards 1 - 3,State Senate,2,1331,DEM,Nancy J. Nusbaum,434
Brown,Town Of Lawrence Wards 1 - 3,State Senate,2,1331,,Scattering,5
Brown,Village Of Allouez Wards 1 & 2,State Senate,2,1014,REP,Robert L. Cowles,461
Brown,Village Of Allouez Wards 1 & 2,State Senate,2,1014,DEM,Nancy J. Nusbaum,551
Brown,Village Of Allouez Wards 1 & 2,State Senate,2,1014,,Scattering,2
Brown,Village Of Allouez Wards 3 & 4,State Senate,2,1457,REP,Robert L. Cowles,744
Brown,Village Of Allouez Wards 3 & 4,State Senate,2,1457,DEM,Nancy J. Nusbaum,708
Brown,Village Of Allouez Wards 3 & 4,State Senate,2,1457,,Scattering,5
Brown,Village Of Allouez Wards 5 & 6,State Senate,2,1576,REP,Robert L. Cowles,945
Brown,Village Of Allouez Wards 5 & 6,State Senate,2,1576,DEM,Nancy J. Nusbaum,628
Brown,Village Of Allouez Wards 5 & 6,State Senate,2,1576,,Scattering,3
Brown,Village Of Allouez Wards 7 - 9,State Senate,2,1174,REP,Robert L. Cowles,657
Brown,Village Of Allouez Wards 7 - 9,State Senate,2,1174,DEM,Nancy J. Nusbaum,514
Brown,Village Of Allouez Wards 7 - 9,State Senate,2,1174,,Scattering,3
Brown,Village Of Ashwaubenon Wards 1 & 2,State Senate,2,606,REP,Robert L. Cowles,313
Brown,Village Of Ashwaubenon Wards 1 & 2,State Senate,2,606,DEM,Nancy J. Nusbaum,290
Brown,Village Of Ashwaubenon Wards 1 & 2,State Senate,2,606,,Scattering,3
Brown,Village Of Ashwaubenon Wards 3 & 4,State Senate,2,705,REP,Robert L. Cowles,342
Brown,Village Of Ashwaubenon Wards 3 & 4,State Senate,2,705,DEM,Nancy J. Nusbaum,358
Brown,Village Of Ashwaubenon Wards 3 & 4,State Senate,2,705,,Scattering,5
Brown,Village Of Ashwaubenon Wards 5 & 6,State Senate,2,809,REP,Robert L. Cowles,433
Brown,Village Of Ashwaubenon Wards 5 & 6,State Senate,2,809,DEM,Nancy J. Nusbaum,374
Brown,Village Of Ashwaubenon Wards 5 & 6,State Senate,2,809,,Scattering,2
Brown,Village Of Ashwaubenon Wards 7 & 8,State Senate,2,877,REP,Robert L. Cowles,528
Brown,Village Of Ashwaubenon Wards 7 & 8,State Senate,2,877,DEM,Nancy J. Nusbaum,347
Brown,Village Of Ashwaubenon Wards 7 & 8,State Senate,2,877,,Scattering,2
Brown,Village Of Ashwaubenon Wards 9 & 10,State Senate,2,939,REP,Robert L. Cowles,499
Brown,Village Of Ashwaubenon Wards 9 & 10,State Senate,2,939,DEM,Nancy J. Nusbaum,437
Brown,Village Of Ashwaubenon Wards 9 & 10,State Senate,2,939,,Scattering,3
Brown,"Village Of Ashwaubenon Wards 11, 12, 13 & 14",State Senate,2,1088,REP,Robert L. Cowles,625
Brown,"Village Of Ashwaubenon Wards 11, 12, 13 & 14",State Senate,2,1088,DEM,Nancy J. Nusbaum,462
Brown,"Village Of Ashwaubenon Wards 11, 12, 13 & 14",State Senate,2,1088,,Scattering,1
Brown,Village Of Hobart Wards 1 - 7,State Senate,2,2006,REP,Robert L. Cowles,1355
Brown,Village Of Hobart Wards 1 - 7,State Senate,2,2006,DEM,Nancy J. Nusbaum,647
Brown,Village Of Hobart Wards 1 - 7,State Senate,2,2006,,Scattering,4
Brown,City Of De Pere District 1 Ward 1-3,State Senate,2,2016,REP,Robert L. Cowles,1057
Brown,City Of De Pere District 1 Ward 1-3,State Senate,2,2016,DEM,Nancy J. Nusbaum,956
Brown,City Of De Pere District 1 Ward 1-3,State Senate,2,2016,,Scattering,3
Brown,City Of De Pere District 2 Ward 4 -7,State Senate,2,1681,REP,Robert L. Cowles,881
Brown,City Of De Pere District 2 Ward 4 -7,State Senate,2,1681,DEM,Nancy J. Nusbaum,799
Brown,City Of De Pere District 2 Ward 4 -7,State Senate,2,1681,,Scattering,1
Brown,City Of De Pere District 4 Ward 8-10,State Senate,2,886,REP,Robert L. Cowles,439
Brown,City Of De Pere District 4 Ward 8-10,State Senate,2,886,DEM,Nancy J. Nusbaum,444
Brown,City Of De Pere District 4 Ward 8-10,State Senate,2,886,,Scattering,3
Brown,City Of De Pere District 3 Ward 11-14,State Senate,2,1907,REP,Robert L. Cowles,1085
Brown,City Of De Pere District 3 Ward 11-14,State Senate,2,1907,DEM,Nancy J. Nusbaum,820
Brown,City Of De Pere District 3 Ward 11-14,State Senate,2,1907,,Scattering,2
Brown,City Of Green Bay Ward Wd46,State Senate,2,781,REP,Robert L. Cowles,443
Brown,City Of Green Bay Ward Wd46,State Senate,2,781,DEM,Nancy J. Nusbaum,338
Brown,City Of Green Bay Ward Wd46,State Senate,2,781,,Scattering,0
Brown,City Of Green Bay Ward Wd47,State Senate,2,396,REP,Robert L. Cowles,158
Brown,City Of Green Bay Ward Wd47,State Senate,2,396,DEM,Nancy J. Nusbaum,238
Brown,City Of Green Bay Ward Wd47,State Senate,2,396,,Scattering,0
Brown,City Of Green Bay Ward Wd48,State Senate,2,849,REP,Robert L. Cowles,550
Brown,City Of Green Bay Ward Wd48,State Senate,2,849,DEM,Nancy J. Nusbaum,298
Brown,City Of Green Bay Ward Wd48,State Senate,2,849,,Scattering,1
Brown,City Of Green Bay Ward Wd49,State Senate,2,676,REP,Robert L. Cowles,423
Brown,City Of Green Bay Ward Wd49,State Senate,2,676,DEM,Nancy J. Nusbaum,250
Brown,City Of Green Bay Ward Wd49,State Senate,2,676,,Scattering,3
Oconto,Town Of Abrams Wards 1 - 4,State Senate,2,486,REP,Robert L. Cowles,297
Oconto,Town Of Abrams Wards 1 - 4,State Senate,2,486,DEM,Nancy J. Nusbaum,189
Oconto,Town Of Abrams Wards 1 - 4,State Senate,2,486,,Scattering,0
Oconto,Town Of Bagley Ward 1,State Senate,2,99,REP,Robert L. Cowles,58
Oconto,Town Of Bagley Ward 1,State Senate,2,99,DEM,Nancy J. Nusbaum,41
Oconto,Town Of Bagley Ward 1,State Senate,2,99,,Scattering,0
Oconto,Town Of Brazeau Wards 1 - 3,State Senate,2,369,REP,Robert L. Cowles,214
Oconto,Town Of Brazeau Wards 1 - 3,State Senate,2,369,DEM,Nancy J. Nusbaum,155
Oconto,Town Of Brazeau Wards 1 - 3,State Senate,2,369,,Scattering,0
Oconto,Town Of Breed Ward 1,State Senate,2,192,REP,Robert L. Cowles,121
Oconto,Town Of Breed Ward 1,State Senate,2,192,DEM,Nancy J. Nusbaum,71
Oconto,Town Of Breed Ward 1,State Senate,2,192,,Scattering,0
Oconto,Town Of Gillett Wards 1 & 2,State Senate,2,291,REP,Robert L. Cowles,221
Oconto,Town Of Gillett Wards 1 & 2,State Senate,2,291,DEM,Nancy J. Nusbaum,70
Oconto,Town Of Gillett Wards 1 & 2,State Senate,2,291,,Scattering,0
Oconto,Town Of How Wards 1 - 3,State Senate,2,169,REP,Robert L. Cowles,122
Oconto,Town Of How Wards 1 - 3,State Senate,2,169,DEM,Nancy J. Nusbaum,47
Oconto,Town Of How Wards 1 - 3,State Senate,2,169,,Scattering,0
Oconto,Town Of Maple Valley Wards 1 & 2,State Senate,2,187,REP,Robert L. Cowles,104
Oconto,Town Of Maple Valley Wards 1 & 2,State Senate,2,187,DEM,Nancy J. Nusbaum,83
Oconto,Town Of Maple Valley Wards 1 & 2,State Senate,2,187,,Scattering,0
Oconto,Town Of Morgan Ward 1,State Senate,2,285,REP,Robert L. Cowles,184
Oconto,Town Of Morgan Ward 1,State Senate,2,285,DEM,Nancy J. Nusbaum,100
Oconto,Town Of Morgan Ward 1,State Senate,2,285,,Scattering,1
Oconto,Town Of Oconto Falls Wards 1 & 2,State Senate,2,355,REP,Robert L. Cowles,218
Oconto,Town Of Oconto Falls Wards 1 & 2,State Senate,2,355,DEM,Nancy J. Nusbaum,137
Oconto,Town Of Oconto Falls Wards 1 & 2,State Senate,2,355,,Scattering,0
Oconto,Town Of Spruce Wards 1 & 2,State Senate,2,201,REP,Robert L. Cowles,119
Oconto,Town Of Spruce Wards 1 & 2,State Senate,2,201,DEM,Nancy J. Nusbaum,82
Oconto,Town Of Spruce Wards 1 & 2,State Senate,2,201,,Scattering,0
Oconto,Town Of Underhill Ward 1,State Senate,2,206,REP,Robert L. Cowles,136
Oconto,Town Of Underhill Ward 1,State Senate,2,206,DEM,Nancy J. Nusbaum,70
Oconto,Town Of Underhill Ward 1,State Senate,2,206,,Scattering,0
Oconto,Village Of Suring Ward 1,State Senate,2,133,REP,Robert L. Cowles,84
Oconto,Village Of Suring Ward 1,State Senate,2,133,DEM,Nancy J. Nusbaum,49
Oconto,Village Of Suring Ward 1,State Senate,2,133,,Scattering,0
Oconto,City Of Gillett Wards 1 - 4,State Senate,2,277,REP,Robert L. Cowles,136
Oconto,City Of Gillett Wards 1 - 4,State Senate,2,277,DEM,Nancy J. Nusbaum,141
Oconto,City Of Gillett Wards 1 - 4,State Senate,2,277,,Scattering,0
Oconto,City Of Oconto Falls Wards 1 - 5,State Senate,2,629,REP,Robert L. Cowles,320
Oconto,City Of Oconto Falls Wards 1 - 5,State Senate,2,629,DEM,Nancy J. Nusbaum,308
Oconto,City Of Oconto Falls Wards 1 - 5,State Senate,2,629,,Scattering,1
Outagamie,"Town Of Black Creek Town Of Black Creek, Wards 1 & 2",State Senate,2,305,REP,Robert L. Cowles,193
Outagamie,"Town Of Black Creek Town Of Black Creek, Wards 1 & 2",State Senate,2,305,DEM,Nancy J. Nusbaum,112
Outagamie,"Town Of Black Creek Town Of Black Creek, Wards 1 & 2",State Senate,2,305,,Scattering,0
Outagamie,Town Of Bovina Wards 1 & 2,State Senate,2,305,REP,Robert L. Cowles,182
Outagamie,Town Of Bovina Wards 1 & 2,State Senate,2,305,DEM,Nancy J. Nusbaum,123
Outagamie,Town Of Bovina Wards 1 & 2,State Senate,2,305,,Scattering,0
Outagamie,Town Of Cicero Wards 1 & 2,State Senate,2,272,REP,Robert L. Cowles,163
