LA CROSSE,TOWN OF CAMPBELL Ward 7,ASSEMBLY,95,5,REP,DAVID A. DREWES,2.0
LA CROSSE,TOWN OF CAMPBELL Ward 7,ASSEMBLY,95,5,DEM,JILL E. BILLINGS,3.0
LA CROSSE,TOWN OF CAMPBELL Ward 7,ASSEMBLY,95,5,,SCATTERING,0.0
"TOWN OF SHELBY Wards 1, 4 - 6",ASSEMBLY,95,703,REP,DAVID A. DREWES,273.0
"TOWN OF SHELBY Wards 1, 4 - 6",ASSEMBLY,95,703,DEM,JILL E. BILLINGS,429.0
"TOWN OF SHELBY Wards 1, 4 - 6",ASSEMBLY,95,703,,SCATTERING,1.0
CITY OF LA CROSSE Ward 1,ASSEMBLY,95,427,REP,DAVID A. DREWES,149.0
CITY OF LA CROSSE Ward 1,ASSEMBLY,95,427,DEM,JILL E. BILLINGS,278.0
CITY OF LA CROSSE Ward 1,ASSEMBLY,95,427,,SCATTERING,0.0
CITY OF LA CROSSE Ward 2,ASSEMBLY,95,387,REP,DAVID A. DREWES,121.0
CITY OF LA CROSSE Ward 2,ASSEMBLY,95,387,DEM,JILL E. BILLINGS,265.0
CITY OF LA CROSSE Ward 2,ASSEMBLY,95,387,,SCATTERING,1.0
CITY OF LA CROSSE Ward 3,ASSEMBLY,95,256,REP,DAVID A. DREWES,68.0
CITY OF LA CROSSE Ward 3,ASSEMBLY,95,256,DEM,JILL E. BILLINGS,188.0
CITY OF LA CROSSE Ward 3,ASSEMBLY,95,256,,SCATTERING,0.0
CITY OF LA CROSSE Ward 4,ASSEMBLY,95,233,REP,DAVID A. DREWES,71.0
CITY OF LA CROSSE Ward 4,ASSEMBLY,95,233,DEM,JILL E. BILLINGS,162.0
CITY OF LA CROSSE Ward 4,ASSEMBLY,95,233,,SCATTERING,0.0
CITY OF LA CROSSE Ward 5,ASSEMBLY,95,131,REP,DAVID A. DREWES,25.0
CITY OF LA CROSSE Ward 5,ASSEMBLY,95,131,DEM,JILL E. BILLINGS,106.0
CITY OF LA CROSSE Ward 5,ASSEMBLY,95,131,,SCATTERING,0.0
CITY OF LA CROSSE Ward 6,ASSEMBLY,95,275,REP,DAVID A. DREWES,53.0
CITY OF LA CROSSE Ward 6,ASSEMBLY,95,275,DEM,JILL E. BILLINGS,220.0
CITY OF LA CROSSE Ward 6,ASSEMBLY,95,275,,SCATTERING,2.0
CITY OF LA CROSSE Ward 7,ASSEMBLY,95,302,REP,DAVID A. DREWES,46.0
CITY OF LA CROSSE Ward 7,ASSEMBLY,95,302,DEM,JILL E. BILLINGS,255.0
CITY OF LA CROSSE Ward 7,ASSEMBLY,95,302,,SCATTERING,1.0
CITY OF LA CROSSE Ward 8,ASSEMBLY,95,815,REP,DAVID A. DREWES,177.0
CITY OF LA CROSSE Ward 8,ASSEMBLY,95,815,DEM,JILL E. BILLINGS,637.0
CITY OF LA CROSSE Ward 8,ASSEMBLY,95,815,,SCATTERING,1.0
CITY OF LA CROSSE Ward 9,ASSEMBLY,95,751,REP,DAVID A. DREWES,202.0
CITY OF LA CROSSE Ward 9,ASSEMBLY,95,751,DEM,JILL E. BILLINGS,549.0
CITY OF LA CROSSE Ward 9,ASSEMBLY,95,751,,SCATTERING,0.0
CITY OF LA CROSSE Ward 10,ASSEMBLY,95,610,REP,DAVID A. DREWES,142.0
CITY OF LA CROSSE Ward 10,ASSEMBLY,95,610,DEM,JILL E. BILLINGS,465.0
CITY OF LA CROSSE Ward 10,ASSEMBLY,95,610,,SCATTERING,3.0
CITY OF LA CROSSE Ward 11,ASSEMBLY,95,252,REP,DAVID A. DREWES,54.0
CITY OF LA CROSSE Ward 11,ASSEMBLY,95,252,DEM,JILL E. BILLINGS,198.0
CITY OF LA CROSSE Ward 11,ASSEMBLY,95,252,,SCATTERING,0.0
CITY OF LA CROSSE Ward 12,ASSEMBLY,95,401,REP,DAVID A. DREWES,89.0
CITY OF LA CROSSE Ward 12,ASSEMBLY,95,401,DEM,JILL E. BILLINGS,312.0
CITY OF LA CROSSE Ward 12,ASSEMBLY,95,401,,SCATTERING,0.0
CITY OF LA CROSSE Ward 13,ASSEMBLY,95,316,REP,DAVID A. DREWES,83.0
CITY OF LA CROSSE Ward 13,ASSEMBLY,95,316,DEM,JILL E. BILLINGS,233.0
CITY OF LA CROSSE Ward 13,ASSEMBLY,95,316,,SCATTERING,0.0
CITY OF LA CROSSE Ward 14,ASSEMBLY,95,598,REP,DAVID A. DREWES,161.0
CITY OF LA CROSSE Ward 14,ASSEMBLY,95,598,DEM,JILL E. BILLINGS,437.0
CITY OF LA CROSSE Ward 14,ASSEMBLY,95,598,,SCATTERING,0.0
CITY OF LA CROSSE Ward 15,ASSEMBLY,95,573,REP,DAVID A. DREWES,161.0
CITY OF LA CROSSE Ward 15,ASSEMBLY,95,573,DEM,JILL E. BILLINGS,412.0
CITY OF LA CROSSE Ward 15,ASSEMBLY,95,573,,SCATTERING,0.0
CITY OF LA CROSSE Ward 16,ASSEMBLY,95,492,REP,DAVID A. DREWES,163.0
CITY OF LA CROSSE Ward 16,ASSEMBLY,95,492,DEM,JILL E. BILLINGS,329.0
CITY OF LA CROSSE Ward 16,ASSEMBLY,95,492,,SCATTERING,0.0
CITY OF LA CROSSE Ward 17,ASSEMBLY,95,669,REP,DAVID A. DREWES,207.0
CITY OF LA CROSSE Ward 17,ASSEMBLY,95,669,DEM,JILL E. BILLINGS,462.0
CITY OF LA CROSSE Ward 17,ASSEMBLY,95,669,,SCATTERING,0.0
