county,ward,office,district,total votes,party,candidate,votes
Ozaukee,City Of Port Washington Ward 6,Assembly,60,144,,Scattering,2
Ozaukee,City Of Port Washington Wards 7 & 8,Assembly,60,327,REP,Duey Stroebel,220
Ozaukee,City Of Port Washington Wards 7 & 8,Assembly,60,327,DEM,Rick Aaron,107
Ozaukee,City Of Port Washington Wards 7 & 8,Assembly,60,327,,Scattering,0
Ozaukee,City Of Port Washington Wards 9 & 10,Assembly,60,212,REP,Duey Stroebel,135
Ozaukee,City Of Port Washington Wards 9 & 10,Assembly,60,212,DEM,Rick Aaron,77
Ozaukee,City Of Port Washington Wards 9 & 10,Assembly,60,212,,Scattering,0
Ozaukee,City Of Port Washington Ward 11,Assembly,60,231,REP,Duey Stroebel,149
Ozaukee,City Of Port Washington Ward 11,Assembly,60,231,DEM,Rick Aaron,82
Ozaukee,City Of Port Washington Ward 11,Assembly,60,231,,Scattering,0
Washington,Town Of Trenton Wds-1.2.5.6.7,Assembly,60,375,REP,Duey Stroebel,316
Washington,Town Of Trenton Wds-1.2.5.6.7,Assembly,60,375,DEM,Rick Aaron,59
Washington,Town Of Trenton Wds-1.2.5.6.7,Assembly,60,375,,Scattering,0
Washington,Village Of Newburg Wards 1 & 2,Assembly,60,71,REP,Duey Stroebel,60
Washington,Village Of Newburg Wards 1 & 2,Assembly,60,71,DEM,Rick Aaron,11
Washington,Village Of Newburg Wards 1 & 2,Assembly,60,71,,Scattering,0
Washington,"City Of West Bend Ward 28, 34",Assembly,60,2,REP,Duey Stroebel,2
Washington,"City Of West Bend Ward 28, 34",Assembly,60,2,DEM,Rick Aaron,0
Washington,"City Of West Bend Ward 28, 34",Assembly,60,2,,Scattering,0
Racine,Town Of Waterford Wards 1 - 10,Assembly,83,1160,REP,Dave Craig,913
Racine,Town Of Waterford Wards 1 - 10,Assembly,83,1160,DEM,James Brownlow,243
Racine,Town Of Waterford Wards 1 - 10,Assembly,83,1160,DEM,Andrew Allen Berg (Write In),3
Racine,Town Of Waterford Wards 1 - 10,Assembly,83,1160,,Scattering,1
Racine,Village Of Waterford Wards 1 - 7,Assembly,83,900,REP,Dave Craig,639
Racine,Village Of Waterford Wards 1 - 7,Assembly,83,900,DEM,James Brownlow,252
Racine,Village Of Waterford Wards 1 - 7,Assembly,83,900,DEM,Andrew Allen Berg (Write In),9
Racine,Village Of Waterford Wards 1 - 7,Assembly,83,900,,Scattering,0
Walworth,Town Of East Troy Wards 1 - 7,Assembly,83,866,REP,Dave Craig,656
Walworth,Town Of East Troy Wards 1 - 7,Assembly,83,866,DEM,James Brownlow,210
Walworth,Town Of East Troy Wards 1 - 7,Assembly,83,866,DEM,Andrew Allen Berg (Write In),0
Walworth,Town Of East Troy Wards 1 - 7,Assembly,83,866,,Scattering,0
Walworth,Village Of East Troy Wards 1 - 7,Assembly,83,720,REP,Dave Craig,483
Walworth,Village Of East Troy Wards 1 - 7,Assembly,83,720,DEM,James Brownlow,236
Walworth,Village Of East Troy Wards 1 - 7,Assembly,83,720,DEM,Andrew Allen Berg (Write In),1
Walworth,Village Of East Troy Wards 1 - 7,Assembly,83,720,,Scattering,0
Walworth,Village Of Mukwonago Ward 9,Assembly,83,13,REP,Dave Craig,11
Walworth,Village Of Mukwonago Ward 9,Assembly,83,13,DEM,James Brownlow,2
Walworth,Village Of Mukwonago Ward 9,Assembly,83,13,DEM,Andrew Allen Berg (Write In),0
Walworth,Village Of Mukwonago Ward 9,Assembly,83,13,,Scattering,0
Waukesha,Town Of Mukwonago Ward 3,Assembly,83,130,REP,Dave Craig,111
Waukesha,Town Of Mukwonago Ward 3,Assembly,83,130,DEM,James Brownlow,19
Waukesha,Town Of Mukwonago Ward 3,Assembly,83,130,DEM,Andrew Allen Berg (Write In),0
Waukesha,Town Of Mukwonago Ward 3,Assembly,83,130,,Scattering,0
Waukesha,Town Of Vernon Town Of Vernon Wards 1-10,Assembly,83,1839,REP,Dave Craig,1402
Waukesha,Town Of Vernon Town Of Vernon Wards 1-10,Assembly,83,1839,DEM,James Brownlow,429
Waukesha,Town Of Vernon Town Of Vernon Wards 1-10,Assembly,83,1839,DEM,Andrew Allen Berg (Write In),0
Waukesha,Town Of Vernon Town Of Vernon Wards 1-10,Assembly,83,1839,,Scattering,8
Waukesha,Village Of Big Bend Wards 1 - 3,Assembly,83,252,REP,Dave Craig,173
Waukesha,Village Of Big Bend Wards 1 - 3,Assembly,83,252,DEM,James Brownlow,79
Waukesha,Village Of Big Bend Wards 1 - 3,Assembly,83,252,DEM,Andrew Allen Berg (Write In),0
Waukesha,Village Of Big Bend Wards 1 - 3,Assembly,83,252,,Scattering,0
Waukesha,Village Of Mukwonago Wards 1 - 8,Assembly,83,1155,REP,Dave Craig,852
Waukesha,Village Of Mukwonago Wards 1 - 8,Assembly,83,1155,DEM,James Brownlow,303
Waukesha,Village Of Mukwonago Wards 1 - 8,Assembly,83,1155,DEM,Andrew Allen Berg (Write In),0
Waukesha,Village Of Mukwonago Wards 1 - 8,Assembly,83,1155,,Scattering,0
Waukesha,City Of Muskego Wards 1 - 17,Assembly,83,4200,REP,Dave Craig,3075
Waukesha,City Of Muskego Wards 1 - 17,Assembly,83,4200,DEM,James Brownlow,1122
Waukesha,City Of Muskego Wards 1 - 17,Assembly,83,4200,DEM,Andrew Allen Berg (Write In),1
Waukesha,City Of Muskego Wards 1 - 17,Assembly,83,4200,,Scattering,2
La Crosse,Town Of Bangor Ward 1,Assembly,94,140,REP,John Lautz,71
La Crosse,Town Of Bangor Ward 1,Assembly,94,140,DEM,Steve Doyle,69
La Crosse,Town Of Bangor Ward 1,Assembly,94,140,REP,Tim Hesse (Write In),0
La Crosse,Town Of Bangor Ward 1,Assembly,94,140,,Scattering,0
La Crosse,Town Of Barre Wards 1 & 2,Assembly,94,341,REP,John Lautz,202
La Crosse,Town Of Barre Wards 1 & 2,Assembly,94,341,DEM,Steve Doyle,139
La Crosse,Town Of Barre Wards 1 & 2,Assembly,94,341,REP,Tim Hesse (Write In),0
La Crosse,Town Of Barre Wards 1 & 2,Assembly,94,341,,Scattering,0
La Crosse,Town Of Burns Ward 1,Assembly,94,264,REP,John Lautz,137
La Crosse,Town Of Burns Ward 1,Assembly,94,264,DEM,Steve Doyle,127
La Crosse,Town Of Burns Ward 1,Assembly,94,264,REP,Tim Hesse (Write In),0
La Crosse,Town Of Burns Ward 1,Assembly,94,264,,Scattering,0
La Crosse,Town Of Campbell Wards 1 - 6,Assembly,94,1069,REP,John Lautz,411
La Crosse,Town Of Campbell Wards 1 - 6,Assembly,94,1069,DEM,Steve Doyle,658
La Crosse,Town Of Campbell Wards 1 - 6,Assembly,94,1069,REP,Tim Hesse (Write In),0
La Crosse,Town Of Campbell Wards 1 - 6,Assembly,94,1069,,Scattering,0
La Crosse,Town Of Farmington Wards 1 - 3,Assembly,94,462,REP,John Lautz,198
La Crosse,Town Of Farmington Wards 1 - 3,Assembly,94,462,DEM,Steve Doyle,264
La Crosse,Town Of Farmington Wards 1 - 3,Assembly,94,462,REP,Tim Hesse (Write In),0
La Crosse,Town Of Farmington Wards 1 - 3,Assembly,94,462,,Scattering,0
La Crosse,Town Of Greenfield Wards 1 - 3,Assembly,94,511,REP,John Lautz,257
La Crosse,Town Of Greenfield Wards 1 - 3,Assembly,94,511,DEM,Steve Doyle,254
La Crosse,Town Of Greenfield Wards 1 - 3,Assembly,94,511,REP,Tim Hesse (Write In),0
La Crosse,Town Of Greenfield Wards 1 - 3,Assembly,94,511,,Scattering,0
La Crosse,Town Of Hamilton Wards 1 - 3,Assembly,94,748,REP,John Lautz,391
La Crosse,Town Of Hamilton Wards 1 - 3,Assembly,94,748,DEM,Steve Doyle,357
La Crosse,Town Of Hamilton Wards 1 - 3,Assembly,94,748,REP,Tim Hesse (Write In),0
La Crosse,Town Of Hamilton Wards 1 - 3,Assembly,94,748,,Scattering,0
La Crosse,Town Of Holland Wards 1 - 4,Assembly,94,952,REP,John Lautz,435
La Crosse,Town Of Holland Wards 1 - 4,Assembly,94,952,DEM,Steve Doyle,517
La Crosse,Town Of Holland Wards 1 - 4,Assembly,94,952,REP,Tim Hesse (Write In),0
La Crosse,Town Of Holland Wards 1 - 4,Assembly,94,952,,Scattering,0
La Crosse,Town Of Medary Wards 1 & 2,Assembly,94,470,REP,John Lautz,213
La Crosse,Town Of Medary Wards 1 & 2,Assembly,94,470,DEM,Steve Doyle,256
La Crosse,Town Of Medary Wards 1 & 2,Assembly,94,470,REP,Tim Hesse (Write In),0
La Crosse,Town Of Medary Wards 1 & 2,Assembly,94,470,,Scattering,1
La Crosse,Town Of Onalaska Wards 1 - 7,Assembly,94,1621,REP,John Lautz,757
La Crosse,Town Of Onalaska Wards 1 - 7,Assembly,94,1621,DEM,Steve Doyle,863
La Crosse,Town Of Onalaska Wards 1 - 7,Assembly,94,1621,REP,Tim Hesse (Write In),0
La Crosse,Town Of Onalaska Wards 1 - 7,Assembly,94,1621,,Scattering,1
La Crosse,Town Of Shelby Wards 2 & 3,Assembly,94,547,REP,John Lautz,256
La Crosse,Town Of Shelby Wards 2 & 3,Assembly,94,547,DEM,Steve Doyle,289
La Crosse,Town Of Shelby Wards 2 & 3,Assembly,94,547,REP,Tim Hesse (Write In),0
La Crosse,Town Of Shelby Wards 2 & 3,Assembly,94,547,,Scattering,2
La Crosse,Town Of Washington Ward 1,Assembly,94,175,REP,John Lautz,77
La Crosse,Town Of Washington Ward 1,Assembly,94,175,DEM,Steve Doyle,98
La Crosse,Town Of Washington Ward 1,Assembly,94,175,REP,Tim Hesse (Write In),0
La Crosse,Town Of Washington Ward 1,Assembly,94,175,,Scattering,0
La Crosse,Village Of Bangor Wards 1 & 2,Assembly,94,319,REP,John Lautz,153
La Crosse,Village Of Bangor Wards 1 & 2,Assembly,94,319,DEM,Steve Doyle,166
La Crosse,Village Of Bangor Wards 1 & 2,Assembly,94,319,REP,Tim Hesse (Write In),0
La Crosse,Village Of Bangor Wards 1 & 2,Assembly,94,319,,Scattering,0
La Crosse,Village Of Holmen Wards 1 - 17,Assembly,94,1834,REP,John Lautz,749
La Crosse,Village Of Holmen Wards 1 - 17,Assembly,94,1834,DEM,Steve Doyle,1084
La Crosse,Village Of Holmen Wards 1 - 17,Assembly,94,1834,REP,Tim Hesse (Write In),0
La Crosse,Village Of Holmen Wards 1 - 17,Assembly,94,1834,,Scattering,1
La Crosse,Village Of Rockland Ward 1,Assembly,94,109,REP,John Lautz,55
La Crosse,Village Of Rockland Ward 1,Assembly,94,109,DEM,Steve Doyle,54
La Crosse,Village Of Rockland Ward 1,Assembly,94,109,REP,Tim Hesse (Write In),0
La Crosse,Village Of Rockland Ward 1,Assembly,94,109,,Scattering,0
La Crosse,Village Of West Salem Wards 1 - 7,Assembly,94,1245,REP,John Lautz,603
La Crosse,Village Of West Salem Wards 1 - 7,Assembly,94,1245,DEM,Steve Doyle,642
La Crosse,Village Of West Salem Wards 1 - 7,Assembly,94,1245,REP,Tim Hesse (Write In),0
La Crosse,Village Of West Salem Wards 1 - 7,Assembly,94,1245,,Scattering,0
La Crosse,City Of La Crosse Ward 18,Assembly,94,13,REP,John Lautz,9
La Crosse,City Of La Crosse Ward 18,Assembly,94,13,DEM,Steve Doyle,4
La Crosse,City Of La Crosse Ward 18,Assembly,94,13,REP,Tim Hesse (Write In),0
La Crosse,City Of La Crosse Ward 18,Assembly,94,13,,Scattering,0
La Crosse,City Of La Crosse Ward 19,Assembly,94,21,REP,John Lautz,16
La Crosse,City Of La Crosse Ward 19,Assembly,94,21,DEM,Steve Doyle,5
La Crosse,City Of La Crosse Ward 19,Assembly,94,21,REP,Tim Hesse (Write In),0
La Crosse,City Of La Crosse Ward 19,Assembly,94,21,,Scattering,0
La Crosse,City Of La Crosse Ward 20,Assembly,94,0,REP,John Lautz,0
La Crosse,City Of La Crosse Ward 20,Assembly,94,0,DEM,Steve Doyle,0
La Crosse,City Of La Crosse Ward 20,Assembly,94,0,REP,Tim Hesse (Write In),0
La Crosse,City Of La Crosse Ward 20,Assembly,94,0,,Scattering,0
La Crosse,City Of La Crosse Ward 21,Assembly,94,0,REP,John Lautz,0
La Crosse,City Of La Crosse Ward 21,Assembly,94,0,DEM,Steve Doyle,0
La Crosse,City Of La Crosse Ward 21,Assembly,94,0,REP,Tim Hesse (Write In),0
La Crosse,City Of La Crosse Ward 21,Assembly,94,0,,Scattering,0
La Crosse,City Of Onalaska Wards 1 - 4,Assembly,94,1893,REP,John Lautz,922
La Crosse,City Of Onalaska Wards 1 - 4,Assembly,94,1893,DEM,Steve Doyle,971
La Crosse,City Of Onalaska Wards 1 - 4,Assembly,94,1893,REP,Tim Hesse (Write In),0
La Crosse,City Of Onalaska Wards 1 - 4,Assembly,94,1893,,Scattering,0
La Crosse,City Of Onalaska Wards 5 - 8 & 13,Assembly,94,1071,REP,John Lautz,424
La Crosse,City Of Onalaska Wards 5 - 8 & 13,Assembly,94,1071,DEM,Steve Doyle,645
La Crosse,City Of Onalaska Wards 5 - 8 & 13,Assembly,94,1071,REP,Tim Hesse (Write In),0
La Crosse,City Of Onalaska Wards 5 - 8 & 13,Assembly,94,1071,,Scattering,2
La Crosse,City Of Onalaska Wards 9 - 12,Assembly,94,1447,REP,John Lautz,697
La Crosse,City Of Onalaska Wards 9 - 12,Assembly,94,1447,DEM,Steve Doyle,749
La Crosse,City Of Onalaska Wards 9 - 12,Assembly,94,1447,REP,Tim Hesse (Write In),0
La Crosse,City Of Onalaska Wards 9 - 12,Assembly,94,1447,,Scattering,1
Monroe,Town Of Leon Ward 1,Assembly,94,192,REP,John Lautz,117
Monroe,Town Of Leon Ward 1,Assembly,94,192,DEM,Steve Doyle,75
Monroe,Town Of Leon Ward 1,Assembly,94,192,REP,Tim Hesse (Write In),0
Monroe,Town Of Leon Ward 1,Assembly,94,192,,Scattering,0
Monroe,Town Of Portland Ward 1,Assembly,94,137,REP,John Lautz,64
Monroe,Town Of Portland Ward 1,Assembly,94,137,DEM,Steve Doyle,73
Monroe,Town Of Portland Ward 1,Assembly,94,137,REP,Tim Hesse (Write In),0
Monroe,Town Of Portland Ward 1,Assembly,94,137,,Scattering,0
Monroe,Village Of Melvina Ward 1,Assembly,94,15,REP,John Lautz,5
Monroe,Village Of Melvina Ward 1,Assembly,94,15,DEM,Steve Doyle,10
Monroe,Village Of Melvina Ward 1,Assembly,94,15,REP,Tim Hesse (Write In),0
Monroe,Village Of Melvina Ward 1,Assembly,94,15,,Scattering,0
