county,ward,office,district,total votes,party,candidate,votes
Shawano,Town Of Washington Wards 1 & 2,State Senate,2,235,DEM,Nancy J. Nusbaum,137
Shawano,Town Of Washington Wards 1 & 2,State Senate,2,235,DEM,Otto C. Junkermann,98
Shawano,Town Of Washington Wards 1 & 2,State Senate,2,235,DEM,Scattering,0
Shawano,Town Of Waukechon Wards 1 & 2,State Senate,2,112,DEM,Nancy J. Nusbaum,70
Shawano,Town Of Waukechon Wards 1 & 2,State Senate,2,112,DEM,Otto C. Junkermann,42
Shawano,Town Of Waukechon Wards 1 & 2,State Senate,2,112,DEM,Scattering,0
Shawano,Town Of Wescott Wards 1 - 5,State Senate,2,476,DEM,Nancy J. Nusbaum,301
Shawano,Town Of Wescott Wards 1 - 5,State Senate,2,476,DEM,Otto C. Junkermann,171
Shawano,Town Of Wescott Wards 1 - 5,State Senate,2,476,DEM,Scattering,4
Shawano,Village Of Bonduel Wards 1 & 2,State Senate,2,134,DEM,Nancy J. Nusbaum,76
Shawano,Village Of Bonduel Wards 1 & 2,State Senate,2,134,DEM,Otto C. Junkermann,58
Shawano,Village Of Bonduel Wards 1 & 2,State Senate,2,134,DEM,Scattering,0
Shawano,Village Of Bowler Ward 1,State Senate,2,24,DEM,Nancy J. Nusbaum,14
Shawano,Village Of Bowler Ward 1,State Senate,2,24,DEM,Otto C. Junkermann,10
Shawano,Village Of Bowler Ward 1,State Senate,2,24,DEM,Scattering,0
Shawano,Village Of Cecil Ward 1,State Senate,2,74,DEM,Nancy J. Nusbaum,46
Shawano,Village Of Cecil Ward 1,State Senate,2,74,DEM,Otto C. Junkermann,27
Shawano,Village Of Cecil Ward 1,State Senate,2,74,DEM,Scattering,1
Shawano,Village Of Gresham Ward 1,State Senate,2,55,DEM,Nancy J. Nusbaum,33
Shawano,Village Of Gresham Ward 1,State Senate,2,55,DEM,Otto C. Junkermann,21
Shawano,Village Of Gresham Ward 1,State Senate,2,55,DEM,Scattering,1
Shawano,City Of Shawano Wards 1 & 2,State Senate,2,194,DEM,Nancy J. Nusbaum,123
Shawano,City Of Shawano Wards 1 & 2,State Senate,2,194,DEM,Otto C. Junkermann,71
Shawano,City Of Shawano Wards 1 & 2,State Senate,2,194,DEM,Scattering,0
Shawano,City Of Shawano Wards 3 & 4,State Senate,2,129,DEM,Nancy J. Nusbaum,89
Shawano,City Of Shawano Wards 3 & 4,State Senate,2,129,DEM,Otto C. Junkermann,40
Shawano,City Of Shawano Wards 3 & 4,State Senate,2,129,DEM,Scattering,0
Shawano,City Of Shawano Wards 5 & 6,State Senate,2,147,DEM,Nancy J. Nusbaum,105
Shawano,City Of Shawano Wards 5 & 6,State Senate,2,147,DEM,Otto C. Junkermann,42
Shawano,City Of Shawano Wards 5 & 6,State Senate,2,147,DEM,Scattering,0
Shawano,City Of Shawano Wards 7 & 8,State Senate,2,115,DEM,Nancy J. Nusbaum,82
Shawano,City Of Shawano Wards 7 & 8,State Senate,2,115,DEM,Otto C. Junkermann,33
Shawano,City Of Shawano Wards 7 & 8,State Senate,2,115,DEM,Scattering,0
Shawano,City Of Shawano Wards 9 & 10,State Senate,2,224,DEM,Nancy J. Nusbaum,165
Shawano,City Of Shawano Wards 9 & 10,State Senate,2,224,DEM,Otto C. Junkermann,58
Shawano,City Of Shawano Wards 9 & 10,State Senate,2,224,DEM,Scattering,1
Shawano,City Of Shawano Wards 11 & 12,State Senate,2,225,DEM,Nancy J. Nusbaum,157
Shawano,City Of Shawano Wards 11 & 12,State Senate,2,225,DEM,Otto C. Junkermann,66
Shawano,City Of Shawano Wards 11 & 12,State Senate,2,225,DEM,Scattering,2
Waupaca,Town Of Matteson Ward 1,State Senate,2,86,DEM,Nancy J. Nusbaum,45
Waupaca,Town Of Matteson Ward 1,State Senate,2,86,DEM,Otto C. Junkermann,41
Waupaca,Town Of Matteson Ward 1,State Senate,2,86,DEM,Scattering,0
Waupaca,Village Of Embarrass Ward 1,State Senate,2,42,DEM,Nancy J. Nusbaum,18
Waupaca,Village Of Embarrass Ward 1,State Senate,2,42,DEM,Otto C. Junkermann,24
Waupaca,Village Of Embarrass Ward 1,State Senate,2,42,DEM,Scattering,0
Milwaukee,Village Of Bayside Wards 1 & 4,State Senate,8,276,DEM,Gladys Huber,62
Milwaukee,Village Of Bayside Wards 1 & 4,State Senate,8,276,DEM,Sandra K Pasch,212
Milwaukee,Village Of Bayside Wards 1 & 4,State Senate,8,276,DEM,Scattering,2
Milwaukee,Village Of Bayside Wards 2 & 5,State Senate,8,429,DEM,Gladys Huber,116
Milwaukee,Village Of Bayside Wards 2 & 5,State Senate,8,429,DEM,Sandra K Pasch,313
Milwaukee,Village Of Bayside Wards 2 & 5,State Senate,8,429,DEM,Scattering,0
Milwaukee,Village Of Bayside Wards 3 & 7,State Senate,8,458,DEM,Gladys Huber,129
Milwaukee,Village Of Bayside Wards 3 & 7,State Senate,8,458,DEM,Sandra K Pasch,326
Milwaukee,Village Of Bayside Wards 3 & 7,State Senate,8,458,DEM,Scattering,3
Milwaukee,Village Of Brown Deer Wards 1 - 3,State Senate,8,962,DEM,Gladys Huber,255
Milwaukee,Village Of Brown Deer Wards 1 - 3,State Senate,8,962,DEM,Sandra K Pasch,704
Milwaukee,Village Of Brown Deer Wards 1 - 3,State Senate,8,962,DEM,Scattering,3
Milwaukee,"Village Of Brown Deer Wards 4, 5 & 7",State Senate,8,788,DEM,Gladys Huber,238
Milwaukee,"Village Of Brown Deer Wards 4, 5 & 7",State Senate,8,788,DEM,Sandra K Pasch,550
Milwaukee,"Village Of Brown Deer Wards 4, 5 & 7",State Senate,8,788,DEM,Scattering,0
Milwaukee,"Village Of Brown Deer Wards 6, 8 & 9",State Senate,8,688,DEM,Gladys Huber,209
Milwaukee,"Village Of Brown Deer Wards 6, 8 & 9",State Senate,8,688,DEM,Sandra K Pasch,477
Milwaukee,"Village Of Brown Deer Wards 6, 8 & 9",State Senate,8,688,DEM,Scattering,2
Milwaukee,Village Of Fox Point Wards 1-4,State Senate,8,836,DEM,Gladys Huber,289
Milwaukee,Village Of Fox Point Wards 1-4,State Senate,8,836,DEM,Sandra K Pasch,541
Milwaukee,Village Of Fox Point Wards 1-4,State Senate,8,836,DEM,Scattering,6
Milwaukee,Village Of Fox Point Wards 5-9,State Senate,8,1033,DEM,Gladys Huber,263
Milwaukee,Village Of Fox Point Wards 5-9,State Senate,8,1033,DEM,Sandra K Pasch,765
