county,ward,office,district,total votes,party,candidate,votes
Barron,Town Of Barron Ward 1-2,Supreme Court,,56,NP,Joanne F. Kloppenburg,15
Barron,Town Of Barron Ward 1-2,Supreme Court,,56,NP,Joe Donald,2
Barron,Town Of Barron Ward 1-2,Supreme Court,,56,,Scattering,0
Barron,Town Of Bear Lake Ward 1,Supreme Court,,41,NP,Rebecca G. Bradley,6
Barron,Town Of Bear Lake Ward 1,Supreme Court,,41,NP,Joanne F. Kloppenburg,31
Barron,Town Of Bear Lake Ward 1,Supreme Court,,41,NP,Joe Donald,4
Barron,Town Of Bear Lake Ward 1,Supreme Court,,41,,Scattering,0
Barron,Town Of Cedar Lake Ward 1,Supreme Court,,87,NP,Rebecca G. Bradley,36
Barron,Town Of Cedar Lake Ward 1,Supreme Court,,87,NP,Joanne F. Kloppenburg,38
Barron,Town Of Cedar Lake Ward 1,Supreme Court,,87,NP,Joe Donald,13
Barron,Town Of Cedar Lake Ward 1,Supreme Court,,87,,Scattering,0
Barron,Town Of Chetek Ward 1-2,Supreme Court,,79,NP,Rebecca G. Bradley,26
Barron,Town Of Chetek Ward 1-2,Supreme Court,,79,NP,Joanne F. Kloppenburg,49
Barron,Town Of Chetek Ward 1-2,Supreme Court,,79,NP,Joe Donald,4
Barron,Town Of Chetek Ward 1-2,Supreme Court,,79,,Scattering,0
Barron,Town Of Clinton Ward 1,Supreme Court,,37,NP,Rebecca G. Bradley,27
Barron,Town Of Clinton Ward 1,Supreme Court,,37,NP,Joanne F. Kloppenburg,3
Barron,Town Of Clinton Ward 1,Supreme Court,,37,NP,Joe Donald,7
Barron,Town Of Clinton Ward 1,Supreme Court,,37,,Scattering,0
Barron,Town Of Crystal Lake Ward 1,Supreme Court,,28,NP,Rebecca G. Bradley,19
Barron,Town Of Crystal Lake Ward 1,Supreme Court,,28,NP,Joanne F. Kloppenburg,8
Barron,Town Of Crystal Lake Ward 1,Supreme Court,,28,NP,Joe Donald,1
Barron,Town Of Crystal Lake Ward 1,Supreme Court,,28,,Scattering,0
Barron,Town Of Cumberland Ward 1,Supreme Court,,49,NP,Rebecca G. Bradley,25
Barron,Town Of Cumberland Ward 1,Supreme Court,,49,NP,Joanne F. Kloppenburg,19
Barron,Town Of Cumberland Ward 1,Supreme Court,,49,NP,Joe Donald,5
Barron,Town Of Cumberland Ward 1,Supreme Court,,49,,Scattering,0
Barron,Town Of Dallas Ward 1,Supreme Court,,35,NP,Rebecca G. Bradley,14
Barron,Town Of Dallas Ward 1,Supreme Court,,35,NP,Joanne F. Kloppenburg,17
Barron,Town Of Dallas Ward 1,Supreme Court,,35,NP,Joe Donald,4
Barron,Town Of Dallas Ward 1,Supreme Court,,35,,Scattering,0
Barron,Town Of Dovre Ward 1,Supreme Court,,42,NP,Rebecca G. Bradley,18
Barron,Town Of Dovre Ward 1,Supreme Court,,42,NP,Joanne F. Kloppenburg,22
Barron,Town Of Dovre Ward 1,Supreme Court,,42,NP,Joe Donald,2
Barron,Town Of Dovre Ward 1,Supreme Court,,42,,Scattering,0
Barron,Town Of Doyle Ward 1-2,Supreme Court,,24,NP,Rebecca G. Bradley,16
Barron,Town Of Doyle Ward 1-2,Supreme Court,,24,NP,Joanne F. Kloppenburg,8
Barron,Town Of Doyle Ward 1-2,Supreme Court,,24,NP,Joe Donald,0
Barron,Town Of Doyle Ward 1-2,Supreme Court,,24,,Scattering,0
Barron,Town Of Lakeland Ward 1-2,Supreme Court,,58,NP,Rebecca G. Bradley,25
Barron,Town Of Lakeland Ward 1-2,Supreme Court,,58,NP,Joanne F. Kloppenburg,26
Barron,Town Of Lakeland Ward 1-2,Supreme Court,,58,NP,Joe Donald,7
Barron,Town Of Lakeland Ward 1-2,Supreme Court,,58,,Scattering,0
Barron,Town Of Maple Grove Ward 1-2,Supreme Court,,71,NP,Rebecca G. Bradley,44
Barron,Town Of Maple Grove Ward 1-2,Supreme Court,,71,NP,Joanne F. Kloppenburg,19
Barron,Town Of Maple Grove Ward 1-2,Supreme Court,,71,NP,Joe Donald,8
Barron,Town Of Maple Grove Ward 1-2,Supreme Court,,71,,Scattering,0
Barron,Town Of Maple Plain Ward 1,Supreme Court,,42,NP,Rebecca G. Bradley,20
Barron,Town Of Maple Plain Ward 1,Supreme Court,,42,NP,Joanne F. Kloppenburg,13
Barron,Town Of Maple Plain Ward 1,Supreme Court,,42,NP,Joe Donald,9
Barron,Town Of Maple Plain Ward 1,Supreme Court,,42,,Scattering,0
Barron,Town Of Oak Grove Ward 1-2,Supreme Court,,59,NP,Rebecca G. Bradley,28
Barron,Town Of Oak Grove Ward 1-2,Supreme Court,,59,NP,Joanne F. Kloppenburg,27
Barron,Town Of Oak Grove Ward 1-2,Supreme Court,,59,NP,Joe Donald,4
Barron,Town Of Oak Grove Ward 1-2,Supreme Court,,59,,Scattering,0
Barron,Town Of Prairie Farm Wards 1-2,Supreme Court,,41,NP,Rebecca G. Bradley,19
Barron,Town Of Prairie Farm Wards 1-2,Supreme Court,,41,NP,Joanne F. Kloppenburg,20
Barron,Town Of Prairie Farm Wards 1-2,Supreme Court,,41,NP,Joe Donald,2
Barron,Town Of Prairie Farm Wards 1-2,Supreme Court,,41,,Scattering,0
Barron,Town Of Prairie Lake Ward 1-2,Supreme Court,,90,NP,Rebecca G. Bradley,52
Barron,Town Of Prairie Lake Ward 1-2,Supreme Court,,90,NP,Joanne F. Kloppenburg,32
Barron,Town Of Prairie Lake Ward 1-2,Supreme Court,,90,NP,Joe Donald,6
Barron,Town Of Prairie Lake Ward 1-2,Supreme Court,,90,,Scattering,0
Barron,Town Of Rice Lake Ward 1-4,Supreme Court,,171,NP,Rebecca G. Bradley,70
Barron,Town Of Rice Lake Ward 1-4,Supreme Court,,171,NP,Joanne F. Kloppenburg,86
Barron,Town Of Rice Lake Ward 1-4,Supreme Court,,171,NP,Joe Donald,15
Barron,Town Of Rice Lake Ward 1-4,Supreme Court,,171,,Scattering,0
Barron,Town Of Sioux Creek Ward 1,Supreme Court,,46,NP,Rebecca G. Bradley,24
Barron,Town Of Sioux Creek Ward 1,Supreme Court,,46,NP,Joanne F. Kloppenburg,18
Barron,Town Of Sioux Creek Ward 1,Supreme Court,,46,NP,Joe Donald,4
Barron,Town Of Sioux Creek Ward 1,Supreme Court,,46,,Scattering,0
Barron,Town Of Stanfold Ward 1,Supreme Court,,41,NP,Rebecca G. Bradley,27
Barron,Town Of Stanfold Ward 1,Supreme Court,,41,NP,Joanne F. Kloppenburg,10
Barron,Town Of Stanfold Ward 1,Supreme Court,,41,NP,Joe Donald,4
Barron,Town Of Stanfold Ward 1,Supreme Court,,41,,Scattering,0
Barron,Town Of Stanley Ward 1-4,Supreme Court,,141,NP,Rebecca G. Bradley,81
Barron,Town Of Stanley Ward 1-4,Supreme Court,,141,NP,Joanne F. Kloppenburg,53
Barron,Town Of Stanley Ward 1-4,Supreme Court,,141,NP,Joe Donald,7
Barron,Town Of Stanley Ward 1-4,Supreme Court,,141,,Scattering,0
Barron,Town Of Sumner Ward 1,Supreme Court,,47,NP,Rebecca G. Bradley,16
Barron,Town Of Sumner Ward 1,Supreme Court,,47,NP,Joanne F. Kloppenburg,23
Barron,Town Of Sumner Ward 1,Supreme Court,,47,NP,Joe Donald,8
Barron,Town Of Sumner Ward 1,Supreme Court,,47,,Scattering,0
Barron,Town Of Turtle Lake Ward 1,Supreme Court,,18,NP,Rebecca G. Bradley,10
Barron,Town Of Turtle Lake Ward 1,Supreme Court,,18,NP,Joanne F. Kloppenburg,8
Barron,Town Of Turtle Lake Ward 1,Supreme Court,,18,NP,Joe Donald,0
Barron,Town Of Turtle Lake Ward 1,Supreme Court,,18,,Scattering,0
Barron,Town Of Vance Creek Ward 1,Supreme Court,,26,NP,Rebecca G. Bradley,15
Barron,Town Of Vance Creek Ward 1,Supreme Court,,26,NP,Joanne F. Kloppenburg,11
Barron,Town Of Vance Creek Ward 1,Supreme Court,,26,NP,Joe Donald,0
Barron,Town Of Vance Creek Ward 1,Supreme Court,,26,,Scattering,0
Barron,Village Of Almena Ward 1,Supreme Court,,39,NP,Rebecca G. Bradley,22
Barron,Village Of Almena Ward 1,Supreme Court,,39,NP,Joanne F. Kloppenburg,12
Barron,Village Of Almena Ward 1,Supreme Court,,39,NP,Joe Donald,5
Barron,Village Of Almena Ward 1,Supreme Court,,39,,Scattering,0
Barron,Village Of Cameron Ward 1-3,Supreme Court,,74,NP,Rebecca G. Bradley,38
Barron,Village Of Cameron Ward 1-3,Supreme Court,,74,NP,Joanne F. Kloppenburg,33
Barron,Village Of Cameron Ward 1-3,Supreme Court,,74,NP,Joe Donald,3
Barron,Village Of Cameron Ward 1-3,Supreme Court,,74,,Scattering,0
Barron,Village Of Dallas Ward 1,Supreme Court,,28,NP,Rebecca G. Bradley,17
Barron,Village Of Dallas Ward 1,Supreme Court,,28,NP,Joanne F. Kloppenburg,9
Barron,Village Of Dallas Ward 1,Supreme Court,,28,NP,Joe Donald,2
Barron,Village Of Dallas Ward 1,Supreme Court,,28,,Scattering,0
Barron,Village Of Haugen Ward 1,Supreme Court,,23,NP,Rebecca G. Bradley,11
Barron,Village Of Haugen Ward 1,Supreme Court,,23,NP,Joanne F. Kloppenburg,8
Barron,Village Of Haugen Ward 1,Supreme Court,,23,NP,Joe Donald,4
Barron,Village Of Haugen Ward 1,Supreme Court,,23,,Scattering,0
Barron,Village Of New Auburn Ward 2-3,Supreme Court,,2,NP,Rebecca G. Bradley,0
Barron,Village Of New Auburn Ward 2-3,Supreme Court,,2,NP,Joanne F. Kloppenburg,2
Barron,Village Of New Auburn Ward 2-3,Supreme Court,,2,NP,Joe Donald,0
Barron,Village Of New Auburn Ward 2-3,Supreme Court,,2,,Scattering,0
Barron,Village Of Prairie Farm Ward 1,Supreme Court,,16,NP,Rebecca G. Bradley,10
Barron,Village Of Prairie Farm Ward 1,Supreme Court,,16,NP,Joanne F. Kloppenburg,4
Barron,Village Of Prairie Farm Ward 1,Supreme Court,,16,NP,Joe Donald,2
Barron,Village Of Prairie Farm Ward 1,Supreme Court,,16,,Scattering,0
Barron,Village Of Turtle Lake Ward 1,Supreme Court,,38,NP,Rebecca G. Bradley,18
Barron,Village Of Turtle Lake Ward 1,Supreme Court,,38,NP,Joanne F. Kloppenburg,13
Barron,Village Of Turtle Lake Ward 1,Supreme Court,,38,NP,Joe Donald,7
Barron,Village Of Turtle Lake Ward 1,Supreme Court,,38,,Scattering,0
Barron,City Of Barron Ward 1-7,Supreme Court,,181,NP,Rebecca G. Bradley,91
Barron,City Of Barron Ward 1-7,Supreme Court,,181,NP,Joanne F. Kloppenburg,72
Barron,City Of Barron Ward 1-7,Supreme Court,,181,NP,Joe Donald,16
Barron,City Of Barron Ward 1-7,Supreme Court,,181,,Scattering,2
Barron,City Of Chetek Ward 1-4,Supreme Court,,234,NP,Rebecca G. Bradley,124
Barron,City Of Chetek Ward 1-4,Supreme Court,,234,NP,Joanne F. Kloppenburg,92
Barron,City Of Chetek Ward 1-4,Supreme Court,,234,NP,Joe Donald,18
Barron,City Of Chetek Ward 1-4,Supreme Court,,234,,Scattering,0
Barron,City Of Cumberland Ward 1-4,Supreme Court,,105,NP,Rebecca G. Bradley,44
Barron,City Of Cumberland Ward 1-4,Supreme Court,,105,NP,Joanne F. Kloppenburg,51
Barron,City Of Cumberland Ward 1-4,Supreme Court,,105,NP,Joe Donald,8
Barron,City Of Cumberland Ward 1-4,Supreme Court,,105,,Scattering,2
Barron,City Of Rice Lake Ward 1-13,Supreme Court,,458,NP,Rebecca G. Bradley,216
Barron,City Of Rice Lake Ward 1-13,Supreme Court,,458,NP,Joanne F. Kloppenburg,196
Barron,City Of Rice Lake Ward 1-13,Supreme Court,,458,NP,Joe Donald,43
Barron,City Of Rice Lake Ward 1-13,Supreme Court,,458,,Scattering,3
Bayfield,Town Of Barksdale Ward 1,Supreme Court,,80,NP,Rebecca G. Bradley,21
Bayfield,Town Of Barksdale Ward 1,Supreme Court,,80,NP,Joanne F. Kloppenburg,57
Bayfield,Town Of Barksdale Ward 1,Supreme Court,,80,NP,Joe Donald,2
Bayfield,Town Of Barksdale Ward 1,Supreme Court,,80,,Scattering,0
Bayfield,Town Of Barnes Ward 1,Supreme Court,,99,NP,Rebecca G. Bradley,51
