county,ward,office,district,total votes,party,candidate,votes
Adams,Town Of Rome Wards 1 - 5,Supreme Court,,66,,Scattering,0
Adams,Town Of Springville Wards 1 & 2,Supreme Court,,131,NP,Annette K. Ziegler,93
Adams,Town Of Springville Wards 1 & 2,Supreme Court,,131,NP,Linda M. Clifford,22
Adams,Town Of Springville Wards 1 & 2,Supreme Court,,131,NP,Joseph Sommers,16
Adams,Town Of Springville Wards 1 & 2,Supreme Court,,131,,Scattering,0
Adams,Town Of Strongs Prairie Wards 1 & 2,Supreme Court,,177,NP,Annette K. Ziegler,94
Adams,Town Of Strongs Prairie Wards 1 & 2,Supreme Court,,177,NP,Linda M. Clifford,36
Adams,Town Of Strongs Prairie Wards 1 & 2,Supreme Court,,177,NP,Joseph Sommers,47
Adams,Town Of Strongs Prairie Wards 1 & 2,Supreme Court,,177,,Scattering,0
Adams,Village Of Friendship,Supreme Court,,120,NP,Annette K. Ziegler,71
Adams,Village Of Friendship,Supreme Court,,120,NP,Linda M. Clifford,22
Adams,Village Of Friendship,Supreme Court,,120,NP,Joseph Sommers,27
Adams,Village Of Friendship,Supreme Court,,120,,Scattering,0
Adams,City Of Adams Wards 1 - 5,Supreme Court,,327,NP,Annette K. Ziegler,184
Adams,City Of Adams Wards 1 - 5,Supreme Court,,327,NP,Linda M. Clifford,72
Adams,City Of Adams Wards 1 - 5,Supreme Court,,327,NP,Joseph Sommers,71
Adams,City Of Adams Wards 1 - 5,Supreme Court,,327,,Scattering,0
Adams,City Of Wisconsin Dells Ward 5,Supreme Court,,6,NP,Annette K. Ziegler,4
Adams,City Of Wisconsin Dells Ward 5,Supreme Court,,6,NP,Linda M. Clifford,1
Adams,City Of Wisconsin Dells Ward 5,Supreme Court,,6,NP,Joseph Sommers,1
Adams,City Of Wisconsin Dells Ward 5,Supreme Court,,6,,Scattering,0
Ashland,Town Of Agenda,Supreme Court,,27,NP,Annette K. Ziegler,12
Ashland,Town Of Agenda,Supreme Court,,27,NP,Linda M. Clifford,8
Ashland,Town Of Agenda,Supreme Court,,27,NP,Joseph Sommers,7
Ashland,Town Of Agenda,Supreme Court,,27,,Scattering,0
Ashland,Town Of Ashland,Supreme Court,,23,NP,Annette K. Ziegler,13
Ashland,Town Of Ashland,Supreme Court,,23,NP,Linda M. Clifford,7
Ashland,Town Of Ashland,Supreme Court,,23,NP,Joseph Sommers,3
Ashland,Town Of Ashland,Supreme Court,,23,,Scattering,0
Ashland,Town Of Chippewa,Supreme Court,,13,NP,Annette K. Ziegler,7
Ashland,Town Of Chippewa,Supreme Court,,13,NP,Linda M. Clifford,2
Ashland,Town Of Chippewa,Supreme Court,,13,NP,Joseph Sommers,4
Ashland,Town Of Chippewa,Supreme Court,,13,,Scattering,0
Ashland,Town Of Gingles Wards 1 & 2,Supreme Court,,21,NP,Annette K. Ziegler,6
Ashland,Town Of Gingles Wards 1 & 2,Supreme Court,,21,NP,Linda M. Clifford,8
Ashland,Town Of Gingles Wards 1 & 2,Supreme Court,,21,NP,Joseph Sommers,7
Ashland,Town Of Gingles Wards 1 & 2,Supreme Court,,21,,Scattering,0
Ashland,Town Of Gordon,Supreme Court,,11,NP,Annette K. Ziegler,3
Ashland,Town Of Gordon,Supreme Court,,11,NP,Linda M. Clifford,2
Ashland,Town Of Gordon,Supreme Court,,11,NP,Joseph Sommers,5
Ashland,Town Of Gordon,Supreme Court,,11,,Scattering,1
Ashland,Town Of Jacobs,Supreme Court,,12,NP,Annette K. Ziegler,7
Ashland,Town Of Jacobs,Supreme Court,,12,NP,Linda M. Clifford,1
Ashland,Town Of Jacobs,Supreme Court,,12,NP,Joseph Sommers,4
Ashland,Town Of Jacobs,Supreme Court,,12,,Scattering,0
Ashland,Town Of La Pointe,Supreme Court,,14,NP,Annette K. Ziegler,1
Ashland,Town Of La Pointe,Supreme Court,,14,NP,Linda M. Clifford,6
Ashland,Town Of La Pointe,Supreme Court,,14,NP,Joseph Sommers,6
Ashland,Town Of La Pointe,Supreme Court,,14,,Scattering,1
Ashland,Town Of Marengo Wards 1 & 2,Supreme Court,,24,NP,Annette K. Ziegler,10
Ashland,Town Of Marengo Wards 1 & 2,Supreme Court,,24,NP,Linda M. Clifford,11
Ashland,Town Of Marengo Wards 1 & 2,Supreme Court,,24,NP,Joseph Sommers,3
Ashland,Town Of Marengo Wards 1 & 2,Supreme Court,,24,,Scattering,0
Ashland,Town Of Morse Wards 1 & 2,Supreme Court,,15,NP,Annette K. Ziegler,3
Ashland,Town Of Morse Wards 1 & 2,Supreme Court,,15,NP,Linda M. Clifford,10
Ashland,Town Of Morse Wards 1 & 2,Supreme Court,,15,NP,Joseph Sommers,2
Ashland,Town Of Morse Wards 1 & 2,Supreme Court,,15,,Scattering,0
Ashland,Town Of Peeksville,Supreme Court,,12,NP,Annette K. Ziegler,7
Ashland,Town Of Peeksville,Supreme Court,,12,NP,Linda M. Clifford,2
Ashland,Town Of Peeksville,Supreme Court,,12,NP,Joseph Sommers,3
Ashland,Town Of Peeksville,Supreme Court,,12,,Scattering,0
Ashland,Town Of Sanborn Wards 1 & 2,Supreme Court,,2,NP,Annette K. Ziegler,0
Ashland,Town Of Sanborn Wards 1 & 2,Supreme Court,,2,NP,Linda M. Clifford,2
Ashland,Town Of Sanborn Wards 1 & 2,Supreme Court,,2,NP,Joseph Sommers,0
Ashland,Town Of Sanborn Wards 1 & 2,Supreme Court,,2,,Scattering,0
Ashland,Town Of Shanagolden,Supreme Court,,11,NP,Annette K. Ziegler,3
Ashland,Town Of Shanagolden,Supreme Court,,11,NP,Linda M. Clifford,7
Ashland,Town Of Shanagolden,Supreme Court,,11,NP,Joseph Sommers,1
Ashland,Town Of Shanagolden,Supreme Court,,11,,Scattering,0
Ashland,Town Of White River Wards 1 - 3,Supreme Court,,30,NP,Annette K. Ziegler,9
Ashland,Town Of White River Wards 1 - 3,Supreme Court,,30,NP,Linda M. Clifford,4
Ashland,Town Of White River Wards 1 - 3,Supreme Court,,30,NP,Joseph Sommers,17
Ashland,Town Of White River Wards 1 - 3,Supreme Court,,30,,Scattering,0
Ashland,Village Of Butternut Wards 1 & 2,Supreme Court,,14,NP,Annette K. Ziegler,9
Ashland,Village Of Butternut Wards 1 & 2,Supreme Court,,14,NP,Linda M. Clifford,2
Ashland,Village Of Butternut Wards 1 & 2,Supreme Court,,14,NP,Joseph Sommers,3
Ashland,Village Of Butternut Wards 1 & 2,Supreme Court,,14,,Scattering,0
Ashland,City Of Ashland Wards 1 - 11,Supreme Court,,238,NP,Annette K. Ziegler,112
Ashland,City Of Ashland Wards 1 - 11,Supreme Court,,238,NP,Linda M. Clifford,103
Ashland,City Of Ashland Wards 1 - 11,Supreme Court,,238,NP,Joseph Sommers,22
Ashland,City Of Ashland Wards 1 - 11,Supreme Court,,238,,Scattering,1
Ashland,City Of Mellen Wards 1 - 3,Supreme Court,,40,NP,Annette K. Ziegler,18
Ashland,City Of Mellen Wards 1 - 3,Supreme Court,,40,NP,Linda M. Clifford,5
Ashland,City Of Mellen Wards 1 - 3,Supreme Court,,40,NP,Joseph Sommers,15
Ashland,City Of Mellen Wards 1 - 3,Supreme Court,,40,,Scattering,2
Barron,Town Of Almena Wards 1 - 3,Supreme Court,,3,NP,Annette K. Ziegler,1
Barron,Town Of Almena Wards 1 - 3,Supreme Court,,3,NP,Linda M. Clifford,2
Barron,Town Of Almena Wards 1 - 3,Supreme Court,,3,NP,Joseph Sommers,0
Barron,Town Of Almena Wards 1 - 3,Supreme Court,,3,,Scattering,0
Barron,Town Of Arland,Supreme Court,,9,NP,Annette K. Ziegler,0
Barron,Town Of Arland,Supreme Court,,9,NP,Linda M. Clifford,9
Barron,Town Of Arland,Supreme Court,,9,NP,Joseph Sommers,0
Barron,Town Of Arland,Supreme Court,,9,,Scattering,0
Barron,Town Of Barron Wards 1 & 2,Supreme Court,,16,NP,Annette K. Ziegler,7
Barron,Town Of Barron Wards 1 & 2,Supreme Court,,16,NP,Linda M. Clifford,5
Barron,Town Of Barron Wards 1 & 2,Supreme Court,,16,NP,Joseph Sommers,4
Barron,Town Of Barron Wards 1 & 2,Supreme Court,,16,,Scattering,0
Barron,Town Of Bear Lake,Supreme Court,,9,NP,Annette K. Ziegler,5
Barron,Town Of Bear Lake,Supreme Court,,9,NP,Linda M. Clifford,4
Barron,Town Of Bear Lake,Supreme Court,,9,NP,Joseph Sommers,0
Barron,Town Of Bear Lake,Supreme Court,,9,,Scattering,0
Barron,Town Of Cedar Lake,Supreme Court,,17,NP,Annette K. Ziegler,3
Barron,Town Of Cedar Lake,Supreme Court,,17,NP,Linda M. Clifford,8
Barron,Town Of Cedar Lake,Supreme Court,,17,NP,Joseph Sommers,6
Barron,Town Of Cedar Lake,Supreme Court,,17,,Scattering,0
Barron,Town Of Chetek Wards 1 - 3,Supreme Court,,27,NP,Annette K. Ziegler,11
Barron,Town Of Chetek Wards 1 - 3,Supreme Court,,27,NP,Linda M. Clifford,13
Barron,Town Of Chetek Wards 1 - 3,Supreme Court,,27,NP,Joseph Sommers,3
Barron,Town Of Chetek Wards 1 - 3,Supreme Court,,27,,Scattering,0
Barron,Town Of Clinton Wards 1 & 2,Supreme Court,,8,NP,Annette K. Ziegler,5
Barron,Town Of Clinton Wards 1 & 2,Supreme Court,,8,NP,Linda M. Clifford,3
Barron,Town Of Clinton Wards 1 & 2,Supreme Court,,8,NP,Joseph Sommers,0
Barron,Town Of Clinton Wards 1 & 2,Supreme Court,,8,,Scattering,0
Barron,Town Of Crystal Lake,Supreme Court,,9,NP,Annette K. Ziegler,4
Barron,Town Of Crystal Lake,Supreme Court,,9,NP,Linda M. Clifford,1
Barron,Town Of Crystal Lake,Supreme Court,,9,NP,Joseph Sommers,4
Barron,Town Of Crystal Lake,Supreme Court,,9,,Scattering,0
Barron,Town Of Cumberland,Supreme Court,,10,NP,Annette K. Ziegler,5
Barron,Town Of Cumberland,Supreme Court,,10,NP,Linda M. Clifford,4
Barron,Town Of Cumberland,Supreme Court,,10,NP,Joseph Sommers,1
Barron,Town Of Cumberland,Supreme Court,,10,,Scattering,0
Barron,Town Of Dallas Wards 1 & 2,Supreme Court,,9,NP,Annette K. Ziegler,5
Barron,Town Of Dallas Wards 1 & 2,Supreme Court,,9,NP,Linda M. Clifford,4
Barron,Town Of Dallas Wards 1 & 2,Supreme Court,,9,NP,Joseph Sommers,0
Barron,Town Of Dallas Wards 1 & 2,Supreme Court,,9,,Scattering,0
Barron,Town Of Dovre,Supreme Court,,18,NP,Annette K. Ziegler,9
Barron,Town Of Dovre,Supreme Court,,18,NP,Linda M. Clifford,6
Barron,Town Of Dovre,Supreme Court,,18,NP,Joseph Sommers,3
Barron,Town Of Dovre,Supreme Court,,18,,Scattering,0
Barron,Town Of Doyle,Supreme Court,,8,NP,Annette K. Ziegler,3
Barron,Town Of Doyle,Supreme Court,,8,NP,Linda M. Clifford,3
Barron,Town Of Doyle,Supreme Court,,8,NP,Joseph Sommers,2
Barron,Town Of Doyle,Supreme Court,,8,,Scattering,0
Barron,Town Of Lakeland Wards 1 & 2,Supreme Court,,12,NP,Annette K. Ziegler,7
Barron,Town Of Lakeland Wards 1 & 2,Supreme Court,,12,NP,Linda M. Clifford,5
Barron,Town Of Lakeland Wards 1 & 2,Supreme Court,,12,NP,Joseph Sommers,0
Barron,Town Of Lakeland Wards 1 & 2,Supreme Court,,12,,Scattering,0
Barron,Town Of Maple Grove Wards 1 - 3,Supreme Court,,21,NP,Annette K. Ziegler,16
Barron,Town Of Maple Grove Wards 1 - 3,Supreme Court,,21,NP,Linda M. Clifford,1
Barron,Town Of Maple Grove Wards 1 - 3,Supreme Court,,21,NP,Joseph Sommers,4
Barron,Town Of Maple Grove Wards 1 - 3,Supreme Court,,21,,Scattering,0
Barron,Town Of Maple Plain,Supreme Court,,15,NP,Annette K. Ziegler,6
Barron,Town Of Maple Plain,Supreme Court,,15,NP,Linda M. Clifford,4
Barron,Town Of Maple Plain,Supreme Court,,15,NP,Joseph Sommers,5
Barron,Town Of Maple Plain,Supreme Court,,15,,Scattering,0
Barron,Town Of Oak Grove Wards 1 & 2,Supreme Court,,24,NP,Annette K. Ziegler,10
Barron,Town Of Oak Grove Wards 1 & 2,Supreme Court,,24,NP,Linda M. Clifford,8
Barron,Town Of Oak Grove Wards 1 & 2,Supreme Court,,24,NP,Joseph Sommers,6
Barron,Town Of Oak Grove Wards 1 & 2,Supreme Court,,24,,Scattering,0
Barron,Town Of Prairie Farm Wards 1 & 2,Supreme Court,,25,NP,Annette K. Ziegler,13
Barron,Town Of Prairie Farm Wards 1 & 2,Supreme Court,,25,NP,Linda M. Clifford,7
Barron,Town Of Prairie Farm Wards 1 & 2,Supreme Court,,25,NP,Joseph Sommers,5
Barron,Town Of Prairie Farm Wards 1 & 2,Supreme Court,,25,,Scattering,0
Barron,Town Of Prairie Lake Wards 1 & 2,Supreme Court,,24,NP,Annette K. Ziegler,12
Barron,Town Of Prairie Lake Wards 1 & 2,Supreme Court,,24,NP,Linda M. Clifford,10
Barron,Town Of Prairie Lake Wards 1 & 2,Supreme Court,,24,NP,Joseph Sommers,2
Barron,Town Of Prairie Lake Wards 1 & 2,Supreme Court,,24,,Scattering,0
Barron,Town Of Rice Lake Wards 1 - 4,Supreme Court,,39,NP,Annette K. Ziegler,17
Barron,Town Of Rice Lake Wards 1 - 4,Supreme Court,,39,NP,Linda M. Clifford,13
Barron,Town Of Rice Lake Wards 1 - 4,Supreme Court,,39,NP,Joseph Sommers,9
Barron,Town Of Rice Lake Wards 1 - 4,Supreme Court,,39,,Scattering,0
Barron,Town Of Sioux Creek,Supreme Court,,15,NP,Annette K. Ziegler,7
Barron,Town Of Sioux Creek,Supreme Court,,15,NP,Linda M. Clifford,4
Barron,Town Of Sioux Creek,Supreme Court,,15,NP,Joseph Sommers,4
Barron,Town Of Sioux Creek,Supreme Court,,15,,Scattering,0
Barron,Town Of Stanfold,Supreme Court,,17,NP,Annette K. Ziegler,15
Barron,Town Of Stanfold,Supreme Court,,17,NP,Linda M. Clifford,2
Barron,Town Of Stanfold,Supreme Court,,17,NP,Joseph Sommers,0
Barron,Town Of Stanfold,Supreme Court,,17,,Scattering,0
Barron,Town Of Stanley Wards 1 - 3,Supreme Court,,27,NP,Annette K. Ziegler,18
Barron,Town Of Stanley Wards 1 - 3,Supreme Court,,27,NP,Linda M. Clifford,6
Barron,Town Of Stanley Wards 1 - 3,Supreme Court,,27,NP,Joseph Sommers,3
Barron,Town Of Stanley Wards 1 - 3,Supreme Court,,27,,Scattering,0
Barron,Town Of Sumner Wards 1 & 2,Supreme Court,,14,NP,Annette K. Ziegler,5
Barron,Town Of Sumner Wards 1 & 2,Supreme Court,,14,NP,Linda M. Clifford,5
Barron,Town Of Sumner Wards 1 & 2,Supreme Court,,14,NP,Joseph Sommers,4
Barron,Town Of Sumner Wards 1 & 2,Supreme Court,,14,,Scattering,0
Barron,Town Of Turtle Lake,Supreme Court,,5,NP,Annette K. Ziegler,1
Barron,Town Of Turtle Lake,Supreme Court,,5,NP,Linda M. Clifford,2
Barron,Town Of Turtle Lake,Supreme Court,,5,NP,Joseph Sommers,2
Barron,Town Of Turtle Lake,Supreme Court,,5,,Scattering,0
Barron,Town Of Vance Creek,Supreme Court,,23,NP,Annette K. Ziegler,11
Barron,Town Of Vance Creek,Supreme Court,,23,NP,Linda M. Clifford,8
Barron,Town Of Vance Creek,Supreme Court,,23,NP,Joseph Sommers,4
Barron,Town Of Vance Creek,Supreme Court,,23,,Scattering,0
Barron,Village Of Almena,Supreme Court,,12,NP,Annette K. Ziegler,10
Barron,Village Of Almena,Supreme Court,,12,NP,Linda M. Clifford,1
Barron,Village Of Almena,Supreme Court,,12,NP,Joseph Sommers,1
Barron,Village Of Almena,Supreme Court,,12,,Scattering,0
Barron,Village Of Cameron Wards 1 & 2,Supreme Court,,13,NP,Annette K. Ziegler,5
Barron,Village Of Cameron Wards 1 & 2,Supreme Court,,13,NP,Linda M. Clifford,7
Barron,Village Of Cameron Wards 1 & 2,Supreme Court,,13,NP,Joseph Sommers,1
Barron,Village Of Cameron Wards 1 & 2,Supreme Court,,13,,Scattering,0
Barron,Village Of Dallas,Supreme Court,,9,NP,Annette K. Ziegler,5
Barron,Village Of Dallas,Supreme Court,,9,NP,Linda M. Clifford,1
Barron,Village Of Dallas,Supreme Court,,9,NP,Joseph Sommers,3
Barron,Village Of Dallas,Supreme Court,,9,,Scattering,0
Barron,Village Of Haugen,Supreme Court,,17,NP,Annette K. Ziegler,14
Barron,Village Of Haugen,Supreme Court,,17,NP,Linda M. Clifford,0
Barron,Village Of Haugen,Supreme Court,,17,NP,Joseph Sommers,3
Barron,Village Of Haugen,Supreme Court,,17,,Scattering,0
Barron,Village Of New Auburn Ward 2,Supreme Court,,0,NP,Annette K. Ziegler,0
Barron,Village Of New Auburn Ward 2,Supreme Court,,0,NP,Linda M. Clifford,0
Barron,Village Of New Auburn Ward 2,Supreme Court,,0,NP,Joseph Sommers,0
Barron,Village Of New Auburn Ward 2,Supreme Court,,0,,Scattering,0
Barron,Village Of Prairie Farm,Supreme Court,,11,NP,Annette K. Ziegler,7
Barron,Village Of Prairie Farm,Supreme Court,,11,NP,Linda M. Clifford,2
Barron,Village Of Prairie Farm,Supreme Court,,11,NP,Joseph Sommers,2
Barron,Village Of Prairie Farm,Supreme Court,,11,,Scattering,0
Barron,Village Of Turtle Lake Ward 1,Supreme Court,,13,NP,Annette K. Ziegler,7
Barron,Village Of Turtle Lake Ward 1,Supreme Court,,13,NP,Linda M. Clifford,2
Barron,Village Of Turtle Lake Ward 1,Supreme Court,,13,NP,Joseph Sommers,4
Barron,Village Of Turtle Lake Ward 1,Supreme Court,,13,,Scattering,0
Barron,City Of Barron Wards 1 - 7,Supreme Court,,64,NP,Annette K. Ziegler,37
Barron,City Of Barron Wards 1 - 7,Supreme Court,,64,NP,Linda M. Clifford,17
Barron,City Of Barron Wards 1 - 7,Supreme Court,,64,NP,Joseph Sommers,8
Barron,City Of Barron Wards 1 - 7,Supreme Court,,64,,Scattering,2
Barron,City Of Chetek Wards 1 - 4,Supreme Court,,53,NP,Annette K. Ziegler,27
Barron,City Of Chetek Wards 1 - 4,Supreme Court,,53,NP,Linda M. Clifford,18
Barron,City Of Chetek Wards 1 - 4,Supreme Court,,53,NP,Joseph Sommers,8
Barron,City Of Chetek Wards 1 - 4,Supreme Court,,53,,Scattering,0
Barron,City Of Cumberland Wards 1 - 5,Supreme Court,,26,NP,Annette K. Ziegler,12
Barron,City Of Cumberland Wards 1 - 5,Supreme Court,,26,NP,Linda M. Clifford,9
Barron,City Of Cumberland Wards 1 - 5,Supreme Court,,26,NP,Joseph Sommers,5
Barron,City Of Cumberland Wards 1 - 5,Supreme Court,,26,,Scattering,0
Barron,City Of Rice Lake Wards 1 - 17,Supreme Court,,171,NP,Annette K. Ziegler,87
Barron,City Of Rice Lake Wards 1 - 17,Supreme Court,,171,NP,Linda M. Clifford,45
Barron,City Of Rice Lake Wards 1 - 17,Supreme Court,,171,NP,Joseph Sommers,39
Barron,City Of Rice Lake Wards 1 - 17,Supreme Court,,171,,Scattering,0
Bayfield,Town Of Barksdale,Supreme Court,,20,NP,Annette K. Ziegler,7
Bayfield,Town Of Barksdale,Supreme Court,,20,NP,Linda M. Clifford,12
Bayfield,Town Of Barksdale,Supreme Court,,20,NP,Joseph Sommers,1
Bayfield,Town Of Barksdale,Supreme Court,,20,,Scattering,0
Bayfield,Town Of Barnes,Supreme Court,,59,NP,Annette K. Ziegler,27
Bayfield,Town Of Barnes,Supreme Court,,59,NP,Linda M. Clifford,18
Bayfield,Town Of Barnes,Supreme Court,,59,NP,Joseph Sommers,14
Bayfield,Town Of Barnes,Supreme Court,,59,,Scattering,0
Bayfield,Town Of Bayfield,Supreme Court,,28,NP,Annette K. Ziegler,13
Bayfield,Town Of Bayfield,Supreme Court,,28,NP,Linda M. Clifford,14
Bayfield,Town Of Bayfield,Supreme Court,,28,NP,Joseph Sommers,1
Bayfield,Town Of Bayfield,Supreme Court,,28,,Scattering,0
Bayfield,Town Of Bayview,Supreme Court,,41,NP,Annette K. Ziegler,21
Bayfield,Town Of Bayview,Supreme Court,,41,NP,Linda M. Clifford,16
Bayfield,Town Of Bayview,Supreme Court,,41,NP,Joseph Sommers,4
Bayfield,Town Of Bayview,Supreme Court,,41,,Scattering,0
Bayfield,Town Of Bell,Supreme Court,,16,NP,Annette K. Ziegler,5
Bayfield,Town Of Bell,Supreme Court,,16,NP,Linda M. Clifford,11
Bayfield,Town Of Bell,Supreme Court,,16,NP,Joseph Sommers,0
Bayfield,Town Of Bell,Supreme Court,,16,,Scattering,0
Bayfield,Town Of Cable,Supreme Court,,33,NP,Annette K. Ziegler,15
Bayfield,Town Of Cable,Supreme Court,,33,NP,Linda M. Clifford,10
Bayfield,Town Of Cable,Supreme Court,,33,NP,Joseph Sommers,8
Bayfield,Town Of Cable,Supreme Court,,33,,Scattering,0
Bayfield,Town Of Clover,Supreme Court,,24,NP,Annette K. Ziegler,9
Bayfield,Town Of Clover,Supreme Court,,24,NP,Linda M. Clifford,11
Bayfield,Town Of Clover,Supreme Court,,24,NP,Joseph Sommers,4
Bayfield,Town Of Clover,Supreme Court,,24,,Scattering,0
Bayfield,Town Of Delta,Supreme Court,,12,NP,Annette K. Ziegler,6
Bayfield,Town Of Delta,Supreme Court,,12,NP,Linda M. Clifford,5
Bayfield,Town Of Delta,Supreme Court,,12,NP,Joseph Sommers,1
Bayfield,Town Of Delta,Supreme Court,,12,,Scattering,0
Bayfield,Town Of Drummond,Supreme Court,,20,NP,Annette K. Ziegler,4
Bayfield,Town Of Drummond,Supreme Court,,20,NP,Linda M. Clifford,14
Bayfield,Town Of Drummond,Supreme Court,,20,NP,Joseph Sommers,2
Bayfield,Town Of Drummond,Supreme Court,,20,,Scattering,0
Bayfield,Town Of Eileen Wards 1 & 2,Supreme Court,,43,NP,Annette K. Ziegler,20
Bayfield,Town Of Eileen Wards 1 & 2,Supreme Court,,43,NP,Linda M. Clifford,12
Bayfield,Town Of Eileen Wards 1 & 2,Supreme Court,,43,NP,Joseph Sommers,11
Bayfield,Town Of Eileen Wards 1 & 2,Supreme Court,,43,,Scattering,0
Bayfield,Town Of Grand View,Supreme Court,,21,NP,Annette K. Ziegler,4
Bayfield,Town Of Grand View,Supreme Court,,21,NP,Linda M. Clifford,11
Bayfield,Town Of Grand View,Supreme Court,,21,NP,Joseph Sommers,6
Bayfield,Town Of Grand View,Supreme Court,,21,,Scattering,0
Bayfield,Town Of Hughes,Supreme Court,,13,NP,Annette K. Ziegler,3
Bayfield,Town Of Hughes,Supreme Court,,13,NP,Linda M. Clifford,9
Bayfield,Town Of Hughes,Supreme Court,,13,NP,Joseph Sommers,1
Bayfield,Town Of Hughes,Supreme Court,,13,,Scattering,0
Bayfield,Town Of Iron River Wards 1 & 2,Supreme Court,,23,NP,Annette K. Ziegler,12
