county,ward,office,district,total votes,party,candidate,votes
Crawford,,Governor - Democratic,,705,,Scattering,0
Dane,,Governor - Democratic,,31499,DEM,Tim John,1327
Dane,,Governor - Democratic,,31499,DEM,Tom Barrett,30139
Dane,,Governor - Democratic,,31499,,Scattering,33
Dodge,,Governor - Democratic,,1619,DEM,Tim John,154
Dodge,,Governor - Democratic,,1619,DEM,Tom Barrett,1465
Dodge,,Governor - Democratic,,1619,,Scattering,0
Door,,Governor - Democratic,,1362,DEM,Tim John,95
Door,,Governor - Democratic,,1362,DEM,Tom Barrett,1264
Door,,Governor - Democratic,,1362,,Scattering,3
Douglas,,Governor - Democratic,,2015,DEM,Tim John,267
Douglas,,Governor - Democratic,,2015,DEM,Tom Barrett,1746
Douglas,,Governor - Democratic,,2015,,Scattering,2
Dunn,,Governor - Democratic,,1164,DEM,Tim John,155
Dunn,,Governor - Democratic,,1164,DEM,Tom Barrett,1009
Dunn,,Governor - Democratic,,1164,,Scattering,0
Eau Claire,,Governor - Democratic,,3645,DEM,Tim John,382
Eau Claire,,Governor - Democratic,,3645,DEM,Tom Barrett,3260
Eau Claire,,Governor - Democratic,,3645,,Scattering,3
Florence,,Governor - Democratic,,95,DEM,Tim John,27
Florence,,Governor - Democratic,,95,DEM,Tom Barrett,68
Florence,,Governor - Democratic,,95,,Scattering,0
Fond Du Lac,,Governor - Democratic,,2309,DEM,Tim John,234
Fond Du Lac,,Governor - Democratic,,2309,DEM,Tom Barrett,2074
Fond Du Lac,,Governor - Democratic,,2309,,Scattering,1
Forest,,Governor - Democratic,,1700,DEM,Tim John,389
Forest,,Governor - Democratic,,1700,DEM,Tom Barrett,1311
Forest,,Governor - Democratic,,1700,,Scattering,0
Grant,,Governor - Democratic,,1599,DEM,Tim John,194
Grant,,Governor - Democratic,,1599,DEM,Tom Barrett,1403
Grant,,Governor - Democratic,,1599,,Scattering,2
Green,,Governor - Democratic,,1162,DEM,Tim John,108
Green,,Governor - Democratic,,1162,DEM,Tom Barrett,1053
Green,,Governor - Democratic,,1162,,Scattering,1
Green Lake,,Governor - Democratic,,573,DEM,Tim John,68
Green Lake,,Governor - Democratic,,573,DEM,Tom Barrett,505
Green Lake,,Governor - Democratic,,573,,Scattering,0
Iowa,,Governor - Democratic,,1081,DEM,Tim John,100
Iowa,,Governor - Democratic,,1081,DEM,Tom Barrett,979
Iowa,,Governor - Democratic,,1081,,Scattering,2
Iron,,Governor - Democratic,,1050,DEM,Tim John,209
Iron,,Governor - Democratic,,1050,DEM,Tom Barrett,840
Iron,,Governor - Democratic,,1050,,Scattering,1
Jackson,,Governor - Democratic,,1398,DEM,Tim John,252
Jackson,,Governor - Democratic,,1398,DEM,Tom Barrett,1146
Jackson,,Governor - Democratic,,1398,,Scattering,0
Jefferson,,Governor - Democratic,,2166,DEM,Tim John,187
Jefferson,,Governor - Democratic,,2166,DEM,Tom Barrett,1977
Jefferson,,Governor - Democratic,,2166,,Scattering,2
Juneau,,Governor - Democratic,,641,DEM,Tim John,85
Juneau,,Governor - Democratic,,641,DEM,Tom Barrett,555
Juneau,,Governor - Democratic,,641,,Scattering,1
Kenosha,,Governor - Democratic,,4070,DEM,Tim John,315
Kenosha,,Governor - Democratic,,4070,DEM,Tom Barrett,3747
Kenosha,,Governor - Democratic,,4070,,Scattering,8
Kewaunee,,Governor - Democratic,,671,DEM,Tim John,64
Kewaunee,,Governor - Democratic,,671,DEM,Tom Barrett,606
Kewaunee,,Governor - Democratic,,671,,Scattering,1
La Crosse,,Governor - Democratic,,3791,DEM,Tim John,373
La Crosse,,Governor - Democratic,,3791,DEM,Tom Barrett,3417
La Crosse,,Governor - Democratic,,3791,,Scattering,1
Lafayette,,Governor - Democratic,,666,DEM,Tim John,104
Lafayette,,Governor - Democratic,,666,DEM,Tom Barrett,561
Lafayette,,Governor - Democratic,,666,,Scattering,1
Langlade,,Governor - Democratic,,807,DEM,Tim John,114
Langlade,,Governor - Democratic,,807,DEM,Tom Barrett,693
Langlade,,Governor - Democratic,,807,,Scattering,0
Lincoln,,Governor - Democratic,,1210,DEM,Tim John,167
Lincoln,,Governor - Democratic,,1210,DEM,Tom Barrett,1041
Lincoln,,Governor - Democratic,,1210,,Scattering,2
Manitowoc,,Governor - Democratic,,2780,DEM,Tim John,350
Manitowoc,,Governor - Democratic,,2780,DEM,Tom Barrett,2430
Manitowoc,,Governor - Democratic,,2780,,Scattering,0
Marathon,,Governor - Democratic,,5909,DEM,Tim John,743
Marathon,,Governor - Democratic,,5909,DEM,Tom Barrett,5161
Marathon,,Governor - Democratic,,5909,,Scattering,5
Marinette,,Governor - Democratic,,1205,DEM,Tim John,165
Marinette,,Governor - Democratic,,1205,DEM,Tom Barrett,1039
Marinette,,Governor - Democratic,,1205,,Scattering,1
Marquette,,Governor - Democratic,,567,DEM,Tim John,74
Marquette,,Governor - Democratic,,567,DEM,Tom Barrett,490
Marquette,,Governor - Democratic,,567,,Scattering,3
Menominee,,Governor - Democratic,,173,DEM,Tim John,31
Menominee,,Governor - Democratic,,173,DEM,Tom Barrett,142
Menominee,,Governor - Democratic,,173,,Scattering,0
Milwaukee,,Governor - Democratic,,58562,DEM,Tim John,4317
Milwaukee,,Governor - Democratic,,58562,DEM,Tom Barrett,54121
Milwaukee,,Governor - Democratic,,58562,,Scattering,124
Monroe,,Governor - Democratic,,1043,DEM,Tim John,155
Monroe,,Governor - Democratic,,1043,DEM,Tom Barrett,886
Monroe,,Governor - Democratic,,1043,,Scattering,2
Oconto,,Governor - Democratic,,1204,DEM,Tim John,149
Oconto,,Governor - Democratic,,1204,DEM,Tom Barrett,1054
Oconto,,Governor - Democratic,,1204,,Scattering,1
Oneida,,Governor - Democratic,,1856,DEM,Tim John,255
Oneida,,Governor - Democratic,,1856,DEM,Tom Barrett,1597
Oneida,,Governor - Democratic,,1856,,Scattering,4
Outagamie,,Governor - Democratic,,5832,DEM,Tim John,638
Outagamie,,Governor - Democratic,,5832,DEM,Tom Barrett,5192
Outagamie,,Governor - Democratic,,5832,,Scattering,2
Ozaukee,,Governor - Democratic,,2489,DEM,Tim John,133
Ozaukee,,Governor - Democratic,,2489,DEM,Tom Barrett,2349
Ozaukee,,Governor - Democratic,,2489,,Scattering,7
Pepin,,Governor - Democratic,,224,DEM,Tim John,37
Pepin,,Governor - Democratic,,224,DEM,Tom Barrett,186
Pepin,,Governor - Democratic,,224,,Scattering,1
Pierce,,Governor - Democratic,,1098,DEM,Tim John,154
Pierce,,Governor - Democratic,,1098,DEM,Tom Barrett,941
Pierce,,Governor - Democratic,,1098,,Scattering,3
Polk,,Governor - Democratic,,1043,DEM,Tim John,213
Polk,,Governor - Democratic,,1043,DEM,Tom Barrett,829
Polk,,Governor - Democratic,,1043,,Scattering,1
Portage,,Governor - Democratic,,5050,DEM,Tim John,603
Portage,,Governor - Democratic,,5050,DEM,Tom Barrett,4439
Portage,,Governor - Democratic,,5050,,Scattering,8
Price,,Governor - Democratic,,1407,DEM,Tim John,241
Price,,Governor - Democratic,,1407,DEM,Tom Barrett,1165
Price,,Governor - Democratic,,1407,,Scattering,1
Racine,,Governor - Democratic,,6791,DEM,Tim John,546
Racine,,Governor - Democratic,,6791,DEM,Tom Barrett,6242
Racine,,Governor - Democratic,,6791,,Scattering,3
Richland,,Governor - Democratic,,527,DEM,Tim John,79
Richland,,Governor - Democratic,,527,DEM,Tom Barrett,446
Richland,,Governor - Democratic,,527,,Scattering,2
Rock,,Governor - Democratic,,6480,DEM,Tim John,652
Rock,,Governor - Democratic,,6480,DEM,Tom Barrett,5824
Rock,,Governor - Democratic,,6480,,Scattering,4
Rusk,,Governor - Democratic,,668,DEM,Tim John,105
Rusk,,Governor - Democratic,,668,DEM,Tom Barrett,560
Rusk,,Governor - Democratic,,668,,Scattering,3
Sauk,,Governor - Democratic,,2185,DEM,Tim John,156
Sauk,,Governor - Democratic,,2185,DEM,Tom Barrett,2028
Sauk,,Governor - Democratic,,2185,,Scattering,1
Sawyer,,Governor - Democratic,,555,DEM,Tim John,97
Sawyer,,Governor - Democratic,,555,DEM,Tom Barrett,458
Sawyer,,Governor - Democratic,,555,,Scattering,0
Shawano,,Governor - Democratic,,1057,DEM,Tim John,135
Shawano,,Governor - Democratic,,1057,DEM,Tom Barrett,921
Shawano,,Governor - Democratic,,1057,,Scattering,1
Sheboygan,,Governor - Democratic,,4529,DEM,Tim John,544
Sheboygan,,Governor - Democratic,,4529,DEM,Tom Barrett,3981
Sheboygan,,Governor - Democratic,,4529,,Scattering,4
St. Croix,,Governor - Democratic,,1597,DEM,Tim John,196
St. Croix,,Governor - Democratic,,1597,DEM,Tom Barrett,1400
St. Croix,,Governor - Democratic,,1597,,Scattering,1
Taylor,,Governor - Democratic,,624,DEM,Tim John,100
Taylor,,Governor - Democratic,,624,DEM,Tom Barrett,523
Taylor,,Governor - Democratic,,624,,Scattering,1
Trempealeau,,Governor - Democratic,,2644,DEM,Tim John,452
Trempealeau,,Governor - Democratic,,2644,DEM,Tom Barrett,2190
Trempealeau,,Governor - Democratic,,2644,,Scattering,2
Vernon,,Governor - Democratic,,1061,DEM,Tim John,135
Vernon,,Governor - Democratic,,1061,DEM,Tom Barrett,925
Vernon,,Governor - Democratic,,1061,,Scattering,1
Vilas,,Governor - Democratic,,800,DEM,Tim John,88
Vilas,,Governor - Democratic,,800,DEM,Tom Barrett,710
Vilas,,Governor - Democratic,,800,,Scattering,2
Walworth,,Governor - Democratic,,2328,DEM,Tim John,217
Walworth,,Governor - Democratic,,2328,DEM,Tom Barrett,2109
Walworth,,Governor - Democratic,,2328,,Scattering,2
Washburn,,Governor - Democratic,,726,DEM,Tim John,103
Washburn,,Governor - Democratic,,726,DEM,Tom Barrett,623
Washburn,,Governor - Democratic,,726,,Scattering,0
Washington,,Governor - Democratic,,2788,DEM,Tim John,220
Washington,,Governor - Democratic,,2788,DEM,Tom Barrett,2566
Washington,,Governor - Democratic,,2788,,Scattering,2
Waukesha,,Governor - Democratic,,10292,DEM,Tim John,587
Waukesha,,Governor - Democratic,,10292,DEM,Tom Barrett,9700
Waukesha,,Governor - Democratic,,10292,,Scattering,5
Waupaca,,Governor - Democratic,,1470,DEM,Tim John,164
Waupaca,,Governor - Democratic,,1470,DEM,Tom Barrett,1304
Waupaca,,Governor - Democratic,,1470,,Scattering,2
Waushara,,Governor - Democratic,,764,DEM,Tim John,102
Waushara,,Governor - Democratic,,764,DEM,Tom Barrett,660
Waushara,,Governor - Democratic,,764,,Scattering,2
Winnebago,,Governor - Democratic,,4471,DEM,Tim John,375
Winnebago,,Governor - Democratic,,4471,DEM,Tom Barrett,4087
Winnebago,,Governor - Democratic,,4471,,Scattering,9
Wood,,Governor - Democratic,,3523,DEM,Tim John,516
Wood,,Governor - Democratic,,3523,DEM,Tom Barrett,3001
Wood,,Governor - Democratic,,3523,,Scattering,6
Adams,,Lieutenant Governor - Democratic,,2012,DEM,James L Schneider,672
Adams,,Lieutenant Governor - Democratic,,2012,DEM,Tom Nelson,1030
Adams,,Lieutenant Governor - Democratic,,2012,DEM,Spencer Coggs,156
Adams,,Lieutenant Governor - Democratic,,2012,DEM,Henry Sanders,154
Adams,,Lieutenant Governor - Democratic,,2012,,Scattering,0
Ashland,,Lieutenant Governor - Democratic,,1291,DEM,James L Schneider,345
Ashland,,Lieutenant Governor - Democratic,,1291,DEM,Tom Nelson,643
Ashland,,Lieutenant Governor - Democratic,,1291,DEM,Spencer Coggs,145
Ashland,,Lieutenant Governor - Democratic,,1291,DEM,Henry Sanders,156
Ashland,,Lieutenant Governor - Democratic,,1291,,Scattering,2
Barron,,Lieutenant Governor - Democratic,,1159,DEM,James L Schneider,321
Barron,,Lieutenant Governor - Democratic,,1159,DEM,Tom Nelson,602
Barron,,Lieutenant Governor - Democratic,,1159,DEM,Spencer Coggs,134
Barron,,Lieutenant Governor - Democratic,,1159,DEM,Henry Sanders,101
Barron,,Lieutenant Governor - Democratic,,1159,,Scattering,1
Bayfield,,Lieutenant Governor - Democratic,,1526,DEM,James L Schneider,409
Bayfield,,Lieutenant Governor - Democratic,,1526,DEM,Tom Nelson,702
Bayfield,,Lieutenant Governor - Democratic,,1526,DEM,Spencer Coggs,178
Bayfield,,Lieutenant Governor - Democratic,,1526,DEM,Henry Sanders,236
Bayfield,,Lieutenant Governor - Democratic,,1526,,Scattering,1
Brown,,Lieutenant Governor - Democratic,,6983,DEM,James L Schneider,1022
Brown,,Lieutenant Governor - Democratic,,6983,DEM,Tom Nelson,5152
Brown,,Lieutenant Governor - Democratic,,6983,DEM,Spencer Coggs,412
Brown,,Lieutenant Governor - Democratic,,6983,DEM,Henry Sanders,391
Brown,,Lieutenant Governor - Democratic,,6983,,Scattering,6
Buffalo,,Lieutenant Governor - Democratic,,404,DEM,James L Schneider,93
Buffalo,,Lieutenant Governor - Democratic,,404,DEM,Tom Nelson,233
Buffalo,,Lieutenant Governor - Democratic,,404,DEM,Spencer Coggs,43
Buffalo,,Lieutenant Governor - Democratic,,404,DEM,Henry Sanders,35
Buffalo,,Lieutenant Governor - Democratic,,404,,Scattering,0
Burnett,,Lieutenant Governor - Democratic,,690,DEM,James L Schneider,261
Burnett,,Lieutenant Governor - Democratic,,690,DEM,Tom Nelson,270
Burnett,,Lieutenant Governor - Democratic,,690,DEM,Spencer Coggs,69
Burnett,,Lieutenant Governor - Democratic,,690,DEM,Henry Sanders,89
Burnett,,Lieutenant Governor - Democratic,,690,,Scattering,1
Calumet,,Lieutenant Governor - Democratic,,1120,DEM,James L Schneider,179
Calumet,,Lieutenant Governor - Democratic,,1120,DEM,Tom Nelson,803
Calumet,,Lieutenant Governor - Democratic,,1120,DEM,Spencer Coggs,66
Calumet,,Lieutenant Governor - Democratic,,1120,DEM,Henry Sanders,72
Calumet,,Lieutenant Governor - Democratic,,1120,,Scattering,0
Chippewa,,Lieutenant Governor - Democratic,,2079,DEM,James L Schneider,393
Chippewa,,Lieutenant Governor - Democratic,,2079,DEM,Tom Nelson,1203
Chippewa,,Lieutenant Governor - Democratic,,2079,DEM,Spencer Coggs,291
Chippewa,,Lieutenant Governor - Democratic,,2079,DEM,Henry Sanders,191
Chippewa,,Lieutenant Governor - Democratic,,2079,,Scattering,1
Clark,,Lieutenant Governor - Democratic,,1311,DEM,James L Schneider,271
Clark,,Lieutenant Governor - Democratic,,1311,DEM,Tom Nelson,795
Clark,,Lieutenant Governor - Democratic,,1311,DEM,Spencer Coggs,133
Clark,,Lieutenant Governor - Democratic,,1311,DEM,Henry Sanders,110
Clark,,Lieutenant Governor - Democratic,,1311,,Scattering,2
Columbia,,Lieutenant Governor - Democratic,,1606,DEM,James L Schneider,286
Columbia,,Lieutenant Governor - Democratic,,1606,DEM,Tom Nelson,927
Columbia,,Lieutenant Governor - Democratic,,1606,DEM,Spencer Coggs,212
Columbia,,Lieutenant Governor - Democratic,,1606,DEM,Henry Sanders,178
Columbia,,Lieutenant Governor - Democratic,,1606,,Scattering,3
Crawford,,Lieutenant Governor - Democratic,,668,DEM,James L Schneider,164
Crawford,,Lieutenant Governor - Democratic,,668,DEM,Tom Nelson,374
Crawford,,Lieutenant Governor - Democratic,,668,DEM,Spencer Coggs,68
Crawford,,Lieutenant Governor - Democratic,,668,DEM,Henry Sanders,62
Crawford,,Lieutenant Governor - Democratic,,668,,Scattering,0
Dane,,Lieutenant Governor - Democratic,,26781,DEM,James L Schneider,3277
Dane,,Lieutenant Governor - Democratic,,26781,DEM,Tom Nelson,12189
Dane,,Lieutenant Governor - Democratic,,26781,DEM,Spencer Coggs,5523
Dane,,Lieutenant Governor - Democratic,,26781,DEM,Henry Sanders,5750
Dane,,Lieutenant Governor - Democratic,,26781,,Scattering,42
Dodge,,Lieutenant Governor - Democratic,,1488,DEM,James L Schneider,260
Dodge,,Lieutenant Governor - Democratic,,1488,DEM,Tom Nelson,884
Dodge,,Lieutenant Governor - Democratic,,1488,DEM,Spencer Coggs,205
Dodge,,Lieutenant Governor - Democratic,,1488,DEM,Henry Sanders,139
Dodge,,Lieutenant Governor - Democratic,,1488,,Scattering,0
Door,,Lieutenant Governor - Democratic,,1162,DEM,James L Schneider,169
Door,,Lieutenant Governor - Democratic,,1162,DEM,Tom Nelson,798
Door,,Lieutenant Governor - Democratic,,1162,DEM,Spencer Coggs,122
Door,,Lieutenant Governor - Democratic,,1162,DEM,Henry Sanders,71
Door,,Lieutenant Governor - Democratic,,1162,,Scattering,2
Douglas,,Lieutenant Governor - Democratic,,1826,DEM,James L Schneider,394
Douglas,,Lieutenant Governor - Democratic,,1826,DEM,Tom Nelson,1054
Douglas,,Lieutenant Governor - Democratic,,1826,DEM,Spencer Coggs,164
Douglas,,Lieutenant Governor - Democratic,,1826,DEM,Henry Sanders,213
Douglas,,Lieutenant Governor - Democratic,,1826,,Scattering,1
Dunn,,Lieutenant Governor - Democratic,,1061,DEM,James L Schneider,283
Dunn,,Lieutenant Governor - Democratic,,1061,DEM,Tom Nelson,519
Dunn,,Lieutenant Governor - Democratic,,1061,DEM,Spencer Coggs,145
Dunn,,Lieutenant Governor - Democratic,,1061,DEM,Henry Sanders,114
Dunn,,Lieutenant Governor - Democratic,,1061,,Scattering,0
Eau Claire,,Lieutenant Governor - Democratic,,3268,DEM,James L Schneider,527
Eau Claire,,Lieutenant Governor - Democratic,,3268,DEM,Tom Nelson,1771
Eau Claire,,Lieutenant Governor - Democratic,,3268,DEM,Spencer Coggs,407
Eau Claire,,Lieutenant Governor - Democratic,,3268,DEM,Henry Sanders,559
Eau Claire,,Lieutenant Governor - Democratic,,3268,,Scattering,4
Florence,,Lieutenant Governor - Democratic,,89,DEM,James L Schneider,32
Florence,,Lieutenant Governor - Democratic,,89,DEM,Tom Nelson,40
Florence,,Lieutenant Governor - Democratic,,89,DEM,Spencer Coggs,11
Florence,,Lieutenant Governor - Democratic,,89,DEM,Henry Sanders,6
Florence,,Lieutenant Governor - Democratic,,89,,Scattering,0
Fond Du Lac,,Lieutenant Governor - Democratic,,2087,DEM,James L Schneider,468
Fond Du Lac,,Lieutenant Governor - Democratic,,2087,DEM,Tom Nelson,1169
Fond Du Lac,,Lieutenant Governor - Democratic,,2087,DEM,Spencer Coggs,213
Fond Du Lac,,Lieutenant Governor - Democratic,,2087,DEM,Henry Sanders,237
Fond Du Lac,,Lieutenant Governor - Democratic,,2087,,Scattering,0
Forest,,Lieutenant Governor - Democratic,,1452,DEM,James L Schneider,390
Forest,,Lieutenant Governor - Democratic,,1452,DEM,Tom Nelson,801
Forest,,Lieutenant Governor - Democratic,,1452,DEM,Spencer Coggs,126
Forest,,Lieutenant Governor - Democratic,,1452,DEM,Henry Sanders,135
Forest,,Lieutenant Governor - Democratic,,1452,,Scattering,0
Grant,,Lieutenant Governor - Democratic,,1467,DEM,James L Schneider,502
Grant,,Lieutenant Governor - Democratic,,1467,DEM,Tom Nelson,750
Grant,,Lieutenant Governor - Democratic,,1467,DEM,Spencer Coggs,112
Grant,,Lieutenant Governor - Democratic,,1467,DEM,Henry Sanders,103
Grant,,Lieutenant Governor - Democratic,,1467,,Scattering,0
Green,,Lieutenant Governor - Democratic,,1035,DEM,James L Schneider,176
Green,,Lieutenant Governor - Democratic,,1035,DEM,Tom Nelson,603
Green,,Lieutenant Governor - Democratic,,1035,DEM,Spencer Coggs,160
Green,,Lieutenant Governor - Democratic,,1035,DEM,Henry Sanders,93
Green,,Lieutenant Governor - Democratic,,1035,,Scattering,3
Green Lake,,Lieutenant Governor - Democratic,,500,DEM,James L Schneider,112
Green Lake,,Lieutenant Governor - Democratic,,500,DEM,Tom Nelson,297
Green Lake,,Lieutenant Governor - Democratic,,500,DEM,Spencer Coggs,50
Green Lake,,Lieutenant Governor - Democratic,,500,DEM,Henry Sanders,39
Green Lake,,Lieutenant Governor - Democratic,,500,,Scattering,2
Iowa,,Lieutenant Governor - Democratic,,988,DEM,James L Schneider,228
Iowa,,Lieutenant Governor - Democratic,,988,DEM,Tom Nelson,531
Iowa,,Lieutenant Governor - Democratic,,988,DEM,Spencer Coggs,131
Iowa,,Lieutenant Governor - Democratic,,988,DEM,Henry Sanders,97
Iowa,,Lieutenant Governor - Democratic,,988,,Scattering,1
Iron,,Lieutenant Governor - Democratic,,910,DEM,James L Schneider,336
Iron,,Lieutenant Governor - Democratic,,910,DEM,Tom Nelson,342
Iron,,Lieutenant Governor - Democratic,,910,DEM,Spencer Coggs,82
Iron,,Lieutenant Governor - Democratic,,910,DEM,Henry Sanders,150
Iron,,Lieutenant Governor - Democratic,,910,,Scattering,0
Jackson,,Lieutenant Governor - Democratic,,1286,DEM,James L Schneider,293
Jackson,,Lieutenant Governor - Democratic,,1286,DEM,Tom Nelson,754
Jackson,,Lieutenant Governor - Democratic,,1286,DEM,Spencer Coggs,144
Jackson,,Lieutenant Governor - Democratic,,1286,DEM,Henry Sanders,95
Jackson,,Lieutenant Governor - Democratic,,1286,,Scattering,0
Jefferson,,Lieutenant Governor - Democratic,,1930,DEM,James L Schneider,302
Jefferson,,Lieutenant Governor - Democratic,,1930,DEM,Tom Nelson,1071
Jefferson,,Lieutenant Governor - Democratic,,1930,DEM,Spencer Coggs,325
Jefferson,,Lieutenant Governor - Democratic,,1930,DEM,Henry Sanders,230
Jefferson,,Lieutenant Governor - Democratic,,1930,,Scattering,2
Juneau,,Lieutenant Governor - Democratic,,604,DEM,James L Schneider,165
Juneau,,Lieutenant Governor - Democratic,,604,DEM,Tom Nelson,344
Juneau,,Lieutenant Governor - Democratic,,604,DEM,Spencer Coggs,57
Juneau,,Lieutenant Governor - Democratic,,604,DEM,Henry Sanders,38
Juneau,,Lieutenant Governor - Democratic,,604,,Scattering,0
Kenosha,,Lieutenant Governor - Democratic,,3531,DEM,James L Schneider,695
Kenosha,,Lieutenant Governor - Democratic,,3531,DEM,Tom Nelson,1983
Kenosha,,Lieutenant Governor - Democratic,,3531,DEM,Spencer Coggs,540
Kenosha,,Lieutenant Governor - Democratic,,3531,DEM,Henry Sanders,303
Kenosha,,Lieutenant Governor - Democratic,,3531,,Scattering,10
Kewaunee,,Lieutenant Governor - Democratic,,625,DEM,James L Schneider,111
Kewaunee,,Lieutenant Governor - Democratic,,625,DEM,Tom Nelson,428
Kewaunee,,Lieutenant Governor - Democratic,,625,DEM,Spencer Coggs,44
Kewaunee,,Lieutenant Governor - Democratic,,625,DEM,Henry Sanders,41
Kewaunee,,Lieutenant Governor - Democratic,,625,,Scattering,1
La Crosse,,Lieutenant Governor - Democratic,,3373,DEM,James L Schneider,654
La Crosse,,Lieutenant Governor - Democratic,,3373,DEM,Tom Nelson,1990
La Crosse,,Lieutenant Governor - Democratic,,3373,DEM,Spencer Coggs,417
La Crosse,,Lieutenant Governor - Democratic,,3373,DEM,Henry Sanders,308
La Crosse,,Lieutenant Governor - Democratic,,3373,,Scattering,4
Lafayette,,Lieutenant Governor - Democratic,,618,DEM,James L Schneider,162
Lafayette,,Lieutenant Governor - Democratic,,618,DEM,Tom Nelson,362
Lafayette,,Lieutenant Governor - Democratic,,618,DEM,Spencer Coggs,43
Lafayette,,Lieutenant Governor - Democratic,,618,DEM,Henry Sanders,51
Lafayette,,Lieutenant Governor - Democratic,,618,,Scattering,0
Langlade,,Lieutenant Governor - Democratic,,781,DEM,James L Schneider,164
Langlade,,Lieutenant Governor - Democratic,,781,DEM,Tom Nelson,496
Langlade,,Lieutenant Governor - Democratic,,781,DEM,Spencer Coggs,39
Langlade,,Lieutenant Governor - Democratic,,781,DEM,Henry Sanders,82
Langlade,,Lieutenant Governor - Democratic,,781,,Scattering,0
Lincoln,,Lieutenant Governor - Democratic,,1099,DEM,James L Schneider,223
Lincoln,,Lieutenant Governor - Democratic,,1099,DEM,Tom Nelson,737
Lincoln,,Lieutenant Governor - Democratic,,1099,DEM,Spencer Coggs,69
Lincoln,,Lieutenant Governor - Democratic,,1099,DEM,Henry Sanders,68
Lincoln,,Lieutenant Governor - Democratic,,1099,,Scattering,2
Manitowoc,,Lieutenant Governor - Democratic,,2542,DEM,James L Schneider,581
Manitowoc,,Lieutenant Governor - Democratic,,2542,DEM,Tom Nelson,1594
Manitowoc,,Lieutenant Governor - Democratic,,2542,DEM,Spencer Coggs,171
Manitowoc,,Lieutenant Governor - Democratic,,2542,DEM,Henry Sanders,196
Manitowoc,,Lieutenant Governor - Democratic,,2542,,Scattering,0
Marathon,,Lieutenant Governor - Democratic,,5373,DEM,James L Schneider,1142
Marathon,,Lieutenant Governor - Democratic,,5373,DEM,Tom Nelson,3492
Marathon,,Lieutenant Governor - Democratic,,5373,DEM,Spencer Coggs,340
Marathon,,Lieutenant Governor - Democratic,,5373,DEM,Henry Sanders,393
Marathon,,Lieutenant Governor - Democratic,,5373,,Scattering,6
Marinette,,Lieutenant Governor - Democratic,,1126,DEM,James L Schneider,215
Marinette,,Lieutenant Governor - Democratic,,1126,DEM,Tom Nelson,784
Marinette,,Lieutenant Governor - Democratic,,1126,DEM,Spencer Coggs,76
Marinette,,Lieutenant Governor - Democratic,,1126,DEM,Henry Sanders,51
Marinette,,Lieutenant Governor - Democratic,,1126,,Scattering,0
Marquette,,Lieutenant Governor - Democratic,,541,DEM,James L Schneider,124
Marquette,,Lieutenant Governor - Democratic,,541,DEM,Tom Nelson,307
Marquette,,Lieutenant Governor - Democratic,,541,DEM,Spencer Coggs,66
Marquette,,Lieutenant Governor - Democratic,,541,DEM,Henry Sanders,44
Marquette,,Lieutenant Governor - Democratic,,541,,Scattering,0
Menominee,,Lieutenant Governor - Democratic,,154,DEM,James L Schneider,37
Menominee,,Lieutenant Governor - Democratic,,154,DEM,Tom Nelson,87
