county,ward,office,district,total votes,party,candidate,votes
Milwaukee,Village Of Bayside Wards 1 & 4,Court Of Appeals,1,46,NP,Joan F. Kessler,45
Milwaukee,Village Of Bayside Wards 1 & 4,Court Of Appeals,1,46,,Scattering,1
Milwaukee,Village Of Bayside Wards 2 & 5,Court Of Appeals,1,100,NP,Joan F. Kessler,100
Milwaukee,Village Of Bayside Wards 2 & 5,Court Of Appeals,1,100,,Scattering,0
Milwaukee,Village Of Bayside Wards 3 & 7,Court Of Appeals,1,83,NP,Joan F. Kessler,79
Milwaukee,Village Of Bayside Wards 3 & 7,Court Of Appeals,1,83,,Scattering,4
Milwaukee,Village Of Brown Deer Wards 1 - 3,Court Of Appeals,1,345,NP,Joan F. Kessler,344
Milwaukee,Village Of Brown Deer Wards 1 - 3,Court Of Appeals,1,345,,Scattering,1
Milwaukee,"Village Of Brown Deer Wards 4, 5 & 7",Court Of Appeals,1,282,NP,Joan F. Kessler,281
Milwaukee,"Village Of Brown Deer Wards 4, 5 & 7",Court Of Appeals,1,282,,Scattering,1
Milwaukee,"Village Of Brown Deer Wards 6, 8 & 9",Court Of Appeals,1,212,NP,Joan F. Kessler,208
Milwaukee,"Village Of Brown Deer Wards 6, 8 & 9",Court Of Appeals,1,212,,Scattering,4
Milwaukee,Village Of Fox Point Wards 1 - 4,Court Of Appeals,1,239,NP,Joan F. Kessler,236
Milwaukee,Village Of Fox Point Wards 1 - 4,Court Of Appeals,1,239,,Scattering,3
Milwaukee,Village Of Fox Point Wards 5 - 9,Court Of Appeals,1,262,NP,Joan F. Kessler,259
Milwaukee,Village Of Fox Point Wards 5 - 9,Court Of Appeals,1,262,,Scattering,3
Milwaukee,Village Of Greendale Wards 1 & 2,Court Of Appeals,1,166,NP,Joan F. Kessler,166
Milwaukee,Village Of Greendale Wards 1 & 2,Court Of Appeals,1,166,,Scattering,0
Milwaukee,Village Of Greendale Wards 3 & 4,Court Of Appeals,1,204,NP,Joan F. Kessler,201
