county,ward,office,district,totalvotes,party,candidate,votes
Adams,Town Of Easton Wards 1 & 2,Governor,,322,LIB,No Candidate & Terry Virgil,0
Adams,Town Of Easton Wards 1 & 2,Governor,,322,NA,James James & No Candidate,3
Adams,Town Of Easton Wards 1 & 2,Governor,,322,IND,Jim Langer & No Candidate,1
Adams,Town Of Easton Wards 1 & 2,Governor,,322,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Adams,Town Of Easton Wards 1 & 2,Governor,,322,IND,Patricia Messicci & No Candidate (Write-In),0
Adams,Town Of Easton Wards 1 & 2,Governor,,322,IND,Hari Trivedi & No Candidate (Write-In),0
Adams,Town Of Easton Wards 1 & 2,Governor,,322,,Scattering,0
Adams,Town Of Jackson Ward 1,Governor,,410,DEM,Tom Barrett & Tom Nelson,189
Adams,Town Of Jackson Ward 1,Governor,,410,REP,Scott Walker & Rebecca Kleefisch,219
Adams,Town Of Jackson Ward 1,Governor,,410,LIB,No Candidate & Terry Virgil,0
Adams,Town Of Jackson Ward 1,Governor,,410,NA,James James & No Candidate,2
Adams,Town Of Jackson Ward 1,Governor,,410,IND,Jim Langer & No Candidate,0
Adams,Town Of Jackson Ward 1,Governor,,410,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Adams,Town Of Jackson Ward 1,Governor,,410,IND,Patricia Messicci & No Candidate (Write-In),0
Adams,Town Of Jackson Ward 1,Governor,,410,IND,Hari Trivedi & No Candidate (Write-In),0
Adams,Town Of Jackson Ward 1,Governor,,410,,Scattering,0
Adams,Town Of Leola Ward 1,Governor,,128,DEM,Tom Barrett & Tom Nelson,28
Adams,Town Of Leola Ward 1,Governor,,128,REP,Scott Walker & Rebecca Kleefisch,100
Adams,Town Of Leola Ward 1,Governor,,128,LIB,No Candidate & Terry Virgil,0
Adams,Town Of Leola Ward 1,Governor,,128,NA,James James & No Candidate,0
Adams,Town Of Leola Ward 1,Governor,,128,IND,Jim Langer & No Candidate,0
Adams,Town Of Leola Ward 1,Governor,,128,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Adams,Town Of Leola Ward 1,Governor,,128,IND,Patricia Messicci & No Candidate (Write-In),0
Adams,Town Of Leola Ward 1,Governor,,128,IND,Hari Trivedi & No Candidate (Write-In),0
Adams,Town Of Leola Ward 1,Governor,,128,,Scattering,0
Adams,Town Of Lincoln Ward 1,Governor,,115,DEM,Tom Barrett & Tom Nelson,52
Adams,Town Of Lincoln Ward 1,Governor,,115,REP,Scott Walker & Rebecca Kleefisch,62
Adams,Town Of Lincoln Ward 1,Governor,,115,LIB,No Candidate & Terry Virgil,0
Adams,Town Of Lincoln Ward 1,Governor,,115,NA,James James & No Candidate,1
Adams,Town Of Lincoln Ward 1,Governor,,115,IND,Jim Langer & No Candidate,0
Adams,Town Of Lincoln Ward 1,Governor,,115,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Adams,Town Of Lincoln Ward 1,Governor,,115,IND,Patricia Messicci & No Candidate (Write-In),0
Adams,Town Of Lincoln Ward 1,Governor,,115,IND,Hari Trivedi & No Candidate (Write-In),0
Adams,Town Of Lincoln Ward 1,Governor,,115,,Scattering,0
Adams,Town Of Monroe Ward 1,Governor,,193,DEM,Tom Barrett & Tom Nelson,97
Adams,Town Of Monroe Ward 1,Governor,,193,REP,Scott Walker & Rebecca Kleefisch,95
Adams,Town Of Monroe Ward 1,Governor,,193,LIB,No Candidate & Terry Virgil,0
Adams,Town Of Monroe Ward 1,Governor,,193,NA,James James & No Candidate,0
Adams,Town Of Monroe Ward 1,Governor,,193,IND,Jim Langer & No Candidate,1
Adams,Town Of Monroe Ward 1,Governor,,193,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Adams,Town Of Monroe Ward 1,Governor,,193,IND,Patricia Messicci & No Candidate (Write-In),0
Adams,Town Of Monroe Ward 1,Governor,,193,IND,Hari Trivedi & No Candidate (Write-In),0
Adams,Town Of Monroe Ward 1,Governor,,193,,Scattering,0
Adams,Town Of New Chester Wards 1 & 2,Governor,,281,DEM,Tom Barrett & Tom Nelson,142
Adams,Town Of New Chester Wards 1 & 2,Governor,,281,REP,Scott Walker & Rebecca Kleefisch,133
Adams,Town Of New Chester Wards 1 & 2,Governor,,281,LIB,No Candidate & Terry Virgil,0
Adams,Town Of New Chester Wards 1 & 2,Governor,,281,NA,James James & No Candidate,3
Adams,Town Of New Chester Wards 1 & 2,Governor,,281,IND,Jim Langer & No Candidate,3
Adams,Town Of New Chester Wards 1 & 2,Governor,,281,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Adams,Town Of New Chester Wards 1 & 2,Governor,,281,IND,Patricia Messicci & No Candidate (Write-In),0
Adams,Town Of New Chester Wards 1 & 2,Governor,,281,IND,Hari Trivedi & No Candidate (Write-In),0
Adams,Town Of New Chester Wards 1 & 2,Governor,,281,,Scattering,0
Adams,Town Of New Haven Ward 1,Governor,,276,DEM,Tom Barrett & Tom Nelson,127
Adams,Town Of New Haven Ward 1,Governor,,276,REP,Scott Walker & Rebecca Kleefisch,146
Adams,Town Of New Haven Ward 1,Governor,,276,LIB,No Candidate & Terry Virgil,1
Adams,Town Of New Haven Ward 1,Governor,,276,NA,James James & No Candidate,0
Adams,Town Of New Haven Ward 1,Governor,,276,IND,Jim Langer & No Candidate,1
Adams,Town Of New Haven Ward 1,Governor,,276,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Adams,Town Of New Haven Ward 1,Governor,,276,IND,Patricia Messicci & No Candidate (Write-In),0
Adams,Town Of New Haven Ward 1,Governor,,276,IND,Hari Trivedi & No Candidate (Write-In),0
Adams,Town Of New Haven Ward 1,Governor,,276,,Scattering,1
Adams,Town Of Preston Wards 1 - 3,Governor,,515,DEM,Tom Barrett & Tom Nelson,257
Adams,Town Of Preston Wards 1 - 3,Governor,,515,REP,Scott Walker & Rebecca Kleefisch,254
Adams,Town Of Preston Wards 1 - 3,Governor,,515,LIB,No Candidate & Terry Virgil,0
Adams,Town Of Preston Wards 1 - 3,Governor,,515,NA,James James & No Candidate,3
Adams,Town Of Preston Wards 1 - 3,Governor,,515,IND,Jim Langer & No Candidate,1
Adams,Town Of Preston Wards 1 - 3,Governor,,515,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Adams,Town Of Preston Wards 1 - 3,Governor,,515,IND,Patricia Messicci & No Candidate (Write-In),0
Adams,Town Of Preston Wards 1 - 3,Governor,,515,IND,Hari Trivedi & No Candidate (Write-In),0
Adams,Town Of Preston Wards 1 - 3,Governor,,515,,Scattering,0
Adams,Town Of Quincy Wards 1 & 2,Governor,,449,DEM,Tom Barrett & Tom Nelson,209
Adams,Town Of Quincy Wards 1 & 2,Governor,,449,REP,Scott Walker & Rebecca Kleefisch,223
Adams,Town Of Quincy Wards 1 & 2,Governor,,449,LIB,No Candidate & Terry Virgil,12
Adams,Town Of Quincy Wards 1 & 2,Governor,,449,NA,James James & No Candidate,3
Adams,Town Of Quincy Wards 1 & 2,Governor,,449,IND,Jim Langer & No Candidate,2
Adams,Town Of Quincy Wards 1 & 2,Governor,,449,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Adams,Town Of Quincy Wards 1 & 2,Governor,,449,IND,Patricia Messicci & No Candidate (Write-In),0
Adams,Town Of Quincy Wards 1 & 2,Governor,,449,IND,Hari Trivedi & No Candidate (Write-In),0
Adams,Town Of Quincy Wards 1 & 2,Governor,,449,,Scattering,0
Adams,Town Of Richfield Ward 1,Governor,,56,DEM,Tom Barrett & Tom Nelson,24
Adams,Town Of Richfield Ward 1,Governor,,56,REP,Scott Walker & Rebecca Kleefisch,28
Adams,Town Of Richfield Ward 1,Governor,,56,LIB,No Candidate & Terry Virgil,0
Adams,Town Of Richfield Ward 1,Governor,,56,NA,James James & No Candidate,4
Adams,Town Of Richfield Ward 1,Governor,,56,IND,Jim Langer & No Candidate,0
Adams,Town Of Richfield Ward 1,Governor,,56,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Adams,Town Of Richfield Ward 1,Governor,,56,IND,Patricia Messicci & No Candidate (Write-In),0
Adams,Town Of Richfield Ward 1,Governor,,56,IND,Hari Trivedi & No Candidate (Write-In),0
Adams,Town Of Richfield Ward 1,Governor,,56,,Scattering,0
Adams,Town Of Rome Wards 1 - 5,Governor,,1487,DEM,Tom Barrett & Tom Nelson,593
Adams,Town Of Rome Wards 1 - 5,Governor,,1487,REP,Scott Walker & Rebecca Kleefisch,874
Adams,Town Of Rome Wards 1 - 5,Governor,,1487,LIB,No Candidate & Terry Virgil,2
Adams,Town Of Rome Wards 1 - 5,Governor,,1487,NA,James James & No Candidate,8
Adams,Town Of Rome Wards 1 - 5,Governor,,1487,IND,Jim Langer & No Candidate,10
Adams,Town Of Rome Wards 1 - 5,Governor,,1487,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Adams,Town Of Rome Wards 1 - 5,Governor,,1487,IND,Patricia Messicci & No Candidate (Write-In),0
Adams,Town Of Rome Wards 1 - 5,Governor,,1487,IND,Hari Trivedi & No Candidate (Write-In),0
Adams,Town Of Rome Wards 1 - 5,Governor,,1487,,Scattering,0
Adams,Town Of Springville Wards 1 & 2,Governor,,378,DEM,Tom Barrett & Tom Nelson,158
Adams,Town Of Springville Wards 1 & 2,Governor,,378,REP,Scott Walker & Rebecca Kleefisch,214
Adams,Town Of Springville Wards 1 & 2,Governor,,378,LIB,No Candidate & Terry Virgil,0
Adams,Town Of Springville Wards 1 & 2,Governor,,378,NA,James James & No Candidate,4
Adams,Town Of Springville Wards 1 & 2,Governor,,378,IND,Jim Langer & No Candidate,2
Adams,Town Of Springville Wards 1 & 2,Governor,,378,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Adams,Town Of Springville Wards 1 & 2,Governor,,378,IND,Patricia Messicci & No Candidate (Write-In),0
Adams,Town Of Springville Wards 1 & 2,Governor,,378,IND,Hari Trivedi & No Candidate (Write-In),0
Adams,Town Of Springville Wards 1 & 2,Governor,,378,,Scattering,0
Adams,Town Of Strongs Prairie Wards 1 & 2,Governor,,415,DEM,Tom Barrett & Tom Nelson,207
Adams,Town Of Strongs Prairie Wards 1 & 2,Governor,,415,REP,Scott Walker & Rebecca Kleefisch,198
Adams,Town Of Strongs Prairie Wards 1 & 2,Governor,,415,LIB,No Candidate & Terry Virgil,0
Adams,Town Of Strongs Prairie Wards 1 & 2,Governor,,415,NA,James James & No Candidate,1
Adams,Town Of Strongs Prairie Wards 1 & 2,Governor,,415,IND,Jim Langer & No Candidate,8
Adams,Town Of Strongs Prairie Wards 1 & 2,Governor,,415,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Adams,Town Of Strongs Prairie Wards 1 & 2,Governor,,415,IND,Patricia Messicci & No Candidate (Write-In),0
Adams,Town Of Strongs Prairie Wards 1 & 2,Governor,,415,IND,Hari Trivedi & No Candidate (Write-In),0
Adams,Town Of Strongs Prairie Wards 1 & 2,Governor,,415,,Scattering,1
Adams,Village Of Friendship Ward 1,Governor,,166,DEM,Tom Barrett & Tom Nelson,93
Adams,Village Of Friendship Ward 1,Governor,,166,REP,Scott Walker & Rebecca Kleefisch,67
Adams,Village Of Friendship Ward 1,Governor,,166,LIB,No Candidate & Terry Virgil,1
Adams,Village Of Friendship Ward 1,Governor,,166,NA,James James & No Candidate,2
Adams,Village Of Friendship Ward 1,Governor,,166,IND,Jim Langer & No Candidate,3
Adams,Village Of Friendship Ward 1,Governor,,166,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Adams,Village Of Friendship Ward 1,Governor,,166,IND,Patricia Messicci & No Candidate (Write-In),0
Adams,Village Of Friendship Ward 1,Governor,,166,IND,Hari Trivedi & No Candidate (Write-In),0
Adams,Village Of Friendship Ward 1,Governor,,166,,Scattering,0
Adams,City Of Adams Wards 1 - 5,Governor,,475,DEM,Tom Barrett & Tom Nelson,249
Adams,City Of Adams Wards 1 - 5,Governor,,475,REP,Scott Walker & Rebecca Kleefisch,213
Adams,City Of Adams Wards 1 - 5,Governor,,475,LIB,No Candidate & Terry Virgil,4
Adams,City Of Adams Wards 1 - 5,Governor,,475,NA,James James & No Candidate,4
Adams,City Of Adams Wards 1 - 5,Governor,,475,IND,Jim Langer & No Candidate,4
Adams,City Of Adams Wards 1 - 5,Governor,,475,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Adams,City Of Adams Wards 1 - 5,Governor,,475,IND,Patricia Messicci & No Candidate (Write-In),0
Adams,City Of Adams Wards 1 - 5,Governor,,475,IND,Hari Trivedi & No Candidate (Write-In),0
Adams,City Of Adams Wards 1 - 5,Governor,,475,,Scattering,1
Adams,City Of Wisconsin Dells Ward 5,Governor,,12,DEM,Tom Barrett & Tom Nelson,5
Adams,City Of Wisconsin Dells Ward 5,Governor,,12,REP,Scott Walker & Rebecca Kleefisch,7
Adams,City Of Wisconsin Dells Ward 5,Governor,,12,LIB,No Candidate & Terry Virgil,0
Adams,City Of Wisconsin Dells Ward 5,Governor,,12,NA,James James & No Candidate,0
Adams,City Of Wisconsin Dells Ward 5,Governor,,12,IND,Jim Langer & No Candidate,0
Adams,City Of Wisconsin Dells Ward 5,Governor,,12,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Adams,City Of Wisconsin Dells Ward 5,Governor,,12,IND,Patricia Messicci & No Candidate (Write-In),0
Adams,City Of Wisconsin Dells Ward 5,Governor,,12,IND,Hari Trivedi & No Candidate (Write-In),0
Adams,City Of Wisconsin Dells Ward 5,Governor,,12,,Scattering,0
Ashland,Town Of Agenda Ward 1,Governor,,172,DEM,Tom Barrett & Tom Nelson,58
Ashland,Town Of Agenda Ward 1,Governor,,172,REP,Scott Walker & Rebecca Kleefisch,111
Ashland,Town Of Agenda Ward 1,Governor,,172,LIB,No Candidate & Terry Virgil,2
Ashland,Town Of Agenda Ward 1,Governor,,172,NA,James James & No Candidate,1
Ashland,Town Of Agenda Ward 1,Governor,,172,IND,Jim Langer & No Candidate,0
Ashland,Town Of Agenda Ward 1,Governor,,172,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Ashland,Town Of Agenda Ward 1,Governor,,172,IND,Patricia Messicci & No Candidate (Write-In),0
Ashland,Town Of Agenda Ward 1,Governor,,172,IND,Hari Trivedi & No Candidate (Write-In),0
Ashland,Town Of Agenda Ward 1,Governor,,172,,Scattering,0
Ashland,Town Of Ashland Ward 1,Governor,,196,DEM,Tom Barrett & Tom Nelson,127
Ashland,Town Of Ashland Ward 1,Governor,,196,REP,Scott Walker & Rebecca Kleefisch,67
Ashland,Town Of Ashland Ward 1,Governor,,196,LIB,No Candidate & Terry Virgil,0
Ashland,Town Of Ashland Ward 1,Governor,,196,NA,James James & No Candidate,0
Ashland,Town Of Ashland Ward 1,Governor,,196,IND,Jim Langer & No Candidate,2
Ashland,Town Of Ashland Ward 1,Governor,,196,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Ashland,Town Of Ashland Ward 1,Governor,,196,IND,Patricia Messicci & No Candidate (Write-In),0
Ashland,Town Of Ashland Ward 1,Governor,,196,IND,Hari Trivedi & No Candidate (Write-In),0
Ashland,Town Of Ashland Ward 1,Governor,,196,,Scattering,0
Ashland,Town Of Chippewa Ward 1,Governor,,148,DEM,Tom Barrett & Tom Nelson,64
Ashland,Town Of Chippewa Ward 1,Governor,,148,REP,Scott Walker & Rebecca Kleefisch,79
Ashland,Town Of Chippewa Ward 1,Governor,,148,LIB,No Candidate & Terry Virgil,2
Ashland,Town Of Chippewa Ward 1,Governor,,148,NA,James James & No Candidate,1
Ashland,Town Of Chippewa Ward 1,Governor,,148,IND,Jim Langer & No Candidate,0
Ashland,Town Of Chippewa Ward 1,Governor,,148,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Ashland,Town Of Chippewa Ward 1,Governor,,148,IND,Patricia Messicci & No Candidate (Write-In),0
Ashland,Town Of Chippewa Ward 1,Governor,,148,IND,Hari Trivedi & No Candidate (Write-In),0
Ashland,Town Of Chippewa Ward 1,Governor,,148,,Scattering,2
Ashland,Town Of Gingles Wards 1 & 2,Governor,,312,DEM,Tom Barrett & Tom Nelson,197
Ashland,Town Of Gingles Wards 1 & 2,Governor,,312,REP,Scott Walker & Rebecca Kleefisch,106
Ashland,Town Of Gingles Wards 1 & 2,Governor,,312,LIB,No Candidate & Terry Virgil,1
Ashland,Town Of Gingles Wards 1 & 2,Governor,,312,NA,James James & No Candidate,2
Ashland,Town Of Gingles Wards 1 & 2,Governor,,312,IND,Jim Langer & No Candidate,6
Ashland,Town Of Gingles Wards 1 & 2,Governor,,312,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Ashland,Town Of Gingles Wards 1 & 2,Governor,,312,IND,Patricia Messicci & No Candidate (Write-In),0
Ashland,Town Of Gingles Wards 1 & 2,Governor,,312,IND,Hari Trivedi & No Candidate (Write-In),0
Ashland,Town Of Gingles Wards 1 & 2,Governor,,312,,Scattering,0
Ashland,Town Of Gordon Ward 1,Governor,,149,DEM,Tom Barrett & Tom Nelson,74
Ashland,Town Of Gordon Ward 1,Governor,,149,REP,Scott Walker & Rebecca Kleefisch,74
Ashland,Town Of Gordon Ward 1,Governor,,149,LIB,No Candidate & Terry Virgil,0
Ashland,Town Of Gordon Ward 1,Governor,,149,NA,James James & No Candidate,0
Ashland,Town Of Gordon Ward 1,Governor,,149,IND,Jim Langer & No Candidate,1
Ashland,Town Of Gordon Ward 1,Governor,,149,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Ashland,Town Of Gordon Ward 1,Governor,,149,IND,Patricia Messicci & No Candidate (Write-In),0
Ashland,Town Of Gordon Ward 1,Governor,,149,IND,Hari Trivedi & No Candidate (Write-In),0
Ashland,Town Of Gordon Ward 1,Governor,,149,,Scattering,0
Ashland,Town Of Jacobs Ward 1,Governor,,254,DEM,Tom Barrett & Tom Nelson,127
Ashland,Town Of Jacobs Ward 1,Governor,,254,REP,Scott Walker & Rebecca Kleefisch,124
Ashland,Town Of Jacobs Ward 1,Governor,,254,LIB,No Candidate & Terry Virgil,0
Ashland,Town Of Jacobs Ward 1,Governor,,254,NA,James James & No Candidate,0
Ashland,Town Of Jacobs Ward 1,Governor,,254,IND,Jim Langer & No Candidate,3
Ashland,Town Of Jacobs Ward 1,Governor,,254,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Ashland,Town Of Jacobs Ward 1,Governor,,254,IND,Patricia Messicci & No Candidate (Write-In),0
Ashland,Town Of Jacobs Ward 1,Governor,,254,IND,Hari Trivedi & No Candidate (Write-In),0
Ashland,Town Of Jacobs Ward 1,Governor,,254,,Scattering,0
Ashland,Town Of La Pointe Ward 1,Governor,,196,DEM,Tom Barrett & Tom Nelson,150
Ashland,Town Of La Pointe Ward 1,Governor,,196,REP,Scott Walker & Rebecca Kleefisch,45
Ashland,Town Of La Pointe Ward 1,Governor,,196,LIB,No Candidate & Terry Virgil,0
Ashland,Town Of La Pointe Ward 1,Governor,,196,NA,James James & No Candidate,1
Ashland,Town Of La Pointe Ward 1,Governor,,196,IND,Jim Langer & No Candidate,0
Ashland,Town Of La Pointe Ward 1,Governor,,196,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Ashland,Town Of La Pointe Ward 1,Governor,,196,IND,Patricia Messicci & No Candidate (Write-In),0
Ashland,Town Of La Pointe Ward 1,Governor,,196,IND,Hari Trivedi & No Candidate (Write-In),0
Ashland,Town Of La Pointe Ward 1,Governor,,196,,Scattering,0
Ashland,Town Of Marengo Wards 1 & 2,Governor,,171,DEM,Tom Barrett & Tom Nelson,117
Ashland,Town Of Marengo Wards 1 & 2,Governor,,171,REP,Scott Walker & Rebecca Kleefisch,53
Ashland,Town Of Marengo Wards 1 & 2,Governor,,171,LIB,No Candidate & Terry Virgil,1
Ashland,Town Of Marengo Wards 1 & 2,Governor,,171,NA,James James & No Candidate,0
Ashland,Town Of Marengo Wards 1 & 2,Governor,,171,IND,Jim Langer & No Candidate,0
Ashland,Town Of Marengo Wards 1 & 2,Governor,,171,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Ashland,Town Of Marengo Wards 1 & 2,Governor,,171,IND,Patricia Messicci & No Candidate (Write-In),0
Ashland,Town Of Marengo Wards 1 & 2,Governor,,171,IND,Hari Trivedi & No Candidate (Write-In),0
Ashland,Town Of Marengo Wards 1 & 2,Governor,,171,,Scattering,0
Ashland,Town Of Morse Wards 1 & 2,Governor,,213,DEM,Tom Barrett & Tom Nelson,117
Ashland,Town Of Morse Wards 1 & 2,Governor,,213,REP,Scott Walker & Rebecca Kleefisch,93
Ashland,Town Of Morse Wards 1 & 2,Governor,,213,LIB,No Candidate & Terry Virgil,0
Ashland,Town Of Morse Wards 1 & 2,Governor,,213,NA,James James & No Candidate,1
Ashland,Town Of Morse Wards 1 & 2,Governor,,213,IND,Jim Langer & No Candidate,2
Ashland,Town Of Morse Wards 1 & 2,Governor,,213,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Ashland,Town Of Morse Wards 1 & 2,Governor,,213,IND,Patricia Messicci & No Candidate (Write-In),0
Ashland,Town Of Morse Wards 1 & 2,Governor,,213,IND,Hari Trivedi & No Candidate (Write-In),0
Ashland,Town Of Morse Wards 1 & 2,Governor,,213,,Scattering,0
Ashland,Town Of Peeksville Ward 1,Governor,,79,DEM,Tom Barrett & Tom Nelson,34
Ashland,Town Of Peeksville Ward 1,Governor,,79,REP,Scott Walker & Rebecca Kleefisch,44
Ashland,Town Of Peeksville Ward 1,Governor,,79,LIB,No Candidate & Terry Virgil,1
Ashland,Town Of Peeksville Ward 1,Governor,,79,NA,James James & No Candidate,0
Ashland,Town Of Peeksville Ward 1,Governor,,79,IND,Jim Langer & No Candidate,0
Ashland,Town Of Peeksville Ward 1,Governor,,79,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Ashland,Town Of Peeksville Ward 1,Governor,,79,IND,Patricia Messicci & No Candidate (Write-In),0
Ashland,Town Of Peeksville Ward 1,Governor,,79,IND,Hari Trivedi & No Candidate (Write-In),0
Ashland,Town Of Peeksville Ward 1,Governor,,79,,Scattering,0
Ashland,Town Of Sanborn Wards 1 & 2,Governor,,272,DEM,Tom Barrett & Tom Nelson,232
Ashland,Town Of Sanborn Wards 1 & 2,Governor,,272,REP,Scott Walker & Rebecca Kleefisch,40
Ashland,Town Of Sanborn Wards 1 & 2,Governor,,272,LIB,No Candidate & Terry Virgil,0
Ashland,Town Of Sanborn Wards 1 & 2,Governor,,272,NA,James James & No Candidate,0
Ashland,Town Of Sanborn Wards 1 & 2,Governor,,272,IND,Jim Langer & No Candidate,0
Ashland,Town Of Sanborn Wards 1 & 2,Governor,,272,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Ashland,Town Of Sanborn Wards 1 & 2,Governor,,272,IND,Patricia Messicci & No Candidate (Write-In),0
Ashland,Town Of Sanborn Wards 1 & 2,Governor,,272,IND,Hari Trivedi & No Candidate (Write-In),0
Ashland,Town Of Sanborn Wards 1 & 2,Governor,,272,,Scattering,0
Ashland,Town Of Shanagolden Ward 1,Governor,,61,DEM,Tom Barrett & Tom Nelson,31
Ashland,Town Of Shanagolden Ward 1,Governor,,61,REP,Scott Walker & Rebecca Kleefisch,30
Ashland,Town Of Shanagolden Ward 1,Governor,,61,LIB,No Candidate & Terry Virgil,0
Ashland,Town Of Shanagolden Ward 1,Governor,,61,NA,James James & No Candidate,0
Ashland,Town Of Shanagolden Ward 1,Governor,,61,IND,Jim Langer & No Candidate,0
Ashland,Town Of Shanagolden Ward 1,Governor,,61,IND,Leslie Ervin Smetak & David Myron Smetak (Write-In),0
Ashland,Town Of Shanagolden Ward 1,Governor,,61,IND,Patricia Messicci & No Candidate (Write-In),0
Ashland,Town Of Shanagolden Ward 1,Governor,,61,IND,Hari Trivedi & No Candidate (Write-In),0
Ashland,Town Of Shanagolden Ward 1,Governor,,61,,Scattering,0
