county,ward,office,district,total votes,party,candidate,votes
Chippewa,Village Of Boyd,"Chippewa County Circuit Court, Branch 2",,47,NP,Robert A. Ferg,13
Chippewa,Village Of Boyd,"Chippewa County Circuit Court, Branch 2",,47,NP,Steve Gibbs,17
Chippewa,Village Of Boyd,"Chippewa County Circuit Court, Branch 2",,47,NP,James Isaacson,17
Chippewa,Village Of Boyd,"Chippewa County Circuit Court, Branch 2",,47,,Scattering,0
Chippewa,Village Of Cadott Wards 1 & 2,"Chippewa County Circuit Court, Branch 2",,180,NP,Robert A. Ferg,24
Chippewa,Village Of Cadott Wards 1 & 2,"Chippewa County Circuit Court, Branch 2",,180,NP,Steve Gibbs,46
Chippewa,Village Of Cadott Wards 1 & 2,"Chippewa County Circuit Court, Branch 2",,180,NP,James Isaacson,109
Chippewa,Village Of Cadott Wards 1 & 2,"Chippewa County Circuit Court, Branch 2",,180,,Scattering,1
Chippewa,Village Of Lake Hallie Wards 1 - 5,"Chippewa County Circuit Court, Branch 2",,311,NP,Robert A. Ferg,126
Chippewa,Village Of Lake Hallie Wards 1 - 5,"Chippewa County Circuit Court, Branch 2",,311,NP,Steve Gibbs,117
Chippewa,Village Of Lake Hallie Wards 1 - 5,"Chippewa County Circuit Court, Branch 2",,311,NP,James Isaacson,68
Chippewa,Village Of Lake Hallie Wards 1 - 5,"Chippewa County Circuit Court, Branch 2",,311,,Scattering,0
Chippewa,Village Of New Auburn Ward 1,"Chippewa County Circuit Court, Branch 2",,32,NP,Robert A. Ferg,16
Chippewa,Village Of New Auburn Ward 1,"Chippewa County Circuit Court, Branch 2",,32,NP,Steve Gibbs,9
Chippewa,Village Of New Auburn Ward 1,"Chippewa County Circuit Court, Branch 2",,32,NP,James Isaacson,7
Chippewa,Village Of New Auburn Ward 1,"Chippewa County Circuit Court, Branch 2",,32,,Scattering,0
Chippewa,City Of Bloomer Wards 1 - 4,"Chippewa County Circuit Court, Branch 2",,157,NP,Robert A. Ferg,51
Chippewa,City Of Bloomer Wards 1 - 4,"Chippewa County Circuit Court, Branch 2",,157,NP,Steve Gibbs,56
Chippewa,City Of Bloomer Wards 1 - 4,"Chippewa County Circuit Court, Branch 2",,157,NP,James Isaacson,50
Chippewa,City Of Bloomer Wards 1 - 4,"Chippewa County Circuit Court, Branch 2",,157,,Scattering,0
Chippewa,City Of Chippewa Falls Ward 1,"Chippewa County Circuit Court, Branch 2",,118,NP,Robert A. Ferg,39
Chippewa,City Of Chippewa Falls Ward 1,"Chippewa County Circuit Court, Branch 2",,118,NP,Steve Gibbs,35
Chippewa,City Of Chippewa Falls Ward 1,"Chippewa County Circuit Court, Branch 2",,118,NP,James Isaacson,44
Chippewa,City Of Chippewa Falls Ward 1,"Chippewa County Circuit Court, Branch 2",,118,,Scattering,0
Chippewa,City Of Chippewa Falls Ward 2,"Chippewa County Circuit Court, Branch 2",,151,NP,Robert A. Ferg,65
Chippewa,City Of Chippewa Falls Ward 2,"Chippewa County Circuit Court, Branch 2",,151,NP,Steve Gibbs,34
Chippewa,City Of Chippewa Falls Ward 2,"Chippewa County Circuit Court, Branch 2",,151,NP,James Isaacson,52
Chippewa,City Of Chippewa Falls Ward 2,"Chippewa County Circuit Court, Branch 2",,151,,Scattering,0
Chippewa,City Of Chippewa Falls Ward 3,"Chippewa County Circuit Court, Branch 2",,219,NP,Robert A. Ferg,92
Chippewa,City Of Chippewa Falls Ward 3,"Chippewa County Circuit Court, Branch 2",,219,NP,Steve Gibbs,45
Chippewa,City Of Chippewa Falls Ward 3,"Chippewa County Circuit Court, Branch 2",,219,NP,James Isaacson,82
Chippewa,City Of Chippewa Falls Ward 3,"Chippewa County Circuit Court, Branch 2",,219,,Scattering,0
Chippewa,City Of Chippewa Falls Ward 4,"Chippewa County Circuit Court, Branch 2",,164,NP,Robert A. Ferg,55
Chippewa,City Of Chippewa Falls Ward 4,"Chippewa County Circuit Court, Branch 2",,164,NP,Steve Gibbs,45
Chippewa,City Of Chippewa Falls Ward 4,"Chippewa County Circuit Court, Branch 2",,164,NP,James Isaacson,63
Chippewa,City Of Chippewa Falls Ward 4,"Chippewa County Circuit Court, Branch 2",,164,,Scattering,1
Chippewa,City Of Chippewa Falls Ward 5,"Chippewa County Circuit Court, Branch 2",,94,NP,Robert A. Ferg,36
Chippewa,City Of Chippewa Falls Ward 5,"Chippewa County Circuit Court, Branch 2",,94,NP,Steve Gibbs,24
Chippewa,City Of Chippewa Falls Ward 5,"Chippewa County Circuit Court, Branch 2",,94,NP,James Isaacson,34
Chippewa,City Of Chippewa Falls Ward 5,"Chippewa County Circuit Court, Branch 2",,94,,Scattering,0
Chippewa,City Of Chippewa Falls Ward 6,"Chippewa County Circuit Court, Branch 2",,135,NP,Robert A. Ferg,45
Chippewa,City Of Chippewa Falls Ward 6,"Chippewa County Circuit Court, Branch 2",,135,NP,Steve Gibbs,34
Chippewa,City Of Chippewa Falls Ward 6,"Chippewa County Circuit Court, Branch 2",,135,NP,James Isaacson,56
Chippewa,City Of Chippewa Falls Ward 6,"Chippewa County Circuit Court, Branch 2",,135,,Scattering,0
Chippewa,City Of Chippewa Falls Ward 7,"Chippewa County Circuit Court, Branch 2",,190,NP,Robert A. Ferg,66
Chippewa,City Of Chippewa Falls Ward 7,"Chippewa County Circuit Court, Branch 2",,190,NP,Steve Gibbs,76
Chippewa,City Of Chippewa Falls Ward 7,"Chippewa County Circuit Court, Branch 2",,190,NP,James Isaacson,48
Chippewa,City Of Chippewa Falls Ward 7,"Chippewa County Circuit Court, Branch 2",,190,,Scattering,0
Chippewa,City Of Cornell Wards 1 - 4,"Chippewa County Circuit Court, Branch 2",,106,NP,Robert A. Ferg,26
Chippewa,City Of Cornell Wards 1 - 4,"Chippewa County Circuit Court, Branch 2",,106,NP,Steve Gibbs,34
Chippewa,City Of Cornell Wards 1 - 4,"Chippewa County Circuit Court, Branch 2",,106,NP,James Isaacson,46
Chippewa,City Of Cornell Wards 1 - 4,"Chippewa County Circuit Court, Branch 2",,106,,Scattering,0
Chippewa,"City Of Eau Claire Wards 16, 40 & 41","Chippewa County Circuit Court, Branch 2",,71,NP,Robert A. Ferg,16
Chippewa,"City Of Eau Claire Wards 16, 40 & 41","Chippewa County Circuit Court, Branch 2",,71,NP,Steve Gibbs,34
Chippewa,"City Of Eau Claire Wards 16, 40 & 41","Chippewa County Circuit Court, Branch 2",,71,NP,James Isaacson,21
Chippewa,"City Of Eau Claire Wards 16, 40 & 41","Chippewa County Circuit Court, Branch 2",,71,,Scattering,0
Chippewa,City Of Stanley Wards 1 - 4,"Chippewa County Circuit Court, Branch 2",,103,NP,Robert A. Ferg,31
Chippewa,City Of Stanley Wards 1 - 4,"Chippewa County Circuit Court, Branch 2",,103,NP,Steve Gibbs,44
Chippewa,City Of Stanley Wards 1 - 4,"Chippewa County Circuit Court, Branch 2",,103,NP,James Isaacson,28
Chippewa,City Of Stanley Wards 1 - 4,"Chippewa County Circuit Court, Branch 2",,103,,Scattering,0
Dane,Town Of Albion Wards 1 & 2,"Dane County Circuit Court, Branch 13",,42,NP,Stephen Ehlke,6
Dane,Town Of Albion Wards 1 & 2,"Dane County Circuit Court, Branch 13",,42,NP,Charlie Schutze,9
Dane,Town Of Albion Wards 1 & 2,"Dane County Circuit Court, Branch 13",,42,NP,Julie Genovese,27
Dane,Town Of Albion Wards 1 & 2,"Dane County Circuit Court, Branch 13",,42,,Scattering,0
Dane,Town Of Berry Wards 1 & 2,"Dane County Circuit Court, Branch 13",,62,NP,Stephen Ehlke,9
Dane,Town Of Berry Wards 1 & 2,"Dane County Circuit Court, Branch 13",,62,NP,Charlie Schutze,11
Dane,Town Of Berry Wards 1 & 2,"Dane County Circuit Court, Branch 13",,62,NP,Julie Genovese,42
Dane,Town Of Berry Wards 1 & 2,"Dane County Circuit Court, Branch 13",,62,,Scattering,0
Dane,Town Of Black Earth,"Dane County Circuit Court, Branch 13",,29,NP,Stephen Ehlke,3
Dane,Town Of Black Earth,"Dane County Circuit Court, Branch 13",,29,NP,Charlie Schutze,2
Dane,Town Of Black Earth,"Dane County Circuit Court, Branch 13",,29,NP,Julie Genovese,24
Dane,Town Of Black Earth,"Dane County Circuit Court, Branch 13",,29,,Scattering,0
Dane,Town Of Blooming Grove Wards 1 - 3,"Dane County Circuit Court, Branch 13",,80,NP,Stephen Ehlke,11
Dane,Town Of Blooming Grove Wards 1 - 3,"Dane County Circuit Court, Branch 13",,80,NP,Charlie Schutze,12
Dane,Town Of Blooming Grove Wards 1 - 3,"Dane County Circuit Court, Branch 13",,80,NP,Julie Genovese,57
Dane,Town Of Blooming Grove Wards 1 - 3,"Dane County Circuit Court, Branch 13",,80,,Scattering,0
Dane,Town Of Blue Mounds,"Dane County Circuit Court, Branch 13",,73,NP,Stephen Ehlke,14
Dane,Town Of Blue Mounds,"Dane County Circuit Court, Branch 13",,73,NP,Charlie Schutze,10
Dane,Town Of Blue Mounds,"Dane County Circuit Court, Branch 13",,73,NP,Julie Genovese,49
Dane,Town Of Blue Mounds,"Dane County Circuit Court, Branch 13",,73,,Scattering,0
Dane,Town Of Bristol Wards 1 - 3,"Dane County Circuit Court, Branch 13",,108,NP,Stephen Ehlke,24
Dane,Town Of Bristol Wards 1 - 3,"Dane County Circuit Court, Branch 13",,108,NP,Charlie Schutze,34
Dane,Town Of Bristol Wards 1 - 3,"Dane County Circuit Court, Branch 13",,108,NP,Julie Genovese,50
Dane,Town Of Bristol Wards 1 - 3,"Dane County Circuit Court, Branch 13",,108,,Scattering,0
Dane,Town Of Burke Wards 1 - 4,"Dane County Circuit Court, Branch 13",,108,NP,Stephen Ehlke,19
Dane,Town Of Burke Wards 1 - 4,"Dane County Circuit Court, Branch 13",,108,NP,Charlie Schutze,26
Dane,Town Of Burke Wards 1 - 4,"Dane County Circuit Court, Branch 13",,108,NP,Julie Genovese,62
Dane,Town Of Burke Wards 1 - 4,"Dane County Circuit Court, Branch 13",,108,,Scattering,1
Dane,Town Of Christiana Wards 1 & 2,"Dane County Circuit Court, Branch 13",,63,NP,Stephen Ehlke,13
Dane,Town Of Christiana Wards 1 & 2,"Dane County Circuit Court, Branch 13",,63,NP,Charlie Schutze,17
Dane,Town Of Christiana Wards 1 & 2,"Dane County Circuit Court, Branch 13",,63,NP,Julie Genovese,33
Dane,Town Of Christiana Wards 1 & 2,"Dane County Circuit Court, Branch 13",,63,,Scattering,0
Dane,Town Of Cottage Grove Wards 1 - 5,"Dane County Circuit Court, Branch 13",,337,NP,Stephen Ehlke,80
Dane,Town Of Cottage Grove Wards 1 - 5,"Dane County Circuit Court, Branch 13",,337,NP,Charlie Schutze,76
Dane,Town Of Cottage Grove Wards 1 - 5,"Dane County Circuit Court, Branch 13",,337,NP,Julie Genovese,181
Dane,Town Of Cottage Grove Wards 1 - 5,"Dane County Circuit Court, Branch 13",,337,,Scattering,0
Dane,Town Of Cross Plains Wards 1 & 2,"Dane County Circuit Court, Branch 13",,319,NP,Stephen Ehlke,62
Dane,Town Of Cross Plains Wards 1 & 2,"Dane County Circuit Court, Branch 13",,319,NP,Charlie Schutze,83
Dane,Town Of Cross Plains Wards 1 & 2,"Dane County Circuit Court, Branch 13",,319,NP,Julie Genovese,173
Dane,Town Of Cross Plains Wards 1 & 2,"Dane County Circuit Court, Branch 13",,319,,Scattering,1
Dane,Town Of Dane,"Dane County Circuit Court, Branch 13",,45,NP,Stephen Ehlke,9
Dane,Town Of Dane,"Dane County Circuit Court, Branch 13",,45,NP,Charlie Schutze,15
Dane,Town Of Dane,"Dane County Circuit Court, Branch 13",,45,NP,Julie Genovese,21
Dane,Town Of Dane,"Dane County Circuit Court, Branch 13",,45,,Scattering,0
Dane,Town Of Deerfield Wards 1 & 2,"Dane County Circuit Court, Branch 13",,66,NP,Stephen Ehlke,8
Dane,Town Of Deerfield Wards 1 & 2,"Dane County Circuit Court, Branch 13",,66,NP,Charlie Schutze,12
Dane,Town Of Deerfield Wards 1 & 2,"Dane County Circuit Court, Branch 13",,66,NP,Julie Genovese,45
Dane,Town Of Deerfield Wards 1 & 2,"Dane County Circuit Court, Branch 13",,66,,Scattering,1
Dane,Town Of Dunkirk Wards 1 - 3,"Dane County Circuit Court, Branch 13",,93,NP,Stephen Ehlke,22
Dane,Town Of Dunkirk Wards 1 - 3,"Dane County Circuit Court, Branch 13",,93,NP,Charlie Schutze,16
Dane,Town Of Dunkirk Wards 1 - 3,"Dane County Circuit Court, Branch 13",,93,NP,Julie Genovese,55
Dane,Town Of Dunkirk Wards 1 - 3,"Dane County Circuit Court, Branch 13",,93,,Scattering,0
Dane,Town Of Dunn Wards 1 - 7,"Dane County Circuit Court, Branch 13",,182,NP,Stephen Ehlke,43
Dane,Town Of Dunn Wards 1 - 7,"Dane County Circuit Court, Branch 13",,182,NP,Charlie Schutze,33
Dane,Town Of Dunn Wards 1 - 7,"Dane County Circuit Court, Branch 13",,182,NP,Julie Genovese,105
Dane,Town Of Dunn Wards 1 - 7,"Dane County Circuit Court, Branch 13",,182,,Scattering,1
Dane,Town Of Madison Ward 1,"Dane County Circuit Court, Branch 13",,28,NP,Stephen Ehlke,5
Dane,Town Of Madison Ward 1,"Dane County Circuit Court, Branch 13",,28,NP,Charlie Schutze,2
Dane,Town Of Madison Ward 1,"Dane County Circuit Court, Branch 13",,28,NP,Julie Genovese,21
Dane,Town Of Madison Ward 1,"Dane County Circuit Court, Branch 13",,28,,Scattering,0
Dane,Town Of Madison Wards 2 - 11,"Dane County Circuit Court, Branch 13",,112,NP,Stephen Ehlke,24
Dane,Town Of Madison Wards 2 - 11,"Dane County Circuit Court, Branch 13",,112,NP,Charlie Schutze,17
Dane,Town Of Madison Wards 2 - 11,"Dane County Circuit Court, Branch 13",,112,NP,Julie Genovese,71
Dane,Town Of Madison Wards 2 - 11,"Dane County Circuit Court, Branch 13",,112,,Scattering,0
Dane,Town Of Mazomanie Wards 1 & 2,"Dane County Circuit Court, Branch 13",,54,NP,Stephen Ehlke,10
Dane,Town Of Mazomanie Wards 1 & 2,"Dane County Circuit Court, Branch 13",,54,NP,Charlie Schutze,13
Dane,Town Of Mazomanie Wards 1 & 2,"Dane County Circuit Court, Branch 13",,54,NP,Julie Genovese,31
Dane,Town Of Mazomanie Wards 1 & 2,"Dane County Circuit Court, Branch 13",,54,,Scattering,0
Dane,Town Of Medina Wards 1 & 2,"Dane County Circuit Court, Branch 13",,115,NP,Stephen Ehlke,27
Dane,Town Of Medina Wards 1 & 2,"Dane County Circuit Court, Branch 13",,115,NP,Charlie Schutze,33
Dane,Town Of Medina Wards 1 & 2,"Dane County Circuit Court, Branch 13",,115,NP,Julie Genovese,55
Dane,Town Of Medina Wards 1 & 2,"Dane County Circuit Court, Branch 13",,115,,Scattering,0
Dane,Town Of Middleton Wards 1 - 5,"Dane County Circuit Court, Branch 13",,245,NP,Stephen Ehlke,56
Dane,Town Of Middleton Wards 1 - 5,"Dane County Circuit Court, Branch 13",,245,NP,Charlie Schutze,40
Dane,Town Of Middleton Wards 1 - 5,"Dane County Circuit Court, Branch 13",,245,NP,Julie Genovese,149
Dane,Town Of Middleton Wards 1 - 5,"Dane County Circuit Court, Branch 13",,245,,Scattering,0
Dane,Town Of Montrose Wards 1 & 2,"Dane County Circuit Court, Branch 13",,69,NP,Stephen Ehlke,13
Dane,Town Of Montrose Wards 1 & 2,"Dane County Circuit Court, Branch 13",,69,NP,Charlie Schutze,10
Dane,Town Of Montrose Wards 1 & 2,"Dane County Circuit Court, Branch 13",,69,NP,Julie Genovese,45
Dane,Town Of Montrose Wards 1 & 2,"Dane County Circuit Court, Branch 13",,69,,Scattering,1
Dane,Town Of Oregon Wards 1 - 4,"Dane County Circuit Court, Branch 13",,214,NP,Stephen Ehlke,57
Dane,Town Of Oregon Wards 1 - 4,"Dane County Circuit Court, Branch 13",,214,NP,Charlie Schutze,39
Dane,Town Of Oregon Wards 1 - 4,"Dane County Circuit Court, Branch 13",,214,NP,Julie Genovese,116
Dane,Town Of Oregon Wards 1 - 4,"Dane County Circuit Court, Branch 13",,214,,Scattering,2
Dane,Town Of Perry,"Dane County Circuit Court, Branch 13",,54,NP,Stephen Ehlke,7
Dane,Town Of Perry,"Dane County Circuit Court, Branch 13",,54,NP,Charlie Schutze,9
Dane,Town Of Perry,"Dane County Circuit Court, Branch 13",,54,NP,Julie Genovese,38
Dane,Town Of Perry,"Dane County Circuit Court, Branch 13",,54,,Scattering,0
Dane,Town Of Pleasant Springs Wards 1 - 4,"Dane County Circuit Court, Branch 13",,116,NP,Stephen Ehlke,24
Dane,Town Of Pleasant Springs Wards 1 - 4,"Dane County Circuit Court, Branch 13",,116,NP,Charlie Schutze,23
Dane,Town Of Pleasant Springs Wards 1 - 4,"Dane County Circuit Court, Branch 13",,116,NP,Julie Genovese,69
Dane,Town Of Pleasant Springs Wards 1 - 4,"Dane County Circuit Court, Branch 13",,116,,Scattering,0
Dane,Town Of Primrose,"Dane County Circuit Court, Branch 13",,53,NP,Stephen Ehlke,12
Dane,Town Of Primrose,"Dane County Circuit Court, Branch 13",,53,NP,Charlie Schutze,9
Dane,Town Of Primrose,"Dane County Circuit Court, Branch 13",,53,NP,Julie Genovese,32
Dane,Town Of Primrose,"Dane County Circuit Court, Branch 13",,53,,Scattering,0
Dane,Town Of Roxbury Wards 1 & 2,"Dane County Circuit Court, Branch 13",,46,NP,Stephen Ehlke,8
Dane,Town Of Roxbury Wards 1 & 2,"Dane County Circuit Court, Branch 13",,46,NP,Charlie Schutze,13
Dane,Town Of Roxbury Wards 1 & 2,"Dane County Circuit Court, Branch 13",,46,NP,Julie Genovese,24
Dane,Town Of Roxbury Wards 1 & 2,"Dane County Circuit Court, Branch 13",,46,,Scattering,1
