county,ward,office,district,totalvotes,party,candidate,votes
Adams,Town Of New Haven Ward 1,Governor,,297,IND,Dennis Fehr & No Candidate,2
Adams,Town Of New Haven Ward 1,Governor,,297,IND,Robert Burke & Joseph M. Brost,7
Adams,Town Of New Haven Ward 1,Governor,,297,IND,Mary Jo Walters (Write-In),0
Adams,Town Of New Haven Ward 1,Governor,,297,REP,Steve R. Evans (Write-In),0
Adams,Town Of New Haven Ward 1,Governor,,297,CON,Jumoka A. Johnson (Write-In),0
Adams,Town Of New Haven Ward 1,Governor,,297,IND,Brett D Hulsey (Write-In),0
Adams,Town Of New Haven Ward 1,Governor,,297,IND,Jessica Nicole Perry (Write-In),0
Adams,Town Of New Haven Ward 1,Governor,,297,REP,Susan P. Resch (Write-In),0
Adams,Town Of New Haven Ward 1,Governor,,297,,Scattering,0
Adams,Town Of Preston Wards 1 & 2,Governor,,533,DEM,Mary Burke & John Lehman,263
Adams,Town Of Preston Wards 1 & 2,Governor,,533,REP,Scott Walker & Rebecca Kleefisch,261
Adams,Town Of Preston Wards 1 & 2,Governor,,533,IND,Dennis Fehr & No Candidate,2
Adams,Town Of Preston Wards 1 & 2,Governor,,533,IND,Robert Burke & Joseph M. Brost,7
Adams,Town Of Preston Wards 1 & 2,Governor,,533,IND,Mary Jo Walters (Write-In),0
Adams,Town Of Preston Wards 1 & 2,Governor,,533,REP,Steve R. Evans (Write-In),0
Adams,Town Of Preston Wards 1 & 2,Governor,,533,CON,Jumoka A. Johnson (Write-In),0
Adams,Town Of Preston Wards 1 & 2,Governor,,533,IND,Brett D Hulsey (Write-In),0
Adams,Town Of Preston Wards 1 & 2,Governor,,533,IND,Jessica Nicole Perry (Write-In),0
Adams,Town Of Preston Wards 1 & 2,Governor,,533,REP,Susan P. Resch (Write-In),0
Adams,Town Of Preston Wards 1 & 2,Governor,,533,,Scattering,0
Adams,Town Of Quincy Wards 1-3,Governor,,509,DEM,Mary Burke & John Lehman,245
Adams,Town Of Quincy Wards 1-3,Governor,,509,REP,Scott Walker & Rebecca Kleefisch,256
Adams,Town Of Quincy Wards 1-3,Governor,,509,IND,Dennis Fehr & No Candidate,4
Adams,Town Of Quincy Wards 1-3,Governor,,509,IND,Robert Burke & Joseph M. Brost,4
Adams,Town Of Quincy Wards 1-3,Governor,,509,IND,Mary Jo Walters (Write-In),0
Adams,Town Of Quincy Wards 1-3,Governor,,509,REP,Steve R. Evans (Write-In),0
Adams,Town Of Quincy Wards 1-3,Governor,,509,CON,Jumoka A. Johnson (Write-In),0
Adams,Town Of Quincy Wards 1-3,Governor,,509,IND,Brett D Hulsey (Write-In),0
Adams,Town Of Quincy Wards 1-3,Governor,,509,IND,Jessica Nicole Perry (Write-In),0
Adams,Town Of Quincy Wards 1-3,Governor,,509,REP,Susan P. Resch (Write-In),0
Adams,Town Of Quincy Wards 1-3,Governor,,509,,Scattering,0
Adams,Town Of Richfield Ward 1,Governor,,72,DEM,Mary Burke & John Lehman,27
Adams,Town Of Richfield Ward 1,Governor,,72,REP,Scott Walker & Rebecca Kleefisch,41
Adams,Town Of Richfield Ward 1,Governor,,72,IND,Dennis Fehr & No Candidate,2
Adams,Town Of Richfield Ward 1,Governor,,72,IND,Robert Burke & Joseph M. Brost,2
Adams,Town Of Richfield Ward 1,Governor,,72,IND,Mary Jo Walters (Write-In),0
Adams,Town Of Richfield Ward 1,Governor,,72,REP,Steve R. Evans (Write-In),0
Adams,Town Of Richfield Ward 1,Governor,,72,CON,Jumoka A. Johnson (Write-In),0
Adams,Town Of Richfield Ward 1,Governor,,72,IND,Brett D Hulsey (Write-In),0
Adams,Town Of Richfield Ward 1,Governor,,72,IND,Jessica Nicole Perry (Write-In),0
Adams,Town Of Richfield Ward 1,Governor,,72,REP,Susan P. Resch (Write-In),0
Adams,Town Of Richfield Ward 1,Governor,,72,,Scattering,0
Adams,Town Of Rome Wards 1-5,Governor,,1662,DEM,Mary Burke & John Lehman,716
Adams,Town Of Rome Wards 1-5,Governor,,1662,REP,Scott Walker & Rebecca Kleefisch,929
Adams,Town Of Rome Wards 1-5,Governor,,1662,IND,Dennis Fehr & No Candidate,4
Adams,Town Of Rome Wards 1-5,Governor,,1662,IND,Robert Burke & Joseph M. Brost,13
Adams,Town Of Rome Wards 1-5,Governor,,1662,IND,Mary Jo Walters (Write-In),0
Adams,Town Of Rome Wards 1-5,Governor,,1662,REP,Steve R. Evans (Write-In),0
Adams,Town Of Rome Wards 1-5,Governor,,1662,CON,Jumoka A. Johnson (Write-In),0
Adams,Town Of Rome Wards 1-5,Governor,,1662,IND,Brett D Hulsey (Write-In),0
Adams,Town Of Rome Wards 1-5,Governor,,1662,IND,Jessica Nicole Perry (Write-In),0
Adams,Town Of Rome Wards 1-5,Governor,,1662,REP,Susan P. Resch (Write-In),0
Adams,Town Of Rome Wards 1-5,Governor,,1662,,Scattering,0
Adams,Town Of Springville Wards 1 & 2,Governor,,495,DEM,Mary Burke & John Lehman,196
Adams,Town Of Springville Wards 1 & 2,Governor,,495,REP,Scott Walker & Rebecca Kleefisch,293
Adams,Town Of Springville Wards 1 & 2,Governor,,495,IND,Dennis Fehr & No Candidate,0
Adams,Town Of Springville Wards 1 & 2,Governor,,495,IND,Robert Burke & Joseph M. Brost,6
Adams,Town Of Springville Wards 1 & 2,Governor,,495,IND,Mary Jo Walters (Write-In),0
Adams,Town Of Springville Wards 1 & 2,Governor,,495,REP,Steve R. Evans (Write-In),0
Adams,Town Of Springville Wards 1 & 2,Governor,,495,CON,Jumoka A. Johnson (Write-In),0
Adams,Town Of Springville Wards 1 & 2,Governor,,495,IND,Brett D Hulsey (Write-In),0
Adams,Town Of Springville Wards 1 & 2,Governor,,495,IND,Jessica Nicole Perry (Write-In),0
Adams,Town Of Springville Wards 1 & 2,Governor,,495,REP,Susan P. Resch (Write-In),0
Adams,Town Of Springville Wards 1 & 2,Governor,,495,,Scattering,0
Adams,Town Of Strongs Prairie Wards 1-3,Governor,,509,DEM,Mary Burke & John Lehman,231
Adams,Town Of Strongs Prairie Wards 1-3,Governor,,509,REP,Scott Walker & Rebecca Kleefisch,272
Adams,Town Of Strongs Prairie Wards 1-3,Governor,,509,IND,Dennis Fehr & No Candidate,2
Adams,Town Of Strongs Prairie Wards 1-3,Governor,,509,IND,Robert Burke & Joseph M. Brost,4
Adams,Town Of Strongs Prairie Wards 1-3,Governor,,509,IND,Mary Jo Walters (Write-In),0
Adams,Town Of Strongs Prairie Wards 1-3,Governor,,509,REP,Steve R. Evans (Write-In),0
Adams,Town Of Strongs Prairie Wards 1-3,Governor,,509,CON,Jumoka A. Johnson (Write-In),0
Adams,Town Of Strongs Prairie Wards 1-3,Governor,,509,IND,Brett D Hulsey (Write-In),0
Adams,Town Of Strongs Prairie Wards 1-3,Governor,,509,IND,Jessica Nicole Perry (Write-In),0
Adams,Town Of Strongs Prairie Wards 1-3,Governor,,509,REP,Susan P. Resch (Write-In),0
Adams,Town Of Strongs Prairie Wards 1-3,Governor,,509,,Scattering,0
Adams,Village Of Friendship Ward 1,Governor,,217,DEM,Mary Burke & John Lehman,122
Adams,Village Of Friendship Ward 1,Governor,,217,REP,Scott Walker & Rebecca Kleefisch,92
Adams,Village Of Friendship Ward 1,Governor,,217,IND,Dennis Fehr & No Candidate,0
Adams,Village Of Friendship Ward 1,Governor,,217,IND,Robert Burke & Joseph M. Brost,3
Adams,Village Of Friendship Ward 1,Governor,,217,IND,Mary Jo Walters (Write-In),0
Adams,Village Of Friendship Ward 1,Governor,,217,REP,Steve R. Evans (Write-In),0
Adams,Village Of Friendship Ward 1,Governor,,217,CON,Jumoka A. Johnson (Write-In),0
Adams,Village Of Friendship Ward 1,Governor,,217,IND,Brett D Hulsey (Write-In),0
Adams,Village Of Friendship Ward 1,Governor,,217,IND,Jessica Nicole Perry (Write-In),0
Adams,Village Of Friendship Ward 1,Governor,,217,REP,Susan P. Resch (Write-In),0
Adams,Village Of Friendship Ward 1,Governor,,217,,Scattering,0
Adams,City Of Adams Wards 1 - 4,Governor,,565,DEM,Mary Burke & John Lehman,298
Adams,City Of Adams Wards 1 - 4,Governor,,565,REP,Scott Walker & Rebecca Kleefisch,252
Adams,City Of Adams Wards 1 - 4,Governor,,565,IND,Dennis Fehr & No Candidate,6
Adams,City Of Adams Wards 1 - 4,Governor,,565,IND,Robert Burke & Joseph M. Brost,9
Adams,City Of Adams Wards 1 - 4,Governor,,565,IND,Mary Jo Walters (Write-In),0
Adams,City Of Adams Wards 1 - 4,Governor,,565,REP,Steve R. Evans (Write-In),0
Adams,City Of Adams Wards 1 - 4,Governor,,565,CON,Jumoka A. Johnson (Write-In),0
Adams,City Of Adams Wards 1 - 4,Governor,,565,IND,Brett D Hulsey (Write-In),0
Adams,City Of Adams Wards 1 - 4,Governor,,565,IND,Jessica Nicole Perry (Write-In),0
Adams,City Of Adams Wards 1 - 4,Governor,,565,REP,Susan P. Resch (Write-In),0
Adams,City Of Adams Wards 1 - 4,Governor,,565,,Scattering,0
Adams,City Of Wisconsin Dells Wards 5 & 9,Governor,,11,DEM,Mary Burke & John Lehman,8
Adams,City Of Wisconsin Dells Wards 5 & 9,Governor,,11,REP,Scott Walker & Rebecca Kleefisch,3
Adams,City Of Wisconsin Dells Wards 5 & 9,Governor,,11,IND,Dennis Fehr & No Candidate,0
Adams,City Of Wisconsin Dells Wards 5 & 9,Governor,,11,IND,Robert Burke & Joseph M. Brost,0
Adams,City Of Wisconsin Dells Wards 5 & 9,Governor,,11,IND,Mary Jo Walters (Write-In),0
Adams,City Of Wisconsin Dells Wards 5 & 9,Governor,,11,REP,Steve R. Evans (Write-In),0
Adams,City Of Wisconsin Dells Wards 5 & 9,Governor,,11,CON,Jumoka A. Johnson (Write-In),0
Adams,City Of Wisconsin Dells Wards 5 & 9,Governor,,11,IND,Brett D Hulsey (Write-In),0
Adams,City Of Wisconsin Dells Wards 5 & 9,Governor,,11,IND,Jessica Nicole Perry (Write-In),0
Adams,City Of Wisconsin Dells Wards 5 & 9,Governor,,11,REP,Susan P. Resch (Write-In),0
Adams,City Of Wisconsin Dells Wards 5 & 9,Governor,,11,,Scattering,0
Ashland,Town Of Agenda Ward 1,Governor,,197,DEM,Mary Burke & John Lehman,77
Ashland,Town Of Agenda Ward 1,Governor,,197,REP,Scott Walker & Rebecca Kleefisch,117
Ashland,Town Of Agenda Ward 1,Governor,,197,IND,Dennis Fehr & No Candidate,0
Ashland,Town Of Agenda Ward 1,Governor,,197,IND,Robert Burke & Joseph M. Brost,3
Ashland,Town Of Agenda Ward 1,Governor,,197,IND,Mary Jo Walters (Write-In),0
Ashland,Town Of Agenda Ward 1,Governor,,197,REP,Steve R. Evans (Write-In),0
Ashland,Town Of Agenda Ward 1,Governor,,197,CON,Jumoka A. Johnson (Write-In),0
Ashland,Town Of Agenda Ward 1,Governor,,197,IND,Brett D Hulsey (Write-In),0
Ashland,Town Of Agenda Ward 1,Governor,,197,IND,Jessica Nicole Perry (Write-In),0
Ashland,Town Of Agenda Ward 1,Governor,,197,REP,Susan P. Resch (Write-In),0
Ashland,Town Of Agenda Ward 1,Governor,,197,,Scattering,0
Ashland,Town Of Ashland Ward 1,Governor,,260,DEM,Mary Burke & John Lehman,171
Ashland,Town Of Ashland Ward 1,Governor,,260,REP,Scott Walker & Rebecca Kleefisch,89
Ashland,Town Of Ashland Ward 1,Governor,,260,IND,Dennis Fehr & No Candidate,0
Ashland,Town Of Ashland Ward 1,Governor,,260,IND,Robert Burke & Joseph M. Brost,0
Ashland,Town Of Ashland Ward 1,Governor,,260,IND,Mary Jo Walters (Write-In),0
Ashland,Town Of Ashland Ward 1,Governor,,260,REP,Steve R. Evans (Write-In),0
Ashland,Town Of Ashland Ward 1,Governor,,260,CON,Jumoka A. Johnson (Write-In),0
Ashland,Town Of Ashland Ward 1,Governor,,260,IND,Brett D Hulsey (Write-In),0
Ashland,Town Of Ashland Ward 1,Governor,,260,IND,Jessica Nicole Perry (Write-In),0
Ashland,Town Of Ashland Ward 1,Governor,,260,REP,Susan P. Resch (Write-In),0
Ashland,Town Of Ashland Ward 1,Governor,,260,,Scattering,0
Ashland,Town Of Chippewa Ward 1,Governor,,167,DEM,Mary Burke & John Lehman,67
Ashland,Town Of Chippewa Ward 1,Governor,,167,REP,Scott Walker & Rebecca Kleefisch,96
Ashland,Town Of Chippewa Ward 1,Governor,,167,IND,Dennis Fehr & No Candidate,2
Ashland,Town Of Chippewa Ward 1,Governor,,167,IND,Robert Burke & Joseph M. Brost,2
Ashland,Town Of Chippewa Ward 1,Governor,,167,IND,Mary Jo Walters (Write-In),0
Ashland,Town Of Chippewa Ward 1,Governor,,167,REP,Steve R. Evans (Write-In),0
Ashland,Town Of Chippewa Ward 1,Governor,,167,CON,Jumoka A. Johnson (Write-In),0
Ashland,Town Of Chippewa Ward 1,Governor,,167,IND,Brett D Hulsey (Write-In),0
Ashland,Town Of Chippewa Ward 1,Governor,,167,IND,Jessica Nicole Perry (Write-In),0
Ashland,Town Of Chippewa Ward 1,Governor,,167,REP,Susan P. Resch (Write-In),0
Ashland,Town Of Chippewa Ward 1,Governor,,167,,Scattering,0
Ashland,Town Of Gingles Ward 1,Governor,,357,DEM,Mary Burke & John Lehman,232
Ashland,Town Of Gingles Ward 1,Governor,,357,REP,Scott Walker & Rebecca Kleefisch,119
Ashland,Town Of Gingles Ward 1,Governor,,357,IND,Dennis Fehr & No Candidate,2
Ashland,Town Of Gingles Ward 1,Governor,,357,IND,Robert Burke & Joseph M. Brost,4
Ashland,Town Of Gingles Ward 1,Governor,,357,IND,Mary Jo Walters (Write-In),0
Ashland,Town Of Gingles Ward 1,Governor,,357,REP,Steve R. Evans (Write-In),0
Ashland,Town Of Gingles Ward 1,Governor,,357,CON,Jumoka A. Johnson (Write-In),0
Ashland,Town Of Gingles Ward 1,Governor,,357,IND,Brett D Hulsey (Write-In),0
Ashland,Town Of Gingles Ward 1,Governor,,357,IND,Jessica Nicole Perry (Write-In),0
Ashland,Town Of Gingles Ward 1,Governor,,357,REP,Susan P. Resch (Write-In),0
Ashland,Town Of Gingles Ward 1,Governor,,357,,Scattering,0
Ashland,Town Of Gordon Wards 1-2,Governor,,125,DEM,Mary Burke & John Lehman,57
Ashland,Town Of Gordon Wards 1-2,Governor,,125,REP,Scott Walker & Rebecca Kleefisch,68
Ashland,Town Of Gordon Wards 1-2,Governor,,125,IND,Dennis Fehr & No Candidate,0
Ashland,Town Of Gordon Wards 1-2,Governor,,125,IND,Robert Burke & Joseph M. Brost,0
Ashland,Town Of Gordon Wards 1-2,Governor,,125,IND,Mary Jo Walters (Write-In),0
Ashland,Town Of Gordon Wards 1-2,Governor,,125,REP,Steve R. Evans (Write-In),0
Ashland,Town Of Gordon Wards 1-2,Governor,,125,CON,Jumoka A. Johnson (Write-In),0
Ashland,Town Of Gordon Wards 1-2,Governor,,125,IND,Brett D Hulsey (Write-In),0
Ashland,Town Of Gordon Wards 1-2,Governor,,125,IND,Jessica Nicole Perry (Write-In),0
Ashland,Town Of Gordon Wards 1-2,Governor,,125,REP,Susan P. Resch (Write-In),0
Ashland,Town Of Gordon Wards 1-2,Governor,,125,,Scattering,0
Ashland,Town Of Jacobs Ward 1,Governor,,276,DEM,Mary Burke & John Lehman,140
Ashland,Town Of Jacobs Ward 1,Governor,,276,REP,Scott Walker & Rebecca Kleefisch,132
Ashland,Town Of Jacobs Ward 1,Governor,,276,IND,Dennis Fehr & No Candidate,1
Ashland,Town Of Jacobs Ward 1,Governor,,276,IND,Robert Burke & Joseph M. Brost,3
Ashland,Town Of Jacobs Ward 1,Governor,,276,IND,Mary Jo Walters (Write-In),0
Ashland,Town Of Jacobs Ward 1,Governor,,276,REP,Steve R. Evans (Write-In),0
Ashland,Town Of Jacobs Ward 1,Governor,,276,CON,Jumoka A. Johnson (Write-In),0
Ashland,Town Of Jacobs Ward 1,Governor,,276,IND,Brett D Hulsey (Write-In),0
Ashland,Town Of Jacobs Ward 1,Governor,,276,IND,Jessica Nicole Perry (Write-In),0
Ashland,Town Of Jacobs Ward 1,Governor,,276,REP,Susan P. Resch (Write-In),0
Ashland,Town Of Jacobs Ward 1,Governor,,276,,Scattering,0
Ashland,Town Of La Pointe Ward 1,Governor,,232,DEM,Mary Burke & John Lehman,178
Ashland,Town Of La Pointe Ward 1,Governor,,232,REP,Scott Walker & Rebecca Kleefisch,52
Ashland,Town Of La Pointe Ward 1,Governor,,232,IND,Dennis Fehr & No Candidate,0
Ashland,Town Of La Pointe Ward 1,Governor,,232,IND,Robert Burke & Joseph M. Brost,2
Ashland,Town Of La Pointe Ward 1,Governor,,232,IND,Mary Jo Walters (Write-In),0
Ashland,Town Of La Pointe Ward 1,Governor,,232,REP,Steve R. Evans (Write-In),0
Ashland,Town Of La Pointe Ward 1,Governor,,232,CON,Jumoka A. Johnson (Write-In),0
Ashland,Town Of La Pointe Ward 1,Governor,,232,IND,Brett D Hulsey (Write-In),0
Ashland,Town Of La Pointe Ward 1,Governor,,232,IND,Jessica Nicole Perry (Write-In),0
Ashland,Town Of La Pointe Ward 1,Governor,,232,REP,Susan P. Resch (Write-In),0
Ashland,Town Of La Pointe Ward 1,Governor,,232,,Scattering,0
Ashland,Town Of Marengo Wards 1-2,Governor,,190,DEM,Mary Burke & John Lehman,115
