county,ward,office,district,total votes,party,candidate,votes
Kenosha,City Of Kenosha Ward 13,State Assembly,64,273,REP,Mark Stalker,104
Kenosha,City Of Kenosha Ward 13,State Assembly,64,273,,Scattering,0
Kenosha,City Of Kenosha Ward 14,State Assembly,64,159,DEM,Tip McGuire,91
Kenosha,City Of Kenosha Ward 14,State Assembly,64,159,REP,Mark Stalker,68
Kenosha,City Of Kenosha Ward 14,State Assembly,64,159,,Scattering,0
Kenosha,City Of Kenosha Ward 15,State Assembly,64,273,DEM,Tip McGuire,170
Kenosha,City Of Kenosha Ward 15,State Assembly,64,273,REP,Mark Stalker,103
Kenosha,City Of Kenosha Ward 15,State Assembly,64,273,,Scattering,0
Kenosha,City Of Kenosha Ward 16,State Assembly,64,96,DEM,Tip McGuire,66
Kenosha,City Of Kenosha Ward 16,State Assembly,64,96,REP,Mark Stalker,30
Kenosha,City Of Kenosha Ward 16,State Assembly,64,96,,Scattering,0
Kenosha,City Of Kenosha Ward 17,State Assembly,64,53,DEM,Tip McGuire,40
Kenosha,City Of Kenosha Ward 17,State Assembly,64,53,REP,Mark Stalker,13
Kenosha,City Of Kenosha Ward 17,State Assembly,64,53,,Scattering,0
Kenosha,City Of Kenosha Ward 18,State Assembly,64,173,DEM,Tip McGuire,129
Kenosha,City Of Kenosha Ward 18,State Assembly,64,173,REP,Mark Stalker,44
Kenosha,City Of Kenosha Ward 18,State Assembly,64,173,,Scattering,0
Kenosha,City Of Kenosha Ward 19,State Assembly,64,68,DEM,Tip McGuire,50
Kenosha,City Of Kenosha Ward 19,State Assembly,64,68,REP,Mark Stalker,17
Kenosha,City Of Kenosha Ward 19,State Assembly,64,68,,Scattering,1
Kenosha,City Of Kenosha Ward 20,State Assembly,64,238,DEM,Tip McGuire,164
Kenosha,City Of Kenosha Ward 20,State Assembly,64,238,REP,Mark Stalker,74
Kenosha,City Of Kenosha Ward 20,State Assembly,64,238,,Scattering,0
Kenosha,City Of Kenosha Ward 21,State Assembly,64,90,DEM,Tip McGuire,48
Kenosha,City Of Kenosha Ward 21,State Assembly,64,90,REP,Mark Stalker,42
Kenosha,City Of Kenosha Ward 21,State Assembly,64,90,,Scattering,0
Kenosha,City Of Kenosha Ward 22,State Assembly,64,345,DEM,Tip McGuire,226
Kenosha,City Of Kenosha Ward 22,State Assembly,64,345,REP,Mark Stalker,119
Kenosha,City Of Kenosha Ward 22,State Assembly,64,345,,Scattering,0
Kenosha,City Of Kenosha Ward 23,State Assembly,64,126,DEM,Tip McGuire,90
Kenosha,City Of Kenosha Ward 23,State Assembly,64,126,REP,Mark Stalker,36
Kenosha,City Of Kenosha Ward 23,State Assembly,64,126,,Scattering,0
Kenosha,City Of Kenosha Ward 24,State Assembly,64,195,DEM,Tip McGuire,143
Kenosha,City Of Kenosha Ward 24,State Assembly,64,195,REP,Mark Stalker,52
Kenosha,City Of Kenosha Ward 24,State Assembly,64,195,,Scattering,0
Kenosha,City Of Kenosha Ward 25,State Assembly,64,216,DEM,Tip McGuire,157
Kenosha,City Of Kenosha Ward 25,State Assembly,64,216,REP,Mark Stalker,58
Kenosha,City Of Kenosha Ward 25,State Assembly,64,216,,Scattering,1
Kenosha,City Of Kenosha Ward 45,State Assembly,64,61,DEM,Tip McGuire,43
Kenosha,City Of Kenosha Ward 45,State Assembly,64,61,REP,Mark Stalker,18
Kenosha,City Of Kenosha Ward 45,State Assembly,64,61,,Scattering,0
Kenosha,City Of Kenosha Ward 47,State Assembly,64,42,DEM,Tip McGuire,28
Kenosha,City Of Kenosha Ward 47,State Assembly,64,42,REP,Mark Stalker,14
Kenosha,City Of Kenosha Ward 47,State Assembly,64,42,,Scattering,0
Kenosha,City Of Kenosha Ward 50,State Assembly,64,87,DEM,Tip McGuire,70
Kenosha,City Of Kenosha Ward 50,State Assembly,64,87,REP,Mark Stalker,17
Kenosha,City Of Kenosha Ward 50,State Assembly,64,87,,Scattering,0
Kenosha,City Of Kenosha Ward 54,State Assembly,64,214,DEM,Tip McGuire,132
Kenosha,City Of Kenosha Ward 54,State Assembly,64,214,REP,Mark Stalker,82
Kenosha,City Of Kenosha Ward 54,State Assembly,64,214,,Scattering,0
Kenosha,City Of Kenosha Ward 63,State Assembly,64,109,DEM,Tip McGuire,74
Kenosha,City Of Kenosha Ward 63,State Assembly,64,109,REP,Mark Stalker,35
Kenosha,City Of Kenosha Ward 63,State Assembly,64,109,,Scattering,0
Kenosha,City Of Kenosha Ward 64,State Assembly,64,165,DEM,Tip McGuire,87
Kenosha,City Of Kenosha Ward 64,State Assembly,64,165,REP,Mark Stalker,78
Kenosha,City Of Kenosha Ward 64,State Assembly,64,165,,Scattering,0
Kenosha,City Of Kenosha Ward 65,State Assembly,64,8,DEM,Tip McGuire,4
Kenosha,City Of Kenosha Ward 65,State Assembly,64,8,REP,Mark Stalker,4
Kenosha,City Of Kenosha Ward 65,State Assembly,64,8,,Scattering,0
Kenosha,City Of Kenosha Ward 68,State Assembly,64,93,DEM,Tip McGuire,53
Kenosha,City Of Kenosha Ward 68,State Assembly,64,93,REP,Mark Stalker,40
Kenosha,City Of Kenosha Ward 68,State Assembly,64,93,,Scattering,0
Kenosha,City Of Kenosha Ward 69,State Assembly,64,26,DEM,Tip McGuire,18
Kenosha,City Of Kenosha Ward 69,State Assembly,64,26,REP,Mark Stalker,8
Kenosha,City Of Kenosha Ward 69,State Assembly,64,26,,Scattering,0
Kenosha,City Of Kenosha Ward 70,State Assembly,64,1,DEM,Tip McGuire,1
Kenosha,City Of Kenosha Ward 70,State Assembly,64,1,REP,Mark Stalker,0
Kenosha,City Of Kenosha Ward 70,State Assembly,64,1,,Scattering,0
Kenosha,City Of Kenosha Ward 71,State Assembly,64,62,DEM,Tip McGuire,47
Kenosha,City Of Kenosha Ward 71,State Assembly,64,62,REP,Mark Stalker,15
Kenosha,City Of Kenosha Ward 71,State Assembly,64,62,,Scattering,0
Kenosha,City Of Kenosha Ward 72,State Assembly,64,99,DEM,Tip McGuire,61
Kenosha,City Of Kenosha Ward 72,State Assembly,64,99,REP,Mark Stalker,38
Kenosha,City Of Kenosha Ward 72,State Assembly,64,99,,Scattering,0
Kenosha,City Of Kenosha Ward 73,State Assembly,64,96,DEM,Tip McGuire,50
Kenosha,City Of Kenosha Ward 73,State Assembly,64,96,REP,Mark Stalker,46
Kenosha,City Of Kenosha Ward 73,State Assembly,64,96,,Scattering,0
Kenosha,City Of Kenosha Ward 74,State Assembly,64,0,DEM,Tip McGuire,0
Kenosha,City Of Kenosha Ward 74,State Assembly,64,0,REP,Mark Stalker,0
Kenosha,City Of Kenosha Ward 74,State Assembly,64,0,,Scattering,0
Kenosha,City Of Kenosha Ward 75,State Assembly,64,79,DEM,Tip McGuire,35
Kenosha,City Of Kenosha Ward 75,State Assembly,64,79,REP,Mark Stalker,44
Kenosha,City Of Kenosha Ward 75,State Assembly,64,79,,Scattering,0
Kenosha,City Of Kenosha Ward 76,State Assembly,64,82,DEM,Tip McGuire,43
Kenosha,City Of Kenosha Ward 76,State Assembly,64,82,REP,Mark Stalker,39
Kenosha,City Of Kenosha Ward 76,State Assembly,64,82,,Scattering,0
Kenosha,City Of Kenosha Ward 77,State Assembly,64,123,DEM,Tip McGuire,77
Kenosha,City Of Kenosha Ward 77,State Assembly,64,123,REP,Mark Stalker,46
Kenosha,City Of Kenosha Ward 77,State Assembly,64,123,,Scattering,0
Kenosha,City Of Kenosha Ward 78,State Assembly,64,111,DEM,Tip McGuire,63
Kenosha,City Of Kenosha Ward 78,State Assembly,64,111,REP,Mark Stalker,48
Kenosha,City Of Kenosha Ward 78,State Assembly,64,111,,Scattering,0
Kenosha,City Of Kenosha Ward 79,State Assembly,64,113,DEM,Tip McGuire,73
Kenosha,City Of Kenosha Ward 79,State Assembly,64,113,REP,Mark Stalker,40
Kenosha,City Of Kenosha Ward 79,State Assembly,64,113,,Scattering,0
Kenosha,City Of Kenosha Ward 82,State Assembly,64,51,DEM,Tip McGuire,40
Kenosha,City Of Kenosha Ward 82,State Assembly,64,51,REP,Mark Stalker,11
Kenosha,City Of Kenosha Ward 82,State Assembly,64,51,,Scattering,0
Kenosha,City Of Kenosha Ward 83,State Assembly,64,0,DEM,Tip McGuire,0
Kenosha,City Of Kenosha Ward 83,State Assembly,64,0,REP,Mark Stalker,0
Kenosha,City Of Kenosha Ward 83,State Assembly,64,0,,Scattering,0
Kenosha,City Of Kenosha Ward 84,State Assembly,64,57,DEM,Tip McGuire,32
Kenosha,City Of Kenosha Ward 84,State Assembly,64,57,REP,Mark Stalker,25
Kenosha,City Of Kenosha Ward 84,State Assembly,64,57,,Scattering,0
Kenosha,City Of Kenosha Ward 85,State Assembly,64,13,DEM,Tip McGuire,13
Kenosha,City Of Kenosha Ward 85,State Assembly,64,13,REP,Mark Stalker,0
Kenosha,City Of Kenosha Ward 85,State Assembly,64,13,,Scattering,0
Kenosha,City Of Kenosha Ward 86,State Assembly,64,36,DEM,Tip McGuire,27
Kenosha,City Of Kenosha Ward 86,State Assembly,64,36,REP,Mark Stalker,9
Kenosha,City Of Kenosha Ward 86,State Assembly,64,36,,Scattering,0
Kenosha,City Of Kenosha Ward 87,State Assembly,64,130,DEM,Tip McGuire,76
Kenosha,City Of Kenosha Ward 87,State Assembly,64,130,REP,Mark Stalker,54
Kenosha,City Of Kenosha Ward 87,State Assembly,64,130,,Scattering,0
Kenosha,City Of Kenosha Ward 92,State Assembly,64,0,DEM,Tip McGuire,0
Kenosha,City Of Kenosha Ward 92,State Assembly,64,0,REP,Mark Stalker,0
Kenosha,City Of Kenosha Ward 92,State Assembly,64,0,,Scattering,0
Kenosha,City Of Kenosha Ward 93,State Assembly,64,0,DEM,Tip McGuire,0
Kenosha,City Of Kenosha Ward 93,State Assembly,64,0,REP,Mark Stalker,0
Kenosha,City Of Kenosha Ward 93,State Assembly,64,0,,Scattering,0
Kenosha,City Of Kenosha Ward 94,State Assembly,64,0,DEM,Tip McGuire,0
Kenosha,City Of Kenosha Ward 94,State Assembly,64,0,REP,Mark Stalker,0
Kenosha,City Of Kenosha Ward 94,State Assembly,64,0,,Scattering,0
Kenosha,City Of Kenosha Ward 96,State Assembly,64,0,DEM,Tip McGuire,0
Kenosha,City Of Kenosha Ward 96,State Assembly,64,0,REP,Mark Stalker,0
Kenosha,City Of Kenosha Ward 96,State Assembly,64,0,,Scattering,0
Kenosha,City Of Kenosha Ward 98,State Assembly,64,0,DEM,Tip McGuire,0
Kenosha,City Of Kenosha Ward 98,State Assembly,64,0,REP,Mark Stalker,0
Kenosha,City Of Kenosha Ward 98,State Assembly,64,0,,Scattering,0
Kenosha,City Of Kenosha Ward 99,State Assembly,64,0,DEM,Tip McGuire,0
Kenosha,City Of Kenosha Ward 99,State Assembly,64,0,REP,Mark Stalker,0
Kenosha,City Of Kenosha Ward 99,State Assembly,64,0,,Scattering,0
Kenosha,City Of Kenosha Ward 100,State Assembly,64,0,DEM,Tip McGuire,0
Kenosha,City Of Kenosha Ward 100,State Assembly,64,0,REP,Mark Stalker,0
Kenosha,City Of Kenosha Ward 100,State Assembly,64,0,,Scattering,0
Kenosha,City Of Kenosha Ward 101,State Assembly,64,3,DEM,Tip McGuire,0
Kenosha,City Of Kenosha Ward 101,State Assembly,64,3,REP,Mark Stalker,3
Kenosha,City Of Kenosha Ward 101,State Assembly,64,3,,Scattering,0
Kenosha,City Of Kenosha Ward 102,State Assembly,64,0,DEM,Tip McGuire,0
Kenosha,City Of Kenosha Ward 102,State Assembly,64,0,REP,Mark Stalker,0
Kenosha,City Of Kenosha Ward 102,State Assembly,64,0,,Scattering,0
Kenosha,City Of Kenosha Ward 103,State Assembly,64,0,DEM,Tip McGuire,0
Kenosha,City Of Kenosha Ward 103,State Assembly,64,0,REP,Mark Stalker,0
Kenosha,City Of Kenosha Ward 103,State Assembly,64,0,,Scattering,0
Racine,Village Of Elmwood Park Ward 1,State Assembly,64,111,DEM,Tip McGuire,52
Racine,Village Of Elmwood Park Ward 1,State Assembly,64,111,REP,Mark Stalker,59
Racine,Village Of Elmwood Park Ward 1,State Assembly,64,111,,Scattering,0
Racine,"Village Of Mount Pleasant Wards 18,23",State Assembly,64,166,DEM,Tip McGuire,115
Racine,"Village Of Mount Pleasant Wards 18,23",State Assembly,64,166,REP,Mark Stalker,51
Racine,"Village Of Mount Pleasant Wards 18,23",State Assembly,64,166,,Scattering,0
Racine,"Village Of Mount Pleasant Wards 19,21-22",State Assembly,64,672,DEM,Tip McGuire,313
Racine,"Village Of Mount Pleasant Wards 19,21-22",State Assembly,64,672,REP,Mark Stalker,359
Racine,"Village Of Mount Pleasant Wards 19,21-22",State Assembly,64,672,,Scattering,0
Racine,City Of Racine Ward 25,State Assembly,64,144,DEM,Tip McGuire,94
Racine,City Of Racine Ward 25,State Assembly,64,144,REP,Mark Stalker,49
Racine,City Of Racine Ward 25,State Assembly,64,144,,Scattering,1
Racine,City Of Racine Ward 26,State Assembly,64,48,DEM,Tip McGuire,25
Racine,City Of Racine Ward 26,State Assembly,64,48,REP,Mark Stalker,23
Racine,City Of Racine Ward 26,State Assembly,64,48,,Scattering,0
