county,ward,office,district,total votes,party,candidate,votes
Adams,Town Of Adams Wards 1-3,Supreme Court,,277,NP,Ann W. Bradley,160
Adams,Town Of Adams Wards 1-3,Supreme Court,,277,NP,James P. Daley,117
Adams,Town Of Adams Wards 1-3,Supreme Court,,277,,Scattering,0
Adams,Town Of Big Flats Wards 1 & 2,Supreme Court,,193,NP,Ann W. Bradley,121
Adams,Town Of Big Flats Wards 1 & 2,Supreme Court,,193,NP,James P. Daley,72
Adams,Town Of Big Flats Wards 1 & 2,Supreme Court,,193,,Scattering,0
Adams,Town Of Colburn Ward 1,Supreme Court,,47,NP,Ann W. Bradley,37
Adams,Town Of Colburn Ward 1,Supreme Court,,47,NP,James P. Daley,10
Adams,Town Of Colburn Ward 1,Supreme Court,,47,,Scattering,0
Adams,Town Of Dell Prairie Wards 1-3,Supreme Court,,314,NP,Ann W. Bradley,181
Adams,Town Of Dell Prairie Wards 1-3,Supreme Court,,314,NP,James P. Daley,133
Adams,Town Of Dell Prairie Wards 1-3,Supreme Court,,314,,Scattering,0
Adams,Town Of Easton Wards 1 & 2,Supreme Court,,214,NP,Ann W. Bradley,126
Adams,Town Of Easton Wards 1 & 2,Supreme Court,,214,NP,James P. Daley,87
Adams,Town Of Easton Wards 1 & 2,Supreme Court,,214,,Scattering,1
Adams,Town Of Jackson Wards 1 & 2,Supreme Court,,164,NP,Ann W. Bradley,86
Adams,Town Of Jackson Wards 1 & 2,Supreme Court,,164,NP,James P. Daley,78
Adams,Town Of Jackson Wards 1 & 2,Supreme Court,,164,,Scattering,0
Adams,Town Of Leola Ward 1,Supreme Court,,44,NP,Ann W. Bradley,20
Adams,Town Of Leola Ward 1,Supreme Court,,44,NP,James P. Daley,24
Adams,Town Of Leola Ward 1,Supreme Court,,44,,Scattering,0
Adams,Town Of Lincoln Ward 1,Supreme Court,,107,NP,Ann W. Bradley,59
Adams,Town Of Lincoln Ward 1,Supreme Court,,107,NP,James P. Daley,48
Adams,Town Of Lincoln Ward 1,Supreme Court,,107,,Scattering,0
Adams,Town Of Monroe Ward 1,Supreme Court,,122,NP,Ann W. Bradley,75
Adams,Town Of Monroe Ward 1,Supreme Court,,122,NP,James P. Daley,47
Adams,Town Of Monroe Ward 1,Supreme Court,,122,,Scattering,0
Adams,Town Of New Chester Ward 1-3,Supreme Court,,201,NP,Ann W. Bradley,134
Adams,Town Of New Chester Ward 1-3,Supreme Court,,201,NP,James P. Daley,67
Adams,Town Of New Chester Ward 1-3,Supreme Court,,201,,Scattering,0
Adams,Town Of New Haven Ward 1,Supreme Court,,157,NP,Ann W. Bradley,106
Adams,Town Of New Haven Ward 1,Supreme Court,,157,NP,James P. Daley,51
Adams,Town Of New Haven Ward 1,Supreme Court,,157,,Scattering,0
Adams,Town Of Preston Wards 1 & 2,Supreme Court,,340,NP,Ann W. Bradley,241
Adams,Town Of Preston Wards 1 & 2,Supreme Court,,340,NP,James P. Daley,99
Adams,Town Of Preston Wards 1 & 2,Supreme Court,,340,,Scattering,0
Adams,Town Of Quincy Wards 1-3,Supreme Court,,241,NP,Ann W. Bradley,153
Adams,Town Of Quincy Wards 1-3,Supreme Court,,241,NP,James P. Daley,88
Adams,Town Of Quincy Wards 1-3,Supreme Court,,241,,Scattering,0
Adams,Town Of Richfield Ward 1,Supreme Court,,35,NP,Ann W. Bradley,21
Adams,Town Of Richfield Ward 1,Supreme Court,,35,NP,James P. Daley,14
Adams,Town Of Richfield Ward 1,Supreme Court,,35,,Scattering,0
Adams,Town Of Rome Wards 1-5,Supreme Court,,652,NP,Ann W. Bradley,411
Adams,Town Of Rome Wards 1-5,Supreme Court,,652,NP,James P. Daley,240
Adams,Town Of Rome Wards 1-5,Supreme Court,,652,,Scattering,1
Adams,Town Of Springville Wards 1 & 2,Supreme Court,,197,NP,Ann W. Bradley,100
Adams,Town Of Springville Wards 1 & 2,Supreme Court,,197,NP,James P. Daley,97
Adams,Town Of Springville Wards 1 & 2,Supreme Court,,197,,Scattering,0
Adams,Town Of Strongs Prairie Wards 1-3,Supreme Court,,253,NP,Ann W. Bradley,170
Adams,Town Of Strongs Prairie Wards 1-3,Supreme Court,,253,NP,James P. Daley,82
Adams,Town Of Strongs Prairie Wards 1-3,Supreme Court,,253,,Scattering,1
Adams,Village Of Friendship Ward 1,Supreme Court,,137,NP,Ann W. Bradley,83
Adams,Village Of Friendship Ward 1,Supreme Court,,137,NP,James P. Daley,54
Adams,Village Of Friendship Ward 1,Supreme Court,,137,,Scattering,0
Adams,City Of Adams Ward 1,Supreme Court,,108,NP,Ann W. Bradley,69
Adams,City Of Adams Ward 1,Supreme Court,,108,NP,James P. Daley,39
Adams,City Of Adams Ward 1,Supreme Court,,108,,Scattering,0
Adams,City Of Adams Ward 2,Supreme Court,,121,NP,Ann W. Bradley,85
Adams,City Of Adams Ward 2,Supreme Court,,121,NP,James P. Daley,36
Adams,City Of Adams Ward 2,Supreme Court,,121,,Scattering,0
Adams,City Of Adams Ward 3-4,Supreme Court,,148,NP,Ann W. Bradley,110
Adams,City Of Adams Ward 3-4,Supreme Court,,148,NP,James P. Daley,38
Adams,City Of Adams Ward 3-4,Supreme Court,,148,,Scattering,0
Adams,City Of Wisconsin Dells Wards 5 & 9,Supreme Court,,1,NP,Ann W. Bradley,1
Adams,City Of Wisconsin Dells Wards 5 & 9,Supreme Court,,1,NP,James P. Daley,0
Adams,City Of Wisconsin Dells Wards 5 & 9,Supreme Court,,1,,Scattering,0
Ashland,Town Of Agenda Ward 1,Supreme Court,,49,NP,Ann W. Bradley,23
Ashland,Town Of Agenda Ward 1,Supreme Court,,49,NP,James P. Daley,26
Ashland,Town Of Agenda Ward 1,Supreme Court,,49,,Scattering,0
Ashland,Town Of Ashland Ward 1,Supreme Court,,79,NP,Ann W. Bradley,65
Ashland,Town Of Ashland Ward 1,Supreme Court,,79,NP,James P. Daley,14
Ashland,Town Of Ashland Ward 1,Supreme Court,,79,,Scattering,0
Ashland,Town Of Chippewa Ward 1,Supreme Court,,62,NP,Ann W. Bradley,38
Ashland,Town Of Chippewa Ward 1,Supreme Court,,62,NP,James P. Daley,24
Ashland,Town Of Chippewa Ward 1,Supreme Court,,62,,Scattering,0
Ashland,Town Of Gingles Ward 1,Supreme Court,,102,NP,Ann W. Bradley,64
Ashland,Town Of Gingles Ward 1,Supreme Court,,102,NP,James P. Daley,38
Ashland,Town Of Gingles Ward 1,Supreme Court,,102,,Scattering,0
Ashland,Town Of Gordon Wards 1-2,Supreme Court,,58,NP,Ann W. Bradley,39
Ashland,Town Of Gordon Wards 1-2,Supreme Court,,58,NP,James P. Daley,19
Ashland,Town Of Gordon Wards 1-2,Supreme Court,,58,,Scattering,0
Ashland,Town Of Jacobs Ward 1,Supreme Court,,200,NP,Ann W. Bradley,110
Ashland,Town Of Jacobs Ward 1,Supreme Court,,200,NP,James P. Daley,90
Ashland,Town Of Jacobs Ward 1,Supreme Court,,200,,Scattering,0
Ashland,Town Of La Pointe Ward 1,Supreme Court,,154,NP,Ann W. Bradley,119
Ashland,Town Of La Pointe Ward 1,Supreme Court,,154,NP,James P. Daley,35
Ashland,Town Of La Pointe Ward 1,Supreme Court,,154,,Scattering,0
Ashland,Town Of Marengo Wards 1-2,Supreme Court,,78,NP,Ann W. Bradley,61
Ashland,Town Of Marengo Wards 1-2,Supreme Court,,78,NP,James P. Daley,17
Ashland,Town Of Marengo Wards 1-2,Supreme Court,,78,,Scattering,0
Ashland,Town Of Morse Wards 1-3,Supreme Court,,97,NP,Ann W. Bradley,72
Ashland,Town Of Morse Wards 1-3,Supreme Court,,97,NP,James P. Daley,25
Ashland,Town Of Morse Wards 1-3,Supreme Court,,97,,Scattering,0
Ashland,Town Of Peeksville Wards 1-2,Supreme Court,,42,NP,Ann W. Bradley,30
Ashland,Town Of Peeksville Wards 1-2,Supreme Court,,42,NP,James P. Daley,12
Ashland,Town Of Peeksville Wards 1-2,Supreme Court,,42,,Scattering,0
Ashland,Town Of Sanborn Wards 1-2,Supreme Court,,184,NP,Ann W. Bradley,144
Ashland,Town Of Sanborn Wards 1-2,Supreme Court,,184,NP,James P. Daley,39
Ashland,Town Of Sanborn Wards 1-2,Supreme Court,,184,,Scattering,1
Ashland,Town Of Shanagolden Wards 1,Supreme Court,,53,NP,Ann W. Bradley,37
Ashland,Town Of Shanagolden Wards 1,Supreme Court,,53,NP,James P. Daley,16
Ashland,Town Of Shanagolden Wards 1,Supreme Court,,53,,Scattering,0
Ashland,Town Of White River Wards 1-2,Supreme Court,,105,NP,Ann W. Bradley,56
Ashland,Town Of White River Wards 1-2,Supreme Court,,105,NP,James P. Daley,49
Ashland,Town Of White River Wards 1-2,Supreme Court,,105,,Scattering,0
Ashland,Village Of Butternut Wards 1-2,Supreme Court,,45,NP,Ann W. Bradley,34
Ashland,Village Of Butternut Wards 1-2,Supreme Court,,45,NP,James P. Daley,11
Ashland,Village Of Butternut Wards 1-2,Supreme Court,,45,,Scattering,0
Ashland,"City Of Ashland Wards 1, 3 & 5",Supreme Court,,310,NP,Ann W. Bradley,234
Ashland,"City Of Ashland Wards 1, 3 & 5",Supreme Court,,310,NP,James P. Daley,75
Ashland,"City Of Ashland Wards 1, 3 & 5",Supreme Court,,310,,Scattering,1
Ashland,City Of Ashland Ward 2,Supreme Court,,61,NP,Ann W. Bradley,47
Ashland,City Of Ashland Ward 2,Supreme Court,,61,NP,James P. Daley,14
Ashland,City Of Ashland Ward 2,Supreme Court,,61,,Scattering,0
Ashland,City Of Ashland Ward 4,Supreme Court,,119,NP,Ann W. Bradley,84
Ashland,City Of Ashland Ward 4,Supreme Court,,119,NP,James P. Daley,35
Ashland,City Of Ashland Ward 4,Supreme Court,,119,,Scattering,0
Ashland,City Of Ashland Ward 6,Supreme Court,,107,NP,Ann W. Bradley,88
Ashland,City Of Ashland Ward 6,Supreme Court,,107,NP,James P. Daley,19
Ashland,City Of Ashland Ward 6,Supreme Court,,107,,Scattering,0
Ashland,"City Of Ashland Wards 7, 9 & 11",Supreme Court,,214,NP,Ann W. Bradley,177
Ashland,"City Of Ashland Wards 7, 9 & 11",Supreme Court,,214,NP,James P. Daley,37
Ashland,"City Of Ashland Wards 7, 9 & 11",Supreme Court,,214,,Scattering,0
Ashland,City Of Ashland Ward 8,Supreme Court,,71,NP,Ann W. Bradley,54
Ashland,City Of Ashland Ward 8,Supreme Court,,71,NP,James P. Daley,17
Ashland,City Of Ashland Ward 8,Supreme Court,,71,,Scattering,0
Ashland,City Of Ashland Ward 10,Supreme Court,,59,NP,Ann W. Bradley,46
Ashland,City Of Ashland Ward 10,Supreme Court,,59,NP,James P. Daley,13
