county,ward,office,district,total votes,party,candidate,votes
Dane,Town Of Dane Ward 1,"Dane County Circuit Court, Branch 11",,57,,Scattering,0
Dane,Town Of Deerfield Wards 1-2,"Dane County Circuit Court, Branch 11",,77,NP,Roger A. Allen,27
Dane,Town Of Deerfield Wards 1-2,"Dane County Circuit Court, Branch 11",,77,NP,Francis X. Sullivan,21
Dane,Town Of Deerfield Wards 1-2,"Dane County Circuit Court, Branch 11",,77,NP,Ellen K. Berz,29
Dane,Town Of Deerfield Wards 1-2,"Dane County Circuit Court, Branch 11",,77,,Scattering,0
Dane,Town Of Dunkirk Wards 1-3,"Dane County Circuit Court, Branch 11",,186,NP,Roger A. Allen,52
Dane,Town Of Dunkirk Wards 1-3,"Dane County Circuit Court, Branch 11",,186,NP,Francis X. Sullivan,74
Dane,Town Of Dunkirk Wards 1-3,"Dane County Circuit Court, Branch 11",,186,NP,Ellen K. Berz,59
Dane,Town Of Dunkirk Wards 1-3,"Dane County Circuit Court, Branch 11",,186,,Scattering,1
Dane,Town Of Dunn Wards 1-7,"Dane County Circuit Court, Branch 11",,512,NP,Roger A. Allen,188
Dane,Town Of Dunn Wards 1-7,"Dane County Circuit Court, Branch 11",,512,NP,Francis X. Sullivan,143
Dane,Town Of Dunn Wards 1-7,"Dane County Circuit Court, Branch 11",,512,NP,Ellen K. Berz,178
Dane,Town Of Dunn Wards 1-7,"Dane County Circuit Court, Branch 11",,512,,Scattering,3
Dane,Town Of Madison Ward 1,"Dane County Circuit Court, Branch 11",,55,NP,Roger A. Allen,10
Dane,Town Of Madison Ward 1,"Dane County Circuit Court, Branch 11",,55,NP,Francis X. Sullivan,7
Dane,Town Of Madison Ward 1,"Dane County Circuit Court, Branch 11",,55,NP,Ellen K. Berz,38
Dane,Town Of Madison Ward 1,"Dane County Circuit Court, Branch 11",,55,,Scattering,0
Dane,Town Of Madison Wards 2 - 9,"Dane County Circuit Court, Branch 11",,146,NP,Roger A. Allen,38
Dane,Town Of Madison Wards 2 - 9,"Dane County Circuit Court, Branch 11",,146,NP,Francis X. Sullivan,27
Dane,Town Of Madison Wards 2 - 9,"Dane County Circuit Court, Branch 11",,146,NP,Ellen K. Berz,81
Dane,Town Of Madison Wards 2 - 9,"Dane County Circuit Court, Branch 11",,146,,Scattering,0
Dane,Town Of Mazomanie Wards 1-2,"Dane County Circuit Court, Branch 11",,112,NP,Roger A. Allen,36
Dane,Town Of Mazomanie Wards 1-2,"Dane County Circuit Court, Branch 11",,112,NP,Francis X. Sullivan,26
Dane,Town Of Mazomanie Wards 1-2,"Dane County Circuit Court, Branch 11",,112,NP,Ellen K. Berz,50
Dane,Town Of Mazomanie Wards 1-2,"Dane County Circuit Court, Branch 11",,112,,Scattering,0
Dane,Town Of Medina Wards 1-2,"Dane County Circuit Court, Branch 11",,90,NP,Roger A. Allen,34
Dane,Town Of Medina Wards 1-2,"Dane County Circuit Court, Branch 11",,90,NP,Francis X. Sullivan,20
Dane,Town Of Medina Wards 1-2,"Dane County Circuit Court, Branch 11",,90,NP,Ellen K. Berz,36
Dane,Town Of Medina Wards 1-2,"Dane County Circuit Court, Branch 11",,90,,Scattering,0
Dane,Town Of Middleton Wards 1- 8,"Dane County Circuit Court, Branch 11",,357,NP,Roger A. Allen,128
Dane,Town Of Middleton Wards 1- 8,"Dane County Circuit Court, Branch 11",,357,NP,Francis X. Sullivan,78
Dane,Town Of Middleton Wards 1- 8,"Dane County Circuit Court, Branch 11",,357,NP,Ellen K. Berz,150
Dane,Town Of Middleton Wards 1- 8,"Dane County Circuit Court, Branch 11",,357,,Scattering,1
Dane,Town Of Montrose Wards 1 - 2,"Dane County Circuit Court, Branch 11",,91,NP,Roger A. Allen,31
Dane,Town Of Montrose Wards 1 - 2,"Dane County Circuit Court, Branch 11",,91,NP,Francis X. Sullivan,21
Dane,Town Of Montrose Wards 1 - 2,"Dane County Circuit Court, Branch 11",,91,NP,Ellen K. Berz,39
Dane,Town Of Montrose Wards 1 - 2,"Dane County Circuit Court, Branch 11",,91,,Scattering,0
Dane,Town Of Oregon Wards 1-4,"Dane County Circuit Court, Branch 11",,765,NP,Roger A. Allen,293
Dane,Town Of Oregon Wards 1-4,"Dane County Circuit Court, Branch 11",,765,NP,Francis X. Sullivan,167
Dane,Town Of Oregon Wards 1-4,"Dane County Circuit Court, Branch 11",,765,NP,Ellen K. Berz,304
Dane,Town Of Oregon Wards 1-4,"Dane County Circuit Court, Branch 11",,765,,Scattering,1
Dane,Town Of Perry Ward 1,"Dane County Circuit Court, Branch 11",,74,NP,Roger A. Allen,22
Dane,Town Of Perry Ward 1,"Dane County Circuit Court, Branch 11",,74,NP,Francis X. Sullivan,15
Dane,Town Of Perry Ward 1,"Dane County Circuit Court, Branch 11",,74,NP,Ellen K. Berz,36
Dane,Town Of Perry Ward 1,"Dane County Circuit Court, Branch 11",,74,,Scattering,1
Dane,Town Of Pleasant Springs Wards 1-4,"Dane County Circuit Court, Branch 11",,231,NP,Roger A. Allen,70
Dane,Town Of Pleasant Springs Wards 1-4,"Dane County Circuit Court, Branch 11",,231,NP,Francis X. Sullivan,80
Dane,Town Of Pleasant Springs Wards 1-4,"Dane County Circuit Court, Branch 11",,231,NP,Ellen K. Berz,81
Dane,Town Of Pleasant Springs Wards 1-4,"Dane County Circuit Court, Branch 11",,231,,Scattering,0
Dane,Town Of Primrose Ward 1,"Dane County Circuit Court, Branch 11",,44,NP,Roger A. Allen,11
Dane,Town Of Primrose Ward 1,"Dane County Circuit Court, Branch 11",,44,NP,Francis X. Sullivan,12
Dane,Town Of Primrose Ward 1,"Dane County Circuit Court, Branch 11",,44,NP,Ellen K. Berz,21
Dane,Town Of Primrose Ward 1,"Dane County Circuit Court, Branch 11",,44,,Scattering,0
Dane,Town Of Roxbury Ward 1-2,"Dane County Circuit Court, Branch 11",,109,NP,Roger A. Allen,50
Dane,Town Of Roxbury Ward 1-2,"Dane County Circuit Court, Branch 11",,109,NP,Francis X. Sullivan,24
Dane,Town Of Roxbury Ward 1-2,"Dane County Circuit Court, Branch 11",,109,NP,Ellen K. Berz,35
Dane,Town Of Roxbury Ward 1-2,"Dane County Circuit Court, Branch 11",,109,,Scattering,0
Dane,Town Of Rutland Wards 1-2,"Dane County Circuit Court, Branch 11",,300,NP,Roger A. Allen,102
Dane,Town Of Rutland Wards 1-2,"Dane County Circuit Court, Branch 11",,300,NP,Francis X. Sullivan,79
Dane,Town Of Rutland Wards 1-2,"Dane County Circuit Court, Branch 11",,300,NP,Ellen K. Berz,115
Dane,Town Of Rutland Wards 1-2,"Dane County Circuit Court, Branch 11",,300,,Scattering,4
Dane,Town Of Springdale Wards 1-2,"Dane County Circuit Court, Branch 11",,155,NP,Roger A. Allen,54
Dane,Town Of Springdale Wards 1-2,"Dane County Circuit Court, Branch 11",,155,NP,Francis X. Sullivan,36
Dane,Town Of Springdale Wards 1-2,"Dane County Circuit Court, Branch 11",,155,NP,Ellen K. Berz,65
Dane,Town Of Springdale Wards 1-2,"Dane County Circuit Court, Branch 11",,155,,Scattering,0
Dane,Town Of Springfield Wards 1-3,"Dane County Circuit Court, Branch 11",,138,NP,Roger A. Allen,54
Dane,Town Of Springfield Wards 1-3,"Dane County Circuit Court, Branch 11",,138,NP,Francis X. Sullivan,42
Dane,Town Of Springfield Wards 1-3,"Dane County Circuit Court, Branch 11",,138,NP,Ellen K. Berz,41
Dane,Town Of Springfield Wards 1-3,"Dane County Circuit Court, Branch 11",,138,,Scattering,1
Dane,Town Of Sun Prairie Wards 1-3,"Dane County Circuit Court, Branch 11",,152,NP,Roger A. Allen,52
Dane,Town Of Sun Prairie Wards 1-3,"Dane County Circuit Court, Branch 11",,152,NP,Francis X. Sullivan,44
Dane,Town Of Sun Prairie Wards 1-3,"Dane County Circuit Court, Branch 11",,152,NP,Ellen K. Berz,55
Dane,Town Of Sun Prairie Wards 1-3,"Dane County Circuit Court, Branch 11",,152,,Scattering,1
Dane,Town Of Vermont Ward 1,"Dane County Circuit Court, Branch 11",,75,NP,Roger A. Allen,20
Dane,Town Of Vermont Ward 1,"Dane County Circuit Court, Branch 11",,75,NP,Francis X. Sullivan,25
Dane,Town Of Vermont Ward 1,"Dane County Circuit Court, Branch 11",,75,NP,Ellen K. Berz,30
Dane,Town Of Vermont Ward 1,"Dane County Circuit Court, Branch 11",,75,,Scattering,0
Dane,Town Of Verona Wards 1-3,"Dane County Circuit Court, Branch 11",,165,NP,Roger A. Allen,62
Dane,Town Of Verona Wards 1-3,"Dane County Circuit Court, Branch 11",,165,NP,Francis X. Sullivan,38
Dane,Town Of Verona Wards 1-3,"Dane County Circuit Court, Branch 11",,165,NP,Ellen K. Berz,65
Dane,Town Of Verona Wards 1-3,"Dane County Circuit Court, Branch 11",,165,,Scattering,0
Dane,Town Of Vienna Wards 1-2,"Dane County Circuit Court, Branch 11",,73,NP,Roger A. Allen,29
Dane,Town Of Vienna Wards 1-2,"Dane County Circuit Court, Branch 11",,73,NP,Francis X. Sullivan,16
Dane,Town Of Vienna Wards 1-2,"Dane County Circuit Court, Branch 11",,73,NP,Ellen K. Berz,28
Dane,Town Of Vienna Wards 1-2,"Dane County Circuit Court, Branch 11",,73,,Scattering,0
Dane,Town Of Westport Wards 1 - 5,"Dane County Circuit Court, Branch 11",,336,NP,Roger A. Allen,127
Dane,Town Of Westport Wards 1 - 5,"Dane County Circuit Court, Branch 11",,336,NP,Francis X. Sullivan,77
Dane,Town Of Westport Wards 1 - 5,"Dane County Circuit Court, Branch 11",,336,NP,Ellen K. Berz,131
Dane,Town Of Westport Wards 1 - 5,"Dane County Circuit Court, Branch 11",,336,,Scattering,1
Dane,Town Of Windsor Wards 1-10,"Dane County Circuit Court, Branch 11",,311,NP,Roger A. Allen,113
Dane,Town Of Windsor Wards 1-10,"Dane County Circuit Court, Branch 11",,311,NP,Francis X. Sullivan,81
Dane,Town Of Windsor Wards 1-10,"Dane County Circuit Court, Branch 11",,311,NP,Ellen K. Berz,116
Dane,Town Of Windsor Wards 1-10,"Dane County Circuit Court, Branch 11",,311,,Scattering,1
Dane,Town Of York Ward 1,"Dane County Circuit Court, Branch 11",,31,NP,Roger A. Allen,15
Dane,Town Of York Ward 1,"Dane County Circuit Court, Branch 11",,31,NP,Francis X. Sullivan,6
Dane,Town Of York Ward 1,"Dane County Circuit Court, Branch 11",,31,NP,Ellen K. Berz,10
Dane,Town Of York Ward 1,"Dane County Circuit Court, Branch 11",,31,,Scattering,0
Dane,Village Of Belleville Wards 1-2,"Dane County Circuit Court, Branch 11",,103,NP,Roger A. Allen,25
Dane,Village Of Belleville Wards 1-2,"Dane County Circuit Court, Branch 11",,103,NP,Francis X. Sullivan,25
Dane,Village Of Belleville Wards 1-2,"Dane County Circuit Court, Branch 11",,103,NP,Ellen K. Berz,53
Dane,Village Of Belleville Wards 1-2,"Dane County Circuit Court, Branch 11",,103,,Scattering,0
Dane,Village Of Black Earth Wards 1-2,"Dane County Circuit Court, Branch 11",,120,NP,Roger A. Allen,46
Dane,Village Of Black Earth Wards 1-2,"Dane County Circuit Court, Branch 11",,120,NP,Francis X. Sullivan,30
Dane,Village Of Black Earth Wards 1-2,"Dane County Circuit Court, Branch 11",,120,NP,Ellen K. Berz,44
Dane,Village Of Black Earth Wards 1-2,"Dane County Circuit Court, Branch 11",,120,,Scattering,0
Dane,Village Of Blue Mounds Ward 1,"Dane County Circuit Court, Branch 11",,49,NP,Roger A. Allen,14
Dane,Village Of Blue Mounds Ward 1,"Dane County Circuit Court, Branch 11",,49,NP,Francis X. Sullivan,18
Dane,Village Of Blue Mounds Ward 1,"Dane County Circuit Court, Branch 11",,49,NP,Ellen K. Berz,17
Dane,Village Of Blue Mounds Ward 1,"Dane County Circuit Court, Branch 11",,49,,Scattering,0
Dane,Village Of Brooklyn Ward 1,"Dane County Circuit Court, Branch 11",,118,NP,Roger A. Allen,51
Dane,Village Of Brooklyn Ward 1,"Dane County Circuit Court, Branch 11",,118,NP,Francis X. Sullivan,24
Dane,Village Of Brooklyn Ward 1,"Dane County Circuit Court, Branch 11",,118,NP,Ellen K. Berz,43
Dane,Village Of Brooklyn Ward 1,"Dane County Circuit Court, Branch 11",,118,,Scattering,0
Dane,Village Of Cambridge Wards 2-3,"Dane County Circuit Court, Branch 11",,89,NP,Roger A. Allen,32
Dane,Village Of Cambridge Wards 2-3,"Dane County Circuit Court, Branch 11",,89,NP,Francis X. Sullivan,28
Dane,Village Of Cambridge Wards 2-3,"Dane County Circuit Court, Branch 11",,89,NP,Ellen K. Berz,29
Dane,Village Of Cambridge Wards 2-3,"Dane County Circuit Court, Branch 11",,89,,Scattering,0
Dane,Village Of Cottage Grove Wards 1-9,"Dane County Circuit Court, Branch 11",,231,NP,Roger A. Allen,93
Dane,Village Of Cottage Grove Wards 1-9,"Dane County Circuit Court, Branch 11",,231,NP,Francis X. Sullivan,48
Dane,Village Of Cottage Grove Wards 1-9,"Dane County Circuit Court, Branch 11",,231,NP,Ellen K. Berz,89
Dane,Village Of Cottage Grove Wards 1-9,"Dane County Circuit Court, Branch 11",,231,,Scattering,1
Dane,Village Of Cross Plains Wards 1-4,"Dane County Circuit Court, Branch 11",,173,NP,Roger A. Allen,52
Dane,Village Of Cross Plains Wards 1-4,"Dane County Circuit Court, Branch 11",,173,NP,Francis X. Sullivan,50
Dane,Village Of Cross Plains Wards 1-4,"Dane County Circuit Court, Branch 11",,173,NP,Ellen K. Berz,69
Dane,Village Of Cross Plains Wards 1-4,"Dane County Circuit Court, Branch 11",,173,,Scattering,2
Dane,Village Of Dane Ward 1,"Dane County Circuit Court, Branch 11",,50,NP,Roger A. Allen,19
Dane,Village Of Dane Ward 1,"Dane County Circuit Court, Branch 11",,50,NP,Francis X. Sullivan,8
Dane,Village Of Dane Ward 1,"Dane County Circuit Court, Branch 11",,50,NP,Ellen K. Berz,23
Dane,Village Of Dane Ward 1,"Dane County Circuit Court, Branch 11",,50,,Scattering,0
Dane,Village Of Deerfield Wards 1 - 3,"Dane County Circuit Court, Branch 11",,114,NP,Roger A. Allen,36
Dane,Village Of Deerfield Wards 1 - 3,"Dane County Circuit Court, Branch 11",,114,NP,Francis X. Sullivan,24
Dane,Village Of Deerfield Wards 1 - 3,"Dane County Circuit Court, Branch 11",,114,NP,Ellen K. Berz,53
Dane,Village Of Deerfield Wards 1 - 3,"Dane County Circuit Court, Branch 11",,114,,Scattering,1
Dane,Village Of Deforest Wards 1-6,"Dane County Circuit Court, Branch 11",,227,NP,Roger A. Allen,78
Dane,Village Of Deforest Wards 1-6,"Dane County Circuit Court, Branch 11",,227,NP,Francis X. Sullivan,69
Dane,Village Of Deforest Wards 1-6,"Dane County Circuit Court, Branch 11",,227,NP,Ellen K. Berz,77
Dane,Village Of Deforest Wards 1-6,"Dane County Circuit Court, Branch 11",,227,,Scattering,3
Dane,Village Of Deforest Wards 7-13,"Dane County Circuit Court, Branch 11",,208,NP,Roger A. Allen,71
Dane,Village Of Deforest Wards 7-13,"Dane County Circuit Court, Branch 11",,208,NP,Francis X. Sullivan,62
Dane,Village Of Deforest Wards 7-13,"Dane County Circuit Court, Branch 11",,208,NP,Ellen K. Berz,74
Dane,Village Of Deforest Wards 7-13,"Dane County Circuit Court, Branch 11",,208,,Scattering,1
Dane,Village Of Maple Bluff Wards 1-2,"Dane County Circuit Court, Branch 11",,300,NP,Roger A. Allen,125
Dane,Village Of Maple Bluff Wards 1-2,"Dane County Circuit Court, Branch 11",,300,NP,Francis X. Sullivan,68
Dane,Village Of Maple Bluff Wards 1-2,"Dane County Circuit Court, Branch 11",,300,NP,Ellen K. Berz,106
Dane,Village Of Maple Bluff Wards 1-2,"Dane County Circuit Court, Branch 11",,300,,Scattering,1
Dane,Village Of Marshall Wards 1-5,"Dane County Circuit Court, Branch 11",,124,NP,Roger A. Allen,46
Dane,Village Of Marshall Wards 1-5,"Dane County Circuit Court, Branch 11",,124,NP,Francis X. Sullivan,29
Dane,Village Of Marshall Wards 1-5,"Dane County Circuit Court, Branch 11",,124,NP,Ellen K. Berz,49
Dane,Village Of Marshall Wards 1-5,"Dane County Circuit Court, Branch 11",,124,,Scattering,0
Dane,Village Of Mazomanie Wards 1-3,"Dane County Circuit Court, Branch 11",,141,NP,Roger A. Allen,36
Dane,Village Of Mazomanie Wards 1-3,"Dane County Circuit Court, Branch 11",,141,NP,Francis X. Sullivan,32
Dane,Village Of Mazomanie Wards 1-3,"Dane County Circuit Court, Branch 11",,141,NP,Ellen K. Berz,73
Dane,Village Of Mazomanie Wards 1-3,"Dane County Circuit Court, Branch 11",,141,,Scattering,0
Dane,Village Of Mcfarland Wards 1-10,"Dane County Circuit Court, Branch 11",,522,NP,Roger A. Allen,190
Dane,Village Of Mcfarland Wards 1-10,"Dane County Circuit Court, Branch 11",,522,NP,Francis X. Sullivan,120
Dane,Village Of Mcfarland Wards 1-10,"Dane County Circuit Court, Branch 11",,522,NP,Ellen K. Berz,210
Dane,Village Of Mcfarland Wards 1-10,"Dane County Circuit Court, Branch 11",,522,,Scattering,2
Dane,Village Of Mount Horeb Wards 1-4,"Dane County Circuit Court, Branch 11",,196,NP,Roger A. Allen,71
Dane,Village Of Mount Horeb Wards 1-4,"Dane County Circuit Court, Branch 11",,196,NP,Francis X. Sullivan,47
Dane,Village Of Mount Horeb Wards 1-4,"Dane County Circuit Court, Branch 11",,196,NP,Ellen K. Berz,78
Dane,Village Of Mount Horeb Wards 1-4,"Dane County Circuit Court, Branch 11",,196,,Scattering,0
Dane,Village Of Mount Horeb Wards 5-8,"Dane County Circuit Court, Branch 11",,243,NP,Roger A. Allen,71
Dane,Village Of Mount Horeb Wards 5-8,"Dane County Circuit Court, Branch 11",,243,NP,Francis X. Sullivan,65
Dane,Village Of Mount Horeb Wards 5-8,"Dane County Circuit Court, Branch 11",,243,NP,Ellen K. Berz,107
Dane,Village Of Mount Horeb Wards 5-8,"Dane County Circuit Court, Branch 11",,243,,Scattering,0
Dane,"Village Of Oregon Ward 1, 5, 6 & 11","Dane County Circuit Court, Branch 11",,719,NP,Roger A. Allen,270
Dane,"Village Of Oregon Ward 1, 5, 6 & 11","Dane County Circuit Court, Branch 11",,719,NP,Francis X. Sullivan,198
Dane,"Village Of Oregon Ward 1, 5, 6 & 11","Dane County Circuit Court, Branch 11",,719,NP,Ellen K. Berz,245
Dane,"Village Of Oregon Ward 1, 5, 6 & 11","Dane County Circuit Court, Branch 11",,719,,Scattering,6
Dane,"Village Of Oregon Ward 2, 3, 4 & 12","Dane County Circuit Court, Branch 11",,649,NP,Roger A. Allen,231
Dane,"Village Of Oregon Ward 2, 3, 4 & 12","Dane County Circuit Court, Branch 11",,649,NP,Francis X. Sullivan,137
Dane,"Village Of Oregon Ward 2, 3, 4 & 12","Dane County Circuit Court, Branch 11",,649,NP,Ellen K. Berz,269
Dane,"Village Of Oregon Ward 2, 3, 4 & 12","Dane County Circuit Court, Branch 11",,649,,Scattering,12
Dane,Village Of Oregon Ward 7 - 10,"Dane County Circuit Court, Branch 11",,661,NP,Roger A. Allen,269
Dane,Village Of Oregon Ward 7 - 10,"Dane County Circuit Court, Branch 11",,661,NP,Francis X. Sullivan,146
Dane,Village Of Oregon Ward 7 - 10,"Dane County Circuit Court, Branch 11",,661,NP,Ellen K. Berz,241
Dane,Village Of Oregon Ward 7 - 10,"Dane County Circuit Court, Branch 11",,661,,Scattering,5
Dane,Village Of Rockdale Ward 1,"Dane County Circuit Court, Branch 11",,14,NP,Roger A. Allen,10
Dane,Village Of Rockdale Ward 1,"Dane County Circuit Court, Branch 11",,14,NP,Francis X. Sullivan,3
Dane,Village Of Rockdale Ward 1,"Dane County Circuit Court, Branch 11",,14,NP,Ellen K. Berz,1
Dane,Village Of Rockdale Ward 1,"Dane County Circuit Court, Branch 11",,14,,Scattering,0
Dane,Village Of Shorewood Hills Wards 1 - 2,"Dane County Circuit Court, Branch 11",,256,NP,Roger A. Allen,58
Dane,Village Of Shorewood Hills Wards 1 - 2,"Dane County Circuit Court, Branch 11",,256,NP,Francis X. Sullivan,88
Dane,Village Of Shorewood Hills Wards 1 - 2,"Dane County Circuit Court, Branch 11",,256,NP,Ellen K. Berz,110
Dane,Village Of Shorewood Hills Wards 1 - 2,"Dane County Circuit Court, Branch 11",,256,,Scattering,0
Dane,Village Of Shorewood Hills Wards 1 - 2,"Dane County Circuit Court, Branch 11",,0,NP,Roger A. Allen,0
Dane,Village Of Shorewood Hills Wards 1 - 2,"Dane County Circuit Court, Branch 11",,0,NP,Francis X. Sullivan,0
Dane,Village Of Shorewood Hills Wards 1 - 2,"Dane County Circuit Court, Branch 11",,0,NP,Ellen K. Berz,0
Dane,Village Of Shorewood Hills Wards 1 - 2,"Dane County Circuit Court, Branch 11",,0,,Scattering,0
Dane,Village Of Waunakee Wards 1 - 5,"Dane County Circuit Court, Branch 11",,383,NP,Roger A. Allen,143
Dane,Village Of Waunakee Wards 1 - 5,"Dane County Circuit Court, Branch 11",,383,NP,Francis X. Sullivan,110
Dane,Village Of Waunakee Wards 1 - 5,"Dane County Circuit Court, Branch 11",,383,NP,Ellen K. Berz,130
Dane,Village Of Waunakee Wards 1 - 5,"Dane County Circuit Court, Branch 11",,383,,Scattering,0
Dane,Village Of Waunakee Wards 6 - 10,"Dane County Circuit Court, Branch 11",,372,NP,Roger A. Allen,131
Dane,Village Of Waunakee Wards 6 - 10,"Dane County Circuit Court, Branch 11",,372,NP,Francis X. Sullivan,87
Dane,Village Of Waunakee Wards 6 - 10,"Dane County Circuit Court, Branch 11",,372,NP,Ellen K. Berz,153
Dane,Village Of Waunakee Wards 6 - 10,"Dane County Circuit Court, Branch 11",,372,,Scattering,1
Dane,City Of Edgerton Ward 7,"Dane County Circuit Court, Branch 11",,4,NP,Roger A. Allen,0
Dane,City Of Edgerton Ward 7,"Dane County Circuit Court, Branch 11",,4,NP,Francis X. Sullivan,1
Dane,City Of Edgerton Ward 7,"Dane County Circuit Court, Branch 11",,4,NP,Ellen K. Berz,3
Dane,City Of Edgerton Ward 7,"Dane County Circuit Court, Branch 11",,4,,Scattering,0
Dane,City Of Fitchburg Ward 1 - 4,"Dane County Circuit Court, Branch 11",,208,NP,Roger A. Allen,77
Dane,City Of Fitchburg Ward 1 - 4,"Dane County Circuit Court, Branch 11",,208,NP,Francis X. Sullivan,49
Dane,City Of Fitchburg Ward 1 - 4,"Dane County Circuit Court, Branch 11",,208,NP,Ellen K. Berz,81
Dane,City Of Fitchburg Ward 1 - 4,"Dane County Circuit Court, Branch 11",,208,,Scattering,1
