county,ward,office,district,total votes,party,candidate,votes
Adams,City Of Wisconsin Dells Wards 5 & 9,Governor,,14,REP,Scott Walker,8
Adams,City Of Wisconsin Dells Wards 5 & 9,Governor,,14,DEM,Tom Barrett,6
Adams,City Of Wisconsin Dells Wards 5 & 9,Governor,,14,IND,Hari Trivedi,0
Adams,City Of Wisconsin Dells Wards 5 & 9,Governor,,14,,Scattering,0
Ashland,Town Of Agenda Ward 1,Governor,,215,REP,Scott Walker,137
Ashland,Town Of Agenda Ward 1,Governor,,215,DEM,Tom Barrett,77
Ashland,Town Of Agenda Ward 1,Governor,,215,IND,Hari Trivedi,1
Ashland,Town Of Agenda Ward 1,Governor,,215,,Scattering,0
Ashland,Town Of Ashland Ward 1,Governor,,248,REP,Scott Walker,87
Ashland,Town Of Ashland Ward 1,Governor,,248,DEM,Tom Barrett,160
Ashland,Town Of Ashland Ward 1,Governor,,248,IND,Hari Trivedi,1
Ashland,Town Of Ashland Ward 1,Governor,,248,,Scattering,0
Ashland,Town Of Chippewa Ward 1,Governor,,174,REP,Scott Walker,107
Ashland,Town Of Chippewa Ward 1,Governor,,174,DEM,Tom Barrett,65
Ashland,Town Of Chippewa Ward 1,Governor,,174,IND,Hari Trivedi,2
Ashland,Town Of Chippewa Ward 1,Governor,,174,,Scattering,0
Ashland,Town Of Gingles Ward 1,Governor,,376,REP,Scott Walker,138
Ashland,Town Of Gingles Ward 1,Governor,,376,DEM,Tom Barrett,236
Ashland,Town Of Gingles Ward 1,Governor,,376,IND,Hari Trivedi,1
Ashland,Town Of Gingles Ward 1,Governor,,376,,Scattering,1
Ashland,Town Of Gordon Wards 1-2,Governor,,157,REP,Scott Walker,79
Ashland,Town Of Gordon Wards 1-2,Governor,,157,DEM,Tom Barrett,77
Ashland,Town Of Gordon Wards 1-2,Governor,,157,IND,Hari Trivedi,1
Ashland,Town Of Gordon Wards 1-2,Governor,,157,,Scattering,0
Ashland,Town Of Jacobs Ward 1,Governor,,326,REP,Scott Walker,173
Ashland,Town Of Jacobs Ward 1,Governor,,326,DEM,Tom Barrett,150
Ashland,Town Of Jacobs Ward 1,Governor,,326,IND,Hari Trivedi,3
Ashland,Town Of Jacobs Ward 1,Governor,,326,,Scattering,0
Ashland,Town Of La Pointe Ward 1,Governor,,249,REP,Scott Walker,61
Ashland,Town Of La Pointe Ward 1,Governor,,249,DEM,Tom Barrett,187
Ashland,Town Of La Pointe Ward 1,Governor,,249,IND,Hari Trivedi,1
Ashland,Town Of La Pointe Ward 1,Governor,,249,,Scattering,0
Ashland,Town Of Marengo Wards 1-2,Governor,,173,REP,Scott Walker,62
Ashland,Town Of Marengo Wards 1-2,Governor,,173,DEM,Tom Barrett,110
Ashland,Town Of Marengo Wards 1-2,Governor,,173,IND,Hari Trivedi,1
Ashland,Town Of Marengo Wards 1-2,Governor,,173,,Scattering,0
Ashland,Town Of Morse Wards 1-3,Governor,,258,REP,Scott Walker,113
Ashland,Town Of Morse Wards 1-3,Governor,,258,DEM,Tom Barrett,145
Ashland,Town Of Morse Wards 1-3,Governor,,258,IND,Hari Trivedi,0
Ashland,Town Of Morse Wards 1-3,Governor,,258,,Scattering,0
Ashland,Town Of Peeksville Wards 1-2,Governor,,96,REP,Scott Walker,52
Ashland,Town Of Peeksville Wards 1-2,Governor,,96,DEM,Tom Barrett,44
Ashland,Town Of Peeksville Wards 1-2,Governor,,96,IND,Hari Trivedi,0
Ashland,Town Of Peeksville Wards 1-2,Governor,,96,,Scattering,0
Ashland,Town Of Sanborn Wards 1-2,Governor,,440,REP,Scott Walker,48
Ashland,Town Of Sanborn Wards 1-2,Governor,,440,DEM,Tom Barrett,389
Ashland,Town Of Sanborn Wards 1-2,Governor,,440,IND,Hari Trivedi,3
Ashland,Town Of Sanborn Wards 1-2,Governor,,440,,Scattering,0
Ashland,Town Of Shanagolden Wards 1,Governor,,74,REP,Scott Walker,36
Ashland,Town Of Shanagolden Wards 1,Governor,,74,DEM,Tom Barrett,36
Ashland,Town Of Shanagolden Wards 1,Governor,,74,IND,Hari Trivedi,2
Ashland,Town Of Shanagolden Wards 1,Governor,,74,,Scattering,0
Ashland,Town Of White River Wards 1-2,Governor,,420,REP,Scott Walker,265
Ashland,Town Of White River Wards 1-2,Governor,,420,DEM,Tom Barrett,150
Ashland,Town Of White River Wards 1-2,Governor,,420,IND,Hari Trivedi,4
Ashland,Town Of White River Wards 1-2,Governor,,420,,Scattering,1
Ashland,Village Of Butternut Wards 1-2,Governor,,138,REP,Scott Walker,73
Ashland,Village Of Butternut Wards 1-2,Governor,,138,DEM,Tom Barrett,64
Ashland,Village Of Butternut Wards 1-2,Governor,,138,IND,Hari Trivedi,1
Ashland,Village Of Butternut Wards 1-2,Governor,,138,,Scattering,0
Ashland,City Of Ashland Ward 1,Governor,,406,REP,Scott Walker,206
Ashland,City Of Ashland Ward 1,Governor,,406,DEM,Tom Barrett,199
Ashland,City Of Ashland Ward 1,Governor,,406,IND,Hari Trivedi,1
Ashland,City Of Ashland Ward 1,Governor,,406,,Scattering,0
Ashland,City Of Ashland Ward 2,Governor,,220,REP,Scott Walker,66
Ashland,City Of Ashland Ward 2,Governor,,220,DEM,Tom Barrett,149
Ashland,City Of Ashland Ward 2,Governor,,220,IND,Hari Trivedi,5
Ashland,City Of Ashland Ward 2,Governor,,220,,Scattering,0
Ashland,City Of Ashland Ward 3,Governor,,260,REP,Scott Walker,85
Ashland,City Of Ashland Ward 3,Governor,,260,DEM,Tom Barrett,170
Ashland,City Of Ashland Ward 3,Governor,,260,IND,Hari Trivedi,5
Ashland,City Of Ashland Ward 3,Governor,,260,,Scattering,0
Ashland,City Of Ashland Ward 4,Governor,,401,REP,Scott Walker,149
Ashland,City Of Ashland Ward 4,Governor,,401,DEM,Tom Barrett,249
Ashland,City Of Ashland Ward 4,Governor,,401,IND,Hari Trivedi,2
Ashland,City Of Ashland Ward 4,Governor,,401,,Scattering,1
Ashland,City Of Ashland Ward 5,Governor,,329,REP,Scott Walker,93
Ashland,City Of Ashland Ward 5,Governor,,329,DEM,Tom Barrett,234
Ashland,City Of Ashland Ward 5,Governor,,329,IND,Hari Trivedi,2
Ashland,City Of Ashland Ward 5,Governor,,329,,Scattering,0
Ashland,City Of Ashland Ward 6,Governor,,250,REP,Scott Walker,76
Ashland,City Of Ashland Ward 6,Governor,,250,DEM,Tom Barrett,170
Ashland,City Of Ashland Ward 6,Governor,,250,IND,Hari Trivedi,3
Ashland,City Of Ashland Ward 6,Governor,,250,,Scattering,1
Ashland,City Of Ashland Ward 7,Governor,,233,REP,Scott Walker,65
Ashland,City Of Ashland Ward 7,Governor,,233,DEM,Tom Barrett,165
Ashland,City Of Ashland Ward 7,Governor,,233,IND,Hari Trivedi,3
Ashland,City Of Ashland Ward 7,Governor,,233,,Scattering,0
Ashland,City Of Ashland Ward 8,Governor,,273,REP,Scott Walker,90
Ashland,City Of Ashland Ward 8,Governor,,273,DEM,Tom Barrett,182
Ashland,City Of Ashland Ward 8,Governor,,273,IND,Hari Trivedi,1
Ashland,City Of Ashland Ward 8,Governor,,273,,Scattering,0
Ashland,City Of Ashland Ward 9,Governor,,242,REP,Scott Walker,65
Ashland,City Of Ashland Ward 9,Governor,,242,DEM,Tom Barrett,176
Ashland,City Of Ashland Ward 9,Governor,,242,IND,Hari Trivedi,1
Ashland,City Of Ashland Ward 9,Governor,,242,,Scattering,0
Ashland,City Of Ashland Ward 10,Governor,,294,REP,Scott Walker,80
Ashland,City Of Ashland Ward 10,Governor,,294,DEM,Tom Barrett,212
Ashland,City Of Ashland Ward 10,Governor,,294,IND,Hari Trivedi,2
Ashland,City Of Ashland Ward 10,Governor,,294,,Scattering,0
Ashland,City Of Ashland Ward 11,Governor,,322,REP,Scott Walker,88
Ashland,City Of Ashland Ward 11,Governor,,322,DEM,Tom Barrett,232
Ashland,City Of Ashland Ward 11,Governor,,322,IND,Hari Trivedi,2
Ashland,City Of Ashland Ward 11,Governor,,322,,Scattering,0
Ashland,City Of Mellen Ward 1,Governor,,253,REP,Scott Walker,104
Ashland,City Of Mellen Ward 1,Governor,,253,DEM,Tom Barrett,146
Ashland,City Of Mellen Ward 1,Governor,,253,IND,Hari Trivedi,2
Ashland,City Of Mellen Ward 1,Governor,,253,,Scattering,1
Barron,Town Of Almena Wards 1-2,Governor,,372,REP,Scott Walker,220
Barron,Town Of Almena Wards 1-2,Governor,,372,DEM,Tom Barrett,150
Barron,Town Of Almena Wards 1-2,Governor,,372,IND,Hari Trivedi,2
Barron,Town Of Almena Wards 1-2,Governor,,372,,Scattering,0
Barron,Town Of Arland Ward 1,Governor,,235,REP,Scott Walker,134
Barron,Town Of Arland Ward 1,Governor,,235,DEM,Tom Barrett,100
Barron,Town Of Arland Ward 1,Governor,,235,IND,Hari Trivedi,1
Barron,Town Of Arland Ward 1,Governor,,235,,Scattering,0
Barron,Town Of Barron Wards 1-2,Governor,,360,REP,Scott Walker,248
Barron,Town Of Barron Wards 1-2,Governor,,360,DEM,Tom Barrett,110
Barron,Town Of Barron Wards 1-2,Governor,,360,IND,Hari Trivedi,2
Barron,Town Of Barron Wards 1-2,Governor,,360,,Scattering,0
Barron,Town Of Bear Lake Ward 1,Governor,,299,REP,Scott Walker,178
Barron,Town Of Bear Lake Ward 1,Governor,,299,DEM,Tom Barrett,119
Barron,Town Of Bear Lake Ward 1,Governor,,299,IND,Hari Trivedi,2
Barron,Town Of Bear Lake Ward 1,Governor,,299,,Scattering,0
Barron,Town Of Cedar Lake Ward 1,Governor,,557,REP,Scott Walker,351
Barron,Town Of Cedar Lake Ward 1,Governor,,557,DEM,Tom Barrett,201
Barron,Town Of Cedar Lake Ward 1,Governor,,557,IND,Hari Trivedi,5
Barron,Town Of Cedar Lake Ward 1,Governor,,557,,Scattering,0
Barron,Town Of Chetek Wards 1 - 2,Governor,,845,REP,Scott Walker,521
Barron,Town Of Chetek Wards 1 - 2,Governor,,845,DEM,Tom Barrett,318
Barron,Town Of Chetek Wards 1 - 2,Governor,,845,IND,Hari Trivedi,6
Barron,Town Of Chetek Wards 1 - 2,Governor,,845,,Scattering,0
Barron,Town Of Clinton Ward 1,Governor,,288,REP,Scott Walker,175
Barron,Town Of Clinton Ward 1,Governor,,288,DEM,Tom Barrett,112
Barron,Town Of Clinton Ward 1,Governor,,288,IND,Hari Trivedi,1
Barron,Town Of Clinton Ward 1,Governor,,288,,Scattering,0
Barron,Town Of Crystal Lake Ward 1,Governor,,316,REP,Scott Walker,180
Barron,Town Of Crystal Lake Ward 1,Governor,,316,DEM,Tom Barrett,135
Barron,Town Of Crystal Lake Ward 1,Governor,,316,IND,Hari Trivedi,1
Barron,Town Of Crystal Lake Ward 1,Governor,,316,,Scattering,0
Barron,Town Of Cumberland Ward 1,Governor,,374,REP,Scott Walker,224
Barron,Town Of Cumberland Ward 1,Governor,,374,DEM,Tom Barrett,147
Barron,Town Of Cumberland Ward 1,Governor,,374,IND,Hari Trivedi,3
Barron,Town Of Cumberland Ward 1,Governor,,374,,Scattering,0
Barron,Town Of Dallas Ward 1,Governor,,249,REP,Scott Walker,178
Barron,Town Of Dallas Ward 1,Governor,,249,DEM,Tom Barrett,70
Barron,Town Of Dallas Ward 1,Governor,,249,IND,Hari Trivedi,1
Barron,Town Of Dallas Ward 1,Governor,,249,,Scattering,0
Barron,Town Of Dovre Ward 1,Governor,,295,REP,Scott Walker,183
Barron,Town Of Dovre Ward 1,Governor,,295,DEM,Tom Barrett,112
Barron,Town Of Dovre Ward 1,Governor,,295,IND,Hari Trivedi,0
Barron,Town Of Dovre Ward 1,Governor,,295,,Scattering,0
Barron,Town Of Doyle Wards 1-2,Governor,,237,REP,Scott Walker,159
Barron,Town Of Doyle Wards 1-2,Governor,,237,DEM,Tom Barrett,75
Barron,Town Of Doyle Wards 1-2,Governor,,237,IND,Hari Trivedi,3
Barron,Town Of Doyle Wards 1-2,Governor,,237,,Scattering,0
Barron,Town Of Lakeland Wards 1-2,Governor,,446,REP,Scott Walker,272
Barron,Town Of Lakeland Wards 1-2,Governor,,446,DEM,Tom Barrett,173
Barron,Town Of Lakeland Wards 1-2,Governor,,446,IND,Hari Trivedi,1
Barron,Town Of Lakeland Wards 1-2,Governor,,446,,Scattering,0
Barron,Town Of Maple Grove Wards 1-2,Governor,,406,REP,Scott Walker,283
Barron,Town Of Maple Grove Wards 1-2,Governor,,406,DEM,Tom Barrett,119
Barron,Town Of Maple Grove Wards 1-2,Governor,,406,IND,Hari Trivedi,2
Barron,Town Of Maple Grove Wards 1-2,Governor,,406,,Scattering,2
Barron,Town Of Maple Plain Ward 1,Governor,,384,REP,Scott Walker,224
Barron,Town Of Maple Plain Ward 1,Governor,,384,DEM,Tom Barrett,158
Barron,Town Of Maple Plain Ward 1,Governor,,384,IND,Hari Trivedi,2
Barron,Town Of Maple Plain Ward 1,Governor,,384,,Scattering,0
Barron,Town Of Oak Grove Wards 1-2,Governor,,395,REP,Scott Walker,231
Barron,Town Of Oak Grove Wards 1-2,Governor,,395,DEM,Tom Barrett,162
Barron,Town Of Oak Grove Wards 1-2,Governor,,395,IND,Hari Trivedi,2
Barron,Town Of Oak Grove Wards 1-2,Governor,,395,,Scattering,0
Barron,Town Of Prairie Farm Wards 1-2,Governor,,228,REP,Scott Walker,137
Barron,Town Of Prairie Farm Wards 1-2,Governor,,228,DEM,Tom Barrett,90
Barron,Town Of Prairie Farm Wards 1-2,Governor,,228,IND,Hari Trivedi,1
Barron,Town Of Prairie Farm Wards 1-2,Governor,,228,,Scattering,0
Barron,Town Of Prairie Lake Wards 1 & 2,Governor,,698,REP,Scott Walker,437
Barron,Town Of Prairie Lake Wards 1 & 2,Governor,,698,DEM,Tom Barrett,255
Barron,Town Of Prairie Lake Wards 1 & 2,Governor,,698,IND,Hari Trivedi,5
Barron,Town Of Prairie Lake Wards 1 & 2,Governor,,698,,Scattering,1
Barron,Town Of Rice Lake Wards 1-4,Governor,,1325,REP,Scott Walker,770
Barron,Town Of Rice Lake Wards 1-4,Governor,,1325,DEM,Tom Barrett,542
Barron,Town Of Rice Lake Wards 1-4,Governor,,1325,IND,Hari Trivedi,12
Barron,Town Of Rice Lake Wards 1-4,Governor,,1325,,Scattering,1
Barron,Town Of Sioux Creek Ward 1,Governor,,241,REP,Scott Walker,160
Barron,Town Of Sioux Creek Ward 1,Governor,,241,DEM,Tom Barrett,79
Barron,Town Of Sioux Creek Ward 1,Governor,,241,IND,Hari Trivedi,2
Barron,Town Of Sioux Creek Ward 1,Governor,,241,,Scattering,0
Barron,Town Of Stanfold Ward 1,Governor,,289,REP,Scott Walker,176
Barron,Town Of Stanfold Ward 1,Governor,,289,DEM,Tom Barrett,111
Barron,Town Of Stanfold Ward 1,Governor,,289,IND,Hari Trivedi,2
Barron,Town Of Stanfold Ward 1,Governor,,289,,Scattering,0
Barron,Town Of Stanley Wards 1-4,Governor,,1020,REP,Scott Walker,627
Barron,Town Of Stanley Wards 1-4,Governor,,1020,DEM,Tom Barrett,386
Barron,Town Of Stanley Wards 1-4,Governor,,1020,IND,Hari Trivedi,6
Barron,Town Of Stanley Wards 1-4,Governor,,1020,,Scattering,1
Barron,Town Of Sumner Ward 1,Governor,,320,REP,Scott Walker,183
Barron,Town Of Sumner Ward 1,Governor,,320,DEM,Tom Barrett,134
Barron,Town Of Sumner Ward 1,Governor,,320,IND,Hari Trivedi,3
Barron,Town Of Sumner Ward 1,Governor,,320,,Scattering,0
Barron,Town Of Turtle Lake Ward 1,Governor,,226,REP,Scott Walker,140
Barron,Town Of Turtle Lake Ward 1,Governor,,226,DEM,Tom Barrett,83
Barron,Town Of Turtle Lake Ward 1,Governor,,226,IND,Hari Trivedi,2
Barron,Town Of Turtle Lake Ward 1,Governor,,226,,Scattering,1
Barron,Town Of Vance Creek Ward 1,Governor,,237,REP,Scott Walker,137
Barron,Town Of Vance Creek Ward 1,Governor,,237,DEM,Tom Barrett,99
Barron,Town Of Vance Creek Ward 1,Governor,,237,IND,Hari Trivedi,1
Barron,Town Of Vance Creek Ward 1,Governor,,237,,Scattering,0
Barron,Village Of Almena Ward 1,Governor,,208,REP,Scott Walker,129
Barron,Village Of Almena Ward 1,Governor,,208,DEM,Tom Barrett,76
Barron,Village Of Almena Ward 1,Governor,,208,IND,Hari Trivedi,3
Barron,Village Of Almena Ward 1,Governor,,208,,Scattering,0
Barron,Village Of Cameron Wards 1-3,Governor,,566,REP,Scott Walker,342
Barron,Village Of Cameron Wards 1-3,Governor,,566,DEM,Tom Barrett,218
Barron,Village Of Cameron Wards 1-3,Governor,,566,IND,Hari Trivedi,6
Barron,Village Of Cameron Wards 1-3,Governor,,566,,Scattering,0
Barron,Village Of Dallas Ward 1,Governor,,132,REP,Scott Walker,86
Barron,Village Of Dallas Ward 1,Governor,,132,DEM,Tom Barrett,44
Barron,Village Of Dallas Ward 1,Governor,,132,IND,Hari Trivedi,2
Barron,Village Of Dallas Ward 1,Governor,,132,,Scattering,0
Barron,Village Of Haugen Ward 1,Governor,,122,REP,Scott Walker,61
Barron,Village Of Haugen Ward 1,Governor,,122,DEM,Tom Barrett,58
Barron,Village Of Haugen Ward 1,Governor,,122,IND,Hari Trivedi,2
Barron,Village Of Haugen Ward 1,Governor,,122,,Scattering,1
Barron,Village Of New Auburn Wards 2 - 3,Governor,,6,REP,Scott Walker,5
Barron,Village Of New Auburn Wards 2 - 3,Governor,,6,DEM,Tom Barrett,1
Barron,Village Of New Auburn Wards 2 - 3,Governor,,6,IND,Hari Trivedi,0
Barron,Village Of New Auburn Wards 2 - 3,Governor,,6,,Scattering,0
Barron,Village Of Prairie Farm Ward 1,Governor,,142,REP,Scott Walker,82
Barron,Village Of Prairie Farm Ward 1,Governor,,142,DEM,Tom Barrett,58
Barron,Village Of Prairie Farm Ward 1,Governor,,142,IND,Hari Trivedi,2
Barron,Village Of Prairie Farm Ward 1,Governor,,142,,Scattering,0
Barron,Village Of Turtle Lake Ward 1,Governor,,253,REP,Scott Walker,127
Barron,Village Of Turtle Lake Ward 1,Governor,,253,DEM,Tom Barrett,124
Barron,Village Of Turtle Lake Ward 1,Governor,,253,IND,Hari Trivedi,2
Barron,Village Of Turtle Lake Ward 1,Governor,,253,,Scattering,0
Barron,City Of Barron Wards 1-7,Governor,,1016,REP,Scott Walker,561
Barron,City Of Barron Wards 1-7,Governor,,1016,DEM,Tom Barrett,445
Barron,City Of Barron Wards 1-7,Governor,,1016,IND,Hari Trivedi,9
Barron,City Of Barron Wards 1-7,Governor,,1016,,Scattering,1
Barron,City Of Chetek Wards 1 - 4,Governor,,711,REP,Scott Walker,446
Barron,City Of Chetek Wards 1 - 4,Governor,,711,DEM,Tom Barrett,258
Barron,City Of Chetek Wards 1 - 4,Governor,,711,IND,Hari Trivedi,7
Barron,City Of Chetek Wards 1 - 4,Governor,,711,,Scattering,0
Barron,City Of Cumberland Wards 1 - 4,Governor,,790,REP,Scott Walker,382
Barron,City Of Cumberland Wards 1 - 4,Governor,,790,DEM,Tom Barrett,403
Barron,City Of Cumberland Wards 1 - 4,Governor,,790,IND,Hari Trivedi,5
Barron,City Of Cumberland Wards 1 - 4,Governor,,790,,Scattering,0
Barron,City Of Rice Lake Wards 1-13,Governor,,2996,REP,Scott Walker,1671
Barron,City Of Rice Lake Wards 1-13,Governor,,2996,DEM,Tom Barrett,1290
Barron,City Of Rice Lake Wards 1-13,Governor,,2996,IND,Hari Trivedi,30
Barron,City Of Rice Lake Wards 1-13,Governor,,2996,,Scattering,5
Bayfield,Town Of Barksdale Ward 1,Governor,,423,REP,Scott Walker,178
Bayfield,Town Of Barksdale Ward 1,Governor,,423,DEM,Tom Barrett,244
Bayfield,Town Of Barksdale Ward 1,Governor,,423,IND,Hari Trivedi,1
Bayfield,Town Of Barksdale Ward 1,Governor,,423,,Scattering,0
Bayfield,Town Of Barnes Ward 1,Governor,,488,REP,Scott Walker,239
Bayfield,Town Of Barnes Ward 1,Governor,,488,DEM,Tom Barrett,245
Bayfield,Town Of Barnes Ward 1,Governor,,488,IND,Hari Trivedi,4
Bayfield,Town Of Barnes Ward 1,Governor,,488,,Scattering,0
Bayfield,Town Of Bayfield Ward 1,Governor,,464,REP,Scott Walker,160
Bayfield,Town Of Bayfield Ward 1,Governor,,464,DEM,Tom Barrett,302
Bayfield,Town Of Bayfield Ward 1,Governor,,464,IND,Hari Trivedi,2
Bayfield,Town Of Bayfield Ward 1,Governor,,464,,Scattering,0
Bayfield,Town Of Bayview Ward 1,Governor,,318,REP,Scott Walker,138
Bayfield,Town Of Bayview Ward 1,Governor,,318,DEM,Tom Barrett,176
Bayfield,Town Of Bayview Ward 1,Governor,,318,IND,Hari Trivedi,4
Bayfield,Town Of Bayview Ward 1,Governor,,318,,Scattering,0
Bayfield,Town Of Bell Ward 1,Governor,,195,REP,Scott Walker,70
Bayfield,Town Of Bell Ward 1,Governor,,195,DEM,Tom Barrett,125
Bayfield,Town Of Bell Ward 1,Governor,,195,IND,Hari Trivedi,0
Bayfield,Town Of Bell Ward 1,Governor,,195,,Scattering,0
Bayfield,Town Of Cable Ward 1,Governor,,434,REP,Scott Walker,237
Bayfield,Town Of Cable Ward 1,Governor,,434,DEM,Tom Barrett,196
Bayfield,Town Of Cable Ward 1,Governor,,434,IND,Hari Trivedi,1
Bayfield,Town Of Cable Ward 1,Governor,,434,,Scattering,0
Bayfield,Town Of Clover Ward 1,Governor,,160,REP,Scott Walker,78
Bayfield,Town Of Clover Ward 1,Governor,,160,DEM,Tom Barrett,82
Bayfield,Town Of Clover Ward 1,Governor,,160,IND,Hari Trivedi,0
Bayfield,Town Of Clover Ward 1,Governor,,160,,Scattering,0
Bayfield,Town Of Delta Ward 1,Governor,,172,REP,Scott Walker,94
Bayfield,Town Of Delta Ward 1,Governor,,172,DEM,Tom Barrett,78
