county,ward,office,district,totalvotes,party,candidate,votes
Manitowoc,Village Of Maribel Ward 1,State Assembly,2,36,REP,Scattering,0
Manitowoc,Village Of Mishicot Wards 1 - 3,State Assembly,2,126,REP,Andre Jacque,126
Manitowoc,Village Of Mishicot Wards 1 - 3,State Assembly,2,126,REP,Scattering,0
Manitowoc,City Of Two Rivers Wards 1 - 2,State Assembly,2,162,REP,Andre Jacque,162
Manitowoc,City Of Two Rivers Wards 1 - 2,State Assembly,2,162,REP,Scattering,0
Manitowoc,City Of Two Rivers Wards 3 - 4,State Assembly,2,264,REP,Andre Jacque,264
Manitowoc,City Of Two Rivers Wards 3 - 4,State Assembly,2,264,REP,Scattering,0
Manitowoc,City Of Two Rivers Wards 5 - 6,State Assembly,2,134,REP,Andre Jacque,134
Manitowoc,City Of Two Rivers Wards 5 - 6,State Assembly,2,134,REP,Scattering,0
Manitowoc,City Of Two Rivers Wards 7 - 8,State Assembly,2,117,REP,Andre Jacque,116
Manitowoc,City Of Two Rivers Wards 7 - 8,State Assembly,2,117,REP,Scattering,1
Outagamie,Village Of Wrightstown Ward 4,State Assembly,2,12,REP,Andre Jacque,12
Outagamie,Village Of Wrightstown Ward 4,State Assembly,2,12,REP,Scattering,0
Calumet,"Town Of Brillion Wards 1,2",State Assembly,3,232,REP,Brandi Lefeber,65
Calumet,"Town Of Brillion Wards 1,2",State Assembly,3,232,REP,Al Ott,167
Calumet,"Town Of Brillion Wards 1,2",State Assembly,3,232,REP,Scattering,0
Calumet,"Town Of Harrison Wards 1-4, 10-12",State Assembly,3,587,REP,Brandi Lefeber,158
Calumet,"Town Of Harrison Wards 1-4, 10-12",State Assembly,3,587,REP,Al Ott,429
Calumet,"Town Of Harrison Wards 1-4, 10-12",State Assembly,3,587,REP,Scattering,0
Calumet,Town Of Harrison Wards 5-9,State Assembly,3,495,REP,Brandi Lefeber,111
Calumet,Town Of Harrison Wards 5-9,State Assembly,3,495,REP,Al Ott,384
Calumet,Town Of Harrison Wards 5-9,State Assembly,3,495,REP,Scattering,0
Calumet,Town Of Stockbridge Wards 1-3,State Assembly,3,253,REP,Brandi Lefeber,118
Calumet,Town Of Stockbridge Wards 1-3,State Assembly,3,253,REP,Al Ott,135
Calumet,Town Of Stockbridge Wards 1-3,State Assembly,3,253,REP,Scattering,0
Calumet,Town Of Woodville Ward 1,State Assembly,3,163,REP,Brandi Lefeber,47
Calumet,Town Of Woodville Ward 1,State Assembly,3,163,REP,Al Ott,116
Calumet,Town Of Woodville Ward 1,State Assembly,3,163,REP,Scattering,0
Calumet,Village Of Sherwood Wards 1 - 4,State Assembly,3,477,REP,Brandi Lefeber,105
Calumet,Village Of Sherwood Wards 1 - 4,State Assembly,3,477,REP,Al Ott,372
Calumet,Village Of Sherwood Wards 1 - 4,State Assembly,3,477,REP,Scattering,0
Calumet,Village Of Stockbridge Ward 1,State Assembly,3,112,REP,Brandi Lefeber,53
Calumet,Village Of Stockbridge Ward 1,State Assembly,3,112,REP,Al Ott,59
Calumet,Village Of Stockbridge Ward 1,State Assembly,3,112,REP,Scattering,0
Calumet,City Of Appleton Ward 12,State Assembly,3,20,REP,Brandi Lefeber,6
Calumet,City Of Appleton Ward 12,State Assembly,3,20,REP,Al Ott,14
Calumet,City Of Appleton Ward 12,State Assembly,3,20,REP,Scattering,0
Calumet,City Of Appleton Ward 13,State Assembly,3,150,REP,Brandi Lefeber,49
Calumet,City Of Appleton Ward 13,State Assembly,3,150,REP,Al Ott,101
Calumet,City Of Appleton Ward 13,State Assembly,3,150,REP,Scattering,0
Calumet,City Of Appleton Ward 14,State Assembly,3,144,REP,Brandi Lefeber,46
Calumet,City Of Appleton Ward 14,State Assembly,3,144,REP,Al Ott,97
Calumet,City Of Appleton Ward 14,State Assembly,3,144,REP,Scattering,1
Calumet,City Of Appleton Ward 26,State Assembly,3,236,REP,Brandi Lefeber,72
Calumet,City Of Appleton Ward 26,State Assembly,3,236,REP,Al Ott,164
Calumet,City Of Appleton Ward 26,State Assembly,3,236,REP,Scattering,0
Calumet,City Of Appleton Ward 44,State Assembly,3,193,REP,Brandi Lefeber,41
Calumet,City Of Appleton Ward 44,State Assembly,3,193,REP,Al Ott,152
Calumet,City Of Appleton Ward 44,State Assembly,3,193,REP,Scattering,0
Calumet,City Of Appleton Ward 45,State Assembly,3,323,REP,Brandi Lefeber,64
Calumet,City Of Appleton Ward 45,State Assembly,3,323,REP,Al Ott,259
Calumet,City Of Appleton Ward 45,State Assembly,3,323,REP,Scattering,0
Calumet,City Of Appleton Ward 46,State Assembly,3,17,REP,Brandi Lefeber,2
Calumet,City Of Appleton Ward 46,State Assembly,3,17,REP,Al Ott,15
Calumet,City Of Appleton Ward 46,State Assembly,3,17,REP,Scattering,0
Calumet,City Of Appleton Ward 47,State Assembly,3,0,REP,Brandi Lefeber,0
Calumet,City Of Appleton Ward 47,State Assembly,3,0,REP,Al Ott,0
Calumet,City Of Appleton Ward 47,State Assembly,3,0,REP,Scattering,0
Calumet,City Of Brillion Wards 1-4,State Assembly,3,351,REP,Brandi Lefeber,82
Calumet,City Of Brillion Wards 1-4,State Assembly,3,351,REP,Al Ott,269
Calumet,City Of Brillion Wards 1-4,State Assembly,3,351,REP,Scattering,0
Calumet,City Of Kaukauna Ward 11,State Assembly,3,0,REP,Brandi Lefeber,0
Calumet,City Of Kaukauna Ward 11,State Assembly,3,0,REP,Al Ott,0
Calumet,City Of Kaukauna Ward 11,State Assembly,3,0,REP,Scattering,0
Calumet,City Of Menasha Wards 16 And 17,State Assembly,3,222,REP,Brandi Lefeber,50
Calumet,City Of Menasha Wards 16 And 17,State Assembly,3,222,REP,Al Ott,172
Calumet,City Of Menasha Wards 16 And 17,State Assembly,3,222,REP,Scattering,0
Outagamie,Town Of Buchanan Wards 1-10,State Assembly,3,730,REP,Brandi Lefeber,155
Outagamie,Town Of Buchanan Wards 1-10,State Assembly,3,730,REP,Al Ott,575
Outagamie,Town Of Buchanan Wards 1-10,State Assembly,3,730,REP,Scattering,0
Outagamie,Village Of Combined Locks Wards 1-4,State Assembly,3,368,REP,Brandi Lefeber,105
Outagamie,Village Of Combined Locks Wards 1-4,State Assembly,3,368,REP,Al Ott,263
Outagamie,Village Of Combined Locks Wards 1-4,State Assembly,3,368,REP,Scattering,0
Outagamie,Village Of Kimberly Wards 1-9,State Assembly,3,605,REP,Brandi Lefeber,155
Outagamie,Village Of Kimberly Wards 1-9,State Assembly,3,605,REP,Al Ott,450
Outagamie,Village Of Kimberly Wards 1-9,State Assembly,3,605,REP,Scattering,0
Outagamie,"Village Of Little Chute Wards 3, 9, 10, 11",State Assembly,3,334,REP,Brandi Lefeber,91
Outagamie,"Village Of Little Chute Wards 3, 9, 10, 11",State Assembly,3,334,REP,Al Ott,243
Outagamie,"Village Of Little Chute Wards 3, 9, 10, 11",State Assembly,3,334,REP,Scattering,0
Outagamie,Village Of Little Chute Ward 7,State Assembly,3,178,REP,Brandi Lefeber,38
Outagamie,Village Of Little Chute Ward 7,State Assembly,3,178,REP,Al Ott,140
Outagamie,Village Of Little Chute Ward 7,State Assembly,3,178,REP,Scattering,0
Outagamie,City Of Appleton Ward 59,State Assembly,3,0,REP,Brandi Lefeber,0
Outagamie,City Of Appleton Ward 59,State Assembly,3,0,REP,Al Ott,0
Outagamie,City Of Appleton Ward 59,State Assembly,3,0,REP,Scattering,0
Brown,Village Of Allouez Wards 1 - 2,State Assembly,4,300,REP,Chad Weininger,300
Brown,Village Of Allouez Wards 1 - 2,State Assembly,4,300,REP,Scattering,0
Brown,Village Of Allouez Wards 3 - 4,State Assembly,4,328,REP,Chad Weininger,326
Brown,Village Of Allouez Wards 3 - 4,State Assembly,4,328,REP,Scattering,2
Brown,Village Of Allouez Wards 5 - 6,State Assembly,4,497,REP,Chad Weininger,497
Brown,Village Of Allouez Wards 5 - 6,State Assembly,4,497,REP,Scattering,0
Brown,Village Of Allouez Wards 7 - 9,State Assembly,4,350,REP,Chad Weininger,350
Brown,Village Of Allouez Wards 7 - 9,State Assembly,4,350,REP,Scattering,0
Brown,Village Of Ashwaubenon Wd 1&2,State Assembly,4,141,REP,Chad Weininger,141
Brown,Village Of Ashwaubenon Wd 1&2,State Assembly,4,141,REP,Scattering,0
Brown,Village Of Ashwaubenon Wd 3&4,State Assembly,4,217,REP,Chad Weininger,217
Brown,Village Of Ashwaubenon Wd 3&4,State Assembly,4,217,REP,Scattering,0
Brown,Village Of Ashwaubenon Wd 5&6,State Assembly,4,245,REP,Chad Weininger,245
Brown,Village Of Ashwaubenon Wd 5&6,State Assembly,4,245,REP,Scattering,0
Brown,Village Of Ashwaubenon Wd 7&8,State Assembly,4,268,REP,Chad Weininger,266
Brown,Village Of Ashwaubenon Wd 7&8,State Assembly,4,268,REP,Scattering,2
Brown,Village Of Ashwaubenon Wd 9&10,State Assembly,4,385,REP,Chad Weininger,383
Brown,Village Of Ashwaubenon Wd 9&10,State Assembly,4,385,REP,Scattering,2
Brown,Village Of Ashwaubenon Wd 11&12,State Assembly,4,194,REP,Chad Weininger,194
Brown,Village Of Ashwaubenon Wd 11&12,State Assembly,4,194,REP,Scattering,0
Brown,"Village Of Howard Wards 2, 8 & 11",State Assembly,4,427,REP,Chad Weininger,427
Brown,"Village Of Howard Wards 2, 8 & 11",State Assembly,4,427,REP,Scattering,0
Brown,Village Of Howard Ward 5,State Assembly,4,51,REP,Chad Weininger,51
Brown,Village Of Howard Ward 5,State Assembly,4,51,REP,Scattering,0
Brown,"Village Of Howard Ward 9, 10 & 18",State Assembly,4,295,REP,Chad Weininger,294
Brown,"Village Of Howard Ward 9, 10 & 18",State Assembly,4,295,REP,Scattering,1
Brown,City Of De Pere Wards 16-17,State Assembly,4,1,REP,Chad Weininger,1
Brown,City Of De Pere Wards 16-17,State Assembly,4,1,REP,Scattering,0
Brown,City Of Green Bay Ward 34,State Assembly,4,190,REP,Chad Weininger,189
Brown,City Of Green Bay Ward 34,State Assembly,4,190,REP,Scattering,1
Brown,City Of Green Bay Ward 35,State Assembly,4,150,REP,Chad Weininger,149
Brown,City Of Green Bay Ward 35,State Assembly,4,150,REP,Scattering,1
Brown,City Of Green Bay Ward 41,State Assembly,4,90,REP,Chad Weininger,90
Brown,City Of Green Bay Ward 41,State Assembly,4,90,REP,Scattering,0
Brown,City Of Green Bay Ward 43,State Assembly,4,190,REP,Chad Weininger,190
Brown,City Of Green Bay Ward 43,State Assembly,4,190,REP,Scattering,0
Brown,City Of Green Bay Ward 44,State Assembly,4,263,REP,Chad Weininger,262
Brown,City Of Green Bay Ward 44,State Assembly,4,263,REP,Scattering,1
Brown,City Of Green Bay Ward 45,State Assembly,4,363,REP,Chad Weininger,359
Brown,City Of Green Bay Ward 45,State Assembly,4,363,REP,Scattering,4
Brown,City Of Green Bay Ward 46,State Assembly,4,164,REP,Chad Weininger,164
Brown,City Of Green Bay Ward 46,State Assembly,4,164,REP,Scattering,0
Brown,City Of Green Bay Ward 47,State Assembly,4,271,REP,Chad Weininger,268
Brown,City Of Green Bay Ward 47,State Assembly,4,271,REP,Scattering,3
Brown,Village Of Hobart Wards 1-8,State Assembly,5,721,REP,Jim Steineke,720
Brown,Village Of Hobart Wards 1-8,State Assembly,5,721,REP,Scattering,1
Brown,Village Of Howard Ward 7,State Assembly,5,61,REP,Jim Steineke,61
Brown,Village Of Howard Ward 7,State Assembly,5,61,REP,Scattering,0
Brown,Village Of Howard Ward 15&16,State Assembly,5,168,REP,Jim Steineke,168
Brown,Village Of Howard Ward 15&16,State Assembly,5,168,REP,Scattering,0
Outagamie,Town Of Black Creek Wards 1-2,State Assembly,5,138,REP,Jim Steineke,138
Outagamie,Town Of Black Creek Wards 1-2,State Assembly,5,138,REP,Scattering,0
Outagamie,Town Of Center Ward 1-7,State Assembly,5,447,REP,Jim Steineke,447
Outagamie,Town Of Center Ward 1-7,State Assembly,5,447,REP,Scattering,0
Outagamie,Town Of Cicero Wards 1-2,State Assembly,5,112,REP,Jim Steineke,112
Outagamie,Town Of Cicero Wards 1-2,State Assembly,5,112,REP,Scattering,0
Outagamie,Town Of Ellington Wards 1-5,State Assembly,5,270,REP,Jim Steineke,269
Outagamie,Town Of Ellington Wards 1-5,State Assembly,5,270,REP,Scattering,1
Outagamie,Town Of Freedom Wards 1 - 8,State Assembly,5,568,REP,Jim Steineke,568
Outagamie,Town Of Freedom Wards 1 - 8,State Assembly,5,568,REP,Scattering,0
Outagamie,Town Of Kaukauna Wards 1-3,State Assembly,5,114,REP,Jim Steineke,114
Outagamie,Town Of Kaukauna Wards 1-3,State Assembly,5,114,REP,Scattering,0
Outagamie,Town Of Oneida Wards 1 - 6,State Assembly,5,242,REP,Jim Steineke,242
Outagamie,Town Of Oneida Wards 1 - 6,State Assembly,5,242,REP,Scattering,0
Outagamie,Town Of Osborn Wards 1-2,State Assembly,5,134,REP,Jim Steineke,134
Outagamie,Town Of Osborn Wards 1-2,State Assembly,5,134,REP,Scattering,0
Outagamie,Town Of Seymour Wards 1 & 2,State Assembly,5,129,REP,Jim Steineke,129
Outagamie,Town Of Seymour Wards 1 & 2,State Assembly,5,129,REP,Scattering,0
Outagamie,Town Of Vandenbroek Wards 1-3,State Assembly,5,191,REP,Jim Steineke,191
Outagamie,Town Of Vandenbroek Wards 1-3,State Assembly,5,191,REP,Scattering,0
Outagamie,Village Of Black Creek Wards 1 & 2,State Assembly,5,101,REP,Jim Steineke,101
Outagamie,Village Of Black Creek Wards 1 & 2,State Assembly,5,101,REP,Scattering,0
Outagamie,Village Of Howard Ward 17,State Assembly,5,0,REP,Jim Steineke,0
Outagamie,Village Of Howard Ward 17,State Assembly,5,0,REP,Scattering,0
Outagamie,"Village Of Little Chute Wards1,4,5,14",State Assembly,5,207,REP,Jim Steineke,207
Outagamie,"Village Of Little Chute Wards1,4,5,14",State Assembly,5,207,REP,Scattering,0
Outagamie,"Village Of Little Chute Wards 2, 6, 8, 12, 13",State Assembly,5,114,REP,Jim Steineke,114
Outagamie,"Village Of Little Chute Wards 2, 6, 8, 12, 13",State Assembly,5,114,REP,Scattering,0
Outagamie,Village Of Nichols Ward 1,State Assembly,5,36,REP,Jim Steineke,36
Outagamie,Village Of Nichols Ward 1,State Assembly,5,36,REP,Scattering,0
Outagamie,City Of Appleton Ward 58,State Assembly,5,0,REP,Jim Steineke,0
Outagamie,City Of Appleton Ward 58,State Assembly,5,0,REP,Scattering,0
Outagamie,City Of Kaukauna Wards 1-3,State Assembly,5,176,REP,Jim Steineke,176
Outagamie,City Of Kaukauna Wards 1-3,State Assembly,5,176,REP,Scattering,0
Outagamie,City Of Kaukauna Wards 4-5,State Assembly,5,247,REP,Jim Steineke,246
Outagamie,City Of Kaukauna Wards 4-5,State Assembly,5,247,REP,Scattering,1
Outagamie,City Of Kaukauna Wards 6-7,State Assembly,5,243,REP,Jim Steineke,243
Outagamie,City Of Kaukauna Wards 6-7,State Assembly,5,243,REP,Scattering,0
Outagamie,City Of Kaukauna Wards 8-10,State Assembly,5,216,REP,Jim Steineke,216
Outagamie,City Of Kaukauna Wards 8-10,State Assembly,5,216,REP,Scattering,0
Outagamie,City Of Seymour Wards 1-6,State Assembly,5,290,REP,Jim Steineke,289
Outagamie,City Of Seymour Wards 1-6,State Assembly,5,290,REP,Scattering,1
Brown,Town Of Pittsfield Wards 1 - 3,State Assembly,6,219,REP,Gary Tauchen,219
Brown,Town Of Pittsfield Wards 1 - 3,State Assembly,6,219,REP,Scattering,0
Brown,Village Of Pulaski Wards 1-3 & 6,State Assembly,6,218,REP,Gary Tauchen,217
Brown,Village Of Pulaski Wards 1-3 & 6,State Assembly,6,218,REP,Scattering,1
Oconto,Village Of Pulaski Ward 5,State Assembly,6,0,REP,Gary Tauchen,0
Oconto,Village Of Pulaski Ward 5,State Assembly,6,0,REP,Scattering,0
Outagamie,Town Of Bovina Wards 1-2,State Assembly,6,111,REP,Gary Tauchen,111
Outagamie,Town Of Bovina Wards 1-2,State Assembly,6,111,REP,Scattering,0
Outagamie,Town Of Deer Creek Ward 1,State Assembly,6,62,REP,Gary Tauchen,62
Outagamie,Town Of Deer Creek Ward 1,State Assembly,6,62,REP,Scattering,0
Outagamie,Town Of Hortonia Wards 1-2,State Assembly,6,153,REP,Gary Tauchen,153
Outagamie,Town Of Hortonia Wards 1-2,State Assembly,6,153,REP,Scattering,0
Outagamie,Town Of Liberty Ward 1,State Assembly,6,55,REP,Gary Tauchen,55
Outagamie,Town Of Liberty Ward 1,State Assembly,6,55,REP,Scattering,0
Outagamie,Town Of Maine Ward 1,State Assembly,6,90,REP,Gary Tauchen,90
