WAUKESHA,"TOWN OF DELAFIELD WARDS 1, 2, 5, 6",STATE SENATE,33,180,REP,PAUL FARROW,178.0
WAUKESHA,"TOWN OF DELAFIELD WARDS 1, 2, 5, 6",STATE SENATE,33,180,,SCATTERING,2.0
VILLAGE OF OCONOMOWOC LAKE WARD 1,STATE SENATE,33,65,REP,PAUL FARROW,65.0
VILLAGE OF OCONOMOWOC LAKE WARD 1,STATE SENATE,33,65,,SCATTERING,0.0
VILLAGE OF PEWAUKEE Wards 1 - 5,STATE SENATE,33,264,REP,PAUL FARROW,258.0
VILLAGE OF PEWAUKEE Wards 1 - 5,STATE SENATE,33,264,,SCATTERING,6.0
VILLAGE OF PEWAUKEE Wards 6 - 10,STATE SENATE,33,144,REP,PAUL FARROW,137.0
VILLAGE OF PEWAUKEE Wards 6 - 10,STATE SENATE,33,144,,SCATTERING,7.0
VILLAGE OF SUMMIT WARDS 2 - 5,STATE SENATE,33,168,REP,PAUL FARROW,168.0
VILLAGE OF SUMMIT WARDS 2 - 5,STATE SENATE,33,168,,SCATTERING,0.0
VILLAGE OF SUSSEX WDS1-2-3-8,STATE SENATE,33,170,REP,PAUL FARROW,158.0
VILLAGE OF SUSSEX WDS1-2-3-8,STATE SENATE,33,170,,SCATTERING,12.0
VILLAGE OF SUSSEX WDS4-5-6-7,STATE SENATE,33,189,REP,PAUL FARROW,183.0
VILLAGE OF SUSSEX WDS4-5-6-7,STATE SENATE,33,189,,SCATTERING,6.0
VILLAGE OF WALES WARDS 1-4,STATE SENATE,33,213,REP,PAUL FARROW,201.0
VILLAGE OF WALES WARDS 1-4,STATE SENATE,33,213,,SCATTERING,12.0
CITY OF DELAFIELD Wards 1-14,STATE SENATE,33,380,REP,PAUL FARROW,372.0
CITY OF DELAFIELD Wards 1-14,STATE SENATE,33,380,,SCATTERING,8.0
CITY OF PEWAUKEE WARDS 1-4,STATE SENATE,33,318,REP,PAUL FARROW,314.0
CITY OF PEWAUKEE WARDS 1-4,STATE SENATE,33,318,,SCATTERING,4.0
CITY OF PEWAUKEE WARDS 5-7,STATE SENATE,33,297,REP,PAUL FARROW,293.0
CITY OF PEWAUKEE WARDS 5-7,STATE SENATE,33,297,,SCATTERING,4.0
CITY OF PEWAUKEE WARDS 8-10,STATE SENATE,33,281,REP,PAUL FARROW,274.0
CITY OF PEWAUKEE WARDS 8-10,STATE SENATE,33,281,,SCATTERING,7.0
CITY OF WAUKESHA Ward 1,STATE SENATE,33,45,REP,PAUL FARROW,43.0
CITY OF WAUKESHA Ward 1,STATE SENATE,33,45,,SCATTERING,2.0
CITY OF WAUKESHA Ward 2,STATE SENATE,33,62,REP,PAUL FARROW,62.0
CITY OF WAUKESHA Ward 2,STATE SENATE,33,62,,SCATTERING,0.0
CITY OF WAUKESHA Ward 3,STATE SENATE,33,28,REP,PAUL FARROW,28.0
CITY OF WAUKESHA Ward 3,STATE SENATE,33,28,,SCATTERING,0.0
CITY OF WAUKESHA Ward 4,STATE SENATE,33,36,REP,PAUL FARROW,35.0
CITY OF WAUKESHA Ward 4,STATE SENATE,33,36,,SCATTERING,1.0
CITY OF WAUKESHA Ward 5,STATE SENATE,33,32,REP,PAUL FARROW,31.0
CITY OF WAUKESHA Ward 5,STATE SENATE,33,32,,SCATTERING,1.0
CITY OF WAUKESHA Ward 6,STATE SENATE,33,32,REP,PAUL FARROW,30.0
CITY OF WAUKESHA Ward 6,STATE SENATE,33,32,,SCATTERING,2.0
CITY OF WAUKESHA Ward 7,STATE SENATE,33,18,REP,PAUL FARROW,17.0
CITY OF WAUKESHA Ward 7,STATE SENATE,33,18,,SCATTERING,1.0
CITY OF WAUKESHA Ward 8,STATE SENATE,33,11,REP,PAUL FARROW,11.0
CITY OF WAUKESHA Ward 8,STATE SENATE,33,11,,SCATTERING,0.0
CITY OF WAUKESHA Ward 9,STATE SENATE,33,62,REP,PAUL FARROW,60.0
CITY OF WAUKESHA Ward 9,STATE SENATE,33,62,,SCATTERING,2.0
CITY OF WAUKESHA Ward 10,STATE SENATE,33,26,REP,PAUL FARROW,25.0
CITY OF WAUKESHA Ward 10,STATE SENATE,33,26,,SCATTERING,1.0
CITY OF WAUKESHA Ward 11,STATE SENATE,33,17,REP,PAUL FARROW,17.0
CITY OF WAUKESHA Ward 11,STATE SENATE,33,17,,SCATTERING,0.0
CITY OF WAUKESHA Ward 12,STATE SENATE,33,68,REP,PAUL FARROW,68.0
CITY OF WAUKESHA Ward 12,STATE SENATE,33,68,,SCATTERING,0.0
CITY OF WAUKESHA Ward 13,STATE SENATE,33,46,REP,PAUL FARROW,46.0
CITY OF WAUKESHA Ward 13,STATE SENATE,33,46,,SCATTERING,0.0
CITY OF WAUKESHA Ward 14,STATE SENATE,33,25,REP,PAUL FARROW,25.0
CITY OF WAUKESHA Ward 14,STATE SENATE,33,25,,SCATTERING,0.0
CITY OF WAUKESHA Ward 15,STATE SENATE,33,37,REP,PAUL FARROW,37.0
CITY OF WAUKESHA Ward 15,STATE SENATE,33,37,,SCATTERING,0.0
CITY OF WAUKESHA Ward 16,STATE SENATE,33,19,REP,PAUL FARROW,19.0
CITY OF WAUKESHA Ward 16,STATE SENATE,33,19,,SCATTERING,0.0
CITY OF WAUKESHA Ward 17,STATE SENATE,33,82,REP,PAUL FARROW,81.0
CITY OF WAUKESHA Ward 17,STATE SENATE,33,82,,SCATTERING,1.0
CITY OF WAUKESHA Ward 18,STATE SENATE,33,22,REP,PAUL FARROW,22.0
CITY OF WAUKESHA Ward 18,STATE SENATE,33,22,,SCATTERING,0.0
CITY OF WAUKESHA Ward 19,STATE SENATE,33,56,REP,PAUL FARROW,55.0
CITY OF WAUKESHA Ward 19,STATE SENATE,33,56,,SCATTERING,1.0
CITY OF WAUKESHA Ward 20,STATE SENATE,33,57,REP,PAUL FARROW,56.0
CITY OF WAUKESHA Ward 20,STATE SENATE,33,57,,SCATTERING,1.0
CITY OF WAUKESHA Ward 21,STATE SENATE,33,31,REP,PAUL FARROW,29.0
CITY OF WAUKESHA Ward 21,STATE SENATE,33,31,,SCATTERING,2.0
CITY OF WAUKESHA Ward 22,STATE SENATE,33,23,REP,PAUL FARROW,22.0
CITY OF WAUKESHA Ward 22,STATE SENATE,33,23,,SCATTERING,1.0
CITY OF WAUKESHA Ward 23,STATE SENATE,33,46,REP,PAUL FARROW,46.0
CITY OF WAUKESHA Ward 23,STATE SENATE,33,46,,SCATTERING,0.0
CITY OF WAUKESHA Ward 24,STATE SENATE,33,19,REP,PAUL FARROW,19.0
CITY OF WAUKESHA Ward 24,STATE SENATE,33,19,,SCATTERING,0.0
CITY OF WAUKESHA Ward 25,STATE SENATE,33,26,REP,PAUL FARROW,25.0
CITY OF WAUKESHA Ward 25,STATE SENATE,33,26,,SCATTERING,1.0
CITY OF WAUKESHA Ward 26,STATE SENATE,33,41,REP,PAUL FARROW,39.0
CITY OF WAUKESHA Ward 26,STATE SENATE,33,41,,SCATTERING,2.0
CITY OF WAUKESHA Ward 27,STATE SENATE,33,0.0,REP,PAUL FARROW,0.0
CITY OF WAUKESHA Ward 27,STATE SENATE,33,0.0,,SCATTERING,0.0
CITY OF WAUKESHA Ward 28,STATE SENATE,33,22,REP,PAUL FARROW,22.0
CITY OF WAUKESHA Ward 28,STATE SENATE,33,22,,SCATTERING,0.0
CITY OF WAUKESHA Ward 29,STATE SENATE,33,32,REP,PAUL FARROW,30.0
CITY OF WAUKESHA Ward 29,STATE SENATE,33,32,,SCATTERING,2.0
CITY OF WAUKESHA Ward 30,STATE SENATE,33,44,REP,PAUL FARROW,44.0
CITY OF WAUKESHA Ward 30,STATE SENATE,33,44,,SCATTERING,0.0
CITY OF WAUKESHA Ward 31,STATE SENATE,33,36,REP,PAUL FARROW,35.0
CITY OF WAUKESHA Ward 31,STATE SENATE,33,36,,SCATTERING,1.0
CITY OF WAUKESHA Ward 32,STATE SENATE,33,81,REP,PAUL FARROW,80.0
CITY OF WAUKESHA Ward 32,STATE SENATE,33,81,,SCATTERING,1.0
CITY OF WAUKESHA Ward 33,STATE SENATE,33,82,REP,PAUL FARROW,80.0
CITY OF WAUKESHA Ward 33,STATE SENATE,33,82,,SCATTERING,2.0
CITY OF WAUKESHA Ward 34,STATE SENATE,33,32,REP,PAUL FARROW,32.0
CITY OF WAUKESHA Ward 34,STATE SENATE,33,32,,SCATTERING,0.0
CITY OF WAUKESHA Ward 35,STATE SENATE,33,79,REP,PAUL FARROW,77.0
CITY OF WAUKESHA Ward 35,STATE SENATE,33,79,,SCATTERING,2.0
CITY OF WAUKESHA Ward 36,STATE SENATE,33,85,REP,PAUL FARROW,84.0
CITY OF WAUKESHA Ward 36,STATE SENATE,33,85,,SCATTERING,1.0
CITY OF WAUKESHA Ward 37,STATE SENATE,33,24,REP,PAUL FARROW,24.0
CITY OF WAUKESHA Ward 37,STATE SENATE,33,24,,SCATTERING,0.0
CITY OF WAUKESHA Ward 38,STATE SENATE,33,91,REP,PAUL FARROW,90.0
CITY OF WAUKESHA Ward 38,STATE SENATE,33,91,,SCATTERING,1.0
