county,ward,office,district,total votes,party,candidate,votes
Milwaukee,City Of Greenfield Ward 21,Assembly,82,10,DEM,John R. Hermes,10
Milwaukee,City Of Greenfield Ward 21,Assembly,82,10,,Scattering,0
Milwaukee,Village Of Greendale Wards 1-2,Assembly,82,346,REP,Stephanie Mares,210
Milwaukee,Village Of Greendale Wards 1-2,Assembly,82,346,REP,Ken Skowronski,126
Milwaukee,Village Of Greendale Wards 1-2,Assembly,82,346,REP,Steven C. Becker,3
Milwaukee,Village Of Greendale Wards 1-2,Assembly,82,346,REP,Shari Hanneman,7
Milwaukee,Village Of Greendale Wards 1-2,Assembly,82,346,,Scattering,0
Milwaukee,Village Of Greendale Wards 3-4,Assembly,82,225,REP,Stephanie Mares,124
Milwaukee,Village Of Greendale Wards 3-4,Assembly,82,225,REP,Ken Skowronski,87
Milwaukee,Village Of Greendale Wards 3-4,Assembly,82,225,REP,Steven C. Becker,3
Milwaukee,Village Of Greendale Wards 3-4,Assembly,82,225,REP,Shari Hanneman,8
Milwaukee,Village Of Greendale Wards 3-4,Assembly,82,225,,Scattering,3
Milwaukee,Village Of Greendale Wards 5-6,Assembly,82,268,REP,Stephanie Mares,135
Milwaukee,Village Of Greendale Wards 5-6,Assembly,82,268,REP,Ken Skowronski,122
Milwaukee,Village Of Greendale Wards 5-6,Assembly,82,268,REP,Steven C. Becker,5
Milwaukee,Village Of Greendale Wards 5-6,Assembly,82,268,REP,Shari Hanneman,6
Milwaukee,Village Of Greendale Wards 5-6,Assembly,82,268,,Scattering,0
Milwaukee,Village Of Greendale Wards 7-8,Assembly,82,240,REP,Stephanie Mares,148
Milwaukee,Village Of Greendale Wards 7-8,Assembly,82,240,REP,Ken Skowronski,79
Milwaukee,Village Of Greendale Wards 7-8,Assembly,82,240,REP,Steven C. Becker,4
Milwaukee,Village Of Greendale Wards 7-8,Assembly,82,240,REP,Shari Hanneman,9
Milwaukee,Village Of Greendale Wards 7-8,Assembly,82,240,,Scattering,0
Milwaukee,Village Of Greendale Wards 9-10,Assembly,82,231,REP,Stephanie Mares,132
Milwaukee,Village Of Greendale Wards 9-10,Assembly,82,231,REP,Ken Skowronski,73
Milwaukee,Village Of Greendale Wards 9-10,Assembly,82,231,REP,Steven C. Becker,19
Milwaukee,Village Of Greendale Wards 9-10,Assembly,82,231,REP,Shari Hanneman,7
Milwaukee,Village Of Greendale Wards 9-10,Assembly,82,231,,Scattering,0
Milwaukee,City Of Franklin Ward 1,Assembly,82,0,REP,Stephanie Mares,0
Milwaukee,City Of Franklin Ward 1,Assembly,82,0,REP,Ken Skowronski,0
Milwaukee,City Of Franklin Ward 1,Assembly,82,0,REP,Steven C. Becker,0
Milwaukee,City Of Franklin Ward 1,Assembly,82,0,REP,Shari Hanneman,0
Milwaukee,City Of Franklin Ward 1,Assembly,82,0,,Scattering,0
Milwaukee,City Of Franklin Ward 2,Assembly,82,156,REP,Stephanie Mares,35
Milwaukee,City Of Franklin Ward 2,Assembly,82,156,REP,Ken Skowronski,101
Milwaukee,City Of Franklin Ward 2,Assembly,82,156,REP,Steven C. Becker,3
Milwaukee,City Of Franklin Ward 2,Assembly,82,156,REP,Shari Hanneman,17
Milwaukee,City Of Franklin Ward 2,Assembly,82,156,,Scattering,0
Milwaukee,City Of Franklin Ward 3,Assembly,82,163,REP,Stephanie Mares,35
Milwaukee,City Of Franklin Ward 3,Assembly,82,163,REP,Ken Skowronski,94
Milwaukee,City Of Franklin Ward 3,Assembly,82,163,REP,Steven C. Becker,5
Milwaukee,City Of Franklin Ward 3,Assembly,82,163,REP,Shari Hanneman,29
Milwaukee,City Of Franklin Ward 3,Assembly,82,163,,Scattering,0
Milwaukee,City Of Franklin Ward 4,Assembly,82,81,REP,Stephanie Mares,17
Milwaukee,City Of Franklin Ward 4,Assembly,82,81,REP,Ken Skowronski,59
Milwaukee,City Of Franklin Ward 4,Assembly,82,81,REP,Steven C. Becker,0
Milwaukee,City Of Franklin Ward 4,Assembly,82,81,REP,Shari Hanneman,5
Milwaukee,City Of Franklin Ward 4,Assembly,82,81,,Scattering,0
Milwaukee,City Of Franklin Ward 5,Assembly,82,70,REP,Stephanie Mares,20
Milwaukee,City Of Franklin Ward 5,Assembly,82,70,REP,Ken Skowronski,47
Milwaukee,City Of Franklin Ward 5,Assembly,82,70,REP,Steven C. Becker,0
Milwaukee,City Of Franklin Ward 5,Assembly,82,70,REP,Shari Hanneman,2
Milwaukee,City Of Franklin Ward 5,Assembly,82,70,,Scattering,1
Milwaukee,City Of Franklin Ward 6,Assembly,82,126,REP,Stephanie Mares,30
Milwaukee,City Of Franklin Ward 6,Assembly,82,126,REP,Ken Skowronski,85
Milwaukee,City Of Franklin Ward 6,Assembly,82,126,REP,Steven C. Becker,3
Milwaukee,City Of Franklin Ward 6,Assembly,82,126,REP,Shari Hanneman,8
Milwaukee,City Of Franklin Ward 6,Assembly,82,126,,Scattering,0
Milwaukee,City Of Franklin Ward 7,Assembly,82,200,REP,Stephanie Mares,77
Milwaukee,City Of Franklin Ward 7,Assembly,82,200,REP,Ken Skowronski,98
Milwaukee,City Of Franklin Ward 7,Assembly,82,200,REP,Steven C. Becker,1
Milwaukee,City Of Franklin Ward 7,Assembly,82,200,REP,Shari Hanneman,22
Milwaukee,City Of Franklin Ward 7,Assembly,82,200,,Scattering,2
Milwaukee,City Of Franklin Ward 8,Assembly,82,50,REP,Stephanie Mares,11
Milwaukee,City Of Franklin Ward 8,Assembly,82,50,REP,Ken Skowronski,30
Milwaukee,City Of Franklin Ward 8,Assembly,82,50,REP,Steven C. Becker,4
Milwaukee,City Of Franklin Ward 8,Assembly,82,50,REP,Shari Hanneman,4
Milwaukee,City Of Franklin Ward 8,Assembly,82,50,,Scattering,1
Milwaukee,City Of Franklin Ward 9,Assembly,82,69,REP,Stephanie Mares,22
Milwaukee,City Of Franklin Ward 9,Assembly,82,69,REP,Ken Skowronski,33
Milwaukee,City Of Franklin Ward 9,Assembly,82,69,REP,Steven C. Becker,1
Milwaukee,City Of Franklin Ward 9,Assembly,82,69,REP,Shari Hanneman,13
Milwaukee,City Of Franklin Ward 9,Assembly,82,69,,Scattering,0
Milwaukee,City Of Franklin Ward 10,Assembly,82,35,REP,Stephanie Mares,12
Milwaukee,City Of Franklin Ward 10,Assembly,82,35,REP,Ken Skowronski,21
Milwaukee,City Of Franklin Ward 10,Assembly,82,35,REP,Steven C. Becker,1
Milwaukee,City Of Franklin Ward 10,Assembly,82,35,REP,Shari Hanneman,1
Milwaukee,City Of Franklin Ward 10,Assembly,82,35,,Scattering,0
Milwaukee,City Of Franklin Ward 11,Assembly,82,119,REP,Stephanie Mares,39
Milwaukee,City Of Franklin Ward 11,Assembly,82,119,REP,Ken Skowronski,65
Milwaukee,City Of Franklin Ward 11,Assembly,82,119,REP,Steven C. Becker,5
Milwaukee,City Of Franklin Ward 11,Assembly,82,119,REP,Shari Hanneman,10
Milwaukee,City Of Franklin Ward 11,Assembly,82,119,,Scattering,0
Milwaukee,City Of Franklin Ward 13,Assembly,82,131,REP,Stephanie Mares,33
Milwaukee,City Of Franklin Ward 13,Assembly,82,131,REP,Ken Skowronski,57
Milwaukee,City Of Franklin Ward 13,Assembly,82,131,REP,Steven C. Becker,1
Milwaukee,City Of Franklin Ward 13,Assembly,82,131,REP,Shari Hanneman,40
Milwaukee,City Of Franklin Ward 13,Assembly,82,131,,Scattering,0
Milwaukee,City Of Franklin Ward 14,Assembly,82,100,REP,Stephanie Mares,22
Milwaukee,City Of Franklin Ward 14,Assembly,82,100,REP,Ken Skowronski,54
Milwaukee,City Of Franklin Ward 14,Assembly,82,100,REP,Steven C. Becker,0
Milwaukee,City Of Franklin Ward 14,Assembly,82,100,REP,Shari Hanneman,24
Milwaukee,City Of Franklin Ward 14,Assembly,82,100,,Scattering,0
Milwaukee,City Of Franklin Ward 15A,Assembly,82,42,REP,Stephanie Mares,18
Milwaukee,City Of Franklin Ward 15A,Assembly,82,42,REP,Ken Skowronski,20
Milwaukee,City Of Franklin Ward 15A,Assembly,82,42,REP,Steven C. Becker,0
Milwaukee,City Of Franklin Ward 15A,Assembly,82,42,REP,Shari Hanneman,4
Milwaukee,City Of Franklin Ward 15A,Assembly,82,42,,Scattering,0
Milwaukee,City Of Franklin Ward 16,Assembly,82,94,REP,Stephanie Mares,26
Milwaukee,City Of Franklin Ward 16,Assembly,82,94,REP,Ken Skowronski,58
Milwaukee,City Of Franklin Ward 16,Assembly,82,94,REP,Steven C. Becker,1
Milwaukee,City Of Franklin Ward 16,Assembly,82,94,REP,Shari Hanneman,9
Milwaukee,City Of Franklin Ward 16,Assembly,82,94,,Scattering,0
Milwaukee,City Of Franklin Ward 17,Assembly,82,69,REP,Stephanie Mares,22
Milwaukee,City Of Franklin Ward 17,Assembly,82,69,REP,Ken Skowronski,38
Milwaukee,City Of Franklin Ward 17,Assembly,82,69,REP,Steven C. Becker,0
Milwaukee,City Of Franklin Ward 17,Assembly,82,69,REP,Shari Hanneman,7
Milwaukee,City Of Franklin Ward 17,Assembly,82,69,,Scattering,2
Milwaukee,City Of Franklin Ward 18,Assembly,82,42,REP,Stephanie Mares,10
Milwaukee,City Of Franklin Ward 18,Assembly,82,42,REP,Ken Skowronski,22
Milwaukee,City Of Franklin Ward 18,Assembly,82,42,REP,Steven C. Becker,4
Milwaukee,City Of Franklin Ward 18,Assembly,82,42,REP,Shari Hanneman,6
Milwaukee,City Of Franklin Ward 18,Assembly,82,42,,Scattering,0
Milwaukee,City Of Franklin Ward 19,Assembly,82,126,REP,Stephanie Mares,21
Milwaukee,City Of Franklin Ward 19,Assembly,82,126,REP,Ken Skowronski,89
Milwaukee,City Of Franklin Ward 19,Assembly,82,126,REP,Steven C. Becker,0
Milwaukee,City Of Franklin Ward 19,Assembly,82,126,REP,Shari Hanneman,16
Milwaukee,City Of Franklin Ward 19,Assembly,82,126,,Scattering,0
Milwaukee,City Of Franklin Ward 20,Assembly,82,36,REP,Stephanie Mares,13
Milwaukee,City Of Franklin Ward 20,Assembly,82,36,REP,Ken Skowronski,22
Milwaukee,City Of Franklin Ward 20,Assembly,82,36,REP,Steven C. Becker,1
Milwaukee,City Of Franklin Ward 20,Assembly,82,36,REP,Shari Hanneman,0
Milwaukee,City Of Franklin Ward 20,Assembly,82,36,,Scattering,0
Milwaukee,City Of Franklin Ward 21,Assembly,82,8,REP,Stephanie Mares,3
Milwaukee,City Of Franklin Ward 21,Assembly,82,8,REP,Ken Skowronski,5
Milwaukee,City Of Franklin Ward 21,Assembly,82,8,REP,Steven C. Becker,0
Milwaukee,City Of Franklin Ward 21,Assembly,82,8,REP,Shari Hanneman,0
Milwaukee,City Of Franklin Ward 21,Assembly,82,8,,Scattering,0
Milwaukee,City Of Franklin Ward 22A,Assembly,82,71,REP,Stephanie Mares,22
Milwaukee,City Of Franklin Ward 22A,Assembly,82,71,REP,Ken Skowronski,42
Milwaukee,City Of Franklin Ward 22A,Assembly,82,71,REP,Steven C. Becker,4
Milwaukee,City Of Franklin Ward 22A,Assembly,82,71,REP,Shari Hanneman,3
Milwaukee,City Of Franklin Ward 22A,Assembly,82,71,,Scattering,0
Milwaukee,City Of Franklin Ward 23,Assembly,82,168,REP,Stephanie Mares,46
Milwaukee,City Of Franklin Ward 23,Assembly,82,168,REP,Ken Skowronski,101
Milwaukee,City Of Franklin Ward 23,Assembly,82,168,REP,Steven C. Becker,4
Milwaukee,City Of Franklin Ward 23,Assembly,82,168,REP,Shari Hanneman,17
Milwaukee,City Of Franklin Ward 23,Assembly,82,168,,Scattering,0
Milwaukee,City Of Greenfield Ward 2,Assembly,82,50,REP,Stephanie Mares,18
Milwaukee,City Of Greenfield Ward 2,Assembly,82,50,REP,Ken Skowronski,27
Milwaukee,City Of Greenfield Ward 2,Assembly,82,50,REP,Steven C. Becker,1
Milwaukee,City Of Greenfield Ward 2,Assembly,82,50,REP,Shari Hanneman,4
Milwaukee,City Of Greenfield Ward 2,Assembly,82,50,,Scattering,0
Milwaukee,City Of Greenfield Ward 16,Assembly,82,31,REP,Stephanie Mares,9
Milwaukee,City Of Greenfield Ward 16,Assembly,82,31,REP,Ken Skowronski,11
Milwaukee,City Of Greenfield Ward 16,Assembly,82,31,REP,Steven C. Becker,5
Milwaukee,City Of Greenfield Ward 16,Assembly,82,31,REP,Shari Hanneman,6
Milwaukee,City Of Greenfield Ward 16,Assembly,82,31,,Scattering,0
Milwaukee,City Of Greenfield Ward 17,Assembly,82,50,REP,Stephanie Mares,19
Milwaukee,City Of Greenfield Ward 17,Assembly,82,50,REP,Ken Skowronski,22
Milwaukee,City Of Greenfield Ward 17,Assembly,82,50,REP,Steven C. Becker,4
Milwaukee,City Of Greenfield Ward 17,Assembly,82,50,REP,Shari Hanneman,5
Milwaukee,City Of Greenfield Ward 17,Assembly,82,50,,Scattering,0
Milwaukee,City Of Greenfield Ward 19,Assembly,82,124,REP,Stephanie Mares,52
Milwaukee,City Of Greenfield Ward 19,Assembly,82,124,REP,Ken Skowronski,62
Milwaukee,City Of Greenfield Ward 19,Assembly,82,124,REP,Steven C. Becker,6
Milwaukee,City Of Greenfield Ward 19,Assembly,82,124,REP,Shari Hanneman,3
Milwaukee,City Of Greenfield Ward 19,Assembly,82,124,,Scattering,1
Milwaukee,City Of Greenfield Ward 20,Assembly,82,122,REP,Stephanie Mares,43
Milwaukee,City Of Greenfield Ward 20,Assembly,82,122,REP,Ken Skowronski,73
Milwaukee,City Of Greenfield Ward 20,Assembly,82,122,REP,Steven C. Becker,3
Milwaukee,City Of Greenfield Ward 20,Assembly,82,122,REP,Shari Hanneman,3
Milwaukee,City Of Greenfield Ward 20,Assembly,82,122,,Scattering,0
Milwaukee,City Of Greenfield Ward 21,Assembly,82,36,REP,Stephanie Mares,13
Milwaukee,City Of Greenfield Ward 21,Assembly,82,36,REP,Ken Skowronski,23
Milwaukee,City Of Greenfield Ward 21,Assembly,82,36,REP,Steven C. Becker,0
Milwaukee,City Of Greenfield Ward 21,Assembly,82,36,REP,Shari Hanneman,0
Milwaukee,City Of Greenfield Ward 21,Assembly,82,36,,Scattering,0
