county,ward,office,district,total votes,party,candidate,votes
Brown,Town Of Eaton Wards 1-2,"Brown County Circuit Court, Branch 3",,222,IND,Tammy Jo Hock,222
Brown,Town Of Eaton Wards 1-2,"Brown County Circuit Court, Branch 3",,222,,Scattering,0
Brown,Town Of Glenmore Wards 1 - 2,"Brown County Circuit Court, Branch 3",,314,IND,Tammy Jo Hock,314
Brown,Town Of Glenmore Wards 1 - 2,"Brown County Circuit Court, Branch 3",,314,,Scattering,0
Brown,Town Of Green Bay Wards 1 - 3,"Brown County Circuit Court, Branch 3",,210,IND,Tammy Jo Hock,210
Brown,Town Of Green Bay Wards 1 - 3,"Brown County Circuit Court, Branch 3",,210,,Scattering,0
Brown,Town Of Holland Wards 1 - 2,"Brown County Circuit Court, Branch 3",,167,IND,Tammy Jo Hock,166
Brown,Town Of Holland Wards 1 - 2,"Brown County Circuit Court, Branch 3",,167,,Scattering,1
Brown,Town Of Humboldt Wards 1 - 2,"Brown County Circuit Court, Branch 3",,343,IND,Tammy Jo Hock,342
Brown,Town Of Humboldt Wards 1 - 2,"Brown County Circuit Court, Branch 3",,343,,Scattering,1
Brown,Town Of Lawrence Wards 1 - 6,"Brown County Circuit Court, Branch 3",,383,IND,Tammy Jo Hock,381
Brown,Town Of Lawrence Wards 1 - 6,"Brown County Circuit Court, Branch 3",,383,,Scattering,2
Brown,Town Of Ledgeview Wards 1 - 10,"Brown County Circuit Court, Branch 3",,502,IND,Tammy Jo Hock,500
Brown,Town Of Ledgeview Wards 1 - 10,"Brown County Circuit Court, Branch 3",,502,,Scattering,2
Brown,Town Of Morrison Wards 1-2,"Brown County Circuit Court, Branch 3",,476,IND,Tammy Jo Hock,475
Brown,Town Of Morrison Wards 1-2,"Brown County Circuit Court, Branch 3",,476,,Scattering,1
Brown,Town Of New Denmark Wards 1 - 3,"Brown County Circuit Court, Branch 3",,304,IND,Tammy Jo Hock,304
Brown,Town Of New Denmark Wards 1 - 3,"Brown County Circuit Court, Branch 3",,304,,Scattering,0
Brown,Town Of Pittsfield Wards 1 - 3,"Brown County Circuit Court, Branch 3",,633,IND,Tammy Jo Hock,631
Brown,Town Of Pittsfield Wards 1 - 3,"Brown County Circuit Court, Branch 3",,633,,Scattering,2
Brown,Town Of Rockland Wards 1 - 3,"Brown County Circuit Court, Branch 3",,192,IND,Tammy Jo Hock,192
Brown,Town Of Rockland Wards 1 - 3,"Brown County Circuit Court, Branch 3",,192,,Scattering,0
Brown,Town Of Scott Wards 1-4,"Brown County Circuit Court, Branch 3",,342,IND,Tammy Jo Hock,341
Brown,Town Of Scott Wards 1-4,"Brown County Circuit Court, Branch 3",,342,,Scattering,1
Brown,Town Of Wrightstown Wards 1 - 3,"Brown County Circuit Court, Branch 3",,286,IND,Tammy Jo Hock,286
Brown,Town Of Wrightstown Wards 1 - 3,"Brown County Circuit Court, Branch 3",,286,,Scattering,0
Brown,Village Of Allouez Wards 1 - 2,"Brown County Circuit Court, Branch 3",,352,IND,Tammy Jo Hock,352
Brown,Village Of Allouez Wards 1 - 2,"Brown County Circuit Court, Branch 3",,352,,Scattering,0
Brown,Village Of Allouez Wards 3 - 4,"Brown County Circuit Court, Branch 3",,314,IND,Tammy Jo Hock,314
Brown,Village Of Allouez Wards 3 - 4,"Brown County Circuit Court, Branch 3",,314,,Scattering,0
Brown,Village Of Allouez Wards 5 - 6,"Brown County Circuit Court, Branch 3",,441,IND,Tammy Jo Hock,440
