county,ward,office,district,totalvotes,party,candidate,votes
Milwaukee,City Of Milwaukee Ward 31,President,,569,DEM,Joe Biden,2
Milwaukee,City Of Milwaukee Ward 31,President,,569,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 31,President,,569,DEM,Chris Dodd,1
Milwaukee,City Of Milwaukee Ward 31,President,,569,DEM,Barack Obama,450
Milwaukee,City Of Milwaukee Ward 31,President,,569,DEM,John Edwards,1
Milwaukee,City Of Milwaukee Ward 31,President,,569,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 31,President,,569,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 31,President,,569,DEM,Scattering,0
Milwaukee,City Of Milwaukee Ward 32,President,,533,DEM,Dennis Kucinich,0
Milwaukee,City Of Milwaukee Ward 32,President,,533,DEM,Hillary Clinton,60
Milwaukee,City Of Milwaukee Ward 32,President,,533,DEM,Joe Biden,1
Milwaukee,City Of Milwaukee Ward 32,President,,533,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 32,President,,533,DEM,Chris Dodd,3
Milwaukee,City Of Milwaukee Ward 32,President,,533,DEM,Barack Obama,463
Milwaukee,City Of Milwaukee Ward 32,President,,533,DEM,John Edwards,4
Milwaukee,City Of Milwaukee Ward 32,President,,533,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 32,President,,533,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 32,President,,533,DEM,Scattering,2
Milwaukee,City Of Milwaukee Ward 33,President,,605,DEM,Dennis Kucinich,0
Milwaukee,City Of Milwaukee Ward 33,President,,605,DEM,Hillary Clinton,83
Milwaukee,City Of Milwaukee Ward 33,President,,605,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 33,President,,605,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 33,President,,605,DEM,Chris Dodd,1
Milwaukee,City Of Milwaukee Ward 33,President,,605,DEM,Barack Obama,520
Milwaukee,City Of Milwaukee Ward 33,President,,605,DEM,John Edwards,1
Milwaukee,City Of Milwaukee Ward 33,President,,605,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 33,President,,605,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 33,President,,605,DEM,Scattering,0
Milwaukee,City Of Milwaukee Ward 34,President,,367,DEM,Dennis Kucinich,1
Milwaukee,City Of Milwaukee Ward 34,President,,367,DEM,Hillary Clinton,61
Milwaukee,City Of Milwaukee Ward 34,President,,367,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 34,President,,367,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 34,President,,367,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 34,President,,367,DEM,Barack Obama,305
Milwaukee,City Of Milwaukee Ward 34,President,,367,DEM,John Edwards,0
Milwaukee,City Of Milwaukee Ward 34,President,,367,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 34,President,,367,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 34,President,,367,DEM,Scattering,0
Milwaukee,City Of Milwaukee Ward 35,President,,564,DEM,Dennis Kucinich,1
Milwaukee,City Of Milwaukee Ward 35,President,,564,DEM,Hillary Clinton,56
Milwaukee,City Of Milwaukee Ward 35,President,,564,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 35,President,,564,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 35,President,,564,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 35,President,,564,DEM,Barack Obama,506
Milwaukee,City Of Milwaukee Ward 35,President,,564,DEM,John Edwards,1
Milwaukee,City Of Milwaukee Ward 35,President,,564,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 35,President,,564,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 35,President,,564,DEM,Scattering,0
Milwaukee,City Of Milwaukee Ward 36,President,,708,DEM,Dennis Kucinich,1
Milwaukee,City Of Milwaukee Ward 36,President,,708,DEM,Hillary Clinton,114
Milwaukee,City Of Milwaukee Ward 36,President,,708,DEM,Joe Biden,1
Milwaukee,City Of Milwaukee Ward 36,President,,708,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 36,President,,708,DEM,Chris Dodd,1
Milwaukee,City Of Milwaukee Ward 36,President,,708,DEM,Barack Obama,588
Milwaukee,City Of Milwaukee Ward 36,President,,708,DEM,John Edwards,2
Milwaukee,City Of Milwaukee Ward 36,President,,708,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 36,President,,708,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 36,President,,708,DEM,Scattering,1
Milwaukee,City Of Milwaukee Ward 37,President,,923,DEM,Dennis Kucinich,2
Milwaukee,City Of Milwaukee Ward 37,President,,923,DEM,Hillary Clinton,319
Milwaukee,City Of Milwaukee Ward 37,President,,923,DEM,Joe Biden,1
Milwaukee,City Of Milwaukee Ward 37,President,,923,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 37,President,,923,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 37,President,,923,DEM,Barack Obama,600
Milwaukee,City Of Milwaukee Ward 37,President,,923,DEM,John Edwards,1
Milwaukee,City Of Milwaukee Ward 37,President,,923,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 37,President,,923,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 37,President,,923,DEM,Scattering,0
Milwaukee,City Of Milwaukee Ward 38,President,,631,DEM,Dennis Kucinich,2
Milwaukee,City Of Milwaukee Ward 38,President,,631,DEM,Hillary Clinton,204
Milwaukee,City Of Milwaukee Ward 38,President,,631,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 38,President,,631,DEM,Mike Gravel,1
Milwaukee,City Of Milwaukee Ward 38,President,,631,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 38,President,,631,DEM,Barack Obama,422
Milwaukee,City Of Milwaukee Ward 38,President,,631,DEM,John Edwards,1
Milwaukee,City Of Milwaukee Ward 38,President,,631,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 38,President,,631,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 38,President,,631,DEM,Scattering,1
Milwaukee,City Of Milwaukee Ward 39,President,,917,DEM,Dennis Kucinich,3
Milwaukee,City Of Milwaukee Ward 39,President,,917,DEM,Hillary Clinton,132
Milwaukee,City Of Milwaukee Ward 39,President,,917,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 39,President,,917,DEM,Mike Gravel,2
Milwaukee,City Of Milwaukee Ward 39,President,,917,DEM,Chris Dodd,1
Milwaukee,City Of Milwaukee Ward 39,President,,917,DEM,Barack Obama,776
Milwaukee,City Of Milwaukee Ward 39,President,,917,DEM,John Edwards,1
Milwaukee,City Of Milwaukee Ward 39,President,,917,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 39,President,,917,DEM,Uninstructed Delegation,1
Milwaukee,City Of Milwaukee Ward 39,President,,917,DEM,Scattering,1
Milwaukee,City Of Milwaukee Ward 40,President,,792,DEM,Dennis Kucinich,6
Milwaukee,City Of Milwaukee Ward 40,President,,792,DEM,Hillary Clinton,213
Milwaukee,City Of Milwaukee Ward 40,President,,792,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 40,President,,792,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 40,President,,792,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 40,President,,792,DEM,Barack Obama,567
Milwaukee,City Of Milwaukee Ward 40,President,,792,DEM,John Edwards,3
Milwaukee,City Of Milwaukee Ward 40,President,,792,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 40,President,,792,DEM,Uninstructed Delegation,1
Milwaukee,City Of Milwaukee Ward 40,President,,792,DEM,Scattering,2
Milwaukee,City Of Milwaukee Ward 41,President,,863,DEM,Dennis Kucinich,8
Milwaukee,City Of Milwaukee Ward 41,President,,863,DEM,Hillary Clinton,244
Milwaukee,City Of Milwaukee Ward 41,President,,863,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 41,President,,863,DEM,Mike Gravel,2
Milwaukee,City Of Milwaukee Ward 41,President,,863,DEM,Chris Dodd,1
Milwaukee,City Of Milwaukee Ward 41,President,,863,DEM,Barack Obama,600
Milwaukee,City Of Milwaukee Ward 41,President,,863,DEM,John Edwards,8
Milwaukee,City Of Milwaukee Ward 41,President,,863,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 41,President,,863,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 41,President,,863,DEM,Scattering,0
Milwaukee,City Of Milwaukee Ward 42,President,,891,DEM,Dennis Kucinich,2
Milwaukee,City Of Milwaukee Ward 42,President,,891,DEM,Hillary Clinton,316
Milwaukee,City Of Milwaukee Ward 42,President,,891,DEM,Joe Biden,1
Milwaukee,City Of Milwaukee Ward 42,President,,891,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 42,President,,891,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 42,President,,891,DEM,Barack Obama,568
Milwaukee,City Of Milwaukee Ward 42,President,,891,DEM,John Edwards,3
Milwaukee,City Of Milwaukee Ward 42,President,,891,DEM,Bill Richardson,1
Milwaukee,City Of Milwaukee Ward 42,President,,891,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 42,President,,891,DEM,Scattering,0
Milwaukee,City Of Milwaukee Ward 43,President,,527,DEM,Dennis Kucinich,0
Milwaukee,City Of Milwaukee Ward 43,President,,527,DEM,Hillary Clinton,150
Milwaukee,City Of Milwaukee Ward 43,President,,527,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 43,President,,527,DEM,Mike Gravel,1
Milwaukee,City Of Milwaukee Ward 43,President,,527,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 43,President,,527,DEM,Barack Obama,373
Milwaukee,City Of Milwaukee Ward 43,President,,527,DEM,John Edwards,0
Milwaukee,City Of Milwaukee Ward 43,President,,527,DEM,Bill Richardson,1
Milwaukee,City Of Milwaukee Ward 43,President,,527,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 43,President,,527,DEM,Scattering,2
Milwaukee,City Of Milwaukee Ward 44,President,,742,DEM,Dennis Kucinich,1
Milwaukee,City Of Milwaukee Ward 44,President,,742,DEM,Hillary Clinton,166
Milwaukee,City Of Milwaukee Ward 44,President,,742,DEM,Joe Biden,1
Milwaukee,City Of Milwaukee Ward 44,President,,742,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 44,President,,742,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 44,President,,742,DEM,Barack Obama,569
Milwaukee,City Of Milwaukee Ward 44,President,,742,DEM,John Edwards,2
Milwaukee,City Of Milwaukee Ward 44,President,,742,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 44,President,,742,DEM,Uninstructed Delegation,1
Milwaukee,City Of Milwaukee Ward 44,President,,742,DEM,Scattering,2
Milwaukee,City Of Milwaukee Ward 45,President,,486,DEM,Dennis Kucinich,3
Milwaukee,City Of Milwaukee Ward 45,President,,486,DEM,Hillary Clinton,107
Milwaukee,City Of Milwaukee Ward 45,President,,486,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 45,President,,486,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 45,President,,486,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 45,President,,486,DEM,Barack Obama,375
Milwaukee,City Of Milwaukee Ward 45,President,,486,DEM,John Edwards,1
Milwaukee,City Of Milwaukee Ward 45,President,,486,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 45,President,,486,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 45,President,,486,DEM,Scattering,0
Milwaukee,City Of Milwaukee Ward 46,President,,437,DEM,Dennis Kucinich,1
Milwaukee,City Of Milwaukee Ward 46,President,,437,DEM,Hillary Clinton,97
Milwaukee,City Of Milwaukee Ward 46,President,,437,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 46,President,,437,DEM,Mike Gravel,1
Milwaukee,City Of Milwaukee Ward 46,President,,437,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 46,President,,437,DEM,Barack Obama,335
Milwaukee,City Of Milwaukee Ward 46,President,,437,DEM,John Edwards,1
Milwaukee,City Of Milwaukee Ward 46,President,,437,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 46,President,,437,DEM,Uninstructed Delegation,2
Milwaukee,City Of Milwaukee Ward 46,President,,437,DEM,Scattering,0
Milwaukee,City Of Milwaukee Ward 47,President,,452,DEM,Dennis Kucinich,1
Milwaukee,City Of Milwaukee Ward 47,President,,452,DEM,Hillary Clinton,97
Milwaukee,City Of Milwaukee Ward 47,President,,452,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 47,President,,452,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 47,President,,452,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 47,President,,452,DEM,Barack Obama,352
Milwaukee,City Of Milwaukee Ward 47,President,,452,DEM,John Edwards,1
Milwaukee,City Of Milwaukee Ward 47,President,,452,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 47,President,,452,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 47,President,,452,DEM,Scattering,1
Milwaukee,City Of Milwaukee Ward 48,President,,591,DEM,Dennis Kucinich,5
Milwaukee,City Of Milwaukee Ward 48,President,,591,DEM,Hillary Clinton,121
Milwaukee,City Of Milwaukee Ward 48,President,,591,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 48,President,,591,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 48,President,,591,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 48,President,,591,DEM,Barack Obama,462
Milwaukee,City Of Milwaukee Ward 48,President,,591,DEM,John Edwards,1
Milwaukee,City Of Milwaukee Ward 48,President,,591,DEM,Bill Richardson,1
Milwaukee,City Of Milwaukee Ward 48,President,,591,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 48,President,,591,DEM,Scattering,1
Milwaukee,City Of Milwaukee Ward 49,President,,519,DEM,Dennis Kucinich,1
Milwaukee,City Of Milwaukee Ward 49,President,,519,DEM,Hillary Clinton,143
Milwaukee,City Of Milwaukee Ward 49,President,,519,DEM,Joe Biden,1
Milwaukee,City Of Milwaukee Ward 49,President,,519,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 49,President,,519,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 49,President,,519,DEM,Barack Obama,368
Milwaukee,City Of Milwaukee Ward 49,President,,519,DEM,John Edwards,3
Milwaukee,City Of Milwaukee Ward 49,President,,519,DEM,Bill Richardson,1
Milwaukee,City Of Milwaukee Ward 49,President,,519,DEM,Uninstructed Delegation,1
Milwaukee,City Of Milwaukee Ward 49,President,,519,DEM,Scattering,1
Milwaukee,City Of Milwaukee Ward 50,President,,498,DEM,Dennis Kucinich,2
Milwaukee,City Of Milwaukee Ward 50,President,,498,DEM,Hillary Clinton,164
Milwaukee,City Of Milwaukee Ward 50,President,,498,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 50,President,,498,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 50,President,,498,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 50,President,,498,DEM,Barack Obama,330
Milwaukee,City Of Milwaukee Ward 50,President,,498,DEM,John Edwards,1
Milwaukee,City Of Milwaukee Ward 50,President,,498,DEM,Bill Richardson,1
Milwaukee,City Of Milwaukee Ward 50,President,,498,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 50,President,,498,DEM,Scattering,0
Milwaukee,City Of Milwaukee Ward 51,President,,860,DEM,Dennis Kucinich,3
Milwaukee,City Of Milwaukee Ward 51,President,,860,DEM,Hillary Clinton,202
Milwaukee,City Of Milwaukee Ward 51,President,,860,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 51,President,,860,DEM,Mike Gravel,2
Milwaukee,City Of Milwaukee Ward 51,President,,860,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 51,President,,860,DEM,Barack Obama,646
Milwaukee,City Of Milwaukee Ward 51,President,,860,DEM,John Edwards,5
Milwaukee,City Of Milwaukee Ward 51,President,,860,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 51,President,,860,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 51,President,,860,DEM,Scattering,2
Milwaukee,City Of Milwaukee Ward 52,President,,700,DEM,Dennis Kucinich,4
Milwaukee,City Of Milwaukee Ward 52,President,,700,DEM,Hillary Clinton,199
Milwaukee,City Of Milwaukee Ward 52,President,,700,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 52,President,,700,DEM,Mike Gravel,2
Milwaukee,City Of Milwaukee Ward 52,President,,700,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 52,President,,700,DEM,Barack Obama,489
Milwaukee,City Of Milwaukee Ward 52,President,,700,DEM,John Edwards,6
Milwaukee,City Of Milwaukee Ward 52,President,,700,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 52,President,,700,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 52,President,,700,DEM,Scattering,0
Milwaukee,City Of Milwaukee Ward 53,President,,609,DEM,Dennis Kucinich,2
Milwaukee,City Of Milwaukee Ward 53,President,,609,DEM,Hillary Clinton,157
Milwaukee,City Of Milwaukee Ward 53,President,,609,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 53,President,,609,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 53,President,,609,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 53,President,,609,DEM,Barack Obama,445
Milwaukee,City Of Milwaukee Ward 53,President,,609,DEM,John Edwards,0
Milwaukee,City Of Milwaukee Ward 53,President,,609,DEM,Bill Richardson,1
Milwaukee,City Of Milwaukee Ward 53,President,,609,DEM,Uninstructed Delegation,1
Milwaukee,City Of Milwaukee Ward 53,President,,609,DEM,Scattering,3
Milwaukee,City Of Milwaukee Ward 54,President,,1034,DEM,Dennis Kucinich,3
Milwaukee,City Of Milwaukee Ward 54,President,,1034,DEM,Hillary Clinton,309
Milwaukee,City Of Milwaukee Ward 54,President,,1034,DEM,Joe Biden,1
Milwaukee,City Of Milwaukee Ward 54,President,,1034,DEM,Mike Gravel,1
Milwaukee,City Of Milwaukee Ward 54,President,,1034,DEM,Chris Dodd,1
Milwaukee,City Of Milwaukee Ward 54,President,,1034,DEM,Barack Obama,712
Milwaukee,City Of Milwaukee Ward 54,President,,1034,DEM,John Edwards,5
Milwaukee,City Of Milwaukee Ward 54,President,,1034,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 54,President,,1034,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 54,President,,1034,DEM,Scattering,2
Milwaukee,City Of Milwaukee Ward 55,President,,472,DEM,Dennis Kucinich,2
Milwaukee,City Of Milwaukee Ward 55,President,,472,DEM,Hillary Clinton,172
Milwaukee,City Of Milwaukee Ward 55,President,,472,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 55,President,,472,DEM,Mike Gravel,1
Milwaukee,City Of Milwaukee Ward 55,President,,472,DEM,Chris Dodd,1
Milwaukee,City Of Milwaukee Ward 55,President,,472,DEM,Barack Obama,288
Milwaukee,City Of Milwaukee Ward 55,President,,472,DEM,John Edwards,7
Milwaukee,City Of Milwaukee Ward 55,President,,472,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 55,President,,472,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 55,President,,472,DEM,Scattering,1
Milwaukee,City Of Milwaukee Ward 56,President,,637,DEM,Dennis Kucinich,3
Milwaukee,City Of Milwaukee Ward 56,President,,637,DEM,Hillary Clinton,226
Milwaukee,City Of Milwaukee Ward 56,President,,637,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 56,President,,637,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 56,President,,637,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 56,President,,637,DEM,Barack Obama,403
Milwaukee,City Of Milwaukee Ward 56,President,,637,DEM,John Edwards,4
Milwaukee,City Of Milwaukee Ward 56,President,,637,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 56,President,,637,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 56,President,,637,DEM,Scattering,1
Milwaukee,City Of Milwaukee Ward 57,President,,428,DEM,Dennis Kucinich,5
Milwaukee,City Of Milwaukee Ward 57,President,,428,DEM,Hillary Clinton,149
Milwaukee,City Of Milwaukee Ward 57,President,,428,DEM,Joe Biden,1
Milwaukee,City Of Milwaukee Ward 57,President,,428,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 57,President,,428,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 57,President,,428,DEM,Barack Obama,270
Milwaukee,City Of Milwaukee Ward 57,President,,428,DEM,John Edwards,3
Milwaukee,City Of Milwaukee Ward 57,President,,428,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 57,President,,428,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 57,President,,428,DEM,Scattering,0
Milwaukee,City Of Milwaukee Ward 58,President,,959,DEM,Dennis Kucinich,2
Milwaukee,City Of Milwaukee Ward 58,President,,959,DEM,Hillary Clinton,317
Milwaukee,City Of Milwaukee Ward 58,President,,959,DEM,Joe Biden,1
Milwaukee,City Of Milwaukee Ward 58,President,,959,DEM,Mike Gravel,2
Milwaukee,City Of Milwaukee Ward 58,President,,959,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 58,President,,959,DEM,Barack Obama,631
Milwaukee,City Of Milwaukee Ward 58,President,,959,DEM,John Edwards,3
Milwaukee,City Of Milwaukee Ward 58,President,,959,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 58,President,,959,DEM,Uninstructed Delegation,2
Milwaukee,City Of Milwaukee Ward 58,President,,959,DEM,Scattering,1
Milwaukee,City Of Milwaukee Ward 59,President,,638,DEM,Dennis Kucinich,0
Milwaukee,City Of Milwaukee Ward 59,President,,638,DEM,Hillary Clinton,172
Milwaukee,City Of Milwaukee Ward 59,President,,638,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 59,President,,638,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 59,President,,638,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 59,President,,638,DEM,Barack Obama,464
Milwaukee,City Of Milwaukee Ward 59,President,,638,DEM,John Edwards,0
Milwaukee,City Of Milwaukee Ward 59,President,,638,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 59,President,,638,DEM,Uninstructed Delegation,1
Milwaukee,City Of Milwaukee Ward 59,President,,638,DEM,Scattering,1
Milwaukee,City Of Milwaukee Ward 60,President,,550,DEM,Dennis Kucinich,1
Milwaukee,City Of Milwaukee Ward 60,President,,550,DEM,Hillary Clinton,126
Milwaukee,City Of Milwaukee Ward 60,President,,550,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 60,President,,550,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 60,President,,550,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 60,President,,550,DEM,Barack Obama,423
Milwaukee,City Of Milwaukee Ward 60,President,,550,DEM,John Edwards,0
Milwaukee,City Of Milwaukee Ward 60,President,,550,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 60,President,,550,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 60,President,,550,DEM,Scattering,0
Milwaukee,City Of Milwaukee Ward 61,President,,260,DEM,Dennis Kucinich,0
Milwaukee,City Of Milwaukee Ward 61,President,,260,DEM,Hillary Clinton,48
Milwaukee,City Of Milwaukee Ward 61,President,,260,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 61,President,,260,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 61,President,,260,DEM,Chris Dodd,1
Milwaukee,City Of Milwaukee Ward 61,President,,260,DEM,Barack Obama,211
Milwaukee,City Of Milwaukee Ward 61,President,,260,DEM,John Edwards,0
Milwaukee,City Of Milwaukee Ward 61,President,,260,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 61,President,,260,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 61,President,,260,DEM,Scattering,0
Milwaukee,City Of Milwaukee Ward 62,President,,395,DEM,Dennis Kucinich,0
Milwaukee,City Of Milwaukee Ward 62,President,,395,DEM,Hillary Clinton,62
Milwaukee,City Of Milwaukee Ward 62,President,,395,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 62,President,,395,DEM,Mike Gravel,1
Milwaukee,City Of Milwaukee Ward 62,President,,395,DEM,Chris Dodd,1
Milwaukee,City Of Milwaukee Ward 62,President,,395,DEM,Barack Obama,329
Milwaukee,City Of Milwaukee Ward 62,President,,395,DEM,John Edwards,1
Milwaukee,City Of Milwaukee Ward 62,President,,395,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 62,President,,395,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 62,President,,395,DEM,Scattering,1
Milwaukee,City Of Milwaukee Ward 63,President,,123,DEM,Dennis Kucinich,0
Milwaukee,City Of Milwaukee Ward 63,President,,123,DEM,Hillary Clinton,64
Milwaukee,City Of Milwaukee Ward 63,President,,123,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 63,President,,123,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 63,President,,123,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 63,President,,123,DEM,Barack Obama,58
Milwaukee,City Of Milwaukee Ward 63,President,,123,DEM,John Edwards,1
Milwaukee,City Of Milwaukee Ward 63,President,,123,DEM,Bill Richardson,0
Milwaukee,City Of Milwaukee Ward 63,President,,123,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 63,President,,123,DEM,Scattering,0
Milwaukee,City Of Milwaukee Ward 64,President,,310,DEM,Dennis Kucinich,2
Milwaukee,City Of Milwaukee Ward 64,President,,310,DEM,Hillary Clinton,133
Milwaukee,City Of Milwaukee Ward 64,President,,310,DEM,Joe Biden,0
Milwaukee,City Of Milwaukee Ward 64,President,,310,DEM,Mike Gravel,0
Milwaukee,City Of Milwaukee Ward 64,President,,310,DEM,Chris Dodd,0
Milwaukee,City Of Milwaukee Ward 64,President,,310,DEM,Barack Obama,173
Milwaukee,City Of Milwaukee Ward 64,President,,310,DEM,John Edwards,0
Milwaukee,City Of Milwaukee Ward 64,President,,310,DEM,Bill Richardson,1
Milwaukee,City Of Milwaukee Ward 64,President,,310,DEM,Uninstructed Delegation,0
Milwaukee,City Of Milwaukee Ward 64,President,,310,DEM,Scattering,1
Milwaukee,City Of Milwaukee Ward 65,President,,239,DEM,Dennis Kucinich,1
Milwaukee,City Of Milwaukee Ward 65,President,,239,DEM,Hillary Clinton,42
Milwaukee,City Of Milwaukee Ward 65,President,,239,DEM,Joe Biden,0
