county,ward,office,district,totalvotes,party,candidate,votes
Adams,Town Of Quincy Wards 1 & 2,Adams County District Attorney,,487,,Scattering,5
Adams,Town Of Richfield,Adams County District Attorney,,54,DEM,Mark D. Thibodeau,50
Adams,Town Of Richfield,Adams County District Attorney,,54,,Scattering,4
Adams,Town Of Rome Wards 1 - 5,Adams County District Attorney,,1308,DEM,Mark D. Thibodeau,1295
Adams,Town Of Rome Wards 1 - 5,Adams County District Attorney,,1308,,Scattering,13
Adams,Town Of Springville Wards 1 & 2,Adams County District Attorney,,364,DEM,Mark D. Thibodeau,357
Adams,Town Of Springville Wards 1 & 2,Adams County District Attorney,,364,,Scattering,7
Adams,Town Of Strongs Prairie Wards 1 & 2,Adams County District Attorney,,450,DEM,Mark D. Thibodeau,444
Adams,Town Of Strongs Prairie Wards 1 & 2,Adams County District Attorney,,450,,Scattering,6
Adams,Village Of Friendship,Adams County District Attorney,,215,DEM,Mark D. Thibodeau,212
Adams,Village Of Friendship,Adams County District Attorney,,215,,Scattering,3
Adams,City Of Adams Wards 1 - 5,Adams County District Attorney,,612,DEM,Mark D. Thibodeau,604
Adams,City Of Adams Wards 1 - 5,Adams County District Attorney,,612,,Scattering,8
Adams,City Of Wisconsin Dells Ward 5,Adams County District Attorney,,14,DEM,Mark D. Thibodeau,14
Adams,City Of Wisconsin Dells Ward 5,Adams County District Attorney,,14,,Scattering,0
Ashland,Town Of Agenda,Ashland County District Attorney,,164,REP,Sean P. Duffy,164
Ashland,Town Of Agenda,Ashland County District Attorney,,164,,Scattering,0
Ashland,Town Of Ashland,Ashland County District Attorney,,163,REP,Sean P. Duffy,163
Ashland,Town Of Ashland,Ashland County District Attorney,,163,,Scattering,0
Ashland,Town Of Chippewa,Ashland County District Attorney,,132,REP,Sean P. Duffy,132
Ashland,Town Of Chippewa,Ashland County District Attorney,,132,,Scattering,0
Ashland,Town Of Gingles Wards 1 & 2,Ashland County District Attorney,,286,REP,Sean P. Duffy,281
Ashland,Town Of Gingles Wards 1 & 2,Ashland County District Attorney,,286,,Scattering,5
Ashland,Town Of Gordon,Ashland County District Attorney,,124,REP,Sean P. Duffy,124
Ashland,Town Of Gordon,Ashland County District Attorney,,124,,Scattering,0
Ashland,Town Of Jacobs,Ashland County District Attorney,,241,REP,Sean P. Duffy,239
Ashland,Town Of Jacobs,Ashland County District Attorney,,241,,Scattering,2
Ashland,Town Of La Pointe,Ashland County District Attorney,,127,REP,Sean P. Duffy,108
Ashland,Town Of La Pointe,Ashland County District Attorney,,127,,Scattering,19
Ashland,Town Of Marengo Wards 1 & 2,Ashland County District Attorney,,110,REP,Sean P. Duffy,107
Ashland,Town Of Marengo Wards 1 & 2,Ashland County District Attorney,,110,,Scattering,3
Ashland,Town Of Morse Wards 1 & 2,Ashland County District Attorney,,179,REP,Sean P. Duffy,176
Ashland,Town Of Morse Wards 1 & 2,Ashland County District Attorney,,179,,Scattering,3
Ashland,Town Of Peeksville,Ashland County District Attorney,,57,REP,Sean P. Duffy,57
Ashland,Town Of Peeksville,Ashland County District Attorney,,57,,Scattering,0
Ashland,Town Of Sanborn Wards 1 & 2,Ashland County District Attorney,,174,REP,Sean P. Duffy,170
Ashland,Town Of Sanborn Wards 1 & 2,Ashland County District Attorney,,174,,Scattering,4
Ashland,Town Of Shanagolden,Ashland County District Attorney,,54,REP,Sean P. Duffy,54
Ashland,Town Of Shanagolden,Ashland County District Attorney,,54,,Scattering,0
Ashland,Town Of White River Wards 1 - 3,Ashland County District Attorney,,331,REP,Sean P. Duffy,329
Ashland,Town Of White River Wards 1 - 3,Ashland County District Attorney,,331,,Scattering,2
Ashland,Village Of Butternut Wards 1 & 2,Ashland County District Attorney,,104,REP,Sean P. Duffy,104
Ashland,Village Of Butternut Wards 1 & 2,Ashland County District Attorney,,104,,Scattering,0
Ashland,City Of Ashland Ward 1,Ashland County District Attorney,,320,REP,Sean P. Duffy,314
Ashland,City Of Ashland Ward 1,Ashland County District Attorney,,320,,Scattering,6
Ashland,City Of Ashland Ward 2,Ashland County District Attorney,,170,REP,Sean P. Duffy,166
Ashland,City Of Ashland Ward 2,Ashland County District Attorney,,170,,Scattering,4
Ashland,City Of Ashland Ward 3,Ashland County District Attorney,,206,REP,Sean P. Duffy,203
Ashland,City Of Ashland Ward 3,Ashland County District Attorney,,206,,Scattering,3
Ashland,City Of Ashland Ward 4,Ashland County District Attorney,,290,REP,Sean P. Duffy,288
Ashland,City Of Ashland Ward 4,Ashland County District Attorney,,290,,Scattering,2
Ashland,City Of Ashland Ward 5,Ashland County District Attorney,,239,REP,Sean P. Duffy,228
Ashland,City Of Ashland Ward 5,Ashland County District Attorney,,239,,Scattering,11
Ashland,City Of Ashland Ward 6,Ashland County District Attorney,,194,REP,Sean P. Duffy,190
Ashland,City Of Ashland Ward 6,Ashland County District Attorney,,194,,Scattering,4
Ashland,City Of Ashland Ward 7,Ashland County District Attorney,,264,REP,Sean P. Duffy,245
Ashland,City Of Ashland Ward 7,Ashland County District Attorney,,264,,Scattering,19
Ashland,City Of Ashland Ward 8,Ashland County District Attorney,,210,REP,Sean P. Duffy,201
Ashland,City Of Ashland Ward 8,Ashland County District Attorney,,210,,Scattering,9
Ashland,City Of Ashland Ward 9,Ashland County District Attorney,,170,REP,Sean P. Duffy,169
Ashland,City Of Ashland Ward 9,Ashland County District Attorney,,170,,Scattering,1
Ashland,City Of Ashland Ward 10,Ashland County District Attorney,,230,REP,Sean P. Duffy,228
Ashland,City Of Ashland Ward 10,Ashland County District Attorney,,230,,Scattering,2
Ashland,City Of Ashland Ward 11,Ashland County District Attorney,,257,REP,Sean P. Duffy,249
Ashland,City Of Ashland Ward 11,Ashland County District Attorney,,257,,Scattering,8
Ashland,City Of Mellen Wards 1 - 3,Ashland County District Attorney,,167,REP,Sean P. Duffy,167
Ashland,City Of Mellen Wards 1 - 3,Ashland County District Attorney,,167,,Scattering,0
Barron,Town Of Almena Wards 1 - 3,Barron County District Attorney,,298,DEM,Angela L. Holmstrom Beranek,296
Barron,Town Of Almena Wards 1 - 3,Barron County District Attorney,,298,,Scattering,2
Barron,Town Of Arland,Barron County District Attorney,,220,DEM,Angela L. Holmstrom Beranek,219
Barron,Town Of Arland,Barron County District Attorney,,220,,Scattering,1
Barron,Town Of Barron Wards 1 & 2,Barron County District Attorney,,275,DEM,Angela L. Holmstrom Beranek,275
Barron,Town Of Barron Wards 1 & 2,Barron County District Attorney,,275,,Scattering,0
Barron,Town Of Bear Lake,Barron County District Attorney,,280,DEM,Angela L. Holmstrom Beranek,279
Barron,Town Of Bear Lake,Barron County District Attorney,,280,,Scattering,1
Barron,Town Of Cedar Lake,Barron County District Attorney,,424,DEM,Angela L. Holmstrom Beranek,420
Barron,Town Of Cedar Lake,Barron County District Attorney,,424,,Scattering,4
Barron,Town Of Chetek Wards 1 - 3,Barron County District Attorney,,673,DEM,Angela L. Holmstrom Beranek,666
Barron,Town Of Chetek Wards 1 - 3,Barron County District Attorney,,673,,Scattering,7
Barron,Town Of Clinton Wards 1 & 2,Barron County District Attorney,,228,DEM,Angela L. Holmstrom Beranek,221
Barron,Town Of Clinton Wards 1 & 2,Barron County District Attorney,,228,,Scattering,7
Barron,Town Of Crystal Lake,Barron County District Attorney,,314,DEM,Angela L. Holmstrom Beranek,307
Barron,Town Of Crystal Lake,Barron County District Attorney,,314,,Scattering,7
Barron,Town Of Cumberland,Barron County District Attorney,,322,DEM,Angela L. Holmstrom Beranek,320
Barron,Town Of Cumberland,Barron County District Attorney,,322,,Scattering,2
Barron,Town Of Dallas Wards 1 & 2,Barron County District Attorney,,204,DEM,Angela L. Holmstrom Beranek,203
Barron,Town Of Dallas Wards 1 & 2,Barron County District Attorney,,204,,Scattering,1
Barron,Town Of Dovre,Barron County District Attorney,,277,DEM,Angela L. Holmstrom Beranek,275
Barron,Town Of Dovre,Barron County District Attorney,,277,,Scattering,2
Barron,Town Of Doyle,Barron County District Attorney,,199,DEM,Angela L. Holmstrom Beranek,199
Barron,Town Of Doyle,Barron County District Attorney,,199,,Scattering,0
Barron,Town Of Lakeland Wards 1 & 2,Barron County District Attorney,,412,DEM,Angela L. Holmstrom Beranek,412
Barron,Town Of Lakeland Wards 1 & 2,Barron County District Attorney,,412,,Scattering,0
Barron,Town Of Maple Grove Wards 1 - 3,Barron County District Attorney,,312,DEM,Angela L. Holmstrom Beranek,312
Barron,Town Of Maple Grove Wards 1 - 3,Barron County District Attorney,,312,,Scattering,0
Barron,Town Of Maple Plain,Barron County District Attorney,,353,DEM,Angela L. Holmstrom Beranek,350
Barron,Town Of Maple Plain,Barron County District Attorney,,353,,Scattering,3
Barron,Town Of Oak Grove Wards 1 & 2,Barron County District Attorney,,359,DEM,Angela L. Holmstrom Beranek,358
Barron,Town Of Oak Grove Wards 1 & 2,Barron County District Attorney,,359,,Scattering,1
Barron,Town Of Prairie Farm Wards 1 & 2,Barron County District Attorney,,209,DEM,Angela L. Holmstrom Beranek,207
Barron,Town Of Prairie Farm Wards 1 & 2,Barron County District Attorney,,209,,Scattering,2
Barron,Town Of Prairie Lake Wards 1 & 2,Barron County District Attorney,,525,DEM,Angela L. Holmstrom Beranek,525
Barron,Town Of Prairie Lake Wards 1 & 2,Barron County District Attorney,,525,,Scattering,0
Barron,Town Of Rice Lake Wards 1 - 4,Barron County District Attorney,,1112,DEM,Angela L. Holmstrom Beranek,1110
Barron,Town Of Rice Lake Wards 1 - 4,Barron County District Attorney,,1112,,Scattering,2
Barron,Town Of Sioux Creek,Barron County District Attorney,,227,DEM,Angela L. Holmstrom Beranek,226
Barron,Town Of Sioux Creek,Barron County District Attorney,,227,,Scattering,1
Barron,Town Of Stanfold,Barron County District Attorney,,259,DEM,Angela L. Holmstrom Beranek,253
Barron,Town Of Stanfold,Barron County District Attorney,,259,,Scattering,6
Barron,Town Of Stanley Wards 1 - 3,Barron County District Attorney,,863,DEM,Angela L. Holmstrom Beranek,850
Barron,Town Of Stanley Wards 1 - 3,Barron County District Attorney,,863,,Scattering,13
Barron,Town Of Sumner Wards 1 & 2,Barron County District Attorney,,302,DEM,Angela L. Holmstrom Beranek,298
Barron,Town Of Sumner Wards 1 & 2,Barron County District Attorney,,302,,Scattering,4
Barron,Town Of Turtle Lake,Barron County District Attorney,,209,DEM,Angela L. Holmstrom Beranek,207
Barron,Town Of Turtle Lake,Barron County District Attorney,,209,,Scattering,2
Barron,Town Of Vance Creek,Barron County District Attorney,,213,DEM,Angela L. Holmstrom Beranek,212
Barron,Town Of Vance Creek,Barron County District Attorney,,213,,Scattering,1
Barron,Village Of Almena,Barron County District Attorney,,204,DEM,Angela L. Holmstrom Beranek,204
Barron,Village Of Almena,Barron County District Attorney,,204,,Scattering,0
Barron,Village Of Cameron Wards 1 & 2,Barron County District Attorney,,524,DEM,Angela L. Holmstrom Beranek,516
Barron,Village Of Cameron Wards 1 & 2,Barron County District Attorney,,524,,Scattering,8
Barron,Village Of Dallas,Barron County District Attorney,,120,DEM,Angela L. Holmstrom Beranek,119
Barron,Village Of Dallas,Barron County District Attorney,,120,,Scattering,1
Barron,Village Of Haugen,Barron County District Attorney,,124,DEM,Angela L. Holmstrom Beranek,123
Barron,Village Of Haugen,Barron County District Attorney,,124,,Scattering,1
Barron,Village Of New Auburn Ward 2,Barron County District Attorney,,4,DEM,Angela L. Holmstrom Beranek,4
Barron,Village Of New Auburn Ward 2,Barron County District Attorney,,4,,Scattering,0
Barron,Village Of Prairie Farm,Barron County District Attorney,,156,DEM,Angela L. Holmstrom Beranek,156
Barron,Village Of Prairie Farm,Barron County District Attorney,,156,,Scattering,0
Barron,Village Of Turtle Lake Ward 1,Barron County District Attorney,,313,DEM,Angela L. Holmstrom Beranek,311
Barron,Village Of Turtle Lake Ward 1,Barron County District Attorney,,313,,Scattering,2
Barron,City Of Barron Wards 1 - 7,Barron County District Attorney,,998,DEM,Angela L. Holmstrom Beranek,995
Barron,City Of Barron Wards 1 - 7,Barron County District Attorney,,998,,Scattering,3
Barron,City Of Chetek Wards 1 - 4,Barron County District Attorney,,756,DEM,Angela L. Holmstrom Beranek,753
Barron,City Of Chetek Wards 1 - 4,Barron County District Attorney,,756,,Scattering,3
Barron,City Of Cumberland Wards 1 - 5,Barron County District Attorney,,865,DEM,Angela L. Holmstrom Beranek,856
Barron,City Of Cumberland Wards 1 - 5,Barron County District Attorney,,865,,Scattering,9
Barron,City Of Rice Lake Wards 1 - 17,Barron County District Attorney,,2964,DEM,Angela L. Holmstrom Beranek,2943
Barron,City Of Rice Lake Wards 1 - 17,Barron County District Attorney,,2964,,Scattering,21
Bayfield,Town Of Barksdale,Bayfield County District Attorney,,308,REP,H. Craig Haukaas,304
Bayfield,Town Of Barksdale,Bayfield County District Attorney,,308,,Scattering,4
Bayfield,Town Of Barnes,Bayfield County District Attorney,,371,REP,H. Craig Haukaas,367
Bayfield,Town Of Barnes,Bayfield County District Attorney,,371,,Scattering,4
Bayfield,Town Of Bayfield,Bayfield County District Attorney,,232,REP,H. Craig Haukaas,230
Bayfield,Town Of Bayfield,Bayfield County District Attorney,,232,,Scattering,2
Bayfield,Town Of Bayview,Bayfield County District Attorney,,226,REP,H. Craig Haukaas,221
Bayfield,Town Of Bayview,Bayfield County District Attorney,,226,,Scattering,5
Bayfield,Town Of Bell,Bayfield County District Attorney,,106,REP,H. Craig Haukaas,104
Bayfield,Town Of Bell,Bayfield County District Attorney,,106,,Scattering,2
Bayfield,Town Of Cable,Bayfield County District Attorney,,316,REP,H. Craig Haukaas,316
Bayfield,Town Of Cable,Bayfield County District Attorney,,316,,Scattering,0
Bayfield,Town Of Clover,Bayfield County District Attorney,,92,REP,H. Craig Haukaas,91
Bayfield,Town Of Clover,Bayfield County District Attorney,,92,,Scattering,1
Bayfield,Town Of Delta,Bayfield County District Attorney,,122,REP,H. Craig Haukaas,120
Bayfield,Town Of Delta,Bayfield County District Attorney,,122,,Scattering,2
Bayfield,Town Of Drummond,Bayfield County District Attorney,,197,REP,H. Craig Haukaas,193
Bayfield,Town Of Drummond,Bayfield County District Attorney,,197,,Scattering,4
Bayfield,Town Of Eileen Wards 1 & 2,Bayfield County District Attorney,,261,REP,H. Craig Haukaas,258
Bayfield,Town Of Eileen Wards 1 & 2,Bayfield County District Attorney,,261,,Scattering,3
Bayfield,Town Of Grand View,Bayfield County District Attorney,,149,REP,H. Craig Haukaas,146
Bayfield,Town Of Grand View,Bayfield County District Attorney,,149,,Scattering,3
Bayfield,Town Of Hughes,Bayfield County District Attorney,,142,REP,H. Craig Haukaas,142
Bayfield,Town Of Hughes,Bayfield County District Attorney,,142,,Scattering,0
Bayfield,Town Of Iron River Wards 1 & 2,Bayfield County District Attorney,,392,REP,H. Craig Haukaas,380
Bayfield,Town Of Iron River Wards 1 & 2,Bayfield County District Attorney,,392,,Scattering,12
Bayfield,Town Of Kelly,Bayfield County District Attorney,,141,REP,H. Craig Haukaas,139
Bayfield,Town Of Kelly,Bayfield County District Attorney,,141,,Scattering,2
Bayfield,Town Of Keystone,Bayfield County District Attorney,,110,REP,H. Craig Haukaas,109
Bayfield,Town Of Keystone,Bayfield County District Attorney,,110,,Scattering,1
Bayfield,Town Of Lincoln,Bayfield County District Attorney,,104,REP,H. Craig Haukaas,102
Bayfield,Town Of Lincoln,Bayfield County District Attorney,,104,,Scattering,2
Bayfield,Town Of Mason,Bayfield County District Attorney,,110,REP,H. Craig Haukaas,110
Bayfield,Town Of Mason,Bayfield County District Attorney,,110,,Scattering,0
Bayfield,Town Of Namakagon,Bayfield County District Attorney,,166,REP,H. Craig Haukaas,165
Bayfield,Town Of Namakagon,Bayfield County District Attorney,,166,,Scattering,1
Bayfield,Town Of Orienta,Bayfield County District Attorney,,35,REP,H. Craig Haukaas,34
Bayfield,Town Of Orienta,Bayfield County District Attorney,,35,,Scattering,1
Bayfield,Town Of Oulu,Bayfield County District Attorney,,174,REP,H. Craig Haukaas,173
Bayfield,Town Of Oulu,Bayfield County District Attorney,,174,,Scattering,1
Bayfield,Town Of Pilsen,Bayfield County District Attorney,,93,REP,H. Craig Haukaas,92
Bayfield,Town Of Pilsen,Bayfield County District Attorney,,93,,Scattering,1
Bayfield,Town Of Port Wing,Bayfield County District Attorney,,136,REP,H. Craig Haukaas,130
Bayfield,Town Of Port Wing,Bayfield County District Attorney,,136,,Scattering,6
Bayfield,Town Of Russell Wards 1 & 2,Bayfield County District Attorney,,188,REP,H. Craig Haukaas,176
Bayfield,Town Of Russell Wards 1 & 2,Bayfield County District Attorney,,188,,Scattering,12
Bayfield,Town Of Tripp,Bayfield County District Attorney,,65,REP,H. Craig Haukaas,64
Bayfield,Town Of Tripp,Bayfield County District Attorney,,65,,Scattering,1
Bayfield,Town Of Washburn,Bayfield County District Attorney,,195,REP,H. Craig Haukaas,193
Bayfield,Town Of Washburn,Bayfield County District Attorney,,195,,Scattering,2
Bayfield,Village Of Mason,Bayfield County District Attorney,,39,REP,H. Craig Haukaas,38
Bayfield,Village Of Mason,Bayfield County District Attorney,,39,,Scattering,1
Bayfield,City Of Ashland Ward 12,Bayfield County District Attorney,,0,REP,H. Craig Haukaas,0
Bayfield,City Of Ashland Ward 12,Bayfield County District Attorney,,0,,Scattering,0
Bayfield,City Of Bayfield Wards 1 - 4,Bayfield County District Attorney,,166,REP,H. Craig Haukaas,161
Bayfield,City Of Bayfield Wards 1 - 4,Bayfield County District Attorney,,166,,Scattering,5
Bayfield,City Of Washburn Wards 1 - 4,Bayfield County District Attorney,,681,REP,H. Craig Haukaas,654
Bayfield,City Of Washburn Wards 1 - 4,Bayfield County District Attorney,,681,,Scattering,27
Brown,Town Of Eaton Wards 1 & 2,Brown County District Attorney,,660,REP,John P. Zakowski,657
Brown,Town Of Eaton Wards 1 & 2,Brown County District Attorney,,660,,Scattering,3
Brown,Town Of Glenmore Wards 1 & 2,Brown County District Attorney,,500,REP,John P. Zakowski,497
Brown,Town Of Glenmore Wards 1 & 2,Brown County District Attorney,,500,,Scattering,3
Brown,Town Of Green Bay Wards 1 & 2,Brown County District Attorney,,852,REP,John P. Zakowski,847
Brown,Town Of Green Bay Wards 1 & 2,Brown County District Attorney,,852,,Scattering,5
Brown,Town Of Holland Wards 1 & 2,Brown County District Attorney,,605,REP,John P. Zakowski,598
Brown,Town Of Holland Wards 1 & 2,Brown County District Attorney,,605,,Scattering,7
Brown,Town Of Humboldt Wards 1 & 2,Brown County District Attorney,,496,REP,John P. Zakowski,493
Brown,Town Of Humboldt Wards 1 & 2,Brown County District Attorney,,496,,Scattering,3
Brown,Town Of Lawrence Wards 1 - 3,Brown County District Attorney,,1747,REP,John P. Zakowski,1742
Brown,Town Of Lawrence Wards 1 - 3,Brown County District Attorney,,1747,,Scattering,5
Brown,Town Of Ledgeview Wards 1 - 4,Brown County District Attorney,,2656,REP,John P. Zakowski,2646
Brown,Town Of Ledgeview Wards 1 - 4,Brown County District Attorney,,2656,,Scattering,10
Brown,Town Of Morrison Wards 1 & 2,Brown County District Attorney,,682,REP,John P. Zakowski,676
Brown,Town Of Morrison Wards 1 & 2,Brown County District Attorney,,682,,Scattering,6
Brown,Town Of New Denmark Wards 1 - 3,Brown County District Attorney,,667,REP,John P. Zakowski,665
Brown,Town Of New Denmark Wards 1 - 3,Brown County District Attorney,,667,,Scattering,2
Brown,Town Of Pittsfield Wards 1 - 4,Brown County District Attorney,,1187,REP,John P. Zakowski,1184
Brown,Town Of Pittsfield Wards 1 - 4,Brown County District Attorney,,1187,,Scattering,3
Brown,Town Of Rockland Wards 1 & 2,Brown County District Attorney,,773,REP,John P. Zakowski,771
Brown,Town Of Rockland Wards 1 & 2,Brown County District Attorney,,773,,Scattering,2
Brown,Town Of Scott Wards 1 - 4,Brown County District Attorney,,1530,REP,John P. Zakowski,1515
Brown,Town Of Scott Wards 1 - 4,Brown County District Attorney,,1530,,Scattering,15
Brown,Town Of Scott Ward 5,Brown County District Attorney,,47,REP,John P. Zakowski,47
Brown,Town Of Scott Ward 5,Brown County District Attorney,,47,,Scattering,0
Brown,Town Of Wrightstown Wards 1 - 3,Brown County District Attorney,,861,REP,John P. Zakowski,861
Brown,Town Of Wrightstown Wards 1 - 3,Brown County District Attorney,,861,,Scattering,0
Brown,Village Of Allouez Wards 1 & 2,Brown County District Attorney,,1121,REP,John P. Zakowski,1106
Brown,Village Of Allouez Wards 1 & 2,Brown County District Attorney,,1121,,Scattering,15
Brown,Village Of Allouez Wards 3 & 4,Brown County District Attorney,,1584,REP,John P. Zakowski,1579
Brown,Village Of Allouez Wards 3 & 4,Brown County District Attorney,,1584,,Scattering,5
Brown,Village Of Allouez Wards 5 & 6,Brown County District Attorney,,1825,REP,John P. Zakowski,1810
Brown,Village Of Allouez Wards 5 & 6,Brown County District Attorney,,1825,,Scattering,15
Brown,Village Of Allouez Wards 7 - 9,Brown County District Attorney,,1333,REP,John P. Zakowski,1322
Brown,Village Of Allouez Wards 7 - 9,Brown County District Attorney,,1333,,Scattering,11
Brown,Village Of Ashwaubenon Wards 1 & 2,Brown County District Attorney,,842,REP,John P. Zakowski,837
Brown,Village Of Ashwaubenon Wards 1 & 2,Brown County District Attorney,,842,,Scattering,5
Brown,Village Of Ashwaubenon Wards 3 & 4,Brown County District Attorney,,927,REP,John P. Zakowski,917
Brown,Village Of Ashwaubenon Wards 3 & 4,Brown County District Attorney,,927,,Scattering,10
Brown,Village Of Ashwaubenon Wards 5 & 6,Brown County District Attorney,,1137,REP,John P. Zakowski,1130
Brown,Village Of Ashwaubenon Wards 5 & 6,Brown County District Attorney,,1137,,Scattering,7
Brown,Village Of Ashwaubenon Wards 7 & 8,Brown County District Attorney,,1173,REP,John P. Zakowski,1166
Brown,Village Of Ashwaubenon Wards 7 & 8,Brown County District Attorney,,1173,,Scattering,7
Brown,Village Of Ashwaubenon Ward 9,Brown County District Attorney,,448,REP,John P. Zakowski,445
Brown,Village Of Ashwaubenon Ward 9,Brown County District Attorney,,448,,Scattering,3
Brown,Village Of Ashwaubenon Ward 10,Brown County District Attorney,,848,REP,John P. Zakowski,842
Brown,Village Of Ashwaubenon Ward 10,Brown County District Attorney,,848,,Scattering,6
Brown,Village Of Ashwaubenon Wards 11 & 12,Brown County District Attorney,,1335,REP,John P. Zakowski,1329
Brown,Village Of Ashwaubenon Wards 11 & 12,Brown County District Attorney,,1335,,Scattering,6
Brown,Village Of Bellevue Wards 1 - 6,Brown County District Attorney,,2512,REP,John P. Zakowski,2491
Brown,Village Of Bellevue Wards 1 - 6,Brown County District Attorney,,2512,,Scattering,21
Brown,Village Of Bellevue Wards 7 - 10,Brown County District Attorney,,2931,REP,John P. Zakowski,2909
Brown,Village Of Bellevue Wards 7 - 10,Brown County District Attorney,,2931,,Scattering,22
Brown,Village Of Denmark Wards 1 - 3,Brown County District Attorney,,775,REP,John P. Zakowski,771
Brown,Village Of Denmark Wards 1 - 3,Brown County District Attorney,,775,,Scattering,4
Brown,Village Of Hobart Wards 1 - 7,Brown County District Attorney,,2611,REP,John P. Zakowski,2604
Brown,Village Of Hobart Wards 1 - 7,Brown County District Attorney,,2611,,Scattering,7
Brown,"Village Of Howard Wards 1 - 4, 11 & 12",Brown County District Attorney,,1806,REP,John P. Zakowski,1790
Brown,"Village Of Howard Wards 1 - 4, 11 & 12",Brown County District Attorney,,1806,,Scattering,16
Brown,Village Of Howard Wards 5 - 10,Brown County District Attorney,,2440,REP,John P. Zakowski,2425
Brown,Village Of Howard Wards 5 - 10,Brown County District Attorney,,2440,,Scattering,15
Brown,Village Of Howard Wards 13 - 16,Brown County District Attorney,,2343,REP,John P. Zakowski,2331
Brown,Village Of Howard Wards 13 - 16,Brown County District Attorney,,2343,,Scattering,12
Brown,Village Of Pulaski Wards 1 - 3 & 6,Brown County District Attorney,,1077,REP,John P. Zakowski,1071
Brown,Village Of Pulaski Wards 1 - 3 & 6,Brown County District Attorney,,1077,,Scattering,6
Brown,Village Of Suamico Wards 1 - 3 & 10,Brown County District Attorney,,1697,REP,John P. Zakowski,1681
Brown,Village Of Suamico Wards 1 - 3 & 10,Brown County District Attorney,,1697,,Scattering,16
Brown,Village Of Suamico Ward 7,Brown County District Attorney,,654,REP,John P. Zakowski,644
Brown,Village Of Suamico Ward 7,Brown County District Attorney,,654,,Scattering,10
Brown,"Village Of Suamico Wards 4 - 6, 8 & 9",Brown County District Attorney,,2452,REP,John P. Zakowski,2441
Brown,"Village Of Suamico Wards 4 - 6, 8 & 9",Brown County District Attorney,,2452,,Scattering,11
Brown,Village Of Wrightstown Wards 1 & 2,Brown County District Attorney,,883,REP,John P. Zakowski,879
Brown,Village Of Wrightstown Wards 1 & 2,Brown County District Attorney,,883,,Scattering,4
Brown,City Of De Pere Wards 1 - 3,Brown County District Attorney,,2442,REP,John P. Zakowski,2424
Brown,City Of De Pere Wards 1 - 3,Brown County District Attorney,,2442,,Scattering,18
Brown,City Of De Pere Wards 4 - 7,Brown County District Attorney,,2165,REP,John P. Zakowski,2150
Brown,City Of De Pere Wards 4 - 7,Brown County District Attorney,,2165,,Scattering,15
Brown,City Of De Pere Wards 8 - 10,Brown County District Attorney,,1761,REP,John P. Zakowski,1726
Brown,City Of De Pere Wards 8 - 10,Brown County District Attorney,,1761,,Scattering,35
Brown,City Of De Pere Wards 11 - 14,Brown County District Attorney,,2560,REP,John P. Zakowski,2542
Brown,City Of De Pere Wards 11 - 14,Brown County District Attorney,,2560,,Scattering,18
Brown,City Of De Pere Wards 15 - 17,Brown County District Attorney,,81,REP,John P. Zakowski,81
