county,ward,office,district,total votes,party,candidate,votes
Waukesha,City Of Delafield Wards 1 - 7,State Assembly,33,581,DEM,Patrick Byrne,238
Waukesha,City Of Delafield Wards 1 - 7,State Assembly,33,581,REP,Scott Newcomer,341
Waukesha,City Of Delafield Wards 1 - 7,State Assembly,33,581,,Scattering,2
Waukesha,City Of Pewaukee Ward 7,State Assembly,33,122,DEM,Patrick Byrne,37
Waukesha,City Of Pewaukee Ward 7,State Assembly,33,122,REP,Scott Newcomer,85
Waukesha,City Of Pewaukee Ward 7,State Assembly,33,122,,Scattering,0
Waukesha,City Of Waukesha Ward 8,State Assembly,33,106,DEM,Patrick Byrne,60
Waukesha,City Of Waukesha Ward 8,State Assembly,33,106,REP,Scott Newcomer,46
Waukesha,City Of Waukesha Ward 8,State Assembly,33,106,,Scattering,0
Waukesha,City Of Waukesha Ward 10,State Assembly,33,32,DEM,Patrick Byrne,16
Waukesha,City Of Waukesha Ward 10,State Assembly,33,32,REP,Scott Newcomer,16
Waukesha,City Of Waukesha Ward 10,State Assembly,33,32,,Scattering,0
Waukesha,City Of Waukesha Ward 11,State Assembly,33,82,DEM,Patrick Byrne,33
Waukesha,City Of Waukesha Ward 11,State Assembly,33,82,REP,Scott Newcomer,49
Waukesha,City Of Waukesha Ward 11,State Assembly,33,82,,Scattering,0
Waukesha,City Of Waukesha Ward 12,State Assembly,33,130,DEM,Patrick Byrne,54
Waukesha,City Of Waukesha Ward 12,State Assembly,33,130,REP,Scott Newcomer,76
Waukesha,City Of Waukesha Ward 12,State Assembly,33,130,,Scattering,0
Waukesha,City Of Waukesha Ward 13,State Assembly,33,72,DEM,Patrick Byrne,32
Waukesha,City Of Waukesha Ward 13,State Assembly,33,72,REP,Scott Newcomer,40
Waukesha,City Of Waukesha Ward 13,State Assembly,33,72,,Scattering,0
Waukesha,City Of Waukesha Ward 14,State Assembly,33,5,DEM,Patrick Byrne,4
Waukesha,City Of Waukesha Ward 14,State Assembly,33,5,REP,Scott Newcomer,1
Waukesha,City Of Waukesha Ward 14,State Assembly,33,5,,Scattering,0
Waukesha,City Of Waukesha Ward 15,State Assembly,33,138,DEM,Patrick Byrne,66
Waukesha,City Of Waukesha Ward 15,State Assembly,33,138,REP,Scott Newcomer,72
Waukesha,City Of Waukesha Ward 15,State Assembly,33,138,,Scattering,0
Waukesha,City Of Waukesha Ward 39,State Assembly,33,1,DEM,Patrick Byrne,1
Waukesha,City Of Waukesha Ward 39,State Assembly,33,1,REP,Scott Newcomer,0
Waukesha,City Of Waukesha Ward 39,State Assembly,33,1,,Scattering,0
Waukesha,City Of Waukesha Ward 49,State Assembly,33,0,DEM,Patrick Byrne,0
Waukesha,City Of Waukesha Ward 49,State Assembly,33,0,REP,Scott Newcomer,0
Waukesha,City Of Waukesha Ward 49,State Assembly,33,0,,Scattering,0
Waukesha,City Of Waukesha Ward 51,State Assembly,33,0,DEM,Patrick Byrne,0
Waukesha,City Of Waukesha Ward 51,State Assembly,33,0,REP,Scott Newcomer,0
Waukesha,City Of Waukesha Ward 51,State Assembly,33,0,,Scattering,0
Waukesha,City Of Waukesha Ward 53,State Assembly,33,0,DEM,Patrick Byrne,0
Waukesha,City Of Waukesha Ward 53,State Assembly,33,0,REP,Scott Newcomer,0
Waukesha,City Of Waukesha Ward 53,State Assembly,33,0,,Scattering,0
Waukesha,City Of Waukesha Ward 58,State Assembly,33,0,DEM,Patrick Byrne,0
Waukesha,City Of Waukesha Ward 58,State Assembly,33,0,REP,Scott Newcomer,0
Waukesha,City Of Waukesha Ward 58,State Assembly,33,0,,Scattering,0
