an,"","","","","","","","","","","",""
 Cpmahs ,"","","","","","","","","","",hgu,ign
ffettey re a m ho,aul ,"",yan ,"",on,reu an,"","",rom abna ,"",alu,rca
Caledonia Town Wards 13 - 15 , 673 ," 1,439 ", 9 , 12 , 1
Dover Town Wards 1 - 8 , 461 ," 1,369 ", 16 , 14 , 0
Norway Town Wards 1 - 11 ," 1,031 "," 3,408 ", 22 , 15 , 1
Raymond Town Wards 1 - 5 , 565 ," 1,661 ", 13 , 16 , 0
Rochester Town Wards 1 - 5 , 276 ," 1,180 ", 13 , 5 , 0
Waterford Town Wards 1 - 10 , 703 ," 2,525 ", 24 , 14 , 0
Yorkville Town Wards 1 - 5 , 416 ," 1,312 ", 15 , 7 , 0
Elmwood Park Village , 82 , 251 , 3 , 0 , 0
"Mount Pleasant Village Wards 1, 16 - 18 & 20 ", 987 ," 1,905 ", 17 , 12 , 1
an,"","","","","","","","","","","","","","","","","","",""
e ffr  yeaphm C,h sa om ,"","",a lu ,"",ya n,"",no,reu na ,"","","",a n rom a,"",u au hg b l,"","","",actteirng
"Mount Pleasant Village Wards 2, 3 & 11 ", 815 ," 1,184 ", 13 , 14 , 0
Mount Pleasant Village Wards 4 & 5 , 415 , 941 , 3 , 6 , 3
Mount Pleasant Village Wards 6 & 8 , 387 ," 1,046 ", 5 , 8 , 0
"Mount Pleasant Village Wards 7, 10 & 12 ", 724 ," 1,540 ", 10 , 11 , 0
Mount Pleasant Village Ward 9 , 169 , 567 , 3 , 2 , 0
Mount Pleasant Village Wards 13 & 15 , 298 , 683 , 6 , 4 , 0
Mount Pleasant Village Ward 14 , 143 , 373 , 1 , 2 , 0
"Mount Pleasant Village Wards 19, 21 & 23 ", 564 ," 1,097 ", 9 , 4 , 0
Mount Pleasant Village Ward 22 , 222 , 267 , 4 , 5 , 0
Mukwonago Village Ward 10 , 0 , 0 , 0 , 0 , 0
North Bay Village , 37 , 136 , 4 , 0 , 0
Rochester Village Wards 1 & 2 , 100 , 461 , 8 , 8 , 0
Sturtevant Village Wards 1 - 6 , 790 ," 1,473 ", 7 , 10 , 1
Union Grove Village Wards 1 - 7 , 524 ," 1,778 ", 13 , 8 , 1
Waterford Village Wards 1 - 7 , 600 ," 1,912 ", 16 , 7 , 1
Wind Point Village Wards 1 - 3 , 253 , 997 , 14 , 3 , 0
Burlington City Wards 1 - 8 , 676 ," 1,664 ", 27 , 12 , 0
Burlington City Wards 9 - 16 , 616 ," 2,188 ", 11 , 14 , 0
Racine City Ward 1 , 103 , 104 , 2 , 2 , 0
Racine City Ward 2 , 563 , 221 , 17 , 8 , 1
Racine City Ward 3 , 517 , 130 , 4 , 4 , 1
Racine City Ward 4 , 551 , 81 , 3 , 6 , 0
Racine City Ward 5 , 286 , 151 , 8 , 3 , 0
Racine City Ward 6 , 591 , 484 , 18 , 10 , 0
Racine City Ward 7 , 607 , 218 , 2 , 3 , 0
Racine City Ward 8 , 744 , 317 , 5 , 5 , 1
Racine City Ward 9 , 420 , 252 , 8 , 7 , 0
Racine City Ward 10 , 382 , 284 , 6 , 9 , 0
an
aphm C ghgn
 yetteae ffr asun airom lu an rna rm abau hayn oeoluc
Racine City Ward 11 , 426 , 76 , 1 , 4 , 0
Racine City Ward 12 , 215 , 268 , 11 , 2 , 0
Racine City Ward 13 , 255 , 300 , 8 , 3 , 0
Racine City Ward 14 , 600 , 824 , 13 , 12 , 1
Racine City Ward 15 , 597 , 709 , 10 , 2 , 0
Racine City Ward 16 , 610 , 617 , 14 , 12 , 1
Racine City Ward 17 , 547 , 455 , 7 , 1 , 0
Racine City Ward 18 , 628 , 938 , 13 , 10 , 1
Racine City Ward 19 , 536 , 200 , 3 , 3 , 0
Racine City Ward 20 , 669 , 109 , 4 , 3 , 0
Racine City Ward 21 , 639 , 674 , 18 , 7 , 0
Racine City Ward 22 , 519 , 832 , 10 , 9 , 2
Racine City Ward 23 , 634 , 865 , 23 , 7 , 2
Racine City Ward 24 , 712 , 798 , 4 , 9 , 0
Racine City Ward 25 , 564 , 786 , 10 , 17 , 0
Racine City Ward 26 , 631 , 562 , 8 , 9 , 0
Racine City Ward 27 , 629 ," 1,082 ", 8 , 15 , 0
Racine City Ward 28 , 474 ," 1,066 ", 13 , 19 , 3
Racine City Ward 29 , 575 , 835 , 12 , 3 , 0
Racine City Ward 30 , 580 , 571 , 12 , 9 , 1
Racine City Ward 31 , 550 , 635 , 11 , 6 , 0
Racine City Ward 32 , 681 , 515 , 8 , 5 , 0
Racine City Ward 33 , 584 , 604 , 11 , 7 , 1
Racine City Ward 34 , 548 ," 1,012 ", 13 , 12 , 0
an,"","","",""
 yapmhC ghas ,u,an ,au ,ingr
e effr h om ,a u lantean y on re ,ro m a,b lu ,act
Bradford Town , 138 , 398 , 4 , 10 , 0
Clinton Town , 111 , 338 , 0 , 0 , 0
Harmony Town Wards 1 - 5 , 374 ," 1,032 ", 11 , 58 , 4
Janesville Town Ward 6 , 8 , 8 , 0 , 2 , 0
Johnstown Town , 111 , 312 , 4 , 29 , 3
La Prairie Town Wards 1 & 2 , 141 , 358 , 0 , 0 , 0
Lima Town Wards 1 & 2 , 191 , 416 , 2 , 21 , 0
Milton Town Wards 1 - 5 , 514 ," 1,002 ", 15 , 53 , 1
Turtle Town Wards 2 & 3 , 277 , 821 , 4 , 12 , 0
Clinton Village Wards 1 - 3 , 306 , 705 , 11 , 10 , 2
Janesville City Ward 1 , 395 , 928 , 10 , 88 , 0
Janesville City Ward 2 , 497 , 702 , 12 , 69 , 1
Janesville City Ward 3 , 368 , 760 , 11 , 74 , 2
Janesville City Ward 4 , 411 , 698 , 6 , 81 , 0
Janesville City Ward 5 , 472 ," 1,527 ", 18 , 56 , 4
Janesville City Ward 6 , 267 , 745 , 11 , 63 , 1
Janesville City Ward 7 , 481 ," 1,052 ", 11 , 103 , 0
Janesville City Ward 8 , 411 , 814 , 9 , 74 , 1
Janesville City Ward 9 , 376 , 716 , 15 , 40 , 1
Janesville City Ward 10 , 387 ," 1,044 ", 13 , 103 , 0
Janesville City Ward 11 , 297 ," 1,077 ", 8 , 92 , 0
Janesville City Ward 12 , 377 ," 1,110 ", 10 , 71 , 0
Janesville City Ward 13 , 365 ," 1,012 ", 12 , 137 , 1
Janesville City Ward 14 , 365 , 690 , 11 , 55 , 4
Janesville City Ward 15 , 434 , 457 , 9 , 40 , 1
Janesville City Ward 16 , 428 , 427 , 7 , 35 , 2
Janesville City Ward 17 , 446 , 691 , 7 , 46 , 0
Janesville City Ward 18 , 356 , 887 , 8 , 94 , 0
an,"","","","","","","","","","","","","",""
pmah Cy ,s a ,"","","","","","",u ,n a ,"",a ghu,"","",ingr
e e ffr,om h ,"",a lu ,"",y an ,"",o n ,e arn,o rm,"",u bla ,"","",ctate
Janesville City Ward 19 , 452 , 704 , 9 , 75 , 0
Janesville City Ward 20 , 526 , 754 , 11 , 64 , 0
Janesville City Ward 21 , 497 , 704 , 9 , 70 , 2
Janesville City Ward 22 , 477 , 560 , 9 , 47 , 3
Janesville City Ward 23 , 376 , 723 , 9 , 64 , 0
Janesville City Ward 24 , 303 ," 1,010 ", 12 , 70 , 0
Janesville City Ward 25 , 15 , 8 , 0 , 0 , 0
Milton City Wards 1 - 4 , 482 , 930 , 11 , 78 , 4
Milton City Wards 5 - 8 , 401 , 845 , 15 , 56 , 5
Bloomfield Town Wards 1 - 7 , 661 ," 1,261 ", 34 , 26 , 1
Darien Town Wards 1 - 6 , 173 , 651 , 5 , 10 , 0
Delavan Town Wards 1 - 6 , 733 ," 1,890 ", 24 , 44 , 1
East Troy Town Wards 1 - 6 , 525 ," 1,858 ", 25 , 12 , 1
Geneva Town Wards 1 - 8 , 550 ," 1,392 ", 15 , 12 , 3
Lafayette Town Wards 1 - 4 , 216 , 866 , 7 , 5 , 0
La Grange Town Wards 1 - 3 , 295 ," 1,028 ", 20 , 26 , 0
"Linn Town Wards 1, 2 & 4 ", 231 , 690 , 11 , 12 , 0
Linn Town Wards 3 & 5 , 56 , 186 , 2 , 8 , 0
Lyons Town Wards 1 - 6 , 500 ," 1,394 ", 16 , 16 , 0
Richmond Town Wards 1 - 3 , 310 , 715 , 13 , 14 , 1
Sharon Town , 115 , 366 , 6 , 8 , 0
Spring Prairie Town Wards 1 - 4 , 258 , 974 , 10 , 17 , 0
an
C ghaphm 
fett yengfr sa u n au iam ohl n n am ab reauyaonreroluac
Sugar Creek Town Wards 1 - 5 , 425 ," 1,483 ", 5 , 29 , 1
Troy Town Wards 1 - 3 , 325 ," 1,061 ", 22 , 18 , 1
Walworth Town Wards 1 - 4 , 158 , 735 , 8 , 10 , 0
Whitewater Town Wards 1 - 3 , 210 , 609 , 16 , 18 , 0
Darien Village Wards 1 & 2 , 159 , 470 , 8 , 9 , 0
East Troy Village Wards 1 - 6 , 480 ," 1,637 ", 18 , 21 , 2
Fontana Village Wards 1 - 4 , 241 , 768 , 8 , 9 , 0
Genoa City Village Wards 1 - 3 , 320 , 733 , 14 , 19 , 0
Mukwonago Village Ward 9 , 6 , 14 , 0 , 0 , 0
Sharon Village Wards 1 & 2 , 222 , 450 , 13 , 10 , 0
Walworth Village Wards 1 - 3 , 309 , 861 , 9 , 11 , 1
Williams Bay Village Wards 1 - 4 , 370 ," 1,009 ", 18 , 23 , 1
Burlington City Ward 17 , 0 , 0 , 0 , 0 , 0
Delavan City Wards 1 - 11 ," 1,018 "," 2,218 ", 46 , 53 , 5
"Elkhorn City Wards 1 - 3, 6, 10, 12 & 13 ", 462 ," 1,151 ", 17 , 9 , 2
"Elkhorn City Wards 4, 5, 7 - 9, 11 & 15 ", 506 ," 1,508 ", 24 , 26 , 0
Elkhorn City Ward 14 , 17 , 26 , 0 , 0 , 0
"Lake Geneva City Wards 1, 2, 7, 8 & 12 ", 531 ," 1,015 ", 20 , 22 , 0
"Lake Geneva City Wards 3 - 6, 9 - 11, 13 & 14 ", 506 , 967 , 14 , 30 , 0
Whitewater City Ward 12 , 1 , 2 , 0 , 0 , 0
Whitewater City Ward 13 , 0 , 0 , 0 , 0 , 0
Eagle Town Wards 1 - 4 , 399 ," 1,559 ", 20 , 14 , 1
an,"","","","","","","","","","","","",""
pm,"","","","","","","","","","","","",""
ah Cy ,a s ,"","","","","","",u ,na ,ahgu,"","",nigr
re ffe,ho m ,"",au l ,"",ya n ,"",on ,re an,ro m ab,lu ,"","",catte
"Mukwonago Town Wards 1, 2, 4 - 10 ", 835 ," 3,227 ", 21 , 26 , 1
Mukwonago Town Ward 3 , 93 , 374 , 0 , 3 , 0
"Vernon Town Wards 1, 6 - 10 ", 624 ," 2,140 ", 15 , 12 , 1
Vernon Town Wards 2 - 5 , 411 ," 1,400 ", 9 , 7 , 1
Big Bend Village Wards 1 - 3 , 167 , 521 , 6 , 8 , 1
Eagle Village Wards 1 & 2 , 190 , 823 , 7 , 5 , 1
Mukwonago Village Wards 1 - 8 , 839 ," 2,580 ", 32 , 13 , 1
North Prairie Village Wards 1 - 3 , 239 , 895 , 9 , 7 , 0
Muskego City Wards 1 - 3 , 485 ," 1,343 ", 10 , 7 , 0
Muskego City Wards 4 - 6 , 479 ," 1,452 ", 11 , 13 , 1
Muskego City Wards 7 - 9 , 480 ," 1,401 ", 6 , 12 , 0
Muskego City Wards 10 & 11 , 469 ," 1,239 ", 9 , 4 , 0
Muskego City Wards 12 & 13 , 427 ," 1,508 ", 15 , 5 , 2
Muskego City Wards 14 & 15 , 378 ," 1,519 ", 13 , 10 , 0
Muskego City Wards 16 & 17 , 448 ," 1,557 ", 12 , 13 , 0
New Berlin City Ward 12 , 129 , 424 , 11 , 5 , 0
New Berlin City Ward 13 , 261 , 670 , 9 , 6 , 0
New Berlin City Ward 14 , 246 , 904 , 2 , 1 , 0
New Berlin City Ward 15 , 262 , 733 , 6 , 9 , 0
New Berlin City Ward 16 , 167 , 527 , 5 , 3 , 1
amtty m w ,lain d,"","","",vae,agn um ,"","",girneac
Arlington Town Wards 1 & 2 , 232 , 222 , 2
Caledonia Town Wards 1 & 2 , 373 , 402 , 0
Columbus Town , 159 , 177 , 0
Courtland Town Wards 1 & 2 , 90 , 207 , 0
Dekorra Town Wards 1 - 4 , 648 , 707 , 3
Fort Winnebago Town Wards 1 & 2 , 233 , 296 , 0
Fountain Prairie Town Wards 1 & 2 , 258 , 251 , 0
Hampden Town , 163 , 164 , 1
Leeds Town Wards 1 & 2 , 263 , 211 , 0
Lewiston Town Wards 1 & 2 , 284 , 389 , 0
Lodi Town Wards 1 - 5 , 975 , 887 , 0
Lowville Town Wards 1 & 2 , 285 , 329 , 0
Marcellon Town Wards 1 & 2 , 217 , 351 , 0
Newport Town , 178 , 193 , 0
Otsego Town , 208 , 196 , 0
Pacific Town Wards 1 - 3 , 736 , 909 , 0
Randolph Town , 82 , 339 , 0
Scott Town , 125 , 225 , 0
Springvale Town , 140 , 167 , 0
West Point Town Wards 1 & 2 , 590 , 547 , 0
Wyocena Town Wards 1 - 3 , 400 , 513 , 0
Arlington Village , 178 , 197 , 2
Cambria Village , 197 , 227 , 1
Doylestown Village , 66 , 79 , 0
Fall River Village Wards 1 & 2 , 321 , 300 , 0
Friesland Village , 57 , 151 , 0
Pardeeville Village Wards 1 - 3 , 534 , 560 , 2
Poynette Village Wards 1 - 3 , 686 , 522 , 2
amtty m w ,lain d,"","","",vae,agn um ,"","",girneac
Albion Town Wards 1 & 2 , 653 , 398 , 0
Berry Town Wards 1 & 2 , 420 , 330 , 1
Black Earth Town , 180 , 126 , 0
Blooming Grove Town Wards 1 - 3 , 688 , 397 , 0
Blue Mounds Town , 306 , 227 , 0
Bristol Town Wards 1 - 3 , 985 , 937 , 1
Burke Town Wards 1 - 4 , 971 , 858 , 1
amtty m w ,lain d,"","","",vae,agn um ,"","",girneac
Christiana Town Wards 1 & 2 , 429 , 287 , 0
Cottage Grove Town Wards 1 - 5 ," 1,257 "," 1,116 ", 1
Cross Plains Town Wards 1 & 2 , 551 , 405 , 0
Dane Town , 293 , 234 , 0
Deerfield Town Wards 1 & 2 , 455 , 356 , 1
Dunkirk Town Wards 1 - 3 , 713 , 524 , 0
Dunn Town Wards 1 & 7 , 502 , 367 , 0
Dunn Town Wards 2 - 6 ," 1,442 "," 1,047 ", 1
Madison Town Ward 1 , 295 , 47 , 0
Madison Town Wards 2 - 4 & 6 , 635 , 148 , 0
"Madison Town Wards 5, 7 - 11 "," 1,226 ", 267 , 1
Mazomanie Town Wards 1 & 2 , 360 , 247 , 0
Medina Town Wards 1 & 2 , 390 , 359 , 0
Middleton Town Wards 1 - 5 ," 1,700 "," 1,743 ", 1
Montrose Town Wards 1 & 2 , 429 , 265 , 0
Oregon Town Wards 1 - 4 ," 1,166 ", 827 , 1
Perry Town , 297 , 153 , 0
Pleasant Springs Town Wards 1 - 4 ," 1,031 ", 840 , 0
Primrose Town , 301 , 124 , 0
Roxbury Town Wards 1 & 2 , 536 , 450 , 6
Rutland Town Wards 1 & 2 , 707 , 475 , 0
Springdale Town Wards 1 & 2 , 616 , 491 , 2
Springfield Town Wards 1 - 3 , 860 , 704 , 2
Sun Prairie Town Wards 1 - 3 , 662 , 604 , 1
Vermont Town , 384 , 178 , 0
Verona Town Wards 1 - 3 , 690 , 583 , 2
Vienna Town Wards 1 & 2 , 386 , 363 , 0
Westport Town Wards 1 - 4 ," 1,479 "," 1,240 ", 1
amtty m w ,lain d,"","","",vae,agn um ,"","",girneac
Windsor Town Wards 1 - 7 ," 1,683 "," 1,555 ", 0
York Town , 232 , 188 , 0
Belleville Village Wards 1 & 2 , 693 , 345 , 0
Black Earth Village Wards 1 & 2 , 467 , 244 , 0
Blue Mounds Village , 251 , 164 , 0
Brooklyn Village Ward 1 , 226 , 120 , 0
Cambridge Village Wards 2 & 3 , 408 , 311 , 0
Cottage Grove Village Wards 1 - 7 ," 1,539 "," 1,206 ", 0
Cross Plains Village Wards 1 - 4 ," 1,196 ", 811 , 0
Dane Village , 235 , 175 , 0
Deerfield Village Wards 1 & 2 , 604 , 462 , 1
De Forest Village Wards 1 - 8 ," 2,090 "," 1,755 ", 2
Maple Bluff Village Wards 1 & 2 , 522 , 487 , 0
Marshall Village Wards 1 - 6 , 987 , 716 , 0
Mazomanie Village Wards 1 & 2 , 576 , 306 , 0
McFarland Village Wards 1 - 7 ," 2,585 "," 1,782 ", 1
Mount Horeb Village Wards 1 - 6 ," 2,115 "," 1,443 ", 2
"Oregon Village Wards 1, 5 - 8 "," 1,720 "," 1,149 ", 1
Oregon Village Wards 2 - 4 ," 1,025 ", 637 , 0
Rockdale Village , 82 , 48 , 0
Shorewood Hills Village Wards 1 & 2 , 987 , 254 , 2
Waunakee Village Wards 1 - 7 ," 1,278 "," 1,120 ", 1
Waunakee Village Wards 8 - 14 ," 1,850 "," 1,610 ", 3
Edgerton City Ward 7 , 2 , 4 , 0
Fitchburg City Wards 1 - 3 ," 1,723 ", 760 , 6
Fitchburg City Wards 4 & 6 ," 1,133 ", 686 , 1
Fitchburg City Ward 5 , 554 , 183 , 1
Fitchburg City Wards 7 - 9 ," 2,008 "," 1,349 ", 1
amtty m w ,lain d,"","","",vae,agn um ,"","",girneac
Fitchburg City Wards 10 - 12 ," 1,842 "," 1,088 ", 6
Fitchburg City Ward 13 , 0 , 0 , 0
Madison City Ward 1 ," 1,345 ", 593 , 2
Madison City Ward 2 ," 1,440 ", 793 , 1
Madison City Ward 3 , 855 , 399 , 0
Madison City Ward 4 , 841 , 471 , 0
Madison City Ward 5 , 917 , 516 , 1
Madison City Ward 6 , 948 , 546 , 1
Madison City Ward 7 ," 1,154 ", 483 , 0
Madison City Ward 8 ," 1,090 ", 432 , 0
Madison City Ward 9 , 567 , 186 , 2
Madison City Ward 10 ," 1,118 ", 324 , 1
Madison City Ward 11 ," 1,659 ", 494 , 1
Madison City Ward 12 , 836 , 122 , 1
Madison City Ward 13 , 362 , 70 , 2
Madison City Ward 14 , 912 , 228 , 0
Madison City Ward 15 , 474 , 161 , 1
Madison City Ward 16 , 370 , 166 , 1
Madison City Ward 17 ," 1,016 ", 456 , 2
Madison City Ward 18 , 652 , 369 , 0
Madison City Ward 19 ," 1,258 ", 542 , 2
Madison City Ward 20 , 344 , 132 , 0
Madison City Ward 21 , 277 , 59 , 0
Madison City Ward 22 , 710 , 288 , 1
Madison City Ward 23 , 608 , 160 , 1
Madison City Ward 24 , 957 , 371 , 0
Madison City Ward 25 ," 1,768 ", 873 , 3
Madison City Ward 26 , 203 , 90 , 0
amtty m w ,lain d,"","","",vae,agn um ,"","",girneac
Madison City Ward 27 ," 1,042 ", 338 , 0
Madison City Ward 28 , 191 , 47 , 0
Madison City Ward 29 , 207 , 82 , 0
