"","","","","","","","","","","","","","","","","","","","","",g
re g g ,"",nd e m ie rh ,"","",aul ,"",vra ra ,"",d od,"",letelz ,"",ilzbte h a ,"","","",rua s te r m ,"","","",actteirn
Stanley Town Wards 1 - 3 , 8 , 0 , 1 , 7 , 0
Sumner Town Wards 1 & 2 , 0 , 3 , 2 , 12 , 0
Turtle Lake Town , 0 , 0 , 0 , 4 , 0
Vance Creek Town , 2 , 1 , 2 , 8 , 0
Almena Village , 0 , 0 , 0 , 9 , 0
Cameron Village Wards 1 & 2 , 3 , 0 , 2 , 10 , 0
Dallas Village , 5 , 0 , 7 , 7 , 0
Haugen Village , 3 , 0 , 2 , 5 , 0
New Auburn Village Ward 2 , 0 , 0 , 0 , 0 , 0
Prairie Farm Village , 6 , 1 , 1 , 5 , 0
Turtle Lake Village Ward 1 , 3 , 0 , 0 , 13 , 0
Barron City Wards 1 - 7 , 7 , 3 , 5 , 36 , 0
"","",m ie,"","","","","","","","","","","","","","",re t,"","",g
re gg,"",dn reh,"",au l ,"",va rr a,"",odd ,"",tel zel ,"",l izth aeb ,"","","","",msa ru,"","",catintre
Chetek City Wards 1 - 4 , 12 , 3 , 13 , 57 , 0
Cumberland City Wards 1 - 5 , 4 , 2 , 1 , 43 , 0
Rice Lake City Wards 1 - 4 , 13 , 4 , 3 , 28 , 0
Rice Lake City Wards 5 - 8 , 18 , 0 , 2 , 34 , 0
Rice Lake City Wards 9 - 13 , 11 , 1 , 4 , 29 , 0
Rice Lake City Wards 14 - 17 , 6 , 4 , 2 , 41 , 1
Barksdale Town , 9 , 1 , 2 , 50 , 0
Barnes Town , 9 , 4 , 6 , 28 , 0
Bayfield Town , 4 , 0 , 0 , 26 , 0
Bayview Town , 12 , 1 , 3 , 66 , 0
Bell Town , 1 , 1 , 0 , 6 , 0
Cable Town , 4 , 0 , 1 , 16 , 0
Clover Town , 1 , 2 , 0 , 17 , 1
Delta Town , 2 , 3 , 1 , 14 , 0
Drummond Town , 2 , 0 , 1 , 21 , 0
Eileen Town Wards 1 & 2 , 13 , 5 , 3 , 39 , 1
Grand View Town , 5 , 0 , 0 , 14 , 0
Hughes Town , 3 , 0 , 1 , 16 , 0
Iron River Town Wards 1 & 2 , 1 , 3 , 0 , 20 , 0
Kelly Town , 7 , 1 , 2 , 16 , 0
Keystone Town , 5 , 0 , 4 , 19 , 0
Lincoln Town , 3 , 0 , 1 , 13 , 0
"","",iem ,"","","","","","","","","","","",st re,"","","",g
re g g ,"",dn rh e ,au l ,"",va a rr ,"",d do ,te lz le ,"",ilz a ebth ,"","","",ru am ,"","","",catteirn
Mason Town , 1 , 0 , 1 , 5 , 0
Namakagon Town , 1 , 0 , 1 , 17 , 0
Orienta Town , 1 , 1 , 1 , 11 , 0
Oulu Town , 3 , 1 , 0 , 11 , 0
Pilsen Town , 4 , 4 , 3 , 24 , 0
Port Wing Town , 1 , 0 , 2 , 33 , 0
Russell Town Wards 1 & 2 , 1 , 5 , 2 , 20 , 0
Tripp Town , 3 , 0 , 0 , 11 , 0
Washburn Town , 8 , 2 , 3 , 81 , 0
Mason Village , 0 , 0 , 1 , 8 , 0
Ashland City Ward 12 , 0 , 0 , 0 , 0 , 0
Bayfield City Wards 1 - 4 , 7 , 1 , 2 , 30 , 0
Washburn City Wards 1 - 4 , 22 , 10 , 12 , 288 , 0
Eaton Town Wards 1 & 2 , 16 , 10 , 14 , 65 , 1
Glenmore Town Wards 1 & 2 , 22 , 10 , 6 , 35 , 3
Green Bay Town Wards 1 & 2 , 57 , 15 , 36 , 128 , 0
Holland Town Wards 1 & 2 , 15 , 4 , 3 , 37 , 1
Humboldt Town Wards 1 & 2 , 8 , 1 , 6 , 22 , 0
Lawrence Town Wards 1 - 3 , 17 , 2 , 6 , 31 , 0
Ledgeview Town Wards 1 - 4 , 28 , 4 , 11 , 34 , 0
Morrison Town Wards 1 & 2 , 71 , 18 , 47 , 116 , 3
New Denmark Town Wards 1 - 3 , 23 , 13 , 17 , 64 , 0
r eg g ,"",n ed im erh ,"","",a lu,"",v rar a ,"","","",o dd ,"",te lz e l ,"","",ilz a b eth,"","","","",ru artesm ,"","","",acttegnir
Pittsfield Town Wards 1 - 4 , 79 , 42 , 70 , 222 , 1
Rockland Town Wards 1 & 2 , 46 , 15 , 45 , 132 , 0
Scott Town Wards 1 - 5 , 96 , 30 , 70 , 302 , 2
Wrightstown Town Wards 1 - 3 , 13 , 4 , 6 , 28 , 1
Allouez Village Wards 1 & 2 , 18 , 5 , 3 , 72 , 3
Allouez Village Wards 3 & 4 , 24 , 12 , 7 , 79 , 1
Allouez Village Wards 5 & 6 , 45 , 7 , 6 , 60 , 0
Allouez Village Wards 7 - 9 , 26 , 5 , 4 , 38 , 1
Ashwaubenon Village Wards 1 & 2 , 19 , 4 , 11 , 72 , 0
Ashwaubenon Village Wards 3 & 4 , 54 , 21 , 45 , 155 , 2
Ashwaubenon Village Wards 5 & 6 , 15 , 3 , 3 , 40 , 0
Ashwaubenon Village Wards 7 & 8 , 15 , 3 , 2 , 28 , 0
Ashwaubenon Village Wards 9 & 10 , 23 , 3 , 8 , 34 , 1
Ashwaubenon Village Wards 11 & 12 , 10 , 2 , 2 , 39 , 1
Bellevue Village Wards 1 - 10 , 45 , 7 , 12 , 113 , 1
Denmark Village Wards 1 - 3 , 48 , 12 , 18 , 93 , 0
Hobart Village Wards 1 - 7 , 50 , 3 , 9 , 61 , 0
Howard Village Wards 1 - 8 , 176 , 45 , 142 , 465 , 2
Howard Village Wards 9 - 16 , 314 , 116 , 211 , 880 , 9
Pulaski Village Wards 1 - 3 & 6 , 69 , 18 , 52 , 215 , 2
"Suamico Village Wards 1 - 3, 7 & 10 ", 189 , 59 , 128 , 474 , 8
"Suamico Village Wards 4 - 6, 8 & 9 ", 209 , 70 , 155 , 549 , 7
Wrightstown Village Wards 1 & 2 , 41 , 14 , 31 , 85 , 0
De Pere City Wards 1 - 3 , 29 , 10 , 14 , 70 , 2
De Pere City Wards 4 - 7 & 15 , 25 , 5 , 8 , 79 , 0
De Pere City Wards 8 - 10 , 17 , 2 , 4 , 58 , 0
De Pere City Wards 11 - 14 , 27 , 5 , 8 , 42 , 0
Green Bay City Ward 1 , 17 , 2 , 3 , 42 , 0
"","","",mie,"","","","","","","","","","","","",th ,r,gi
r egg ,"","",n red h ,"",a lu,"",v rara ,"","",o dd,"",t e l lze,"","","",il zab e ,rm tesau,tactern
Green Bay City Ward 2 , 2 , 0 , 0 , 0 , 0
Green Bay City Ward 3 , 27 , 5 , 2 , 48 , 0
Green Bay City Ward 4 , 3 , 1 , 3 , 28 , 3
Green Bay City Ward 5 , 16 , 4 , 4 , 33 , 2
Green Bay City Ward 6 , 2 , 0 , 0 , 10 , 0
Green Bay City Ward 7 , 25 , 5 , 5 , 41 , 0
Green Bay City Ward 8 , 23 , 3 , 4 , 76 , 0
Green Bay City Ward 9 , 12 , 1 , 0 , 24 , 0
Green Bay City Ward 10 , 10 , 2 , 1 , 25 , 0
Green Bay City Ward 11 , 4 , 0 , 3 , 5 , 0
Green Bay City Ward 12 , 7 , 2 , 3 , 24 , 0
Green Bay City Ward 13 , 10 , 3 , 8 , 39 , 1
Green Bay City Ward 14 , 5 , 5 , 4 , 44 , 0
Green Bay City Ward 15 , 20 , 1 , 2 , 39 , 0
Green Bay City Ward 16 , 16 , 3 , 5 , 52 , 0
Green Bay City Ward 17 , 5 , 0 , 4 , 20 , 0
Green Bay City Ward 18 , 3 , 1 , 3 , 22 , 0
Green Bay City Ward 19 , 0 , 1 , 0 , 18 , 1
Green Bay City Ward 20 , 8 , 0 , 4 , 20 , 2
Green Bay City Ward 21 , 10 , 5 , 4 , 43 , 2
Green Bay City Ward 22 , 5 , 3 , 2 , 24 , 1
Green Bay City Ward 23 , 9 , 0 , 1 , 34 , 0
Green Bay City Ward 24 , 9 , 4 , 3 , 23 , 1
Green Bay City Ward 25 , 5 , 6 , 3 , 11 , 0
Green Bay City Ward 26 , 2 , 2 , 2 , 16 , 0
Green Bay City Ward 27 , 5 , 1 , 5 , 25 , 0
Green Bay City Ward 28 , 21 , 2 , 8 , 54 , 0
Green Bay City Ward 29 , 6 , 4 , 4 , 32 , 0
"","",iengm ,h,"","",i
"","","",t e,"",tre s a ,r
g g re,"",ned rh ,ulra le b a va rodd lz a te ilz ,"",m ru,actte
Green Bay City Ward 30 , 19 , 2 , 4 , 50 , 1
Green Bay City Ward 31 , 4 , 2 , 3 , 22 , 2
Green Bay City Ward 32 , 23 , 1 , 9 , 62 , 0
Green Bay City Ward 33 , 22 , 1 , 5 , 54 , 3
Green Bay City Ward 34 , 5 , 4 , 5 , 39 , 1
Green Bay City Ward 35 , 14 , 2 , 2 , 20 , 0
Green Bay City Ward 36 , 5 , 1 , 2 , 41 , 1
Green Bay City Ward 37 , 9 , 0 , 2 , 34 , 0
Green Bay City Ward 38 , 25 , 5 , 7 , 43 , 1
Green Bay City Ward 39 , 12 , 11 , 6 , 62 , 0
Green Bay City Ward 40 , 5 , 6 , 4 , 51 , 0
Green Bay City Ward 41 , 18 , 3 , 6 , 44 , 1
Green Bay City Ward 42 , 12 , 4 , 4 , 63 , 2
Green Bay City Ward 43 , 24 , 3 , 5 , 58 , 0
Green Bay City Ward 44 , 16 , 4 , 5 , 30 , 1
Green Bay City Ward 45 , 20 , 4 , 3 , 62 , 1
Green Bay City Ward 46 , 6 , 2 , 3 , 37 , 0
Green Bay City Ward 47 , 3 , 3 , 3 , 18 , 0
Green Bay City Ward 48 , 8 , 1 , 5 , 19 , 0
Green Bay City Ward 49 , 8 , 0 , 4 , 29 , 1
Green Bay City Ward 50 , 5 , 0 , 0 , 1 , 0
Alma Town , 0 , 4 , 2 , 10 , 0
"","","","","","","","","","","","","","","","","","","","","",g
re g g ,"",nd e m ie rh ,"","",aul ,"",vra ra ,"",d od,"",letelz ,"",ilzbte h a ,"","","",rua s te r m ,"","","",actteirn
Belvidere Town , 2 , 2 , 1 , 15 , 0
Buffalo Town , 7 , 0 , 0 , 7 , 0
Canton Town , 0 , 0 , 1 , 9 , 0
Cross Town , 1 , 2 , 0 , 4 , 0
Dover Town , 1 , 0 , 1 , 11 , 0
Gilmanton Town , 2 , 0 , 0 , 8 , 0
Glencoe Town , 6 , 0 , 0 , 6 , 0
Lincoln Town , 0 , 0 , 1 , 8 , 0
Maxville Town , 2 , 0 , 1 , 3 , 0
Milton Town , 0 , 0 , 2 , 1 , 0
Modena Town , 2 , 0 , 1 , 8 , 0
Mondovi Town Wards 1 & 2 , 0 , 1 , 3 , 9 , 0
Montana Town , 4 , 1 , 0 , 1 , 0
Naples Town , 0 , 1 , 3 , 16 , 0
Nelson Town , 3 , 1 , 1 , 6 , 0
Waumandee Town , 1 , 0 , 1 , 12 , 0
Cochrane Village , 3 , 1 , 0 , 9 , 0
Nelson Village , 2 , 1 , 1 , 20 , 0
Alma City Wards 1 & 2 , 4 , 0 , 3 , 27 , 0
Buffalo City , 4 , 2 , 2 , 17 , 0
Fountain City City Wards 1 & 2 , 5 , 0 , 1 , 24 , 0
Mondovi City Wards 1 - 3 , 6 , 0 , 4 , 40 , 0
"","",m ie ,"","","","","","","","","",h te ,"",a rtes ,"","","",gnir
re g g ,"",nd rh e ,"",l au,"",va r ra ,"",d od ,lz lete ,"","",bilz a ,"",ru m ,"","","",actet
Anderson Town , 2 , 8 , 7 , 18 , 0
Blaine Town , 0 , 0 , 1 , 8 , 0
Daniels Town , 3 , 2 , 1 , 22 , 0
Dewey Town , 2 , 0 , 3 , 7 , 0
Grantsburg Town Wards 1 - 3 , 15 , 13 , 4 , 56 , 0
Jackson Town , 5 , 0 , 8 , 17 , 0
La Follette Town Wards 1 & 2 , 2 , 1 , 2 , 11 , 0
Lincoln Town , 5 , 1 , 1 , 11 , 0
Meenon Town Wards 1 - 3 , 4 , 1 , 0 , 15 , 0
Oakland Town Wards 1 & 2 , 7 , 0 , 0 , 6 , 0
Roosevelt Town , 0 , 0 , 0 , 10 , 0
Rusk Town Wards 1 & 2 , 7 , 1 , 7 , 21 , 0
Sand Lake Town , 1 , 0 , 1 , 7 , 0
Scott Town Wards 1 & 2 , 16 , 2 , 4 , 32 , 0
Siren Town Wards 1 - 3 , 7 , 0 , 0 , 11 , 0
Swiss Town Wards 1 & 2 , 0 , 0 , 3 , 8 , 0
Trade Lake Town Wards 1 & 2 , 10 , 0 , 5 , 34 , 0
Union Town , 0 , 0 , 1 , 6 , 0
Webb Lake Town , 2 , 0 , 5 , 4 , 0
West Marshland Town Wards 1 & 2 , 8 , 1 , 2 , 13 , 0
Wood River Town Wards 1 & 2 , 22 , 5 , 13 , 70 , 0
Grantsburg Village Wards 1 & 2 , 39 , 11 , 13 , 115 , 0
Siren Village Wards 1 & 2 , 1 , 0 , 0 , 8 , 0
Webster Village , 0 , 1 , 3 , 18 , 0
"","",im ,"","","","","","","","","","","","","","","","","",""
re gg,"",dn re ereh ,"","",l a u,"","",va rra ,od d ,te lze l,"",liz abhte ,"","","",ru t sam,"","","",actteignr
Brillion Town Wards 1 & 2 , 18 , 1 , 4 , 12 , 0
Brothertown Town Wards 1 & 2 , 4 , 0 , 1 , 8 , 0
Charlestown Town Wards 1 & 2 , 15 , 2 , 3 , 9 , 0
Chilton Town Wards 1 & 2 , 12 , 0 , 1 , 7 , 0
Harrison Town Wards 1 - 9 , 62 , 9 , 16 , 131 , 0
New Holstein Town Wards 1 & 2 , 11 , 0 , 1 , 9 , 0
New Holstein Town Ward 3 , 0 , 0 , 1 , 4 , 0
Rantoul Town Wards 1 & 2 , 7 , 2 , 0 , 11 , 0
Stockbridge Town Wards 1 - 3 , 9 , 1 , 1 , 19 , 0
Woodville Town Wards 1 & 2 , 11 , 3 , 1 , 22 , 0
Hilbert Village Wards 1 & 2 , 7 , 0 , 2 , 12 , 0
Potter Village , 8 , 1 , 1 , 5 , 0
Sherwood Village Wards 1 - 7 , 27 , 3 , 2 , 40 , 0
Stockbridge Village , 4 , 1 , 0 , 19 , 0
Appleton City Ward 12 , 3 , 1 , 1 , 11 , 0
Appleton City Ward 13 , 32 , 3 , 14 , 93 , 0
Appleton City Ward 14 , 35 , 9 , 7 , 97 , 0
Appleton City Ward 40 , 51 , 13 , 20 , 121 , 2
Appleton City Ward 42 , 90 , 18 , 25 , 217 , 1
Appleton City Ward 43 , 67 , 8 , 21 , 158 , 0
Appleton City Ward 44 , 47 , 6 , 16 , 99 , 1
Appleton City Ward 45 , 15 , 2 , 7 , 35 , 0
Appleton City Ward 46 , 11 , 0 , 3 , 12 , 0
Appleton City Ward 47 , 0 , 0 , 0 , 3 , 0
Appleton City Ward 48 , 0 , 0 , 0 , 0 , 0
Brillion City Wards 1 - 4 , 24 , 3 , 11 , 50 , 0
Chilton City Wards 1 - 4 , 29 , 4 , 4 , 63 , 0
Kiel City Wards 7 & 8 , 3 , 0 , 0 , 1 , 0
"","",im ere,th,"",gni
re gg,"",dn hre,au l l b era d ze rava odlte ilz ,ru ts am ,cartte
Menasha City Wards 11 & 15 , 13 , 4 , 7 , 31 , 0
New Holstein City Wards 1 - 5 , 22 , 6 , 2 , 63 , 0
Anson Town Wards 1 - 3 , 5 , 0 , 1 , 11 , 0
Arthur Town , 8 , 2 , 3 , 9 , 0
Auburn Town , 17 , 1 , 0 , 6 , 0
Birch Creek Town , 5 , 1 , 0 , 6 , 0
Bloomer Town , 3 , 0 , 1 , 9 , 0
Cleveland Town , 2 , 2 , 4 , 13 , 0
Colburn Town , 5 , 5 , 1 , 11 , 0
Cooks Valley Town , 6 , 0 , 3 , 5 , 0
Delmar Town , 0 , 0 , 1 , 6 , 0
Eagle Point Town Wards 1 - 4 , 11 , 6 , 3 , 36 , 1
Edson Town , 3 , 2 , 1 , 10 , 0
Estella Town , 7 , 2 , 6 , 17 , 0
Goetz Town Wards 1 & 2 , 1 , 0 , 0 , 11 , 0
Hallie Town Wards 1 & 2 , 0 , 0 , 0 , 9 , 0
Howard Town , 2 , 0 , 3 , 4 , 0
Lafayette Town Wards 1 - 7 , 5 , 2 , 3 , 40 , 1
Lake Holcombe Town Wards 1 & 2 , 2 , 0 , 1 , 11 , 0
Ruby Town , 2 , 0 , 0 , 7 , 0
Sampson Town , 6 , 3 , 0 , 10 , 0
Sigel Town Wards 1 & 2 , 1 , 2 , 0 , 7 , 0
"",iem ,"","","","","","","","","","","","",th ,re,"",g
r egga,nd r hirne,l au,"",vra r a,"","","",odd ,"",telz e l,"","","",b ilzea ,rutsm ,"",catet
Tilden Town Wards 1 - 3 , 6 , 2 , 3 , 11 , 0
Wheaton Town Wards 1 - 3 , 72 , 15 , 58 , 154 , 0
Woodmohr Town Wards 1 - 3 , 10 , 8 , 10 , 39 , 0
Boyd Village , 8 , 0 , 2 , 10 , 0
Cadott Village Wards 1 & 2 , 3 , 1 , 4 , 17 , 0
Lake Hallie Village Wards 1 - 5 , 16 , 1 , 5 , 27 , 0
New Auburn Village Ward 1 , 0 , 0 , 1 , 7 , 0
Bloomer City Wards 1 - 4 , 19 , 4 , 7 , 31 , 0
Chippewa Falls City Ward 1 , 5 , 2 , 1 , 20 , 0
Chippewa Falls City Ward 2 , 9 , 1 , 3 , 25 , 0
Chippewa Falls City Ward 3 , 10 , 2 , 1 , 23 , 0
Chippewa Falls City Ward 4 , 4 , 5 , 4 , 22 , 1
Chippewa Falls City Ward 5 , 5 , 0 , 6 , 10 , 0
Chippewa Falls City Wards 6 & 7 , 21 , 7 , 2 , 38 , 0
Cornell City Wards 1 - 4 , 28 , 6 , 18 , 108 , 2
Eau Claire City Wards 16 & 40 , 8 , 1 , 1 , 29 , 0
Stanley City Wards 1 - 4 , 3 , 1 , 1 , 16 , 0
Beaver Town Wards 1 & 2 , 1 , 0 , 0 , 7 , 0
Butler Town , 5 , 0 , 0 , 5 , 0
Colby Town , 4 , 1 , 1 , 12 , 0
Dewhurst Town , 15 , 1 , 4 , 25 , 0
Eaton Town Wards 1 & 2 , 0 , 0 , 4 , 10 , 0
"","",m iere,h ,"",ing
reg g ,"",nd rh e ,a ut lra rle eb va dodlztezail,ru tsa m ,actert
Foster Town , 13 , 3 , 1 , 6 , 0
Fremont Town Wards 1 & 2 , 16 , 6 , 3 , 22 , 0
Grant Town Wards 1 & 2 , 6 , 2 , 3 , 31 , 0
Green Grove Town , 6 , 0 , 2 , 8 , 0
Hendren Town , 5 , 0 , 3 , 8 , 0
Hewett Town Wards 1 & 2 , 4 , 2 , 3 , 28 , 0
Hixon Town Wards 1 & 2 , 9 , 0 , 0 , 14 , 0
Hoard Town Wards 1 & 2 , 6 , 0 , 1 , 8 , 0
Levis Town Wards 1 & 2 , 4 , 0 , 4 , 13 , 0
Longwood Town Wards 1 & 2 , 2 , 0 , 1 , 18 , 0
Loyal Town Wards 1 & 2 , 4 , 1 , 3 , 11 , 0
Lynn Town Wards 1 & 2 , 12 , 1 , 0 , 15 , 0
Mayville Town Wards 1 & 2 , 1 , 0 , 4 , 8 , 0
Mead Town , 1 , 2 , 4 , 5 , 0
Mentor Town , 2 , 1 , 3 , 16 , 0
Pine Valley Town Wards 1 & 2 , 25 , 4 , 10 , 84 , 1
Reseburg Town Wards 1 & 2 , 1 , 0 , 2 , 9 , 0
Seif Town , 4 , 0 , 1 , 7 , 0
Sherman Town , 3 , 0 , 3 , 6 , 0
Sherwood Town , 5 , 0 , 1 , 10 , 0
Thorp Town , 3 , 0 , 0 , 10 , 0
Unity Town , 0 , 1 , 1 , 7 , 0
Warner Town Wards 1 & 2 , 6 , 3 , 0 , 11 , 0
Washburn Town Wards 1 & 2 , 7 , 2 , 2 , 12 , 0
Weston Town Wards 1 & 2 , 3 , 2 , 9 , 42 , 0
Withee Town , 5 , 0 , 1 , 16 , 0
Worden Town Wards 1 & 2 , 10 , 2 , 1 , 7 , 0
York Town , 6 , 1 , 3 , 24 , 0
"",m ,"","","","","","","","","","","","","","","","",""
g,ri eh,"","","","","","","","","","",l ,ht,"",r ste,"","",ing
g re,e dn,"","",a ul ,"","",va ra r ,"","",odd ,"",tle z e,liza eb,"",ru a m,"","",acttre
Curtiss Village , 6 , 1 , 0 , 8 , 0
Dorchester Village Ward 1 , 0 , 0 , 11 , 7 , 0
Granton Village , 3 , 0 , 3 , 11 , 0
Unity Village Ward 2 , 0 , 0 , 0 , 1 , 0
Withee Village , 3 , 0 , 2 , 9 , 0
Abbotsford City Ward 2 , 2 , 0 , 1 , 6 , 0
Abbotsford City Ward 3 , 1 , 0 , 0 , 3 , 0
Abbotsford City Ward 4 , 3 , 0 , 1 , 13 , 0
Colby City Ward 2 , 4 , 0 , 2 , 12 , 0
Colby City Ward 3 , 0 , 0 , 0 , 15 , 0
Colby City Ward 4 , 0 , 1 , 1 , 10 , 0
Greenwood City Ward 1 , 3 , 0 , 2 , 22 , 0
Greenwood City Ward 2 , 4 , 1 , 3 , 16 , 0
Loyal City Wards 1 - 3 , 7 , 1 , 3 , 21 , 0
Neillsville City Ward 1 , 2 , 2 , 6 , 36 , 1
Neillsville City Ward 2 , 7 , 1 , 3 , 44 , 0
Neillsville City Ward 3 , 7 , 0 , 0 , 58 , 0
Neillsville City Ward 4 , 6 , 1 , 3 , 49 , 0
Neillsville City Ward 5 , 2 , 1 , 4 , 34 , 0
Owen City Wards 1 - 3 , 8 , 1 , 1 , 20 , 0
Stanley City Ward 5 , 0 , 0 , 0 , 0 , 0
Thorp City Ward 1 , 4 , 0 , 0 , 7 , 0
Thorp City Ward 2 , 4 , 1 , 0 , 8 , 0
Thorp City Ward 3 , 0 , 0 , 0 , 6 , 1
Thorp City Ward 4 , 0 , 0 , 0 , 0 , 0
Thorp City Ward 5 , 3 , 2 , 0 , 12 , 0
Thorp City Ward 6 , 1 , 0 , 0 , 1 , 0
"","","","","","","","","","","","","","","","","","","","","","","","",g
r g eg,"","",n dm iehre ,"","","","",au l ,"",va arr ,"","",do d ,te llze ,"",ilz tehab ,"","",ru ar tes m,"","","","",actterin
Arlington Town Wards 1 & 2 , 1 , 1 , 0 , 10 , 0
Caledonia Town Wards 1 & 2 , 22 , 3 , 2 , 19 , 0
Columbus Town , 3 , 1 , 3 , 14 , 0
Courtland Town Wards 1 & 2 , 3 , 0 , 3 , 14 , 0
Dekorra Town Wards 1 - 4 , 20 , 2 , 2 , 30 , 0
Fort Winnebago Town Wards 1 & 2 , 2 , 4 , 2 , 15 , 0
Fountain Prairie Town Wards 1 & 2 , 18 , 7 , 15 , 77 , 0
Hampden Town , 8 , 1 , 3 , 20 , 0
Leeds Town Wards 1 & 2 , 11 , 1 , 5 , 12 , 0
Lewiston Town Wards 1 & 2 , 4 , 2 , 5 , 24 , 0
Lodi Town Wards 1 - 5 , 16 , 4 , 10 , 51 , 1
Lowville Town Wards 1 & 2 , 8 , 1 , 3 , 28 , 0
Marcellon Town Wards 1 & 2 , 22 , 3 , 4 , 12 , 0
Newport Town , 6 , 5 , 8 , 30 , 0
Otsego Town , 0 , 0 , 1 , 5 , 0
Pacific Town Wards 1 - 3 , 17 , 2 , 6 , 31 , 1
Randolph Town , 5 , 1 , 6 , 9 , 0
Scott Town , 14 , 1 , 2 , 11 , 0
Springvale Town , 6 , 0 , 2 , 11 , 0
West Point Town Wards 1 & 2 , 5 , 3 , 8 , 30 , 0
Wyocena Town Wards 1 - 3 , 9 , 0 , 7 , 31 , 0
